,CSH2 (1443)
ACH-000222,-0.5313424800509999
ACH-000223,-0.435763536053
ACH-000226,-0.5067457331440001
ACH-000227,-0.576068852648
ACH-000228,-0.286681365236
ACH-000231,-0.44919867719400003
ACH-000232,-0.39993130800800003
ACH-000233,-0.460216142744
ACH-000234,-0.267897668272
ACH-000235,-0.38175631708999996
ACH-000237,-0.47433001823200005
ACH-000238,-0.631914574885
ACH-000243,-0.7438421539579999
ACH-000244,-0.379796422399
ACH-000246,-0.500793069442
ACH-000248,-0.8584346311
ACH-000250,-0.5087156562740001
ACH-000251,-0.438099661287
ACH-000253,-0.367165859983
ACH-000255,-0.418197253771
ACH-000256,-0.55107519891
ACH-000257,-0.342419826747
ACH-000258,-0.445782388016
ACH-000259,-0.670096231566
ACH-000260,-0.249879157601
ACH-000261,-0.395688780301
ACH-000262,-0.461034928935
ACH-000263,-0.609003981796
ACH-000264,-0.7375409709299999
ACH-000265,-0.492554884739
ACH-000266,-0.518833082814
ACH-000272,-0.428247024239
ACH-000273,-0.554936181096
ACH-000274,-0.4861984527
ACH-000277,-0.37228725281400005
ACH-000278,-0.656886141303
ACH-000279,-0.335340102903
ACH-000280,-0.404536945759
ACH-000281,-0.325741448908
ACH-000288,-0.525771854336
ACH-000291,-0.36601718971600006
ACH-000293,-0.319042999394
ACH-000294,-0.23785364464000003
ACH-000295,-0.463394519042
ACH-000296,-0.582202360996
ACH-000302,-0.298920621299
ACH-000304,-0.59754445603
ACH-000307,-0.24753186205299998
ACH-000308,-0.424353804889
ACH-000310,-0.607774614893
ACH-000311,-0.601039663546
ACH-000312,-0.5035906395040001
ACH-000315,-0.25786396132
ACH-000316,-0.40165815699600005
ACH-000317,-0.37247957771799994
ACH-000318,-0.399231314653
ACH-000319,-0.530231325924
ACH-000320,-0.41479279706999994
ACH-000322,-0.781481013981
ACH-000323,-0.34452694337399997
ACH-000324,-0.668772270862
ACH-000329,-0.549378438397
ACH-000330,-0.343647450926
ACH-000331,-0.330897391521
ACH-000332,-0.647637787025
ACH-000334,-0.29986022618
ACH-000335,-0.6949850302420001
ACH-000336,-0.439018384134
ACH-000337,-0.6991469557800001
ACH-000339,-0.43927223368699997
ACH-000341,-0.159495816413
ACH-000348,-0.47526907801000007
ACH-000350,-0.44734914566100004
ACH-000352,-0.41655825309199995
ACH-000356,-0.320231582422
ACH-000361,-0.5542818268649999
ACH-000362,-0.38815301201700003
ACH-000363,-0.251113307984
ACH-000364,-0.519917615071
ACH-000365,-0.27098761519000003
ACH-000366,-0.446732488091
ACH-000368,-0.391551417235
ACH-000374,-0.505373384059
ACH-000375,-0.29640183875500004
ACH-000376,-0.274005179521
ACH-000381,-0.463892213963
ACH-000383,-0.293066663319
ACH-000387,-0.45725248992600004
ACH-000389,-0.6917986130859999
ACH-000390,-0.47114327349299995
ACH-000393,-0.343943003276
ACH-000395,-0.469495264819
ACH-000397,-0.352092392305
ACH-000401,-0.27601385349700003
ACH-000402,-0.16582309818399998
ACH-000403,-0.602659671365
ACH-000404,-0.490498620942
ACH-000406,-0.374739287131
ACH-000407,-0.344918635586
ACH-000408,-0.42882473845700003
ACH-000410,-0.48050462344800005
ACH-000411,-0.610442955987
ACH-000414,-0.636122944101
ACH-000415,-0.49850323437700006
ACH-000416,-0.45431664481600004
ACH-000420,-0.40439334603
ACH-000421,-0.24433580089600002
ACH-000424,-0.336675391188
ACH-000425,-0.603251690374
ACH-000426,-0.261874322647
ACH-000427,-0.233018823776
ACH-000433,-0.606556003165
ACH-000436,-0.8094525012289999
ACH-000444,-0.501651260327
ACH-000445,-0.6272557780960001
ACH-000448,-0.398889970195
ACH-000450,-0.786457034663
ACH-000452,-0.281703295323
ACH-000454,-0.166877288581
ACH-000458,-0.437794613234
ACH-000459,-0.481174239563
ACH-000460,-0.55648886032
ACH-000461,-0.340825676548
ACH-000463,-0.29842308626999997
ACH-000464,-0.7356606357909999
ACH-000466,-0.276853764331
ACH-000467,-0.670399601017
ACH-000468,-0.570770726448
ACH-000469,-0.6331063641520001
ACH-000470,-0.44403954231299997
ACH-000471,-0.34572895839199996
ACH-000472,-0.564275032775
ACH-000473,-0.38085806577500003
ACH-000475,-0.337562534613
ACH-000476,-0.53681072111
ACH-000477,-0.23826056280699998
ACH-000480,-0.6635310417279999
ACH-000481,-0.317780746936
ACH-000483,-0.250560268705
ACH-000484,-0.45917208998400005
ACH-000485,-0.39005216746200005
ACH-000486,-0.302914441318
ACH-000487,-0.374149071479
ACH-000488,-0.39692130129500003
ACH-000490,-0.362511732315
ACH-000491,-0.304026728259
ACH-000495,-0.333745338889
ACH-000496,-0.453547475626
ACH-000499,-0.7637263387980001
ACH-000500,-0.049395921088800004
ACH-000502,-0.575339560346
ACH-000503,-0.31630991933499997
ACH-000505,-0.448941196902
ACH-000507,-0.5453452171190001
ACH-000510,-0.406462401282
ACH-000511,-0.666153370766
ACH-000512,-0.554843375228
ACH-000516,-0.555039643988
ACH-000517,-0.488405232117
ACH-000518,-0.30249078558000003
ACH-000520,-0.5852918658
ACH-000521,-0.590425636967
ACH-000522,-0.316138256109
ACH-000524,-0.462587677507
ACH-000527,-0.674585753072
ACH-000528,-0.307483590341
ACH-000537,-0.32530427678
ACH-000541,-0.6436362983389999
ACH-000542,-0.404282192037
ACH-000544,-0.492970804091
ACH-000545,-0.423584954651
ACH-000547,-0.640071684573
ACH-000548,-0.446952754828
ACH-000549,-0.32259629144
ACH-000550,-0.516829676033
ACH-000552,-0.29371876009500003
ACH-000556,-0.57809891838
ACH-000557,-0.33733535578100005
ACH-000570,-0.5315145431530001
ACH-000571,-0.52114049216
ACH-000573,-0.509474966467
ACH-000576,-0.462955969647
ACH-000580,-0.818270840766
ACH-000584,-0.374141881949
ACH-000585,-0.437851341043
ACH-000588,-0.48343412316000006
ACH-000589,-0.543345317604
ACH-000591,-0.45995554006899997
ACH-000593,-0.742211915011
ACH-000600,-0.7531196311949999
ACH-000601,-0.570519883185
ACH-000604,-0.376741139903
ACH-000605,-0.386817590322
ACH-000606,-0.363132524587
ACH-000608,-0.34244700945
ACH-000614,-0.513281620292
ACH-000616,-0.526775406826
ACH-000618,-0.341246276897
ACH-000619,-0.5751146415649999
ACH-000620,-0.44185978924999997
ACH-000621,-0.55279727327
ACH-000622,-0.376254044197
ACH-000623,-0.624441876924
ACH-000624,-0.5740015788
ACH-000627,-0.324068016972
ACH-000630,-0.6047890918419999
ACH-000632,-0.5202860978289999
ACH-000633,-0.297055357942
ACH-000637,-0.867077785902
ACH-000638,-0.41976890013400003
ACH-000646,-0.293001842593
ACH-000647,-0.47060072531499997
ACH-000648,-0.513939192267
ACH-000649,-0.6081882086370001
ACH-000651,-0.37849368683300005
ACH-000652,-0.838441361772
ACH-000653,-0.27097340611
ACH-000657,-0.334809371521
ACH-000658,-0.29167140849100004
ACH-000661,-0.478052484462
ACH-000662,-0.511932685729
ACH-000663,-0.6945724519959999
ACH-000665,-0.448241340869
ACH-000671,-0.253697660819
ACH-000673,-0.6417081729590001
ACH-000676,-0.7620906765440001
ACH-000677,-0.551653999812
ACH-000681,-0.366881275004
ACH-000682,-0.40193200705700005
ACH-000683,-0.289086071665
ACH-000684,-0.8657750255069999
ACH-000688,-0.305140532786
ACH-000693,-0.283944069436
ACH-000694,-0.245141501553
ACH-000695,-0.533085376049
ACH-000696,-0.473802017976
ACH-000697,-0.39787870090800004
ACH-000699,-0.5193256425980001
ACH-000701,-0.44265069059699996
ACH-000706,-0.430193905458
ACH-000711,-0.384328346729
ACH-000713,-0.124101998904
ACH-000714,-0.61753218173
ACH-000718,-0.581687037214
ACH-000720,-0.31655491290800003
ACH-000721,-0.5614293777570001
ACH-000724,-0.455640124867
ACH-000725,-0.211778723275
ACH-000732,-0.533734829623
ACH-000734,-0.328970488866
ACH-000735,-0.33931047101800005
ACH-000736,-0.656670953476
ACH-000738,-0.411006954947
ACH-000746,-0.454010583482
ACH-000747,-0.26329355421399997
ACH-000748,-0.44729323648999997
ACH-000753,-0.443934902393
ACH-000756,-0.57482011882
ACH-000757,-0.286599003048
ACH-000758,-0.362271632015
ACH-000760,-0.479924185929
ACH-000763,-0.240686524575
ACH-000764,-0.33489273839899997
ACH-000765,-0.600065069522
ACH-000766,-0.669501063983
ACH-000767,-0.33594515948799997
ACH-000768,-0.48636774878300004
ACH-000769,-0.37516314583899996
ACH-000770,-0.314406582681
ACH-000771,-0.334529050207
ACH-000773,-0.492751595542
ACH-000776,-0.715008004091
ACH-000777,-0.6063731873100001
ACH-000778,-0.240591246596
ACH-000781,-0.324154821826
ACH-000782,-0.471901000143
ACH-000783,-0.479121418768
ACH-000784,-0.5000222878630001
ACH-000785,-0.391163118057
ACH-000787,-0.483270823573
ACH-000788,-0.47965576928099996
ACH-000791,-0.444938166215
ACH-000792,-0.50096414647
ACH-000794,-0.44771592138899996
ACH-000796,-0.47898665796800005
ACH-000799,-0.72233168233
ACH-000800,-0.4605628681600001
ACH-000802,-0.351786258023
ACH-000804,-0.747154027786
ACH-000805,-0.34906244793700003
ACH-000809,-0.42764770027800003
ACH-000810,-0.66728706461
ACH-000811,-0.591467723243
ACH-000817,-0.452831586065
ACH-000819,-0.20818403589200002
ACH-000820,-0.587928207489
ACH-000821,-0.022440047310900005
ACH-000822,-0.45628176735
ACH-000823,-0.41738530684
ACH-000824,-0.276413511135
ACH-000827,-0.44623925973000006
ACH-000829,-0.465693369639
ACH-000831,-0.228740995537
ACH-000832,-0.33592754184100004
ACH-000833,-0.415060811376
ACH-000834,-0.381161465225
ACH-000835,-0.42543277465
ACH-000836,-0.6738102630949999
ACH-000837,-0.402625220462
ACH-000838,-0.5998405867509999
ACH-000839,-0.444733050392
ACH-000840,-0.109228577849
ACH-000841,-0.7286399602339999
ACH-000843,-0.47063058756000004
ACH-000846,-0.268639811498
ACH-000847,-0.275620870209
ACH-000848,-0.34542510019100003
ACH-000849,-0.393102725209
ACH-000851,-0.496740271756
ACH-000855,-0.231636855497
ACH-000856,-0.49764939591000007
ACH-000858,-0.287812223719
ACH-000859,-0.78212557369
ACH-000861,-0.26333513771899997
ACH-000862,-0.34253652605400003
ACH-000865,-0.24388873939
ACH-000866,-0.265236673541
ACH-000867,-0.505429482162
ACH-000869,-0.322303884407
ACH-000872,-0.49005285923299996
ACH-000873,-0.405674790199
ACH-000876,-0.250948120921
ACH-000878,-0.48291010921800004
ACH-000880,-0.49043171787600004
ACH-000881,-0.614872583405
ACH-000882,-0.238871744119
ACH-000884,-0.5465629253190001
ACH-000885,-0.352826737397
ACH-000887,-0.428822359855
ACH-000888,-0.572594788635
ACH-000889,-0.49591947436000006
ACH-000890,-0.516852587099
ACH-000896,-0.191364485653
ACH-000898,-0.480760932887
ACH-000900,-0.542472548828
ACH-000901,-0.597852811233
ACH-000905,-0.219287078457
ACH-000906,-0.372531372992
ACH-000907,-0.6673092580259999
ACH-000910,-0.776645237677
ACH-000911,-0.508575622895
ACH-000912,-0.388918354201
ACH-000913,-0.517032126439
ACH-000915,-0.404566399093
ACH-000916,-0.447624208715
ACH-000917,-0.39623651361900003
ACH-000921,-0.7447372026469999
ACH-000924,-0.513151012391
ACH-000926,-0.36682413583000006
ACH-000928,-0.28386239425099996
ACH-000929,-0.404771336039
ACH-000932,-0.5648876116120001
ACH-000935,-0.379149935212
ACH-000936,-0.41591516964
ACH-000937,-0.278212275653
ACH-000938,-0.20408400656800002
ACH-000939,-0.48384952474
ACH-000941,-0.132094532675
ACH-000943,-0.33609334334200003
ACH-000946,-0.050115031815300005
ACH-000947,-0.207729892272
ACH-000948,-0.238524648374
ACH-000950,-0.40010095191600004
ACH-000953,-0.373312157294
ACH-000957,-0.21511978203600002
ACH-000958,-0.06356810909880001
ACH-000960,-0.287651428473
ACH-000963,-0.564970985721
ACH-000968,-0.519637790269
ACH-000969,0.0759536656861
ACH-000973,-0.37233023783299996
ACH-000974,-0.22946378349100002
ACH-000975,-0.5706045468450001
ACH-000976,-0.46956640568499997
ACH-000978,-0.263528237341
ACH-000980,-0.296868455836
ACH-000984,-0.46788550586800004
ACH-000986,-0.39233040076
ACH-000988,-0.162226862201
ACH-000993,-0.515274842391
ACH-000994,-0.35721186420199996
ACH-000996,-0.590047894885
ACH-001001,-0.549789941651
ACH-001020,-0.45727137077
ACH-001028,-0.480188794426
ACH-001031,-0.470440501228
ACH-001038,-0.41884045350500004
ACH-001048,-0.40638690135300004
ACH-001050,-0.756779900632
ACH-001053,-0.14739026432900001
ACH-001054,-0.528037473028
ACH-001061,-0.325069015168
ACH-001067,-0.296403048666
ACH-001075,-0.406076174972
ACH-001096,-0.19003882352899998
ACH-001128,-0.231960989032
ACH-001134,-0.4584736822
ACH-001151,-0.467203422937
ACH-001163,-0.43259997377099996
ACH-001164,-0.644096356094
ACH-001173,-0.522708776487
ACH-001183,-0.468629712166
ACH-001184,-0.49619938008599995
ACH-001190,-0.46550375341300004
ACH-001192,-0.0537733690235
ACH-001193,-0.527977150065
ACH-001196,-0.901187496836
ACH-001197,-0.435004021468
ACH-001205,-0.331980410058
ACH-001211,-0.51691327685
ACH-001212,-0.9050557618039999
ACH-001228,-0.199705310409
ACH-001232,-0.505284803628
ACH-001239,-0.534965073971
ACH-001274,-0.566258984568
ACH-001275,-0.287292159138
ACH-001277,-0.446273510306
ACH-001278,-0.472744139395
ACH-001280,-1.10744510181
ACH-001283,-0.5882252417399999
ACH-001289,-0.559046867296
ACH-001295,-0.55917899403
ACH-001300,-0.588003576044
ACH-001301,-0.38904290147
ACH-001302,-0.717852732478
ACH-001303,-0.913139543218
ACH-001306,-0.42619109100599994
ACH-001318,-0.318764277887
ACH-001322,-0.731709904459
ACH-001328,-0.44227034095299994
ACH-001332,-0.618344170514
ACH-001333,-0.5267184686590001
ACH-001336,-0.395354719225
ACH-001340,-0.49972299842
ACH-001346,-0.347659878918
ACH-001353,-0.517476791831
ACH-001354,-0.823456752114
ACH-001367,-0.505183201493
ACH-001368,-0.40905839279899997
ACH-001374,-0.544393698665
ACH-001375,-0.245098468673
ACH-001377,-0.34122754002899996
ACH-001380,-0.431491051822
ACH-001391,-0.206713622612
ACH-001407,-0.638926052362
ACH-001408,-0.256406439973
ACH-001413,-0.635928067473
ACH-001430,-0.440740772688
ACH-001431,-0.7231244172869999
ACH-001450,-0.35848498710199994
ACH-001496,-0.49015179151
ACH-001500,-0.39548332315800006
ACH-001521,-0.639104282433
ACH-001523,-0.592522204095
ACH-001532,-0.636889888166
ACH-001536,-0.665513988414
ACH-001550,-0.281947871771
ACH-001552,-0.22114493449099998
ACH-001554,-0.432247919125
ACH-001645,-0.571804097509
ACH-001654,-0.390520040687
ACH-001715,-0.45683546130400005
ACH-001735,-0.335655886121
ACH-001736,-0.38479217922700004
ACH-001737,-0.628627004889
ACH-001740,-0.5441019427780001
ACH-001745,-0.444466425845
ACH-001750,-0.6374393083209999
ACH-001765,-0.372961463448
ACH-001956,-0.5957518224889999
ACH-001957,-0.678101191195
