,BRD4 (23476)
ACH-000004,-0.7124644828300001
ACH-000007,-1.14036186321
ACH-000009,-1.3889753934600002
ACH-000011,-1.10279958795
ACH-000012,-0.81722903468
ACH-000013,-1.34170304847
ACH-000014,-1.04072626525
ACH-000015,-1.31881777626
ACH-000017,-1.34896412812
ACH-000018,-1.31262567496
ACH-000019,-0.9158652990989999
ACH-000021,-0.9116441680700001
ACH-000022,-1.20299694208
ACH-000025,-1.2180510721
ACH-000028,-1.1764935834399999
ACH-000030,-1.0885163877500001
ACH-000035,-1.43739655641
ACH-000036,-0.612070142166
ACH-000037,-0.7445789920899999
ACH-000039,-1.13846367165
ACH-000040,-0.9019570039899999
ACH-000041,-1.19141682089
ACH-000042,-1.1881751256200002
ACH-000045,-0.99709614619
ACH-000047,-0.895778536788
ACH-000052,-1.42055844042
ACH-000053,-1.20904191704
ACH-000054,-1.08822455002
ACH-000055,-0.969410192612
ACH-000060,-0.851810637667
ACH-000067,-1.05216906089
ACH-000070,-1.1995005627
ACH-000075,-0.729741497809
ACH-000078,-0.669329600459
ACH-000082,-0.868077388989
ACH-000085,-1.2482381406999998
ACH-000086,-0.882221644259
ACH-000087,-0.916407440357
ACH-000092,-0.535586330362
ACH-000095,-1.18974003986
ACH-000097,-0.58766622701
ACH-000098,-1.28228262013
ACH-000099,-1.2170840945299999
ACH-000108,-1.3555577757
ACH-000113,-1.4070517039
ACH-000115,-1.4664135534399998
ACH-000116,-0.972217239744
ACH-000118,-0.930858020889
ACH-000120,-1.08334267078
ACH-000123,-1.01956580826
ACH-000127,-1.1932845682
ACH-000128,-1.10315169511
ACH-000132,-0.911174659939
ACH-000133,-1.0102476311
ACH-000137,-1.20665132587
ACH-000138,-1.0996233619
ACH-000142,-1.40553106965
ACH-000143,-1.41480220403
ACH-000146,-1.13974286772
ACH-000148,-1.055512573
ACH-000150,-1.2405707457600001
ACH-000152,-1.3217271232899999
ACH-000153,-0.90577948582
ACH-000159,-0.895179173071
ACH-000160,-0.771889620196
ACH-000163,-1.3906478453100002
ACH-000167,-0.8262510685719999
ACH-000168,-1.20142133097
ACH-000169,-0.8302627262090001
ACH-000178,-1.22587035309
ACH-000182,-1.0090299263299998
ACH-000183,-1.3119095385200001
ACH-000188,-0.97570666625
ACH-000189,-0.651004938834
ACH-000190,-0.664148350518
ACH-000198,-1.11524433892
ACH-000204,-1.32288303218
ACH-000206,-1.10932400248
ACH-000207,-1.35902419296
ACH-000211,-1.1064804356
ACH-000215,-1.09588248859
ACH-000221,-1.09921861974
ACH-000222,-1.03576164022
ACH-000223,-0.894260148643
ACH-000226,-0.9131636088480001
ACH-000227,-0.947922257288
ACH-000228,-0.67473583241
ACH-000231,-0.869810545108
ACH-000232,-1.1700624833600002
ACH-000233,-1.2254941959
ACH-000234,-0.7553768102330001
ACH-000235,-1.31999948511
ACH-000237,-1.0200479942799998
ACH-000238,-1.05785677649
ACH-000243,-0.8850861004870001
ACH-000244,-0.72346924882
ACH-000246,-1.28126177719
ACH-000248,-1.23966337815
ACH-000250,-1.08631765249
ACH-000251,-0.838820352298
ACH-000253,-1.30944536529
ACH-000255,-1.13334222368
ACH-000256,-1.12202282956
ACH-000257,-1.09062334251
ACH-000258,-1.1477469802
ACH-000259,-0.867622611836
ACH-000260,-1.03868580715
ACH-000261,-1.0911333068
ACH-000262,-0.7670996034790001
ACH-000263,-1.02995186686
ACH-000264,-0.990556576805
ACH-000265,-0.9714184983859999
ACH-000266,-1.14836533484
ACH-000272,-1.0385338527099999
ACH-000273,-1.4638705557499998
ACH-000274,-0.362189272856
ACH-000277,-0.886369183565
ACH-000278,-0.8622157923810001
ACH-000279,-0.992683313868
ACH-000280,-1.2281763359
ACH-000281,-1.37812312575
ACH-000288,-0.7714907092000001
ACH-000291,-1.22418793823
ACH-000293,-0.726781354091
ACH-000294,-1.38507480848
ACH-000295,-1.2836725214799998
ACH-000296,-0.936387963475
ACH-000302,-1.04527942573
ACH-000304,-1.0648575303399999
ACH-000307,-1.1491797242
ACH-000308,-1.36952725484
ACH-000310,-0.8393093288510001
ACH-000311,-1.2566803308499999
ACH-000312,-1.06536823839
ACH-000315,-1.32563646008
ACH-000316,-1.0485336629700002
ACH-000317,-0.7090363997600001
ACH-000318,-1.2801537076
ACH-000319,-1.15311105492
ACH-000320,-0.921111843391
ACH-000322,-0.9008139327850001
ACH-000323,-1.1120262320799998
ACH-000324,-1.0598247494600002
ACH-000329,-0.27893325600900004
ACH-000330,-1.02987044425
ACH-000331,-1.0488841201999999
ACH-000332,-1.02321766163
ACH-000334,-1.7889222813900003
ACH-000335,-1.0494937147299999
ACH-000336,-1.29385284715
ACH-000337,-1.29829389081
ACH-000339,-1.42382435522
ACH-000341,-1.20040498904
ACH-000348,-1.04599902797
ACH-000350,-0.9885723839
ACH-000352,-1.32258585422
ACH-000356,-1.11795237877
ACH-000361,-0.80405190043
ACH-000362,-0.9089537671250001
ACH-000363,-1.48269346734
ACH-000364,-1.1767200970799998
ACH-000365,-1.21944723931
ACH-000366,-1.1911324887299999
ACH-000368,-0.875205933744
ACH-000374,-0.865630748953
ACH-000375,-0.9743065740719999
ACH-000376,-0.938246594005
ACH-000381,-0.8235947930840001
ACH-000383,-1.5730128825999998
ACH-000387,-0.8923014707179999
ACH-000389,-0.42086449476599996
ACH-000390,-1.52037011897
ACH-000393,-1.1318993820299998
ACH-000395,-1.0509967813299999
ACH-000397,-1.27897953155
ACH-000401,-1.17056078347
ACH-000402,-1.27558010374
ACH-000403,-1.11486821459
ACH-000404,-1.59424704935
ACH-000406,-1.0869776762999999
ACH-000407,-1.09788856829
ACH-000408,-1.07614975717
ACH-000410,-0.742393585371
ACH-000411,-0.9427200461599999
ACH-000414,-1.40093333271
ACH-000415,-1.09738175662
ACH-000416,-1.29099583364
ACH-000420,-1.31052480709
ACH-000421,-1.08080004748
ACH-000424,-1.1236240148999999
ACH-000425,-1.3255545281299999
ACH-000426,-1.4068705268900001
ACH-000427,-1.0574410833399999
ACH-000433,-1.06230199354
ACH-000436,-1.33036655971
ACH-000444,-0.9566974974950001
ACH-000445,-1.2729777815999999
ACH-000448,-1.09107467133
ACH-000450,-1.16076362409
ACH-000452,-1.1403823849899999
ACH-000454,-1.22057929594
ACH-000458,-1.0183250197799998
ACH-000459,-1.15867948374
ACH-000460,-1.00256115801
ACH-000461,-1.08757103658
ACH-000463,-0.8673567941150001
ACH-000464,-0.860595579211
ACH-000466,-1.13266463343
ACH-000467,-0.9904548724009999
ACH-000468,-1.19826066216
ACH-000469,-1.0007513524
ACH-000470,-1.0009868344
ACH-000471,-0.578703045024
ACH-000472,-1.4455400861899999
ACH-000473,-1.3503371780200002
ACH-000475,-1.1676600174299998
ACH-000476,-1.14028805385
ACH-000477,-1.3705247062
ACH-000480,-0.738677207461
ACH-000481,-0.95232793985
