,ITGB1BP1 (9270)
ACH-000004,0.15862682657500002
ACH-000007,0.16824140999499998
ACH-000009,-0.10288673870699999
ACH-000011,0.228410684619
ACH-000012,0.029289006782599998
ACH-000013,0.128188589809
ACH-000014,0.14900561826300002
ACH-000015,0.12068948219900001
ACH-000017,0.0043373846187100005
ACH-000018,-0.0346259155736
ACH-000019,0.0204259315336
ACH-000021,-0.00445075276655
ACH-000022,0.0918847284582
ACH-000025,0.09423199153060001
ACH-000028,0.137137820375
ACH-000030,0.0732025476269
ACH-000035,0.0629113572493
ACH-000036,0.162859120173
ACH-000037,-0.0154561976459
ACH-000039,0.0601591436582
ACH-000040,0.131767537502
ACH-000041,0.0268128078317
ACH-000042,0.177995215665
ACH-000045,0.128673590284
ACH-000047,0.15051390105999998
ACH-000052,0.0446134483733
ACH-000053,-0.0177128960752
ACH-000054,0.161210636885
ACH-000055,-0.15508155373500002
ACH-000060,0.341454158139
ACH-000067,0.11125526322200001
ACH-000070,-0.0188319092134
ACH-000075,0.05484567420369999
ACH-000078,-0.179044868393
ACH-000082,0.0810660807289
ACH-000085,0.120541390515
ACH-000086,0.131518263621
ACH-000087,0.0692396357223
ACH-000092,-0.159765872696
ACH-000095,0.023692893816900002
ACH-000097,-0.102555658329
ACH-000098,0.255680585185
ACH-000099,-0.0149395531463
ACH-000108,0.0567735968809
ACH-000113,0.22091807177499997
ACH-000115,0.0631318737191
ACH-000116,0.0556656822664
ACH-000118,0.121864101743
ACH-000120,-0.025613792567400002
ACH-000123,-0.05938362886990001
ACH-000127,0.0294491401682
ACH-000128,0.0966947518535
ACH-000132,0.180407705079
ACH-000133,-0.18300936022
ACH-000137,0.266042570814
ACH-000138,0.0688736868365
ACH-000142,0.06501897281119999
ACH-000143,0.145945657378
ACH-000146,0.09018956215739998
ACH-000148,0.0299692893356
ACH-000150,0.204578387383
ACH-000152,0.0752811585488
ACH-000153,0.24771355170899997
ACH-000159,-0.0049294728197499995
ACH-000160,0.0845353353125
ACH-000163,0.0614141132418
ACH-000167,0.0417598118642
ACH-000168,0.121210200408
ACH-000169,0.131926575708
ACH-000178,0.173816182599
ACH-000182,0.111389307371
ACH-000183,0.23251755264600002
ACH-000188,0.0719623992001
ACH-000189,0.396568265017
ACH-000190,0.175182594152
ACH-000198,0.026866192883700003
ACH-000204,-0.00418513169381
ACH-000206,0.04590680423219999
ACH-000207,0.16794558342799998
ACH-000211,0.03618764432840001
ACH-000215,-0.0169666929104
ACH-000221,0.289648990895
ACH-000222,-0.183734449166
ACH-000223,0.00717264694912
ACH-000226,0.126552359711
ACH-000227,0.015624219164
ACH-000228,0.122417127456
ACH-000231,0.05374046795990001
ACH-000232,0.07333310025669999
ACH-000233,0.06008799188299999
ACH-000234,-0.037043945876199996
ACH-000235,0.06393361340130001
ACH-000237,0.0614848280932
ACH-000238,-0.0671913473522
ACH-000243,-0.0231421230435
ACH-000244,0.166543305647
ACH-000246,0.06921843401569999
ACH-000248,0.08697854303639999
ACH-000250,0.05789133830490001
ACH-000251,0.103129432304
ACH-000253,0.0434725039644
ACH-000255,0.109427624058
ACH-000256,-0.0193767324187
ACH-000257,0.11487674882099999
ACH-000258,-0.159907319509
ACH-000259,-0.0770424924762
ACH-000260,0.09509071413249999
ACH-000261,0.040741645668199995
ACH-000262,0.12130999970999999
ACH-000263,-0.14962290396400002
ACH-000264,-0.00351149502199
ACH-000265,0.11409717292799999
ACH-000266,0.102427754894
ACH-000272,0.00573192051525
ACH-000273,0.0232669034823
ACH-000274,-0.0852078091427
ACH-000277,0.06391531160069999
ACH-000278,0.21371322044
ACH-000279,-0.063532299606
ACH-000280,0.131847560703
ACH-000281,-0.0471969781218
ACH-000288,0.05490665366190001
ACH-000291,0.035686849678599995
ACH-000293,0.113593386675
ACH-000294,0.0335294602947
ACH-000295,0.0339160786838
ACH-000296,0.309542323191
ACH-000302,0.14560283009400002
ACH-000304,0.114474642345
ACH-000307,0.0770621699833
ACH-000308,0.019695968574
ACH-000310,0.142540417448
ACH-000311,-0.123625589724
ACH-000312,-0.0149999424085
ACH-000315,0.24795630329999999
ACH-000316,0.0787494609143
ACH-000317,0.119778608297
ACH-000318,0.178018771862
ACH-000319,0.215238242079
ACH-000320,-0.177848596129
ACH-000322,0.117639005838
ACH-000323,0.0251552194331
ACH-000324,0.017133168860799998
ACH-000329,0.0665769135881
ACH-000330,-0.000507275675049
ACH-000331,0.150786598825
ACH-000332,-0.08468126564850001
ACH-000334,0.133349348452
ACH-000335,0.38271655740500005
ACH-000336,0.055044698277500005
ACH-000337,-0.08904265578819999
ACH-000339,0.115860670482
ACH-000341,0.105668527345
ACH-000348,-0.0131550539372
ACH-000350,0.05556100505969999
ACH-000352,0.023759879528200002
ACH-000356,0.017442490728299998
ACH-000361,-0.149500943998
ACH-000362,0.07818254485010001
ACH-000363,-0.0638429484344
ACH-000364,-0.00621213728639
ACH-000365,0.184205270147
ACH-000366,-0.016605379769600002
ACH-000368,0.159650148349
ACH-000374,0.08289724134069999
ACH-000375,0.0260429584351
ACH-000376,-0.0285347050331
ACH-000381,0.341211710874
ACH-000383,-0.054008107845800006
ACH-000387,0.058894113762300006
ACH-000389,0.21648050141999997
ACH-000390,0.08597110874710001
ACH-000393,-0.137947326448
ACH-000395,-0.00153072302268
ACH-000397,0.08112411751239999
ACH-000401,-0.059709164002400006
ACH-000402,-0.147992747116
ACH-000403,0.0565561235364
ACH-000404,0.172882320983
ACH-000406,0.106349188609
ACH-000407,0.13501161215399998
ACH-000408,0.0942769436104
ACH-000410,0.15107685933599999
ACH-000411,0.0465056702422
ACH-000414,0.121669458336
ACH-000415,0.0722458898623
ACH-000416,0.04977153775780001
ACH-000420,0.206465866204
ACH-000421,0.154740712557
ACH-000424,0.21067178233800002
ACH-000425,0.07336181353110001
ACH-000426,0.205671653934
ACH-000427,0.03835492082480001
ACH-000433,0.20173297408799998
ACH-000436,-0.11896757335899999
ACH-000444,0.112161024005
ACH-000445,0.0440785061357
ACH-000448,0.0485625375001
ACH-000450,0.337658581954
ACH-000452,0.0444521948707
ACH-000454,0.0245975035845
ACH-000458,0.145520256327
ACH-000459,0.10601220740900001
ACH-000460,0.0902595321427
ACH-000461,0.0476385409172
ACH-000463,-0.0109647584447
ACH-000464,0.090260647766
ACH-000466,0.136452731328
ACH-000467,0.0514295351506
ACH-000468,0.10331714081
ACH-000469,0.146988331205
ACH-000470,-0.06939933233310001
ACH-000471,0.07092095724610001
ACH-000472,0.0966194092731
ACH-000473,0.152346802326
ACH-000475,0.124116792663
ACH-000476,0.193948497196
ACH-000477,-0.0441137228555
ACH-000480,-0.089952518246
ACH-000481,0.151135683272
ACH-000483,0.166345742058
ACH-000484,0.11914576110099999
ACH-000485,0.054879457603599996
ACH-000486,0.0383456971721
ACH-000487,0.0678332761931
ACH-000488,0.014985110093200003
ACH-000490,0.118744355053
ACH-000491,0.07967283248639999
ACH-000495,-0.0419504589312
ACH-000496,-0.0592316832766
ACH-000499,0.162347428541
ACH-000500,0.155702294322
ACH-000502,0.0997451983982
ACH-000503,0.00818677989842
ACH-000505,-0.004905183459430001
ACH-000507,0.193556174411
ACH-000510,0.102457785526
ACH-000511,0.014166008441000001
ACH-000512,0.25859073102200003
ACH-000516,-0.018627094882900003
ACH-000517,0.10220964882000001
ACH-000518,0.0713189489102
ACH-000520,0.0592624535225
ACH-000521,0.0608244095808
ACH-000522,0.05132774283680001
ACH-000524,0.106756380693
ACH-000527,0.07591326509330001
ACH-000528,0.0530964419731
ACH-000537,0.11995460121099999
ACH-000541,0.107446734911
ACH-000542,-0.0416922810629
ACH-000544,-0.0151713946569
ACH-000545,0.093442254746
ACH-000547,-0.127328564177
ACH-000548,0.154153169485
ACH-000549,0.035119388226699993
ACH-000550,0.0619814950889
ACH-000552,0.145424279328
ACH-000556,0.16033472592700002
ACH-000557,0.0777796929543
ACH-000570,0.06003436839319999
ACH-000571,0.181318301435
ACH-000573,0.0752657919948
ACH-000576,-0.0410207231491
ACH-000580,0.041325561875699995
ACH-000584,0.011540503619
ACH-000585,0.0592445455515
ACH-000588,0.20838475032
ACH-000589,0.06828327451709999
ACH-000591,0.24582170306999995
ACH-000593,-0.0824770605703
ACH-000600,0.07423158676580001
ACH-000601,0.0255985294702
ACH-000604,-0.16773520048499999
ACH-000605,0.16288745492599999
ACH-000606,0.163684149363
ACH-000608,-0.0491188528149
ACH-000614,0.0827460187826
ACH-000616,0.113968095759
ACH-000618,0.12279276028
ACH-000619,0.050577406065
ACH-000620,0.0442088222102
ACH-000621,0.153085617462
ACH-000622,0.00476551893564
ACH-000623,0.14953229352800002
ACH-000624,0.0481336538092
ACH-000627,-0.00824851958993
ACH-000630,0.112561438928
ACH-000632,0.14320899109500002
ACH-000633,-0.037546453354300006
ACH-000637,0.160412337654
ACH-000638,0.216782334701
ACH-000646,0.284271213947
ACH-000647,0.131551625877
ACH-000648,0.0300736318579
ACH-000649,0.058414462074699997
ACH-000651,0.00681226386058
ACH-000652,0.0843567930119
ACH-000653,0.30561101132
ACH-000657,0.127601311507
ACH-000658,0.0495036449596
ACH-000661,-0.017671271597
ACH-000662,0.0717260809407
ACH-000663,0.00461878694945
ACH-000665,-0.0391596191514
ACH-000671,0.07305536371810001
ACH-000673,-0.050618757387199995
ACH-000676,0.07737654528110001
ACH-000677,0.0462876082439
ACH-000681,-0.0022875071024
ACH-000682,-0.0676006705798
ACH-000683,-0.0940723033701
ACH-000684,0.23514407210000002
ACH-000688,0.145844772958
ACH-000693,0.041080600552199996
ACH-000694,0.146581058561
ACH-000695,-0.264693520358
ACH-000696,0.0668493589119
ACH-000697,0.0667820433087
ACH-000699,-0.020182775029400003
ACH-000701,0.060198463849599995
ACH-000706,0.0680168993027
ACH-000711,0.0247534189432
ACH-000713,-0.106225697817
ACH-000714,-0.0175658566404
ACH-000718,0.0271585757067
ACH-000720,0.07914284720760001
ACH-000721,0.035526705210599994
ACH-000724,0.24014895934500002
ACH-000725,0.0033116571025200003
ACH-000732,0.0802805861505
ACH-000734,0.00703039237906
ACH-000735,0.033629788194400004
ACH-000736,0.126189314296
ACH-000738,-0.00667183644643
ACH-000746,-0.0005584519902769999
ACH-000747,-0.0598927813012
ACH-000748,0.0531800437196
ACH-000753,0.027282918064700002
ACH-000756,-0.08482146661569999
ACH-000757,0.0886119863842
ACH-000758,0.0405883701549
ACH-000760,-0.030370091566499998
ACH-000763,0.245676451107
ACH-000764,0.036899178277
ACH-000765,-0.0900291535653
ACH-000766,0.12700826566099999
ACH-000767,0.0063111270893800005
ACH-000768,0.0718716305332
ACH-000769,-0.142720860782
ACH-000770,0.023509499565099998
ACH-000771,0.0558887173212
ACH-000773,0.0157027311399
ACH-000776,0.186194120387
ACH-000777,0.0332403905296
ACH-000778,0.0514790985514
ACH-000781,0.0989168755267
ACH-000782,-0.123938717825
ACH-000783,0.0139081723004
ACH-000784,-0.00124793723603
ACH-000785,0.0209613339203
ACH-000787,0.0537811214521
ACH-000788,0.074254994889
ACH-000791,0.0115765170358
ACH-000792,-0.08058626192099999
ACH-000794,-0.112362632291
ACH-000796,-0.116186241383
ACH-000799,-0.11960597622300001
ACH-000800,-0.09943604327410001
ACH-000802,0.004618442899270001
ACH-000804,0.00967351776592
ACH-000805,0.0024948451545
ACH-000809,0.061886218337900006
ACH-000810,0.11471924902999998
ACH-000811,0.00256195867089
ACH-000817,0.0805931556326
ACH-000819,0.10947141921299999
ACH-000820,-0.015729889269600002
ACH-000821,0.279180235274
ACH-000822,-0.027208988389999997
ACH-000823,-0.0040492129929200005
ACH-000824,0.110952332126
ACH-000827,0.07701306671489999
ACH-000829,0.140162119761
ACH-000831,0.050110079016300005
ACH-000832,0.14848313662499998
ACH-000833,-0.0655973519705
ACH-000834,0.0837000321282
ACH-000835,0.047929140584399996
ACH-000836,-0.144556221854
ACH-000837,0.0291096299789
ACH-000838,-0.015469562898899999
ACH-000839,0.025489329257700002
ACH-000840,-0.04684040824440001
ACH-000841,0.0837260400913
ACH-000843,0.14722866851299998
ACH-000846,0.0921849601355
ACH-000847,-0.0014104317433
ACH-000848,0.14049561143
ACH-000849,0.0712996174176
ACH-000851,0.189405875708
ACH-000855,0.10361903466399999
ACH-000856,0.101059136688
ACH-000858,0.014509595137399998
ACH-000859,0.280198529554
ACH-000861,0.063337978485
ACH-000862,0.006766094363279999
ACH-000865,0.107843080906
ACH-000866,0.06030628290369999
ACH-000867,0.10713401536
ACH-000869,0.166847711987
ACH-000872,0.09807644042000001
ACH-000873,0.115691240322
ACH-000876,-0.004811481748640001
ACH-000878,0.100068798495
ACH-000880,0.255682820094
ACH-000881,0.121045482211
ACH-000882,0.0697032956484
ACH-000884,0.0690958400969
ACH-000885,0.170612663732
ACH-000887,0.0617860052474
ACH-000888,0.0309399955457
ACH-000889,0.153259363542
ACH-000890,0.05898395080780001
ACH-000896,-0.0507305872099
ACH-000898,0.021704189768400002
ACH-000900,0.161658989449
ACH-000901,-0.13443989081
ACH-000905,0.0628107846107
ACH-000906,0.0352030158646
ACH-000907,0.207525443772
ACH-000910,-0.017305491395900003
ACH-000911,0.00736495705601
ACH-000912,0.206532949192
ACH-000913,-0.007381636639060001
ACH-000915,0.0652965834609
ACH-000916,0.162754795053
ACH-000917,0.17150917159600002
ACH-000921,0.0422524507163
ACH-000924,0.134738616496
ACH-000926,-0.032510887426900004
ACH-000928,0.044112780881400006
ACH-000929,-0.09925526189480001
ACH-000932,-0.10945337332999999
ACH-000935,0.122279967377
ACH-000936,0.223261334479
ACH-000937,0.0368344371911
ACH-000938,0.00317616797143
ACH-000939,0.0557028218146
ACH-000941,0.0774071056483
ACH-000943,0.09021830777380001
ACH-000946,0.08794001836139999
ACH-000947,0.101735137719
ACH-000948,0.0803083167315
ACH-000950,0.125233874558
ACH-000953,0.0926973125781
ACH-000957,0.052346690263099994
ACH-000958,-0.186321242326
ACH-000960,0.118035533605
ACH-000963,0.031072428360799997
ACH-000968,0.116962472105
ACH-000969,0.148956012469
ACH-000973,0.0412282873331
ACH-000974,0.034873191099
ACH-000975,0.0336566886582
ACH-000976,0.0283157100672
ACH-000978,0.249484893483
ACH-000980,0.0449142022744
ACH-000984,-0.133831366344
ACH-000986,0.028596692129199998
ACH-000988,0.0279428091029
ACH-000993,-0.171425646187
ACH-000994,0.17132437351100002
ACH-000996,0.163822505308
ACH-001001,0.018770062941599996
ACH-001020,0.170111282716
ACH-001028,0.0282058304612
ACH-001031,0.09585612186239999
ACH-001038,0.0378412636271
ACH-001048,0.0580521950741
ACH-001050,-0.0008815267110409999
ACH-001053,0.07378697797639999
ACH-001054,-0.0034442915913499997
ACH-001061,0.08646010003599999
ACH-001067,0.104821140156
ACH-001075,0.230879675772
ACH-001096,0.0645244446565
ACH-001128,0.156034361172
ACH-001134,0.0274097398859
ACH-001151,0.005595566345740001
ACH-001163,-0.0703584963755
ACH-001164,-0.08556367406510001
ACH-001173,0.044619300179900005
ACH-001183,0.0806642963332
ACH-001184,0.0142443419811
ACH-001190,0.047941603207
ACH-001192,-0.010028122686200002
ACH-001193,0.009562000125030001
ACH-001196,0.0867020198472
ACH-001197,0.0938552193815
ACH-001205,0.024748645334799996
ACH-001211,0.13070979627499998
ACH-001212,-0.100650146316
ACH-001228,0.00443616025416
ACH-001232,-0.0122602011214
ACH-001239,0.054269434522599996
ACH-001274,0.0044926092474499996
ACH-001275,0.089267692191
ACH-001277,0.141616934727
ACH-001278,-0.0177759533517
ACH-001280,-0.0026486069513899997
ACH-001283,0.0722016210239
ACH-001289,0.0516851793932
ACH-001295,0.0009701414762849999
ACH-001300,0.159313039456
ACH-001301,-0.163973516617
ACH-001302,0.15578742873
ACH-001303,-0.206241155669
ACH-001306,0.0985221876228
ACH-001318,0.058594550816400005
ACH-001322,0.193299632235
ACH-001328,0.04642881803730001
ACH-001332,-0.065617668549
ACH-001333,0.08467040119239999
ACH-001336,0.139467311658
ACH-001340,-0.0455854240996
ACH-001346,0.155322242902
ACH-001353,0.024712293580999998
ACH-001354,0.061981478996000004
ACH-001367,0.07067661899699999
ACH-001368,0.0611627969484
ACH-001374,-0.129326456139
ACH-001375,-0.0640732432489
ACH-001377,0.012511662927899998
ACH-001380,0.0596336275755
ACH-001391,-0.0962762443632
ACH-001407,0.00434068743238
ACH-001408,0.15807183437
ACH-001413,0.12103472281199999
ACH-001430,0.357993011183
ACH-001431,0.034742683616
ACH-001450,0.156114952622
ACH-001496,0.118269124201
ACH-001500,0.0106756603873
ACH-001521,0.22819027517499998
ACH-001523,0.00823838316441
ACH-001532,0.0012315131307000001
ACH-001536,0.036131602442600004
ACH-001550,0.0926916626785
ACH-001552,0.042611744353099994
ACH-001554,-0.040872010305800004
ACH-001645,-0.0401157541891
ACH-001654,0.05132843929280001
ACH-001715,0.184108051185
ACH-001735,-0.0196519005308
ACH-001736,0.025094903791900002
ACH-001737,-0.032841045630799995
ACH-001740,0.0943427384195
ACH-001745,0.030736919837700005
ACH-001750,0.135284112179
ACH-001765,0.0317258906581
ACH-001956,0.051425036040900006
ACH-001957,-0.05520190921709999
