,BRAT1 (221927)
ACH-000160,-0.162310094361
ACH-000163,-0.724394280105
ACH-000167,-0.34528471467200006
ACH-000168,-0.138798280798
ACH-000169,-0.512679303731
ACH-000178,-0.8121069986220001
ACH-000182,-0.524566812798
ACH-000183,-0.321782582154
ACH-000188,-1.08461097419
ACH-000189,-0.667160638464
ACH-000190,-0.547045397863
ACH-000198,-0.603570403937
ACH-000204,-0.610954285553
ACH-000206,-0.661062049462
ACH-000207,-0.28013125704999997
ACH-000211,-1.22347992646
ACH-000215,-0.8611463908589999
ACH-000221,-0.852317946953
ACH-000222,-0.883638668429
ACH-000223,-0.74004649273
ACH-000226,-0.824368090207
ACH-000227,-0.477590664978
ACH-000228,-0.923669903601
ACH-000231,-1.03680905679
ACH-000232,-0.882271448087
ACH-000233,-0.722539500624
ACH-000234,-0.578845235766
ACH-000235,-0.9766937865449999
ACH-000237,-0.736220013667
ACH-000238,-0.597443499152
ACH-000243,-0.783115014798
ACH-000244,-0.7957535383650001
ACH-000246,-0.992625645452
ACH-000248,-0.801548143688
ACH-000250,-1.17624112247
ACH-000251,-0.600904880596
ACH-000253,-0.605550415894
ACH-000255,-1.0056907797299999
ACH-000256,-0.00374569592892
ACH-000257,-0.44918409049900004
ACH-000258,-0.303769884267
ACH-000259,-0.213165884287
ACH-000260,-0.47696396063
ACH-000261,-0.146033586581
ACH-000262,-0.827116451652
ACH-000263,-0.228589368666
ACH-000264,-0.301714507209
ACH-000265,-0.8435702424539999
ACH-000266,-0.315507678588
ACH-000272,-0.9272322942219999
ACH-000273,-0.794034299421
ACH-000274,-0.101201653097
ACH-000277,-0.7303693403300001
ACH-000278,-0.242266905824
ACH-000279,-0.252623792657
ACH-000280,-0.9933396473080001
ACH-000281,-0.43179763333000004
ACH-000288,-0.621670023515
ACH-000291,-0.43661881907899996
ACH-000293,-0.36003995040700004
ACH-000294,0.0135441468273
ACH-000295,-0.373239354075
ACH-000296,-0.269813595387
ACH-000302,-0.911704230738
ACH-000304,-0.355120463537
ACH-000307,-0.283978209198
ACH-000308,0.04787572661930001
ACH-000310,-0.314241760142
ACH-000311,-0.584215962834
ACH-000312,-0.309887589297
ACH-000315,-0.470764182006
ACH-000316,-0.797559384995
ACH-000317,-0.23418666584399997
ACH-000318,-0.893891523336
ACH-000319,-0.433440776365
ACH-000320,-0.8571372902050001
ACH-000322,-0.578984390579
ACH-000323,-0.783820042808
ACH-000324,-0.9161879315200001
ACH-000329,-0.7187182893240001
ACH-000330,-1.02713177158
ACH-000331,-0.495889621543
ACH-000332,-0.370197217948
ACH-000334,-0.24294319332800002
ACH-000335,-0.941063286196
ACH-000336,-0.796646751417
ACH-000337,-1.07568973833
ACH-000339,-0.8933831973790001
ACH-000341,-0.484414537489
ACH-000348,-0.8282403781759999
ACH-000350,-0.159931281587
ACH-000352,-1.0615411011799998
ACH-000356,-0.161089590713
ACH-000361,-0.295941172696
ACH-000362,-0.178003239258
ACH-000363,-0.212980719388
ACH-000364,-0.474371122676
ACH-000365,-0.181093516695
ACH-000366,-0.9611285981209999
ACH-000368,-0.722240399074
ACH-000374,-0.881010058223
ACH-000375,-0.41018317888899997
ACH-000376,-0.7888108782109999
ACH-000381,-0.290494460084
ACH-000383,-0.7103282951540001
ACH-000387,0.0179922637682
ACH-000389,-1.0458704199700002
ACH-000390,-0.169164133142
ACH-000393,-0.126705766589
ACH-000395,-0.847376895017
ACH-000397,0.12640502207
ACH-000401,-0.525104684041
ACH-000402,-0.427947750995
ACH-000403,-0.0971398339467
ACH-000404,-0.540537928573
ACH-000406,-0.281970322977
ACH-000407,-0.8469311699079999
ACH-000408,-0.7788764926180001
ACH-000410,-0.785421163469
ACH-000411,-0.656362029005
ACH-000414,-0.368916209668
ACH-000415,-0.37439666193800003
ACH-000416,-0.661214865326
ACH-000420,-0.75898171121
ACH-000421,-0.7792012958910001
ACH-000424,-0.8537193948299999
ACH-000425,-0.261591653735
ACH-000426,-0.629100621142
ACH-000427,-0.847424945325
ACH-000433,-0.420488695742
ACH-000436,-0.9106011740019999
ACH-000444,-0.643644422012
ACH-000445,-0.9141383836139999
ACH-000448,-0.58289015675
ACH-000450,-0.556684742931
ACH-000452,-0.985539784269
ACH-000454,-0.291643817707
ACH-000458,-0.497792205736
ACH-000459,-0.9804716314540001
ACH-000460,-0.28462938765
ACH-000461,-0.572012917468
ACH-000463,-0.9343790397
ACH-000464,-0.456107743778
ACH-000466,-0.23240891386
ACH-000467,-0.498557957786
ACH-000468,-0.236483040759
ACH-000469,-0.514342661815
ACH-000470,-0.571832134165
ACH-000471,-1.01166140489
ACH-000472,-0.515831755498
ACH-000473,-0.328117977369
ACH-000475,-0.9163966712809999
ACH-000476,-0.128064155938
ACH-000477,-0.5519417655759999
ACH-000480,-0.452916846161
ACH-000481,-1.15053093754
ACH-000483,-0.433513959908
ACH-000484,-0.7646843223800001
ACH-000485,-0.24161709419
ACH-000486,-1.0049421969499999
ACH-000487,-0.20630652654800002
ACH-000488,-0.8358780295620001
ACH-000490,-0.9174315698029999
ACH-000491,-0.272208506616
ACH-000495,-1.00289696798
ACH-000496,-0.604884552897
ACH-000499,-0.5204917676399999
ACH-000500,-0.351363149801
ACH-000502,-0.7237884470110001
ACH-000503,-0.7879069044589999
ACH-000505,-1.0299943269
ACH-000507,-0.404622393278
ACH-000510,-0.10345653083100001
ACH-000511,-0.605479154912
ACH-000512,-0.418263418923
ACH-000516,-1.34150167536
ACH-000517,-0.153075404581
ACH-000518,-0.557370016523
ACH-000520,-0.728225591793
ACH-000521,-1.2375998410299998
ACH-000522,-0.568497489954
ACH-000524,-0.014816361855
ACH-000527,-0.183045510967
ACH-000528,-0.179128342757
ACH-000537,-0.779195083783
ACH-000541,-0.17139323239100002
ACH-000542,-0.548857750298
ACH-000544,-0.60614519127
ACH-000545,-0.491680978507
ACH-000547,-0.474829907744
ACH-000548,-0.782234894395
ACH-000549,-1.0853013846100001
ACH-000550,-0.509126379521
ACH-000552,-0.993431538185
ACH-000556,0.0015560482396099998
ACH-000557,0.17873269218199997
ACH-000570,-0.652855108146
ACH-000571,-0.100309258109
ACH-000573,-0.7555873925669999
ACH-000576,-0.339075211981
ACH-000580,-0.911036401796
ACH-000584,-0.508660927451
ACH-000585,-0.0857847133794
ACH-000588,-0.030080317024699998
ACH-000589,-0.677315530341
ACH-000591,-0.7287577475779999
ACH-000593,-0.277553186038
ACH-000600,-0.945836388715
ACH-000601,-0.46399637275899996
ACH-000604,-0.0963621968636
ACH-000605,-0.551717783619
ACH-000606,-0.9096435585670001
ACH-000608,-0.249421591574
ACH-000614,-0.435740848056
ACH-000616,-0.835944416919
ACH-000618,-0.40986379153700003
ACH-000619,-0.774802574144
ACH-000620,-0.228823362077
ACH-000621,-0.605311062937
ACH-000622,-0.766613185031
ACH-000623,-0.25661375684300003
ACH-000624,-0.428656206194
ACH-000627,-0.18773027595
ACH-000630,-0.8108287709890001
ACH-000632,-0.68355127627
ACH-000633,-0.20161773342599998
ACH-000637,-0.38387757677100004
ACH-000638,-1.07715318851
ACH-000646,-0.667050838676
ACH-000647,0.17623159555100001
ACH-000648,-0.966787112943
ACH-000649,-0.894717799549
ACH-000651,-0.108734398872
ACH-000652,-0.48261991270800003
ACH-000653,-0.636581686496
ACH-000657,-1.0591013616399998
ACH-000658,-0.659054261915
ACH-000661,-0.34033875989600004
ACH-000662,-1.22648664486
ACH-000663,-0.353181149142
ACH-000665,-0.359526521117
ACH-000671,0.0180351612261
ACH-000673,-0.9292427580239999
ACH-000676,-0.363108393706
ACH-000677,-0.57658713308
ACH-000681,-0.22050997211999998
ACH-000682,-0.9888744401530001
ACH-000683,-0.872363663369
ACH-000684,-0.802344558196
ACH-000688,-1.02127112306
ACH-000693,-0.81215496294
ACH-000694,-0.28982441333500003
ACH-000695,-0.320893123948
ACH-000696,-0.782286357069
ACH-000697,-0.874034005713
ACH-000699,-0.336500305785
ACH-000701,-0.455973190965
ACH-000706,-0.430839266387
ACH-000711,-0.6391654110399999
ACH-000713,-1.20345489367
ACH-000714,-0.07235030761439999
ACH-000718,-0.416203900846
ACH-000720,-0.972974150493
ACH-000721,-0.338415603204
ACH-000724,-0.399001874956
ACH-000725,-0.851347617049
ACH-000732,-0.8921406388750001
ACH-000734,-0.0998699535939
ACH-000735,-0.906070271453
ACH-000736,-1.1082854122799999
ACH-000738,-0.0945906589983
ACH-000746,0.0577776458027
ACH-000747,-0.902752057144
ACH-000748,-1.05665279424
ACH-000753,-0.350189884528
ACH-000756,-0.43300516771799996
ACH-000757,-0.211696827374
ACH-000758,-1.03883553104
ACH-000760,-0.8964271805930001
ACH-000763,-0.496026094139
ACH-000764,-0.741780519636
ACH-000765,-0.200314189976
ACH-000766,-0.029552430270400002
ACH-000767,-0.319734915977
ACH-000768,-0.839722034421
ACH-000769,-0.645456667026
ACH-000770,-0.289247814201
ACH-000771,-0.884013320526
ACH-000773,-1.02042469498
ACH-000776,-0.435839810597
ACH-000777,-0.485338560986
ACH-000778,-0.9743966010590001
ACH-000781,-0.291143284711
ACH-000782,-0.43562529103500003
ACH-000783,-0.621870174377
ACH-000784,0.0227714332364
ACH-000785,-0.555487315111
ACH-000787,-0.5238302295180001
ACH-000788,-0.837292837182
ACH-000791,-0.22774109988699998
ACH-000792,-0.134973850547
ACH-000794,-0.860788969013
ACH-000796,-1.04921313821
ACH-000799,-0.7561015009759999
ACH-000800,-0.642464134911
ACH-000802,-0.729281451909
ACH-000804,-0.828373439978
ACH-000805,-0.49216192855700003
ACH-000809,-0.0523112121335
ACH-000810,-0.704297618609
ACH-000811,-0.604225712846
ACH-000817,-0.0636222539549
ACH-000819,-0.805154378611
ACH-000820,-0.704120907363
ACH-000821,0.0047768188609799995
ACH-000822,-0.10652115308499999
ACH-000823,-0.7211265599779999
ACH-000824,-0.13406504804199998
ACH-000827,-0.39714471957900005
ACH-000829,-0.429153871489
ACH-000831,-0.6584098691
ACH-000832,-0.558271287476
ACH-000833,-0.836663915317
ACH-000834,-0.698914888903
ACH-000835,-0.566311454952
ACH-000836,-0.955155607339
ACH-000837,-0.940280666027
ACH-000838,-0.133528062822
ACH-000839,-0.6338277547860001
ACH-000840,-0.685645202894
ACH-000841,-0.7735452238130001
ACH-000843,-0.644512956358
ACH-000846,-0.28318530280299997
ACH-000847,-0.49923307614100004
ACH-000848,-0.452251999753
ACH-000849,-0.909474345827
ACH-000851,-0.312434216242
ACH-000855,-0.0595129050573
ACH-000856,-0.198981459134
ACH-000858,-0.38819553553400005
ACH-000859,-0.7830501046430001
ACH-000861,-0.39895246385300004
ACH-000862,-0.663148969232
ACH-000865,-0.00025203293039900005
ACH-000866,-0.125581933916
ACH-000867,0.10443433950099999
ACH-000869,-0.9008977007410001
ACH-000872,-0.67142407381
ACH-000873,-0.41566008980400004
ACH-000876,-0.170548551988
ACH-000878,-0.532587439252
ACH-000880,-0.931080636332
ACH-000881,-0.19203252178
ACH-000882,-0.342470963829
ACH-000884,-0.43296404221900003
ACH-000885,-0.036175186369300005
ACH-000887,-0.8644020807449999
ACH-000888,-0.37431062486
ACH-000889,-0.384447995236
ACH-000890,-0.554594008671
ACH-000896,-0.848934357271
ACH-000898,-0.376001526031
ACH-000900,-0.946534356618
ACH-000901,-0.802669627547
ACH-000905,-0.501123794995
ACH-000906,-0.7446979972679999
ACH-000907,-0.789017182132
ACH-000910,-1.31030333748
ACH-000911,-1.10547862391
ACH-000912,-0.9685138527349999
ACH-000913,-0.453593012346
ACH-000915,-0.392280272799
ACH-000916,-0.48628077233000006
ACH-000917,-0.635980167284
ACH-000921,-0.925178930152
ACH-000924,-0.6869806406450001
ACH-000926,-0.0703644276221
ACH-000928,-0.571422446879
ACH-000929,-0.728594225769
ACH-000932,-0.585797404229
ACH-000935,-0.7908967611390001
ACH-000936,-0.333351742381
ACH-000937,-0.21526642399999998
ACH-000938,-0.274990054755
ACH-000939,-0.123777495954
ACH-000941,0.070240157977
ACH-000943,-0.37032135580700004
ACH-000946,-0.830920487772
ACH-000947,-1.0962429498100001
ACH-000948,-0.791268402754
ACH-000950,-0.712943531077
ACH-000953,-1.07470022369
ACH-000957,-0.18891050357900002
ACH-000958,-0.0815357884744
ACH-000960,-0.08667372234889999
ACH-000963,-0.34099288808399997
ACH-000968,0.010923041343399999
ACH-000969,-0.291974090822
ACH-000973,-1.02489562226
ACH-000974,-0.6392945713600001
ACH-000975,-0.5959728229119999
ACH-000976,-0.902744016082
ACH-000978,-0.674246769352
ACH-000980,-0.632467407493
ACH-000984,-0.09205712149119999
ACH-000986,0.0420951321957
ACH-000988,-0.745761217577
ACH-000993,-0.622437871577
ACH-000994,-0.433406075449
ACH-000996,-0.38811083117600004
ACH-001001,-0.29928181962699996
ACH-001020,-0.9861101054970001
ACH-001028,-0.38668619171499996
ACH-001031,-0.6339262354240001
ACH-001038,-0.08375620918539999
ACH-001048,-0.178997050245
ACH-001050,-0.25789323726700003
ACH-001053,-0.0954609744767
ACH-001054,-0.135664203018
ACH-001061,-0.944825597392
ACH-001067,-0.9328695607809999
ACH-001075,-0.946913969754
ACH-001096,-0.563841154633
ACH-001128,-1.10426820893
ACH-001134,-0.174732772281
ACH-001151,-0.913183181654
ACH-001163,-0.424256833479
ACH-001164,-0.871006271173
ACH-001173,-0.13456115704000002
ACH-001183,-1.08616287379
ACH-001184,-0.607640233749
ACH-001190,-0.213479113468
ACH-001192,-0.10849666884600001
ACH-001193,-0.602194623275
ACH-001196,-0.7092976034460001
ACH-001197,-0.17221630997200002
ACH-001205,-0.659450669663
ACH-001211,-0.791505664818
ACH-001212,-0.774671478486
ACH-001228,-0.194599929015
ACH-001232,-0.797267112347
ACH-001239,-0.6904215519879999
ACH-001274,-0.625170516791
ACH-001275,-0.345915013473
ACH-001277,-0.43096853545
ACH-001278,-0.762780372057
ACH-001280,-0.999819238456
ACH-001283,-0.0335181708151
ACH-001289,-0.6799802089839999
ACH-001295,-0.19019000524399998
ACH-001300,-0.503144209539
ACH-001301,-0.271986289973
ACH-001302,-0.47076704157899996
ACH-001303,-0.8509034103309999
ACH-001306,-0.668742071992
ACH-001318,-0.8713692096789999
ACH-001322,-0.274286499987
ACH-001328,-0.859944800805
ACH-001332,-0.928082798251
ACH-001333,-0.22744313071400002
ACH-001336,-0.378762193152
ACH-001340,-0.8392388155480001
ACH-001346,-0.833889998269
ACH-001353,-0.9307979972470001
ACH-001354,-0.282669464566
ACH-001367,-0.879734145677
ACH-001368,-0.39542866093699996
ACH-001374,-0.595684764014
ACH-001375,0.117908297588
ACH-001377,-0.986095886854
ACH-001380,-1.04870629129
ACH-001391,-0.17910483360100002
ACH-001407,0.062228481325
ACH-001408,-0.485780361338
ACH-001413,-0.546664415962
ACH-001430,-0.39876038737400005
ACH-001431,-0.7468363261640001
ACH-001450,-0.19154593964000002
ACH-001496,-0.222670086212
ACH-001500,-0.272574829548
ACH-001521,0.0082929384384
ACH-001523,-0.780245112001
ACH-001532,-0.386201817626
ACH-001536,-0.909699739549
ACH-001550,-0.08074109551260002
ACH-001552,-0.330201896231
ACH-001554,-0.372248880397
ACH-001645,-0.062228893617699996
ACH-001654,-0.941927440594
ACH-001715,-0.176456190487
ACH-001735,-0.37618195237400004
ACH-001736,-0.397774825066
ACH-001737,-0.722583191717
ACH-001740,-0.11785983050999999
ACH-001745,0.128939941626
ACH-001750,-0.30567770975499997
ACH-001765,0.00836313231275
ACH-001956,-0.256500364762
ACH-001957,-0.67989888419
