,CAMK1D (57118)
ACH-000004,-0.039796037038800004
ACH-000007,0.12753367714299998
ACH-000009,-0.0608596507015
ACH-000011,-0.181766511653
ACH-000012,-0.09317483042069999
ACH-000013,-0.154540083883
ACH-000014,-0.260542307722
ACH-000015,-0.0142501206534
ACH-000017,-0.07649234452510001
ACH-000018,0.0813822368259
ACH-000019,-0.169435076941
ACH-000021,-0.13790425685399998
ACH-000022,-0.13925407920299998
ACH-000025,0.0206342543409
ACH-000028,-0.01824227186
ACH-000030,-0.145959607776
ACH-000035,-0.12652537236199998
ACH-000036,-0.09056233339389999
ACH-000037,-0.0170721318354
ACH-000039,-0.08449652057639999
ACH-000040,0.156359870692
ACH-000041,-0.163524962084
ACH-000042,-0.0597185859256
ACH-000045,-0.132622263656
ACH-000047,0.020616629640000002
ACH-000052,-0.09600828643539999
ACH-000053,-0.115554801425
ACH-000054,-0.11818188624399999
ACH-000055,-0.039770138623199995
ACH-000060,-0.0961330140119
ACH-000067,-0.196959410773
ACH-000070,-0.269527811841
ACH-000075,-0.08417423474369999
ACH-000078,-0.0614870523761
ACH-000082,-0.095128662254
ACH-000085,-0.0441404083836
ACH-000086,-0.174327542871
ACH-000087,0.06079974541159999
ACH-000092,-0.053788475131800004
ACH-000095,-0.133400672689
ACH-000097,-0.111116593131
ACH-000098,-0.0603880709816
ACH-000099,-0.0573306083042
ACH-000108,0.018073224612599997
ACH-000113,-0.156121357525
ACH-000115,0.0221130804325
ACH-000116,-0.09339169683569999
ACH-000118,-0.117528672924
ACH-000120,0.009442660600860001
ACH-000123,-0.0978016909121
ACH-000127,-0.17920454507300002
ACH-000128,-0.0708790861421
ACH-000132,-0.060389676286000005
ACH-000133,0.00819836042849
ACH-000137,-0.00750732430371
ACH-000138,0.0782418813889
ACH-000142,0.022260402803199998
ACH-000143,-0.012826370299200002
ACH-000146,-0.14061498907199999
ACH-000148,-0.119923951832
ACH-000150,-0.16655842144000002
ACH-000152,-0.041764338930099995
ACH-000153,0.009437021359700001
ACH-000159,-0.062764166908
ACH-000160,-0.19076276223900002
ACH-000163,-0.00531252392259
ACH-000167,-0.264212873234
ACH-000168,-0.115389491886
ACH-000169,0.0566628796671
ACH-000178,-0.049527701909
ACH-000182,-0.0725870965773
ACH-000183,-0.240092911113
ACH-000188,-0.00350486356587
ACH-000189,-0.388803671667
ACH-000190,0.150932724303
ACH-000198,0.00545772947135
ACH-000204,0.0170955879248
ACH-000206,0.0574312154837
ACH-000207,-0.23738013698899998
ACH-000211,0.061499250991
ACH-000215,-0.0820638807274
ACH-000221,-0.07049221982810001
ACH-000222,-0.0141678387925
ACH-000223,-0.203381524368
ACH-000226,0.00219136219377
ACH-000227,-0.316643278996
ACH-000228,0.0704247982167
ACH-000231,-0.08551048780060001
ACH-000232,-0.235351853139
ACH-000233,-0.151417164272
ACH-000234,0.216517709678
ACH-000235,-0.0756348658369
ACH-000237,-0.0772325199447
ACH-000238,-0.116153689511
ACH-000243,-0.0533679267894
ACH-000244,0.0791261495229
ACH-000246,-0.0480566636395
ACH-000248,-0.0837915827528
ACH-000250,-0.0823136282704
ACH-000251,0.0452943814788
ACH-000253,-0.07640393117449999
ACH-000255,-0.12724519498
ACH-000256,-0.165419429856
ACH-000257,-0.055082670938999996
ACH-000258,-0.0387695386712
ACH-000259,-0.0809338050908
ACH-000260,-0.0385256165556
ACH-000261,-0.05068544904080001
ACH-000262,0.0178529094337
ACH-000263,-0.193854781631
ACH-000264,-0.0810199714934
ACH-000265,-0.043034196758699995
ACH-000266,-0.0582180473947
ACH-000272,-0.0675011322421
ACH-000273,-0.058422648733900004
ACH-000274,-0.174115740765
ACH-000277,0.0560542405442
ACH-000278,0.18314199097300002
ACH-000279,-0.04991279148180001
ACH-000280,-0.0531781377228
ACH-000281,-0.11877472293199999
ACH-000288,-0.0761412938771
ACH-000291,-0.07802380263519999
ACH-000293,-0.0912012439378
ACH-000294,-0.0559075982388
ACH-000295,0.07993666880410001
ACH-000296,0.13436617197200001
ACH-000302,-0.189128321283
ACH-000304,0.0152307925257
ACH-000307,-0.05727469446550001
ACH-000308,-0.140889528096
ACH-000310,-0.08626055061969999
ACH-000311,-0.110294266369
ACH-000312,-0.0027511735773000003
ACH-000315,0.195602280264
ACH-000316,-0.0655278929129
ACH-000317,0.0662105908009
ACH-000318,-0.021749371208900005
ACH-000319,-0.23412476940000002
ACH-000320,-0.000768767369298
ACH-000322,0.0335855699338
ACH-000323,-0.121682442632
ACH-000324,-0.08035066501739999
ACH-000329,-0.17839356238600002
ACH-000330,0.000453344163904
ACH-000331,0.0399756169735
ACH-000332,-0.0574616479909
ACH-000334,-0.43062744792400004
ACH-000335,-0.0339508797391
ACH-000336,-0.00899382526332
ACH-000337,-0.0196821439764
ACH-000339,0.021846939490999997
ACH-000341,-0.29902847064300003
ACH-000348,-0.18099069331
ACH-000350,-0.170985099965
