,ADPRHL2 (54936)
ACH-000211,-0.346415595075
ACH-000215,-0.294805280856
ACH-000221,-0.34420771477300005
ACH-000222,-0.12047087541099999
ACH-000223,-0.327200581452
ACH-000226,-0.251389208584
ACH-000227,-0.191218909705
ACH-000228,-0.178423581519
ACH-000231,-0.24843005715799998
ACH-000232,-0.273441402373
ACH-000233,-0.17063001266800001
ACH-000234,-0.252289485928
ACH-000235,-0.329492066972
ACH-000237,-0.477204986454
ACH-000238,-0.40765331010300004
ACH-000243,-0.18769080318700002
ACH-000244,-0.447859989533
ACH-000246,-0.36486996990599996
ACH-000248,-0.26251375132800003
ACH-000250,-0.317265812425
ACH-000251,-0.023070606197900002
ACH-000253,-0.49325884121200003
ACH-000255,-0.298077592627
ACH-000256,-0.31220928485
ACH-000257,-0.314928891165
ACH-000258,-0.408653114805
ACH-000259,-0.40729749998899994
ACH-000260,-0.253337003096
ACH-000261,-0.38571010844400005
ACH-000262,-0.103358788831
ACH-000263,-0.10903963487700001
ACH-000264,-0.42598255458000006
ACH-000265,-0.162480728328
ACH-000266,-0.17622530128400002
ACH-000272,-0.226840556913
ACH-000273,-0.44317425476899996
ACH-000274,-0.39378335255
ACH-000277,-0.34436948945600004
ACH-000278,-0.369346456394
ACH-000279,-0.471284867006
ACH-000280,-0.109002316319
ACH-000281,0.0344333736397
ACH-000288,-0.393147250238
ACH-000291,-0.197017994225
ACH-000293,-0.601694652013
ACH-000294,-0.00935232484249
ACH-000295,-0.199602861501
ACH-000296,-0.365473191541
ACH-000302,-0.226556473312
ACH-000304,-0.139884980603
ACH-000307,-0.15179590796599998
ACH-000308,-0.209224981292
ACH-000310,-0.18463715937
ACH-000311,-0.0726763576824
ACH-000312,-0.366922779
ACH-000315,-0.316881973058
ACH-000316,-0.310141109545
ACH-000317,-0.328713708138
ACH-000318,-0.041672995079699994
ACH-000319,-0.18688074211199998
ACH-000320,-0.441266518266
ACH-000322,-0.381821540586
ACH-000323,-0.540273649723
ACH-000324,-0.347401072379
ACH-000329,-0.283080024516
ACH-000330,-0.542150290784
ACH-000331,-0.318917881492
ACH-000332,-0.380683158486
ACH-000334,-0.11939697154300001
ACH-000335,-0.600838352197
ACH-000336,-0.307655219932
ACH-000337,-0.335106097933
ACH-000339,-0.18221504313499998
ACH-000341,-0.245526856955
ACH-000348,-0.19724259515599998
ACH-000350,-0.21402715839699998
ACH-000352,-0.271300975088
ACH-000356,-0.372264463891
ACH-000361,-0.581036442991
ACH-000362,-0.158702227577
ACH-000363,-0.21925795043699997
ACH-000364,-0.557485969046
ACH-000365,-0.363230562469
ACH-000366,-0.324675526929
ACH-000368,-0.45483301794500003
ACH-000374,-0.18602471435600001
ACH-000375,-0.29744524107799997
ACH-000376,-0.23667591549000003
ACH-000381,-0.595021382973
ACH-000383,-0.302950582428
ACH-000387,0.031898846815
ACH-000389,-0.163763948449
ACH-000390,-0.290349679575
ACH-000393,-0.260327987648
ACH-000395,-0.436234439658
ACH-000397,-0.209283583229
ACH-000401,-0.205493067845
ACH-000402,-0.0326606272237
ACH-000403,-0.418026056343
ACH-000404,-0.459079542364
ACH-000406,-0.276387659298
ACH-000407,-0.23928958292
ACH-000408,-0.0407781691548
ACH-000410,-0.32091451075399996
ACH-000411,-0.31928163636999995
ACH-000414,-0.161612526264
ACH-000415,-0.468679759874
ACH-000416,-0.312900251541
ACH-000420,-0.36343703259800003
ACH-000421,-0.219590410211
ACH-000424,-0.298925036674
ACH-000425,-0.156434259008
ACH-000426,-0.54862833067
ACH-000427,-0.5225020926439999
ACH-000433,-0.440306393332
ACH-000436,-0.413158310604
ACH-000444,-0.346133759182
ACH-000445,-0.317170556383
ACH-000448,-0.366010969916
ACH-000450,-0.359544565471
ACH-000452,-0.307258510988
ACH-000454,-0.237639258611
ACH-000458,-0.41217038381300003
ACH-000459,-0.400088354514
ACH-000460,-0.25469661107299996
ACH-000461,-0.35267658613700004
ACH-000463,-0.165519565459
ACH-000464,-0.416520768584
ACH-000466,-0.0984007068783
ACH-000467,-0.17793699300000002
ACH-000468,-0.192645154914
ACH-000469,-0.378839889758
ACH-000470,-0.282870196021
ACH-000471,-0.312948671224
ACH-000472,-0.348489434871
ACH-000473,-0.210216714057
ACH-000475,-0.371123039356
ACH-000476,-0.34127221339
ACH-000477,-0.266029909282
ACH-000480,-0.43808848416999996
ACH-000481,-0.298041317072
ACH-000483,-0.41523715295100005
ACH-000484,-0.476250932697
ACH-000485,-0.275547370182
ACH-000486,-0.28715808327
ACH-000487,-0.353201454345
ACH-000488,-0.27131030909000003
ACH-000490,-0.38729442244900003
ACH-000491,0.038737370605300005
ACH-000495,-0.325754253436
ACH-000496,-0.320535067203
ACH-000499,-0.186582217759
ACH-000500,-0.278638194064
ACH-000502,-0.333373251005
ACH-000503,-0.278551957739
ACH-000505,-0.27551118109
ACH-000507,-0.375222169844
ACH-000510,-0.23243765067400002
ACH-000511,-0.32231377098999997
ACH-000512,-0.291045256676
ACH-000516,-0.235765395519
ACH-000517,-0.227896020099
ACH-000518,-0.255750539913
ACH-000520,-0.6655442967949999
ACH-000521,-0.312521372085
ACH-000522,-0.40020971474399997
ACH-000524,-0.316521923034
ACH-000527,-0.27099494285799997
ACH-000528,-0.207900061572
ACH-000537,-0.42011591424999994
ACH-000541,-0.198327230962
ACH-000542,-0.22519422214200002
ACH-000544,-0.327114446125
ACH-000545,-0.399799888592
ACH-000547,0.0629852828134
ACH-000548,-0.34147280258199997
ACH-000549,-0.190775459082
ACH-000550,-0.635111006523
ACH-000552,-0.424949023074
ACH-000556,-0.40472388667900006
ACH-000557,-0.325356775892
ACH-000570,-0.475344897995
ACH-000571,-0.19739013999899999
ACH-000573,-0.42904092506200003
ACH-000576,-0.355558148446
ACH-000580,-0.286372676988
ACH-000584,-0.121592272956
ACH-000585,-0.346428416087
ACH-000588,-0.514108536336
ACH-000589,-0.267726954427
ACH-000591,-0.307019944069
ACH-000593,-0.467309433537
ACH-000600,-0.5137844643949999
ACH-000601,-0.320257955836
ACH-000604,-0.423903421156
ACH-000605,-0.273303305401
ACH-000606,-0.373448125771
ACH-000608,-0.114932332253
ACH-000614,-0.023671167000599996
ACH-000616,-0.361809882224
ACH-000618,-0.385086691341
ACH-000619,-0.37507751861
ACH-000620,-0.291539539126
ACH-000621,-0.345969179248
ACH-000622,-0.418127501737
ACH-000623,-0.423532217473
ACH-000624,-0.40937801128300005
ACH-000627,-0.443331958001
ACH-000630,-0.42952800356700005
ACH-000632,-0.38023219720299994
ACH-000633,-0.41108040310000005
ACH-000637,-0.365995963729
ACH-000638,-0.408036542759
ACH-000646,-0.343443822823
ACH-000647,-0.166515520209
ACH-000648,-0.738041563227
ACH-000649,-0.29151894377099996
ACH-000651,-0.143852811373
ACH-000652,-0.389309852187
ACH-000653,-0.141866348399
ACH-000657,-0.264181831238
ACH-000658,-0.261677112313
ACH-000661,-0.283600077497
ACH-000662,-0.227974418196
ACH-000663,-0.238314351556
ACH-000665,-0.27532862244399997
ACH-000671,-0.285869309603
ACH-000673,-0.4835918839600001
ACH-000676,-0.35699557340000004
ACH-000677,-0.33241409112799997
ACH-000681,-0.13979645227499998
ACH-000682,-0.153904456006
ACH-000683,-0.447606629415
ACH-000684,-0.46927551095299996
ACH-000688,-0.20096175852499998
ACH-000693,-0.383833696412
ACH-000694,-0.293091872799
ACH-000695,-0.680015230059
ACH-000696,-0.36791380059900003
ACH-000697,-0.32046506875799996
ACH-000699,-0.47660073792400004
ACH-000701,-0.406875734369
ACH-000706,-0.22382111485300002
ACH-000711,-0.278361880316
ACH-000713,-0.470039623926
ACH-000714,-0.390398701404
ACH-000718,-0.20477622991799999
ACH-000720,-0.226146458675
ACH-000721,-0.201868628297
ACH-000724,-0.28470865512
ACH-000725,-0.23030966755899998
ACH-000732,-0.309939189525
ACH-000734,-0.30423436437600004
ACH-000735,-0.437414964811
ACH-000736,-0.389402237892
ACH-000738,-0.274835647036
ACH-000746,-0.17359648639400002
ACH-000747,-0.16596032077700001
ACH-000748,-0.32472310193000004
ACH-000753,-0.314372878077
ACH-000756,-0.21920555825899998
ACH-000757,-0.35614120535099997
ACH-000758,-0.437544435403
ACH-000760,-0.37763113224100003
ACH-000763,-0.304551502829
ACH-000764,-0.0532571707007
ACH-000765,-0.27285336078
ACH-000766,-0.352119468386
ACH-000767,-0.12486812773099999
ACH-000768,-0.178406921391
ACH-000769,-0.20297390527800002
ACH-000770,-0.285925993193
ACH-000771,-0.24926068678100002
ACH-000773,-0.395804381704
ACH-000776,-0.222909710578
ACH-000777,-0.200838482128
ACH-000778,-0.352416957315
ACH-000781,-0.270840182579
ACH-000782,-0.237819307611
ACH-000783,-0.421522046752
ACH-000784,-0.22173533119600003
ACH-000785,-0.30188632681600003
ACH-000787,-0.252562298437
ACH-000788,-0.249275263306
ACH-000791,-0.38415990053800003
ACH-000792,-0.413052339035
ACH-000794,-0.362593420815
ACH-000796,-0.37482173069200003
ACH-000799,-0.269860921625
ACH-000800,-0.219080911626
ACH-000802,-0.286620568373
ACH-000804,-0.131882641144
ACH-000805,-0.35132424677699997
ACH-000809,-0.39964898324000003
ACH-000810,-0.206350326835
ACH-000811,-0.387068548154
ACH-000817,-0.178267375177
ACH-000819,-0.5064037729699999
ACH-000820,-0.56799329494
ACH-000821,-0.133678554277
ACH-000822,-0.140094841335
ACH-000823,-0.36549981271
ACH-000824,-0.349695404762
ACH-000827,-0.168718519661
ACH-000829,-0.343066855109
ACH-000831,-0.267104211258
ACH-000832,-0.438163381796
ACH-000833,-0.680372254311
ACH-000834,-0.219675335148
ACH-000835,-0.274902543005
ACH-000836,-0.271393988084
ACH-000837,-0.171790357727
ACH-000838,-0.23445315574
ACH-000839,-0.664736389778
ACH-000840,0.019251360508299998
ACH-000841,-0.24913234316500002
ACH-000843,-0.243008949947
ACH-000846,-0.478029121624
ACH-000847,-0.46491691401199997
ACH-000848,-0.267590264468
ACH-000849,-0.512152375076
ACH-000851,-0.29487488886999996
ACH-000855,-0.27420811676
ACH-000856,-0.208689625503
ACH-000858,-0.260560119752
ACH-000859,-0.262654230997
ACH-000861,-0.162605444499
ACH-000862,-0.1890789809
ACH-000865,-0.251192024997
ACH-000866,-0.334736186262
ACH-000867,-0.23905186764699998
ACH-000869,-0.297083215064
ACH-000872,-0.24654347912500002
ACH-000873,-0.173352465376
ACH-000876,-0.33402444190499997
ACH-000878,-0.336947816545
ACH-000880,-0.17130583488499998
ACH-000881,-0.211951951861
ACH-000882,-0.274427342004
ACH-000884,-0.405004977521
ACH-000885,-0.399484445006
ACH-000887,-0.313492781688
ACH-000888,-0.423829137965
ACH-000889,-0.19088193081399998
ACH-000890,-0.391998261369
ACH-000896,-0.302346766444
ACH-000898,-0.274261698045
ACH-000900,-0.234017318482
ACH-000901,-0.39796893115000004
ACH-000905,-0.216792148919
ACH-000906,-0.19571956513900002
ACH-000907,-0.309485892453
ACH-000910,-0.302610284938
ACH-000911,-0.484642178308
ACH-000912,-0.489960949846
ACH-000913,-0.305987015629
ACH-000915,-0.265334293231
ACH-000916,-0.583232158037
ACH-000917,-0.181628839501
ACH-000921,-0.476125267951
ACH-000924,-0.345987196034
ACH-000926,-0.272993415831
ACH-000928,-0.159909782364
ACH-000929,-0.268220427996
ACH-000932,-0.30537408202599997
ACH-000935,-0.29540808099
ACH-000936,-0.309422607259
ACH-000937,-0.28390204466200003
ACH-000938,-0.322583894885
ACH-000939,-0.381494014031
ACH-000941,-0.159310803872
ACH-000943,-0.20068661983199998
ACH-000946,-0.27749379561299997
ACH-000947,-0.33805179001100005
ACH-000948,-0.255229409691
ACH-000950,-0.337619204128
ACH-000953,-0.369222515924
ACH-000957,-0.432822863552
ACH-000958,-0.277807050637
ACH-000960,-0.244042842043
ACH-000963,-0.50250928595
ACH-000968,-0.376720450787
ACH-000969,-0.2150303089
ACH-000973,-0.35128336703900004
ACH-000974,-0.247190727657
ACH-000975,-0.366996013509
ACH-000976,-0.0874313164453
ACH-000978,-0.41472159041699996
ACH-000980,-0.28514965993
ACH-000984,-0.17048027537399998
ACH-000986,-0.435382045621
ACH-000988,-0.144872023842
ACH-000993,-0.514747930104
ACH-000994,-0.38661994453599996
ACH-000996,-0.365282692224
ACH-001001,-0.244265632766
ACH-001020,-0.5468759967719999
ACH-001028,-0.28517260288199997
ACH-001031,-0.46996259811
ACH-001038,-0.35269164379699997
ACH-001048,-0.411779704406
ACH-001050,-0.187209880537
ACH-001053,-0.40994583548
ACH-001054,-0.4289659233
ACH-001061,-0.260993779053
ACH-001067,-0.511692032818
ACH-001075,-0.048973491008400004
ACH-001096,-0.28813125690200003
ACH-001128,-0.735001504409
ACH-001134,-0.178173184965
ACH-001151,-0.265788597721
ACH-001163,-0.17910055254299997
ACH-001164,-0.0851322651252
ACH-001173,-0.298162334116
ACH-001183,-0.215343794648
ACH-001184,-0.33094024057300003
ACH-001190,-0.304580925284
ACH-001192,-0.25180316053
ACH-001193,-0.549243127386
ACH-001196,-0.227634062864
ACH-001197,-0.30119034864
ACH-001205,-0.278898497491
ACH-001211,-0.46951555191000005
ACH-001212,-0.0911465876413
ACH-001228,-0.48400547831999996
ACH-001232,-0.38135917922300006
ACH-001239,-0.559939004676
ACH-001274,-0.119296429011
ACH-001275,-0.24936311173099998
ACH-001277,-0.377914249828
ACH-001278,-0.061489569080300004
ACH-001280,-0.325064678564
ACH-001283,-0.495139091299
ACH-001289,-0.41919162624300005
ACH-001295,-0.330156956702
ACH-001300,-0.332210011668
ACH-001301,-0.270194315064
ACH-001302,0.0260543506533
ACH-001303,-0.5144444595359999
ACH-001306,-0.45218093683999994
ACH-001318,-0.18893247673099997
ACH-001322,-0.439641554818
ACH-001328,-0.5172480818299999
ACH-001332,-0.25105010887400003
ACH-001333,-0.312304237966
ACH-001336,-0.216569430603
ACH-001340,-0.38760334698
ACH-001346,-0.24181167393199998
ACH-001353,-0.238196304967
ACH-001354,-0.573205713217
ACH-001367,-0.6957221907340001
ACH-001368,-0.363993947364
ACH-001374,0.094568270789
ACH-001375,-0.51996069865
ACH-001377,-0.246191078271
ACH-001380,-0.33519369531
ACH-001391,-0.165292764042
ACH-001407,-0.259702104894
ACH-001408,-0.182829491687
ACH-001413,-0.00929725256822
ACH-001430,-0.0419224227666
ACH-001431,-0.322939247562
ACH-001450,-0.249003536314
ACH-001496,-0.35122328931100005
ACH-001500,-0.48810585046099997
ACH-001521,-0.349405972421
ACH-001523,-0.346720479683
ACH-001532,-0.354088575502
ACH-001536,-0.4884224100399999
ACH-001550,-0.289532567486
ACH-001552,-0.680508929067
ACH-001554,-0.244983792689
ACH-001645,-0.289585779596
ACH-001654,-0.238765650011
ACH-001715,-0.39282242378300003
ACH-001735,-0.293360106842
ACH-001736,-0.17289158990200001
ACH-001737,-0.518013426959
ACH-001740,-0.223705138079
ACH-001745,-0.367121457191
ACH-001750,-0.49493073834600004
ACH-001765,-0.521198012693
ACH-001956,-0.24239431118299998
ACH-001957,-0.32718847770599996
