,DENND4B (9909)
ACH-000004,-0.0546682338085
ACH-000007,-0.191016499903
ACH-000009,-0.00456129466223
ACH-000011,-0.182112411791
ACH-000012,-0.257082594453
ACH-000013,-0.20520047839299999
ACH-000014,-0.230153268115
ACH-000015,-0.259293900084
ACH-000017,-0.11766005968900001
ACH-000018,-0.227665909368
ACH-000019,-0.548107700049
ACH-000021,-0.22247194747
ACH-000022,-0.236569560833
ACH-000025,0.0316210986152
ACH-000028,-0.23215994983899998
ACH-000030,-0.128846898385
ACH-000035,-0.24802254313799998
ACH-000036,0.0934006768857
ACH-000037,-0.176366856101
ACH-000039,-0.22423331871899999
ACH-000040,0.00922388249893
ACH-000041,-0.08615383141460002
ACH-000042,-0.22469173629500003
ACH-000045,-0.08426628825549999
ACH-000047,-0.23853336829900001
ACH-000052,-0.336031854095
ACH-000053,-0.136029704532
ACH-000054,-0.18354178706
ACH-000055,-0.43076266736900004
ACH-000060,-0.103498812644
ACH-000067,-0.125635596025
ACH-000070,-0.128927182992
ACH-000075,-0.209723326043
ACH-000078,-0.005413777451609999
ACH-000082,-0.0655212638175
ACH-000085,-0.322107867546
ACH-000086,-0.324518688875
ACH-000087,0.18514553872499998
ACH-000092,-0.0712171654339
ACH-000095,-0.19148365657900002
ACH-000097,-0.21693597849
ACH-000098,-0.0834571018238
ACH-000099,0.00705622436426
ACH-000108,-0.152407624452
ACH-000113,-0.150899303908
ACH-000115,0.0103912371494
ACH-000116,-0.19070795877900001
ACH-000118,-0.175001254343
ACH-000120,-0.322652494565
ACH-000123,-0.210844321001
ACH-000127,-0.22352235615899999
ACH-000128,0.022661252113399998
ACH-000132,-0.0608351546462
ACH-000133,-0.10943994434800002
ACH-000137,-0.172525447599
ACH-000138,-0.10732592340199999
ACH-000142,-0.38527136636799997
ACH-000143,-0.16167300400100001
ACH-000146,-0.0405204965083
ACH-000148,-0.128488557841
ACH-000150,-0.220581110437
ACH-000152,-0.032218856753
ACH-000153,-0.419719609881
ACH-000159,-0.053345197523300004
ACH-000160,-0.292642025992
ACH-000163,-0.24928740783599998
ACH-000167,-0.0754342902718
ACH-000168,-0.165219841918
ACH-000169,-0.195915646908
ACH-000178,-0.0757859260925
ACH-000182,-0.146092251512
ACH-000183,-0.0157953522105
ACH-000188,-0.187314279261
ACH-000189,-0.24646931586399998
ACH-000190,0.00035669123490699996
ACH-000198,0.12120352978
ACH-000204,-0.08125932840069999
ACH-000206,-0.172761604004
ACH-000207,0.165438026258
ACH-000211,-0.0956394750817
ACH-000215,-0.293680440213
ACH-000221,-0.24607457446800002
ACH-000222,-0.254755568458
ACH-000223,-0.006695595292380001
ACH-000226,-0.102553136611
ACH-000227,-0.115488745858
ACH-000228,-0.26256261931200003
ACH-000231,-0.136448494835
ACH-000232,-0.155380277854
