,BTN3A3 (10384)
ACH-000004,0.128711449713
ACH-000007,0.0589413079381
ACH-000009,0.0869881709548
ACH-000011,-0.110063222405
ACH-000012,0.031314475776
ACH-000013,-0.031317885892
ACH-000014,-0.0559777385267
ACH-000015,0.00994715566994
ACH-000017,-0.0785708614422
ACH-000018,0.030553543460499998
ACH-000019,-0.18570343789500002
ACH-000021,0.100697310074
ACH-000022,-0.0050460145338900005
ACH-000025,-0.0192430855646
ACH-000028,-0.0152306345009
ACH-000030,-0.0267291858594
ACH-000035,0.192374432291
ACH-000036,0.0894410289719
ACH-000037,-0.116748342502
ACH-000039,-0.178568965828
ACH-000040,-0.0693377722772
ACH-000041,0.182594179489
ACH-000042,0.131625045736
ACH-000045,0.0635930704473
ACH-000047,0.182714445366
ACH-000052,-0.018007992413400002
ACH-000053,-0.00576078733593
ACH-000054,-0.0344158581741
ACH-000055,0.16949969212000002
ACH-000060,0.149303014051
ACH-000067,0.06727093499850001
ACH-000070,0.07641322783419999
ACH-000075,0.247972061662
ACH-000078,0.012263991918799998
ACH-000082,0.116347219676
ACH-000085,0.308133219937
ACH-000086,0.0704712598444
ACH-000087,-0.0153665919002
ACH-000092,-0.008372424671569999
ACH-000095,-0.14573909843
ACH-000097,-0.08683222749
ACH-000098,0.0964745631004
ACH-000099,0.054784166034699995
ACH-000108,0.235082350596
ACH-000113,-0.110911088742
ACH-000115,-0.0744052838177
ACH-000116,0.00582904064443
ACH-000118,0.054326310037900005
ACH-000120,0.160805959379
ACH-000123,0.11384146795700001
ACH-000127,-0.0190372725466
ACH-000128,0.18226962562100002
ACH-000132,0.20993570596
ACH-000133,0.0806562984208
ACH-000137,-0.19061141022300002
ACH-000138,0.00411181457169
ACH-000142,0.0379400082236
ACH-000143,0.183980264594
ACH-000146,0.0517611953147
ACH-000148,0.038206052131699995
ACH-000150,0.223492757227
ACH-000152,0.055283639128
ACH-000153,0.19564736730500001
ACH-000159,-0.032411939316400004
ACH-000160,-0.163157484582
ACH-000163,0.11347301988700001
ACH-000167,-0.310360160557
ACH-000168,0.08172178633999999
ACH-000169,0.18891242671300001
ACH-000178,-0.059107123778900005
ACH-000182,-0.025330066666
ACH-000183,-0.0177472592062
ACH-000188,0.09425359399599999
ACH-000189,-0.010016732306100002
ACH-000190,0.052332872061800005
ACH-000198,0.125493922979
ACH-000204,0.33962206165200004
ACH-000206,0.007562434681520001
ACH-000207,-0.0239520518811
ACH-000211,0.14619694220100002
ACH-000215,0.0271254893997
ACH-000221,0.0920894965374
ACH-000222,-0.0525804828204
ACH-000223,0.022545775504299998
ACH-000226,0.0584161109552
ACH-000227,0.0960154939744
ACH-000228,-0.0448151304368
ACH-000231,0.0679071311535
ACH-000232,0.151561069749
ACH-000233,0.144955196935
ACH-000234,-0.05339787314780001
ACH-000235,0.0277114018025
ACH-000237,-0.0186063227953
ACH-000238,-0.112546398826
ACH-000243,0.038776096146699995
ACH-000244,-0.0174815051826
ACH-000246,0.130745701366
ACH-000248,-0.050312341519800005
ACH-000250,0.0620645061092
ACH-000251,-0.103034658763
ACH-000253,-0.030656811519999997
ACH-000255,0.059573309001199996
ACH-000256,-0.032458907039
ACH-000257,0.08301600760649999
ACH-000258,-0.07213095216969999
ACH-000259,0.00383022937807
ACH-000260,-0.0217557622115
ACH-000261,0.039767956661800004
ACH-000262,0.133183483099
ACH-000263,-0.356780586363
ACH-000264,0.006081909265649999
ACH-000265,0.0616462087065
ACH-000266,0.0306931184167
ACH-000272,0.0653730327453
ACH-000273,0.0223621451497
ACH-000274,-0.00665762911341
ACH-000277,0.366686640705
ACH-000278,0.0793169176418
ACH-000279,0.126187601907
ACH-000280,0.11241751603700001
ACH-000281,0.0814923380907
ACH-000288,0.00889317717685
ACH-000291,0.16413078373
ACH-000293,0.050378084742099996
ACH-000294,0.014476612911399999
ACH-000295,-0.12365333647
ACH-000296,-0.09593051977060002
ACH-000302,0.152254898416
ACH-000304,-0.139757462745
ACH-000307,0.180043644984
ACH-000308,-0.044108647736
ACH-000310,0.00782660638012
ACH-000311,0.0163470307825
ACH-000312,0.167162891722
ACH-000315,0.0667713302176
