,PPAP2C (8612)
ACH-000206,-0.191802767058
ACH-000207,-0.44415751928099995
ACH-000211,-0.17282445148400002
ACH-000215,-0.16964005493099998
ACH-000221,-0.142207242672
ACH-000222,0.277420692382
ACH-000223,-0.1574274332
ACH-000226,0.0307494411815
ACH-000227,-0.33763904359700003
ACH-000228,-0.07895259499710001
ACH-000231,-0.19484988312100002
ACH-000232,-0.169018070755
ACH-000233,-0.155318215519
ACH-000234,-0.325917139049
ACH-000235,-0.224650341604
ACH-000237,-0.26684461965399997
ACH-000238,-0.038192216945300006
ACH-000243,0.371790015431
ACH-000244,0.253804304591
ACH-000246,-0.216704233258
ACH-000248,-0.028209918956100002
ACH-000250,-0.127564283307
ACH-000251,0.0688872996484
ACH-000253,-0.218126800638
ACH-000255,-0.169638074773
ACH-000256,-0.0206959906225
ACH-000257,-0.18129442087
ACH-000258,-0.18864212408199998
ACH-000259,-0.308691165101
ACH-000260,-0.129201931303
ACH-000261,-0.160975698703
ACH-000262,-0.117759826335
ACH-000263,-0.355928011744
ACH-000264,-0.221155972297
ACH-000265,0.057204754863700004
ACH-000266,-0.20109696724399997
ACH-000272,-0.0714242209655
ACH-000273,-0.06759003518830001
ACH-000274,-0.308889036257
ACH-000277,-0.124539873348
ACH-000278,-0.202221509333
ACH-000279,-0.113758365791
ACH-000280,-0.117400248908
ACH-000281,0.0128917463831
ACH-000288,-0.12382571082499999
ACH-000291,-0.23057618816599998
ACH-000293,-0.112107087821
ACH-000294,-0.0782928260432
ACH-000295,-0.322763578323
ACH-000296,-0.0288816441421
ACH-000302,-0.20006447549000003
ACH-000304,-0.18905171081799999
ACH-000307,-0.17882569
ACH-000308,-0.247143179236
ACH-000310,-0.0085974217069
ACH-000311,-0.0647874909679
ACH-000312,-0.21424235875300002
ACH-000315,0.155900500996
ACH-000316,-0.015191118908200001
ACH-000317,0.0973355824037
ACH-000318,-0.0778354454243
ACH-000319,-0.13087004964500001
ACH-000320,0.0018808940329000001
ACH-000322,-0.136335447843
ACH-000323,-0.140196422896
ACH-000324,-0.0301891693236
ACH-000329,-0.057690966628900005
ACH-000330,-0.13747547201
ACH-000331,-0.0342608243254
ACH-000332,-0.07395989018810001
ACH-000334,-0.0143995448957
ACH-000335,-0.014455492408200002
ACH-000336,-0.291997240544
ACH-000337,-0.0213783378644
ACH-000339,-0.07209891324360002
ACH-000341,-0.400796352598
ACH-000348,-0.179629417097
ACH-000350,-0.0105112374064
ACH-000352,-0.164505467114
ACH-000356,-0.15994044672
ACH-000361,-0.09953673430950001
ACH-000362,-0.07410189948710001
ACH-000363,-0.160856653047
ACH-000364,-0.109560757962
ACH-000365,-0.0874699560748
ACH-000366,-0.315726367044
ACH-000368,-0.44661953637400004
ACH-000374,-0.0904594992206
ACH-000375,-0.03921207427480001
ACH-000376,0.016378461136700002
ACH-000381,-0.014723428519399999
ACH-000383,-0.140306139784
ACH-000387,0.0412076796498
ACH-000389,-0.25913913288199997
ACH-000390,0.058671951498999994
ACH-000393,-0.20171502337799999
ACH-000395,0.13023717020300002
ACH-000397,-0.179548458395
ACH-000401,-0.280227108404
ACH-000402,-0.0494750134542
ACH-000403,-0.104671234398
ACH-000404,-0.0283355652577
ACH-000406,-0.032828847341
ACH-000407,-0.0828366877224
ACH-000408,0.0419414344567
ACH-000410,-0.0478307800843
ACH-000411,-0.0491104830528
ACH-000414,-0.00985365816558
ACH-000415,-0.00204268864425
ACH-000416,-0.132509729836
ACH-000420,-0.192239833213
ACH-000421,-0.0773124506917
ACH-000424,-0.470922505828
ACH-000425,-0.145005381141
ACH-000426,-0.137945725624
ACH-000427,-0.457748783064
ACH-000433,-0.06735268522990001
ACH-000436,-0.062140483665399995
ACH-000444,-0.225576832325
ACH-000445,0.044432253127
ACH-000448,-0.241968084353
ACH-000450,0.335235791216
ACH-000452,-0.12444230839999999
ACH-000454,-0.11975666693499999
ACH-000458,-0.223852166566
ACH-000459,-0.0166758396251
ACH-000460,-0.19462715917999998
ACH-000461,-0.095514878011
ACH-000463,-0.433894350079
ACH-000464,-0.133244779241
ACH-000466,-0.339362829119
ACH-000467,-0.12156043701500001
ACH-000468,-0.151178155769
ACH-000469,-0.289757509161
ACH-000470,0.03534144857319999
ACH-000471,-0.133795095698
ACH-000472,-0.288940556972
ACH-000473,-0.0957266548685
ACH-000475,-0.20389481710000001
ACH-000476,-0.210771982687
ACH-000477,-0.0934906259898
ACH-000480,-0.0970072800791
ACH-000481,-0.08227830556850001
ACH-000483,-0.030970279131400002
ACH-000484,-0.24068520043699998
ACH-000485,-0.060415582080199995
ACH-000486,-0.363525504511
ACH-000487,-0.0770660856596
ACH-000488,-0.166110763108
ACH-000490,-0.22595243439800003
ACH-000491,-0.114436265387
ACH-000495,-0.18848703317200002
ACH-000496,-0.0534886016689
ACH-000499,0.042895727916299996
ACH-000500,0.48997482130900005
ACH-000502,-0.159936554411
ACH-000503,0.153291269052
ACH-000505,-0.26620075158100004
ACH-000507,-0.046287095380999996
ACH-000510,-0.08360456991189999
ACH-000511,-0.18250781817899997
ACH-000512,-0.0625838334918
ACH-000516,-0.27672712145399997
ACH-000517,-0.138993829752
ACH-000518,-0.284513044316
ACH-000520,-0.273743315546
ACH-000521,-0.24647269987599998
ACH-000522,-0.134565173721
ACH-000524,-0.150917043413
ACH-000527,-0.132952378116
ACH-000528,-0.105264069503
ACH-000537,-0.0510975020805
ACH-000541,-0.34975791151600005
ACH-000542,-0.157046749362
ACH-000544,-0.0239425590898
ACH-000545,-0.14812674089199998
ACH-000547,-0.17066605158300002
ACH-000548,-0.141021483261
ACH-000549,-0.284112692682
ACH-000550,0.0222374340625
ACH-000552,-0.128340829706
ACH-000556,-0.334044543427
ACH-000557,-0.16887982648699998
ACH-000570,0.011880000487799998
ACH-000571,-0.14030703434800001
ACH-000573,-0.0542602077025
ACH-000576,-0.34365196340599996
ACH-000580,-0.18724333742600002
ACH-000584,-0.0459299693246
ACH-000585,-0.114432909869
ACH-000588,-0.018726279891299998
ACH-000589,-0.0701615708837
ACH-000591,-0.172609718677
ACH-000593,-0.192600732975
ACH-000600,-0.0503367279488
ACH-000601,-0.132709849631
ACH-000604,-0.30327734003199996
ACH-000605,-0.0974454843054
ACH-000606,-0.016505147986899997
ACH-000608,-0.248855281974
ACH-000614,-0.0246048660958
ACH-000616,-0.08312660586019999
ACH-000618,-0.0489867617209
ACH-000619,-0.09864649551000002
ACH-000620,-0.161689648207
ACH-000621,-0.0109364412701
ACH-000622,-0.209332868776
ACH-000623,-0.258411479121
ACH-000624,-0.18647400016100002
ACH-000627,-0.026007184369900002
ACH-000630,-0.045174987988300004
ACH-000632,-0.191339090931
ACH-000633,-0.316398779036
ACH-000637,0.021903251546900003
ACH-000638,0.153193457134
ACH-000646,-0.431210463297
ACH-000647,-0.11921963330999999
ACH-000648,-0.422019943479
ACH-000649,-0.10419650183800001
ACH-000651,-0.0336640973439
ACH-000652,-0.173653206422
ACH-000653,-0.011003778347700001
ACH-000657,-0.181984996791
ACH-000658,-0.130177744647
ACH-000661,-0.0230162555632
ACH-000662,-0.155916868613
ACH-000663,-0.13332594507
ACH-000665,-0.417715757579
ACH-000671,-0.321778715125
ACH-000673,-0.130623531785
ACH-000676,0.023750438878
ACH-000677,-0.272261731674
ACH-000681,-0.1520558199
ACH-000682,-0.25659602469799997
ACH-000683,-0.155426946766
ACH-000684,0.0202065175659
ACH-000688,-0.35130688976499996
ACH-000693,-0.231356086644
ACH-000694,-0.09575639321830001
ACH-000695,-0.07948778038189999
ACH-000696,-0.34110730710500003
ACH-000697,0.012803945238099999
ACH-000699,-0.149109533605
ACH-000701,-0.120640140603
ACH-000706,-0.08161736394069999
ACH-000711,-0.10846234199100001
ACH-000713,-0.0367595816235
ACH-000714,-0.136954103909
ACH-000718,0.09696280613989999
ACH-000720,-0.0426697979709
ACH-000721,-0.174179120942
ACH-000724,-0.138162366066
ACH-000725,-0.117410397673
ACH-000732,-0.059492813711
ACH-000734,-0.135304653167
ACH-000735,-0.101267626915
ACH-000736,-0.17315316881099999
ACH-000738,-0.0781112627091
ACH-000746,0.15738140100099998
ACH-000747,-0.11993532025499999
ACH-000748,-0.163350137035
ACH-000753,-0.12060775797800001
ACH-000756,-0.399069006255
ACH-000757,0.175136154187
ACH-000758,-0.0010802731603599999
ACH-000760,-0.183590223646
ACH-000763,-0.0252146185509
ACH-000764,-0.118666763623
ACH-000765,-0.08647191838739998
ACH-000766,-0.113662989593
ACH-000767,0.0320147270473
ACH-000768,-0.0110693318729
ACH-000769,0.09562303446560001
ACH-000770,-0.15598379803200002
ACH-000771,-0.14930083714700002
ACH-000773,0.025406429600400002
ACH-000776,-0.194716375396
ACH-000777,-0.23493909489700002
ACH-000778,-0.20589975067699998
ACH-000781,-0.103760436525
ACH-000782,-0.146833615238
ACH-000783,-0.19701974382800003
ACH-000784,-0.10912354681
ACH-000785,-0.118029842883
ACH-000787,-0.0127656860705
ACH-000788,-0.133229568805
ACH-000791,-0.0379318826675
ACH-000792,-0.467539148313
ACH-000794,-0.083417824402
ACH-000796,-0.0242575291317
ACH-000799,-0.278706848799
ACH-000800,-0.251298478926
ACH-000802,-0.326274734441
ACH-000804,0.0335100308976
ACH-000805,-0.26493288649999996
ACH-000809,-0.101679625637
ACH-000810,0.20675235905499997
ACH-000811,-0.270771103886
ACH-000817,-0.151502692778
ACH-000819,-0.15730302874500002
ACH-000820,-0.222450448351
ACH-000821,-0.328473982645
ACH-000822,-0.09467624827960001
ACH-000823,-0.126143196305
ACH-000824,-0.11572930775000001
ACH-000827,-0.19871218503
ACH-000829,-0.34802505163900005
ACH-000831,-0.21684294718400002
ACH-000832,0.0215947763062
ACH-000833,0.053990184100400004
ACH-000834,-0.162980193193
ACH-000835,-0.180447315645
ACH-000836,-0.127629556103
ACH-000837,-0.012463279664200001
ACH-000838,-0.08837625783330001
ACH-000839,-0.20780260800099998
ACH-000840,-0.077584812621
ACH-000841,-0.148740600219
ACH-000843,-0.31033776329
ACH-000846,-0.24410277341800002
ACH-000847,-0.12496911145999999
ACH-000848,-0.039689614893800004
ACH-000849,-0.0164806233413
ACH-000851,-0.0485335737617
ACH-000855,0.126778895074
ACH-000856,-0.149500161167
ACH-000858,-0.0628496209521
ACH-000859,-0.224309587401
ACH-000861,-0.0583177519025
ACH-000862,-0.22998484203699998
ACH-000865,-0.025298337472799998
ACH-000866,-0.136596554032
ACH-000867,-0.133343749978
ACH-000869,-0.00964266961101
ACH-000872,-0.116340588676
ACH-000873,-0.20033879629700002
ACH-000876,-0.3320654063
ACH-000878,-0.294038332292
ACH-000880,-0.15100993390200002
ACH-000881,-0.108933657019
ACH-000882,-0.13905452741399998
ACH-000884,-0.185037235835
ACH-000885,-0.29665543921500004
ACH-000887,-0.0459355978913
ACH-000888,-0.117394216023
ACH-000889,-0.0924334918403
ACH-000890,0.0401644611295
ACH-000896,-0.0989775331171
ACH-000898,-0.25134360396600003
ACH-000900,0.062339476893800004
ACH-000901,-0.149839677925
ACH-000905,-0.07591842299530001
ACH-000906,-0.11341001545700001
ACH-000907,-0.180272729562
ACH-000910,-0.0559139998189
ACH-000911,-0.0723385802062
ACH-000912,-0.179968276072
ACH-000913,-0.120025160812
ACH-000915,-0.176285445397
ACH-000916,0.394101851975
ACH-000917,-0.0777272434297
ACH-000921,-0.23844086937399997
ACH-000924,-0.0340718728545
ACH-000926,0.15186414831800002
ACH-000928,-0.14231544105399999
ACH-000929,-0.0883545848307
ACH-000932,-0.0535022607309
ACH-000935,-0.117276924113
ACH-000936,-0.182957342736
ACH-000937,-0.251875463105
ACH-000938,-0.14030530438
ACH-000939,-0.22393236709699998
ACH-000941,-0.24686313144000002
ACH-000943,0.00206291430505
ACH-000946,-0.167740681325
ACH-000947,-0.103261024436
ACH-000948,-0.12045308389699999
ACH-000950,-0.31552181669
ACH-000953,-0.222096331201
ACH-000957,-0.028414800057599995
ACH-000958,0.045210550129899996
ACH-000960,-0.0611201084792
ACH-000963,0.00847146380252
ACH-000968,-0.130978065438
ACH-000969,-0.16935111630199998
ACH-000973,-0.107584064067
ACH-000974,-0.137978316111
ACH-000975,-0.27316751082400004
ACH-000976,-0.132278559875
ACH-000978,-0.511794049057
ACH-000980,-0.18924420726
ACH-000984,-0.07754472156839999
ACH-000986,-0.164313644614
ACH-000988,-0.17576998378800002
ACH-000993,-0.230976772572
ACH-000994,-0.10952506794900001
ACH-000996,0.026392016855900004
ACH-001001,-0.113582909223
ACH-001020,-0.021278664076
ACH-001028,-0.105941034308
ACH-001031,-0.129041062407
ACH-001038,-0.08226859057830001
ACH-001048,-0.12044723385299999
ACH-001050,-0.163392622863
ACH-001053,-0.0598740596349
ACH-001054,-0.15212951565
ACH-001061,-0.12537796442
ACH-001067,-0.140538194714
ACH-001075,-0.0892026010946
ACH-001096,-0.183033388196
ACH-001128,-0.31262487366999997
ACH-001134,-0.295777815344
ACH-001151,-0.24636996966400002
ACH-001163,-0.150116969949
ACH-001164,-0.07875230795239999
ACH-001173,-0.213976614366
ACH-001183,-0.17871995439399999
ACH-001184,-0.247712526217
ACH-001190,-0.159650970773
ACH-001192,-0.0886953251884
ACH-001193,-0.172161510262
ACH-001196,-0.207731282515
ACH-001197,-0.109428241622
ACH-001205,-0.080181311578
ACH-001211,-0.21736754693399998
ACH-001212,-0.0662722093704
ACH-001228,-0.388446943967
ACH-001232,-0.163450318993
ACH-001239,-0.0334159482229
ACH-001274,-0.048060430110999995
ACH-001275,-0.150709866604
ACH-001277,-0.543697735681
ACH-001278,-0.056166911688400004
ACH-001280,-0.47074544307899996
ACH-001283,-0.31997552559500003
ACH-001289,-0.403495672614
ACH-001295,-0.091610633518
ACH-001300,-0.19013443938000002
ACH-001301,-0.314199163657
ACH-001302,-0.512099010152
ACH-001303,-0.293252004043
ACH-001306,-0.26530365322099997
ACH-001318,-0.0205502844682
ACH-001322,-0.171274090015
ACH-001328,-0.192939484279
ACH-001332,-0.07748077160649999
ACH-001333,-0.142623984907
ACH-001336,0.0810332523845
ACH-001340,-0.20235653420699998
ACH-001346,-0.220234900682
ACH-001353,-0.152569970667
ACH-001354,-0.110551601638
ACH-001367,-0.13506358571
ACH-001368,-0.03816083908330001
ACH-001374,-0.283762642111
ACH-001375,-0.25552413009
ACH-001377,-0.30006935799600004
ACH-001380,-0.118600045153
ACH-001391,-0.135382685399
ACH-001407,-0.14877194294399998
ACH-001408,0.0694597472703
ACH-001413,-0.31859254618
ACH-001430,-0.155647971306
ACH-001431,0.0575173068487
ACH-001450,-0.186163810499
ACH-001496,-0.0342773959517
ACH-001500,-0.248933375691
ACH-001521,-0.366170068688
ACH-001523,-0.16491587577199998
ACH-001532,-0.238902555333
ACH-001536,-0.201335398187
ACH-001550,-0.147039428511
ACH-001552,-0.19897458869600002
ACH-001554,-0.17744964423700002
ACH-001645,-0.347442916097
ACH-001654,-0.17307080242800002
ACH-001715,-0.0350603479981
ACH-001735,-0.195006751234
ACH-001736,-0.0884060152438
ACH-001737,0.0140921947502
ACH-001740,-0.050844559307699995
ACH-001745,-0.193034634222
ACH-001750,-0.351587775019
ACH-001765,-0.17710401056400002
ACH-001956,-0.195928603199
ACH-001957,-0.07952028977419999
