,UQCR11 (10975)
ACH-000004,0.134932467137
ACH-000007,-0.168785317732
ACH-000009,-0.103177586307
ACH-000011,0.0747678505825
ACH-000012,-0.153430003893
ACH-000013,-0.261681037401
ACH-000014,-0.09142882212760002
ACH-000015,-0.0734809508265
ACH-000017,-0.230375742001
ACH-000018,-0.095070296097
ACH-000019,-0.303072774507
ACH-000021,-0.198553470966
ACH-000022,-0.0758285823163
ACH-000025,-0.144524433035
ACH-000028,-0.195695300931
ACH-000030,-0.0677804796017
ACH-000035,-0.166299714219
ACH-000036,-0.057394561639599995
ACH-000037,0.0325485464305
ACH-000039,-0.0599254985272
ACH-000040,-0.211194894095
ACH-000041,-0.0757445101813
ACH-000042,-0.0438849181029
ACH-000045,-0.26334895199499997
ACH-000047,0.0548640060777
ACH-000052,-0.19152484336599998
ACH-000053,-0.144790495563
ACH-000054,-0.17022733316799998
ACH-000055,-0.147204055226
ACH-000060,-0.070633001539
ACH-000067,-0.0310621355142
ACH-000070,-0.11385728297499999
ACH-000075,-0.14539444160499998
ACH-000078,-0.150127754046
ACH-000082,-0.06781637029519999
ACH-000085,0.11769448730000001
ACH-000086,-0.137298366113
ACH-000087,-0.0922233288194
ACH-000092,-0.208250735047
ACH-000095,-0.09521425237410001
ACH-000097,0.0345371523036
ACH-000098,-0.19616307226500002
ACH-000099,-0.232762505359
ACH-000108,-0.0196418955699
ACH-000113,-0.143167967448
ACH-000115,-0.133434228329
ACH-000116,-0.0462674653115
ACH-000118,-0.161634988945
ACH-000120,-0.22793522023200002
ACH-000123,-0.054921326575600005
ACH-000127,-0.295125401163
ACH-000128,-0.147878781199
ACH-000132,-0.09308534191639999
ACH-000133,-0.23836257558
ACH-000137,-0.139205691523
ACH-000138,-0.121139180269
ACH-000142,-0.0938447356248
ACH-000143,-0.030906383687400004
ACH-000146,-0.123612451875
ACH-000148,-0.12003022750999999
ACH-000150,-0.17505493943
ACH-000152,-0.281983229839
ACH-000153,0.119849884418
ACH-000159,-0.197761486203
ACH-000160,-0.0513458790401
ACH-000163,-0.111680845519
ACH-000167,0.277468967738
ACH-000168,-0.07494149892219999
ACH-000169,-0.0824893587733
ACH-000178,-0.049614356741199996
ACH-000182,-0.0883983548683
ACH-000183,-0.118137624542
ACH-000188,-0.0177079886497
ACH-000189,-0.24153801247900003
ACH-000190,0.039209653740300006
ACH-000198,-0.125186618892
ACH-000204,-0.2300185771
ACH-000206,-0.248261293317
ACH-000207,-0.08261376550630001
ACH-000211,-0.19786270179999998
ACH-000215,-0.038961152430800006
ACH-000221,-0.147700011163
ACH-000222,0.0280255840412
ACH-000223,-0.0875815781446
ACH-000226,0.0515191607689
ACH-000227,-0.107307690825
ACH-000228,0.147133522549
ACH-000231,-0.101576943685
ACH-000232,0.041623014105
ACH-000233,-0.155304487365
