,STAC2 (342667)
ACH-000004,0.047749693080599995
ACH-000007,-0.101019864951
ACH-000009,-0.005483184869079999
ACH-000011,0.161648875137
ACH-000012,0.22237704643000003
ACH-000013,0.0361669117209
ACH-000014,0.0438791602446
ACH-000015,0.08709812368730001
ACH-000017,0.36867349477
ACH-000018,0.0735593607609
ACH-000019,0.268912620911
ACH-000021,0.0984622654222
ACH-000022,0.19485824690499998
ACH-000025,0.046728615651000005
ACH-000028,0.216877340081
ACH-000030,0.005501758143600001
ACH-000035,-0.054547531276000004
ACH-000036,-0.0302828032395
ACH-000037,0.292896472502
ACH-000039,0.0435880372358
ACH-000040,0.18180706525499998
ACH-000041,0.24415104069600002
ACH-000042,0.0782340307277
ACH-000045,0.0250668762481
ACH-000047,0.260714007081
ACH-000052,0.45320318617
ACH-000053,0.0381208707978
ACH-000054,0.06164820392419999
ACH-000055,0.0581812820047
ACH-000060,0.0157641936057
ACH-000067,0.267084463386
ACH-000070,0.371615014195
ACH-000075,0.150954964976
ACH-000078,0.0517230793951
ACH-000082,0.23628194961399998
ACH-000085,0.280388313057
ACH-000086,0.125359140679
ACH-000087,0.212968211801
ACH-000092,0.170320708136
ACH-000095,0.0896006148537
ACH-000097,0.0979133001817
ACH-000098,0.121559408531
ACH-000099,0.281051122768
ACH-000108,0.0303425276986
ACH-000113,0.07778204459980001
ACH-000115,-0.233205273015
ACH-000116,0.09334976705760001
ACH-000118,0.141166599585
ACH-000120,0.09093830462760001
ACH-000123,0.14277366469799999
ACH-000127,0.166374628779
ACH-000128,-0.072626108442
ACH-000132,0.235965597541
ACH-000133,0.135814606261
ACH-000137,0.0548213728989
ACH-000138,-0.0384008962771
ACH-000142,-0.224584251264
ACH-000143,0.10389073002299999
ACH-000146,0.0651216928985
ACH-000148,0.0370005700052
ACH-000150,0.08462806940630001
ACH-000152,0.020294052305299997
ACH-000153,0.327409592694
ACH-000159,0.146052296264
ACH-000160,0.0881159657129
ACH-000163,0.118005722757
ACH-000167,0.08428697996439999
ACH-000168,-0.05633031369659999
ACH-000169,0.132400652142
ACH-000178,0.203044942335
ACH-000182,0.0677793988844
ACH-000183,0.07779718928830001
ACH-000188,0.0671735930392
ACH-000189,0.300944925946
ACH-000190,0.155382568706
ACH-000198,-0.018275608487499997
ACH-000204,0.39337273492799996
ACH-000206,0.09833896996089998
ACH-000207,-0.0486799378737
ACH-000211,0.0100874705499
ACH-000215,0.09276961885130001
ACH-000221,0.0774349842535
ACH-000222,0.08275091687649999
ACH-000223,0.118095883092
ACH-000226,-0.024711476190299998
