,SF3B1 (23451)
ACH-000334,-2.19796997621
ACH-000335,-1.14118424975
ACH-000336,-1.4810682859399997
ACH-000337,-1.12650896193
ACH-000339,-1.24672296429
ACH-000341,-1.5884919556600001
ACH-000348,-1.3284752047
ACH-000350,-1.6315421271700001
ACH-000352,-1.08847785483
ACH-000356,-0.975525778213
ACH-000361,-1.3206484007400001
ACH-000362,-1.50793322505
ACH-000363,-1.59685398715
ACH-000364,-1.4029872126700003
ACH-000365,-1.4738647252700001
ACH-000366,-1.3714877102399998
ACH-000368,-1.13089921661
ACH-000374,-1.4312024139500001
ACH-000375,-1.32686046525
ACH-000376,-1.3941054572999998
ACH-000381,-1.4571278607
ACH-000383,-1.2774349328499999
ACH-000387,-1.3587368282799999
ACH-000389,-1.3504226416799998
ACH-000390,-1.4441183757499998
ACH-000393,-1.16854079549
ACH-000395,-1.3410215902200002
ACH-000397,-1.42710753255
ACH-000401,-1.2374567683
ACH-000402,-1.55966892287
ACH-000403,-1.7035309380599999
ACH-000404,-1.37977278899
ACH-000406,-1.2231809833299998
ACH-000407,-1.12677781066
ACH-000408,-0.9492271750660001
ACH-000410,-1.0946124367899999
ACH-000411,-1.29161500392
ACH-000414,-1.63948014056
ACH-000415,-1.1464964935100002
ACH-000416,-0.8343597427480001
ACH-000420,-0.9115986012989999
ACH-000421,-1.1010970366600001
ACH-000424,-1.2956635976200002
ACH-000425,-1.39448403752
ACH-000426,-1.46989344084
ACH-000427,-1.36225185229
ACH-000433,-1.03343206372
ACH-000436,-1.7694091903599998
ACH-000444,-1.3179011972299999
ACH-000445,-1.06670902267
ACH-000448,-1.38573126833
ACH-000450,-1.19133423128
ACH-000452,-1.1493701228
ACH-000454,-1.33100471484
ACH-000458,-1.37726562939
ACH-000459,-2.03662849998
ACH-000460,-1.41272918629
ACH-000461,-1.23975665757
ACH-000463,-1.23377934669
ACH-000464,-1.7400187062799999
ACH-000466,-1.52225476408
ACH-000467,-1.33698144004
ACH-000468,-1.49816985807
ACH-000469,-1.3970017416100002
ACH-000470,-1.5452800869999999
ACH-000471,-0.963447625243
ACH-000472,-1.6028674146899997
ACH-000473,-1.30660045099
ACH-000475,-1.17139530964
ACH-000476,-1.2811517047799998
ACH-000477,-1.55110196876
ACH-000480,-1.0084516702
ACH-000481,-1.26233925767
ACH-000483,-1.47734683985
ACH-000484,-1.13313888632
ACH-000485,-1.5782239969499998
ACH-000486,-1.54677854854
ACH-000487,-1.51402660482
ACH-000488,-1.5645724631400002
ACH-000490,-1.31974092794
ACH-000491,-0.868461164812
ACH-000495,-1.40907853039
ACH-000496,-1.51732729408
ACH-000499,-1.04700705259
ACH-000500,-0.917248223451
ACH-000502,-1.4326870883899998
ACH-000503,-1.19141073969
ACH-000505,-1.5336444277799999
ACH-000507,-1.1061746568000002
ACH-000510,-1.48083182161
ACH-000511,-1.43137259128
ACH-000512,-1.1333182476299999
ACH-000516,-1.4084155672299998
ACH-000517,-1.13569126268
ACH-000518,-1.11257819557
ACH-000520,-1.1740659877200001
ACH-000521,-1.41036057257
ACH-000522,-1.32664529219
ACH-000524,-1.4839623187900002
ACH-000527,-1.4312427682100002
ACH-000528,-1.32254036883
ACH-000537,-1.22493145956
ACH-000541,-1.0517384199700002
ACH-000542,-1.35010554457
ACH-000544,-1.3813122370299997
ACH-000545,-1.55788465915
ACH-000547,-1.26122967638
ACH-000548,-1.6882296794799998
ACH-000549,-1.37487156729
ACH-000550,-1.3993334348100002
ACH-000552,-1.37852264878
ACH-000556,-1.46156238592
ACH-000557,-1.06299259533
ACH-000570,-1.17639672847
ACH-000571,-1.99926687376
ACH-000573,-1.24324122919
ACH-000576,-1.25564403125
ACH-000580,-1.1071351333
ACH-000584,-1.2810035089
ACH-000585,-1.3605920323899998
ACH-000588,-1.43496370131
ACH-000589,-1.4636850791
ACH-000591,-1.37832719715
ACH-000593,-1.52556366602
ACH-000600,-1.2792246714700002
ACH-000601,-1.4551105582100001
ACH-000604,-1.20527692652
ACH-000605,-1.16877720263
ACH-000606,-1.13336943745
ACH-000608,-1.34985724621
ACH-000614,-1.70130995132
ACH-000616,-1.08105540375
ACH-000618,-1.31378662579
ACH-000619,-1.40728276188
ACH-000620,-1.3092262781
ACH-000621,-1.33723087625
ACH-000622,-1.2276778213400001
ACH-000623,-1.27410830506
ACH-000624,-1.26992661942
ACH-000627,-1.2612589243899999
ACH-000630,-1.3794991686200002
ACH-000632,-1.25372565404
ACH-000633,-1.6391143205
ACH-000637,-1.0817538065999999
ACH-000638,-1.2164763121100002
ACH-000646,-1.8349636035900003
ACH-000647,-1.31849693641
ACH-000648,-1.86734714245
ACH-000649,-1.3671319325100002
ACH-000651,-1.31357419619
ACH-000652,-1.2095725747900001
ACH-000653,-1.58058783065
ACH-000657,-1.45308226336
ACH-000658,-1.6497227970800001
ACH-000661,-1.8473852767299999
ACH-000662,-1.7590066657900003
ACH-000663,-1.4953759072200001
ACH-000665,-1.02618324465
ACH-000671,-0.8409804483259999
ACH-000673,-1.26898343413
ACH-000676,-1.0349798833
ACH-000677,-1.54523974611
ACH-000681,-1.35491502219
ACH-000682,-1.29851616436
ACH-000683,-1.4178313670700002
ACH-000684,-0.7524544841449999
ACH-000688,-1.5814004948299998
ACH-000693,-1.44621529503
ACH-000694,-1.32633939782
ACH-000695,-1.4067954432299998
ACH-000696,-1.3961685799099999
ACH-000697,-1.23765044206
ACH-000699,-1.80913018401
ACH-000701,-1.25689753823
ACH-000706,-0.997423310139
ACH-000711,-1.33654586567
ACH-000713,-1.22080501202
ACH-000714,-1.60755803555
ACH-000718,-1.30198146732
ACH-000720,-1.3709458134099999
ACH-000721,-1.30246514215
ACH-000724,-2.7363415573000003
ACH-000725,-1.9505354906099999
ACH-000732,-0.9739487630700001
ACH-000734,-1.3803502290799998
ACH-000735,-1.47737245667
ACH-000736,-1.3819968291999998
ACH-000738,-1.30224568324
ACH-000746,-0.9944012519490001
ACH-000747,-1.3405218445
ACH-000748,-1.2892670941700002
ACH-000753,-1.49133633142
ACH-000756,-1.09634988801
ACH-000757,-1.16882131917
ACH-000758,-1.1374091299200002
ACH-000760,-1.3902762642
ACH-000763,-1.9213371965200001
ACH-000764,-1.17989971442
ACH-000765,-1.05382790936
ACH-000766,-1.10537806037
ACH-000767,-1.20075727498
ACH-000768,-1.4875865515
ACH-000769,-1.30955187889
ACH-000770,-1.59830156991
ACH-000771,-1.43141016238
ACH-000773,-1.4560712054
ACH-000776,-1.5524694036500002
ACH-000777,-1.14294973048
ACH-000778,-1.52209610774
ACH-000781,-1.33963989789
ACH-000782,-1.19058715998
ACH-000783,-1.55748761471
ACH-000784,-1.39939841593
ACH-000785,-1.27341292124
ACH-000787,-1.2978214270100001
ACH-000788,-1.30741387445
ACH-000791,-1.3802804396000001
ACH-000792,-1.4210419665
ACH-000794,-1.2876893512
ACH-000796,-1.19262560345
ACH-000799,-1.3715981721200001
ACH-000800,-1.47283097439
ACH-000802,-1.25520928175
ACH-000804,-1.65573654958
ACH-000805,-1.25574746659
ACH-000809,-1.37073460655
ACH-000810,-1.7675366717200003
ACH-000811,-1.47121545051
ACH-000817,-1.37554103909
ACH-000819,-0.988092458305
ACH-000820,-1.15383347003
ACH-000821,-1.79816385487
ACH-000822,-1.2548574795899998
ACH-000823,-1.4157280906799998
ACH-000824,-1.53522008227
ACH-000827,-1.19945601821
ACH-000829,-1.2328271082100002
ACH-000831,-1.26055463432
ACH-000832,-1.27191058346
ACH-000833,-1.57591347902
ACH-000834,-1.1829275035200002
ACH-000835,-0.9906629390999999
ACH-000836,-1.5511047208000002
ACH-000837,-1.41603795544
ACH-000838,-1.4115982177000002
ACH-000839,-1.36780390766
ACH-000840,-1.4987072668099999
ACH-000841,-1.37681942556
ACH-000843,-1.55634524071
ACH-000846,-0.994042362344
ACH-000847,-0.948902473215
ACH-000848,-1.2703753855500002
ACH-000849,-1.4651887481499999
ACH-000851,-1.2984883192399999
ACH-000855,-0.839150165688
ACH-000856,-1.41682694561
ACH-000858,-1.33410226078
ACH-000859,-1.15595817003
ACH-000861,-1.41087850847
ACH-000862,-1.17170344296
ACH-000865,-1.40413114383
ACH-000866,-1.30913665346
ACH-000867,-1.19206331471
ACH-000869,-1.6511597628299999
ACH-000872,-1.11778145893
ACH-000873,-1.36904295917
ACH-000876,-1.6188322551700003
ACH-000878,-1.0804485752500002
ACH-000880,-1.45319472068
ACH-000881,-1.6255675916299999
ACH-000882,-1.2428426479
ACH-000884,-1.02921857452
ACH-000885,-1.23810588219
ACH-000887,-1.4285333314
ACH-000888,-1.18368755499
ACH-000889,-1.76886300323
ACH-000890,-1.49099533093
ACH-000896,-1.45711213752
ACH-000898,-1.19511020558
ACH-000900,-1.38612972139
ACH-000901,-1.28380285083
ACH-000905,-1.29745414972
ACH-000906,-1.5774343661399999
ACH-000907,-1.1335336571899999
ACH-000910,-1.6725996595500001
ACH-000911,-1.1659556126200001
ACH-000912,-1.2075419753
ACH-000913,-1.5170268961500002
ACH-000915,-1.43779869056
ACH-000916,-0.7773874453470001
ACH-000917,-1.15063926187
ACH-000921,-1.30952092074
ACH-000924,-1.1387978566799999
ACH-000926,-1.08747264809
ACH-000928,-1.46701922079
ACH-000929,-1.37908159333
ACH-000932,-1.4207844095200002
ACH-000935,-1.34377333715
ACH-000936,-1.24017609159
ACH-000937,-1.13907845741
ACH-000938,-1.66478026908
ACH-000939,-1.4584827213999998
ACH-000941,-1.6145979278799998
ACH-000943,-1.2081486340899998
ACH-000946,-1.52860608732
ACH-000947,-1.2050701583299999
ACH-000948,-1.50160460887
ACH-000950,-1.0619249860100002
ACH-000953,-1.7837896823
ACH-000957,-1.39844863408
ACH-000958,-1.21621299295
ACH-000960,-1.43479928921
ACH-000963,-1.8990961171599998
ACH-000968,-1.4054304763499998
ACH-000969,-1.16739086017
ACH-000973,-1.29608232423
ACH-000974,-1.36620097053
ACH-000975,-1.3146703938
ACH-000976,-1.23012463696
ACH-000978,-1.4629994248
ACH-000980,-1.2076508064
ACH-000984,-1.29943918325
ACH-000986,-1.17703494581
ACH-000988,-1.4476343448700002
ACH-000993,-1.3180279332
ACH-000994,-1.30535029685
ACH-000996,-1.05106733366
ACH-001001,-1.33004206842
ACH-001020,-1.11873780139
ACH-001028,-1.48221173294
ACH-001031,-1.3351335034899998
ACH-001038,-1.22193743232
ACH-001048,-1.0987933589499999
ACH-001050,-1.36546549287
ACH-001053,-0.8925412809029999
ACH-001054,-1.2493325258299999
ACH-001061,-1.38206262003
ACH-001067,-1.41270018658
ACH-001075,-1.28672015297
ACH-001096,-1.09788767036
ACH-001128,-1.42072291736
ACH-001134,-1.51045373929
ACH-001151,-1.30346963345
ACH-001163,-1.49565488066
ACH-001164,-1.13334480546
ACH-001173,-1.36286263046
ACH-001183,-1.43270312491
ACH-001184,-1.3595813996700001
ACH-001190,-0.9581402123780001
ACH-001192,-1.2253052542799998
ACH-001193,-1.33003916507
ACH-001196,-1.24597353172
ACH-001197,-1.4005784755500001
ACH-001205,-1.35761168218
ACH-001211,-1.6642884165799998
ACH-001212,-1.28023653225
ACH-001228,-1.60116981299
ACH-001232,-1.19620585098
ACH-001239,-1.22077111294
ACH-001274,-1.37320118533
ACH-001275,-1.28903627213
ACH-001277,-1.1982120945499999
ACH-001278,-1.4915899858000001
ACH-001280,-1.20503501669
ACH-001283,-1.40649190817
ACH-001289,-1.32581345501
ACH-001295,-1.42172347959
ACH-001300,-1.45127476489
ACH-001301,-1.24276924963
ACH-001302,-1.29936910781
ACH-001303,-1.25956772573
ACH-001306,-1.06097587504
ACH-001318,-1.13766965413
ACH-001322,-1.35789472402
ACH-001328,-1.40367006688
ACH-001332,-1.1739430349200002
ACH-001333,-1.30503222011
ACH-001336,-1.2642401743
ACH-001340,-1.4215847491100002
ACH-001346,-1.19565192013
ACH-001353,-1.15890720795
ACH-001354,-1.20543979344
ACH-001367,-1.04329981611
ACH-001368,-1.45324258326
ACH-001374,-0.867157040748
ACH-001375,-1.22693376308
ACH-001377,-1.4017483101700001
ACH-001380,-1.41348583147
ACH-001391,-1.34261089352
ACH-001407,-1.53960820821
ACH-001408,-1.27883572503
ACH-001413,-1.3580002480899998
ACH-001430,-1.2496196057
ACH-001431,-1.4251397831900001
ACH-001450,-1.4794861593200002
ACH-001496,-1.3442104072299998
ACH-001500,-1.52138859565
ACH-001521,-1.0868642476
ACH-001523,-1.43933854872
ACH-001532,-1.6593040163100001
ACH-001536,-1.5329377528299999
ACH-001550,-1.4150864321799999
ACH-001552,-1.04950295416
ACH-001554,-1.5407877709600002
ACH-001645,-1.1609254731
ACH-001654,-1.38861643258
ACH-001715,-1.03594385665
ACH-001735,-1.25158781573
ACH-001736,-1.6016614537600002
ACH-001737,-1.03432493662
ACH-001740,-1.32799425218
ACH-001745,-1.4290623781099998
ACH-001750,-1.32285190552
ACH-001765,-1.17468457392
ACH-001956,-1.3024700064499999
ACH-001957,-1.3116746055600002
