,SHE (126669)
ACH-000421,-0.32965761545600003
ACH-000424,-0.0709675539767
ACH-000425,-0.319298961938
ACH-000426,-0.6785933597600001
ACH-000427,-0.243939706966
ACH-000433,-0.0711377075774
ACH-000436,-0.1582276146
ACH-000444,-0.188948386157
ACH-000445,-0.21829670343199997
ACH-000448,-0.291300255262
ACH-000450,-0.105734134558
ACH-000452,-0.309148528208
ACH-000454,-0.407080031468
ACH-000458,-0.30754875150600003
ACH-000459,0.0413756157477
ACH-000460,-0.250681731176
ACH-000461,-0.24475995848999998
ACH-000463,-0.317194062214
ACH-000464,-0.275049471548
ACH-000466,-0.10358786901900001
ACH-000467,-0.5836858165259999
ACH-000468,-0.209416845579
ACH-000469,-0.35851211989
ACH-000470,-0.163986638183
ACH-000471,-0.191144611424
ACH-000472,-0.285764417271
ACH-000473,-0.161964946649
ACH-000475,-0.336503896911
ACH-000476,-0.282269196963
ACH-000477,-0.274015172411
ACH-000480,-0.39776320025600004
ACH-000481,-0.316035656964
ACH-000483,-0.6158143994799999
ACH-000484,-0.497662747267
ACH-000485,-0.29177871470899996
ACH-000486,-0.24737977496999997
ACH-000487,-0.491799301719
ACH-000488,-0.320522669717
ACH-000490,-0.22652196905699998
ACH-000491,-0.387332820336
ACH-000495,-0.35324688172200003
ACH-000496,-0.274056909085
ACH-000499,-0.292471310626
ACH-000500,-0.861696405149
ACH-000502,-0.323808827674
ACH-000503,-0.028000565753599996
ACH-000505,-0.333009196924
ACH-000507,-0.395830153739
ACH-000510,-0.286535879394
ACH-000511,-0.443970146399
ACH-000512,-0.9085044325380001
ACH-000516,-0.318675048017
ACH-000517,-0.403032888607
ACH-000518,-0.329353012732
ACH-000520,-0.34000027512599995
ACH-000521,-0.38089118817699996
ACH-000522,-0.275309626911
ACH-000524,-0.275394324673
ACH-000527,-0.203303467965
ACH-000528,-0.412209634363
ACH-000537,-0.316112044736
ACH-000541,-0.10937424234899999
ACH-000542,-0.223304460683
ACH-000544,-0.288979651194
ACH-000545,-0.278256592448
ACH-000547,-0.6667424403100001
ACH-000548,-0.48460987400100003
ACH-000549,-0.16327929524499998
ACH-000550,-0.308009905073
ACH-000552,-0.329312154878
ACH-000556,-0.393727161418
ACH-000557,-0.418698996575
ACH-000570,-0.0701696045061
ACH-000571,-0.2573558326
ACH-000573,-0.424689717293
ACH-000576,-0.46988045465800005
ACH-000580,-0.107190871401
ACH-000584,-0.172349537047
ACH-000585,-0.280879178972
ACH-000588,-0.353343215275
ACH-000589,-0.240660251212
ACH-000591,0.04911979606169999
ACH-000593,-0.26056857431200003
ACH-000600,-0.525261043215
ACH-000601,-0.31838715021499997
ACH-000604,0.00304250483925
ACH-000605,-0.492825216598
ACH-000606,-0.515535059947
ACH-000608,-0.183181822957
ACH-000614,-0.146348187139
ACH-000616,-0.442963740621
ACH-000618,-0.40811184583800003
ACH-000619,-0.274078923855
ACH-000620,-0.463400558517
ACH-000621,-0.169913546528
ACH-000622,-0.417779256743
ACH-000623,-0.306990571158
ACH-000624,-0.226459336525
ACH-000627,-0.253934067964
ACH-000630,-0.35665039053
ACH-000632,-0.286888687027
ACH-000633,-0.329673334824
ACH-000637,-0.347880204484
ACH-000638,-0.36430186516400004
ACH-000646,-0.602016823953
ACH-000647,-0.490915453548
ACH-000648,-0.214553796801
ACH-000649,-0.215027957249
ACH-000651,-0.242683137911
ACH-000652,0.008010307310460001
ACH-000653,-0.231729704296
ACH-000657,-0.321821217106
ACH-000658,-0.491628210881
ACH-000661,-0.194892304341
ACH-000662,0.0067274628551
ACH-000663,-0.07339605354789999
ACH-000665,-0.26246325513
ACH-000671,-0.381823140146
ACH-000673,-0.323488306876
ACH-000676,-0.41595942515600004
ACH-000677,-0.357686687784
ACH-000681,-0.100702647138
ACH-000682,-0.266804572579
ACH-000683,-0.6711073290330001
ACH-000684,-0.086096530977
ACH-000688,0.15828222356899999
ACH-000693,-0.32518165594
ACH-000694,-0.22936844851
ACH-000695,-0.30631104059
ACH-000696,-0.335797766805
ACH-000697,-0.19903123115899998
ACH-000699,-0.357922090383
ACH-000701,-0.441658787306
ACH-000706,-0.426802999816
ACH-000711,-0.368993378574
ACH-000713,-0.44828578549500003
ACH-000714,-0.610128531487
ACH-000718,-0.238586702344
ACH-000720,-0.19741459078899998
ACH-000721,-0.242771702727
ACH-000724,-0.136932620527
ACH-000725,-0.29622431221
ACH-000732,-0.311168366149
ACH-000734,-0.199507069997
ACH-000735,-0.347273832787
ACH-000736,-0.17946458491999998
ACH-000738,-0.266680281408
ACH-000746,-0.417967779439
ACH-000747,-0.440004960774
ACH-000748,-0.303662154308
ACH-000753,-0.38579087354900005
ACH-000756,-0.33229710906800003
ACH-000757,-0.37879725354800003
ACH-000758,-0.157056905873
ACH-000760,-0.32482744954799997
ACH-000763,-0.510609692851
ACH-000764,-0.425059612355
ACH-000765,-0.35454938412299997
ACH-000766,-0.0923606435727
ACH-000767,-0.23103828492400003
ACH-000768,-0.266594269413
ACH-000769,-0.0861122638996
ACH-000770,-0.315825271755
ACH-000771,-0.240993820334
ACH-000773,-0.224911785906
ACH-000776,-0.312465887568
ACH-000777,-0.20124207521600002
ACH-000778,-0.42083385175800003
ACH-000781,-0.209321930889
ACH-000782,-0.400801550272
ACH-000783,-0.49575645217799996
ACH-000784,-0.43143525307400005
ACH-000785,-0.5101425959520001
ACH-000787,-0.226684734628
ACH-000788,-0.263616065104
ACH-000791,-0.461070440116
ACH-000792,-0.261363696046
ACH-000794,-0.0757249804149
ACH-000796,-0.10251693106200001
ACH-000799,-0.145679676637
ACH-000800,-0.367260477711
ACH-000802,-0.274873993049
ACH-000804,-0.359441183912
ACH-000805,-0.28608046779
ACH-000809,-0.245914879973
ACH-000810,-0.311870694967
ACH-000811,-0.249410334606
ACH-000817,-0.5990937544
ACH-000819,-0.258878353422
ACH-000820,-0.282051289305
ACH-000821,-0.131669729265
ACH-000822,-0.241600493523
ACH-000823,-0.178167590161
ACH-000824,-0.498664025567
ACH-000827,-0.293852308726
ACH-000829,-0.37435705725900004
ACH-000831,-0.169651241043
ACH-000832,-0.42311594136299996
ACH-000833,-0.41758911258299997
ACH-000834,-0.272233067288
ACH-000835,-0.109428704201
ACH-000836,-0.385697313925
ACH-000837,-0.22559286428800002
ACH-000838,-0.5885218678
ACH-000839,-0.388649083736
ACH-000840,-0.26879154464
ACH-000841,-0.224744186804
ACH-000843,-0.271088132462
ACH-000846,-0.5458126360100001
ACH-000847,-0.34785080639300003
ACH-000848,-0.27461007749099997
ACH-000849,-0.305691142544
ACH-000851,-0.36785221312700006
ACH-000855,-0.385571676074
ACH-000856,-0.16004324316
ACH-000858,-0.387128974453
ACH-000859,-0.24255682247699997
ACH-000861,-0.127762751074
ACH-000862,-0.211556320247
ACH-000865,-0.28203865321
ACH-000866,-0.44426452718000004
ACH-000867,-0.46238288858300003
ACH-000869,-0.408075794049
ACH-000872,-0.202277070089
ACH-000873,-0.062176726424199996
ACH-000876,-0.210653715318
ACH-000878,0.27516337725900003
ACH-000880,-0.223512873808
ACH-000881,-0.218614450429
ACH-000882,-0.265273746764
ACH-000884,-0.36397151434600006
ACH-000885,-0.10500416543800001
ACH-000887,-0.205881967199
ACH-000888,-0.38619324865800003
ACH-000889,-0.505174899591
ACH-000890,-0.310045104794
ACH-000896,-0.477145135713
ACH-000898,-0.474083928636
ACH-000900,-0.461628848314
ACH-000901,-0.258840127495
ACH-000905,-0.29423306642700003
ACH-000906,-0.102253914362
ACH-000907,-0.369095613226
ACH-000910,-0.229016200236
ACH-000911,-0.244144172232
ACH-000912,-0.364892090074
ACH-000913,-0.360844604586
ACH-000915,-0.170763955679
ACH-000916,-0.5024228011940001
ACH-000917,-0.237295784822
ACH-000921,-0.267091581056
ACH-000924,-0.359714665597
ACH-000926,-0.121175130632
ACH-000928,-0.240760815957
ACH-000929,-0.547720479029
ACH-000932,-0.223650169993
ACH-000935,-0.0794403094704
ACH-000936,-0.258078276382
ACH-000937,-0.501564000241
ACH-000938,-0.644876031405
ACH-000939,-0.289161850029
ACH-000941,-0.47281892332599995
ACH-000943,-0.104591799081
ACH-000946,-0.33955396836400004
ACH-000947,-0.266857373737
ACH-000948,-0.344608682125
ACH-000950,-0.361018856453
ACH-000953,-0.41026309036499997
ACH-000957,-0.264478848814
ACH-000958,-0.193373633985
ACH-000960,-0.48260379017800004
ACH-000963,-0.553932770486
ACH-000968,-0.232925032142
ACH-000969,-0.425469616055
ACH-000973,-0.375269392574
ACH-000974,-0.329472504569
ACH-000975,-0.102088935208
ACH-000976,-0.250274227328
ACH-000978,-0.595620326609
ACH-000980,-0.198076148781
ACH-000984,-0.633833897604
ACH-000986,-0.468709484291
ACH-000988,-0.250977405739
ACH-000993,-0.10670294068700001
ACH-000994,-0.20332573583799998
ACH-000996,-0.42658067097499996
ACH-001001,-0.339198002063
ACH-001020,-0.0933978938635
ACH-001028,-0.26963917343000005
ACH-001031,-0.115767246819
ACH-001038,-0.307481563181
ACH-001048,-0.18820360807999997
ACH-001050,-0.229513028281
ACH-001053,-0.0977249608847
ACH-001054,-0.021335636021699998
ACH-001061,-0.203089879701
ACH-001067,-0.216290980046
ACH-001075,-0.299825839185
ACH-001096,-0.5005519155529999
ACH-001128,0.060040473906899997
ACH-001134,-0.276564784064
ACH-001151,-0.29569486765700004
ACH-001163,-0.500731097752
ACH-001164,-0.23614746945700002
ACH-001173,-0.255462588374
ACH-001183,-0.0769401526009
ACH-001184,-0.258074245934
ACH-001190,-0.302685584895
ACH-001192,-0.510372663655
ACH-001193,-0.135095866207
ACH-001196,-0.335810997615
ACH-001197,-0.280995551025
ACH-001205,-0.640200814566
ACH-001211,-0.368325484573
ACH-001212,-0.114833657206
ACH-001228,-0.578261574206
ACH-001232,-0.380372894221
ACH-001239,-0.334170316717
ACH-001274,-0.0400782624485
ACH-001275,-0.136083507976
ACH-001277,-0.495356847944
ACH-001278,-0.111173752071
ACH-001280,-0.400645334086
ACH-001283,-0.339561803563
ACH-001289,-0.206244678726
ACH-001295,-0.28676560051600003
ACH-001300,-0.241489806273
ACH-001301,-0.08793547426380001
ACH-001302,0.0418446954991
ACH-001303,-0.0983281426022
ACH-001306,-0.20518470616700002
ACH-001318,-0.39534615507299997
ACH-001322,-0.380429201989
ACH-001328,-0.32531796512600003
ACH-001332,-0.302742058135
ACH-001333,-0.209670422462
ACH-001336,-0.615293192364
ACH-001340,-0.42451127276999995
ACH-001346,-0.397881596946
ACH-001353,-0.22458358256299998
ACH-001354,-0.727041534971
ACH-001367,-0.024285663525299997
ACH-001368,-0.21481185979000003
ACH-001374,-0.049960070165300005
ACH-001375,-0.319728617344
ACH-001377,-0.248968532309
ACH-001380,-0.318231118486
ACH-001391,-0.343801334308
ACH-001407,-0.304769739774
ACH-001408,-0.408086067588
ACH-001413,-0.255343963242
ACH-001430,-0.21986030129599998
ACH-001431,-0.28514033071899997
ACH-001450,-0.447504115771
ACH-001496,-0.288840328427
ACH-001500,-0.280527277002
ACH-001521,-0.484603334245
ACH-001523,-0.38561683118199996
ACH-001532,-0.305177840717
ACH-001536,-0.153834864186
ACH-001550,-0.155531896177
ACH-001552,-0.19018326290100002
ACH-001554,-0.44970063382799996
ACH-001645,-0.18340639931400002
ACH-001654,-0.381927230642
ACH-001715,-0.179184741779
ACH-001735,-0.297510088146
ACH-001736,-0.23654584284000002
ACH-001737,-0.355022136268
ACH-001740,-0.40835448078500003
ACH-001745,-0.28370207875799996
ACH-001750,-0.271082496822
ACH-001765,-0.32746483647
ACH-001956,-0.224019465494
ACH-001957,-0.508829711351
