,BPNT1 (10380)
ACH-000228,-0.292476095677
ACH-000231,-0.228965444938
ACH-000232,-0.226963584538
ACH-000233,-0.28443180707
ACH-000234,-0.488961433987
ACH-000235,-0.35025534841600003
ACH-000237,-0.08376064466739999
ACH-000238,-0.239492084624
ACH-000243,-0.286225136448
ACH-000244,-0.250887377344
ACH-000246,-0.36278830284999997
ACH-000248,-0.666441675001
ACH-000250,-0.16505866115499998
ACH-000251,-0.325492794872
ACH-000253,-0.349653297401
ACH-000255,-0.237251754715
ACH-000256,-0.338718353408
ACH-000257,-0.0223870149591
ACH-000258,-0.40397332472400005
ACH-000259,-0.264520033072
ACH-000260,-0.191484390739
ACH-000261,-0.364955995265
ACH-000262,-0.21359207620499998
ACH-000263,0.0613027495352
ACH-000264,-0.22840983311700003
ACH-000265,-0.290633203742
ACH-000266,-0.260303727031
ACH-000272,-0.386333854736
ACH-000273,-0.260430867836
ACH-000274,-0.351648058529
ACH-000277,-0.533676103782
ACH-000278,-0.263741365515
ACH-000279,-0.0946256102825
ACH-000280,-0.448501159976
ACH-000281,-0.352932402566
ACH-000288,-0.251700746441
ACH-000291,-0.46943701545
ACH-000293,-0.211734471285
ACH-000294,-0.20723306461399998
ACH-000295,-0.144272437793
ACH-000296,-0.380154566601
ACH-000302,-0.272641099055
ACH-000304,-0.636071128757
ACH-000307,-0.34869463942699996
ACH-000308,-0.285712923381
ACH-000310,-0.269493024804
ACH-000311,-0.318158958975
ACH-000312,-0.328463429931
ACH-000315,-0.00488415546238
ACH-000316,-0.389523943576
ACH-000317,-0.279282159353
ACH-000318,-0.392730069352
ACH-000319,-0.652463677187
ACH-000320,-0.51169749053
ACH-000322,-0.31134866844500003
ACH-000323,-0.200995297919
ACH-000324,-0.540199379212
ACH-000329,-0.43194304369900005
ACH-000330,-0.661477519975
ACH-000331,-0.301465573149
ACH-000332,-0.35677202186800006
ACH-000334,-0.313848355613
ACH-000335,-0.424305434486
ACH-000336,-0.687924225153
ACH-000337,-0.434174971698
ACH-000339,-0.301577117587
ACH-000341,-0.167114554424
ACH-000348,-0.24648772002099997
ACH-000350,-0.601233931166
ACH-000352,-0.286654384273
ACH-000356,-0.0304651501331
ACH-000361,-0.391158449175
ACH-000362,-0.274889493688
ACH-000363,-0.266424918164
ACH-000364,-0.33680424418099997
ACH-000365,-0.178328585476
ACH-000366,-0.24637534032400002
ACH-000368,-0.07830919318
ACH-000374,-0.227426705498
ACH-000375,-0.327671269118
ACH-000376,-0.436115372038
ACH-000381,-0.334839138511
ACH-000383,-0.377806491486
ACH-000387,-0.211354825163
ACH-000389,-0.419808869181
ACH-000390,-0.393939706835
ACH-000393,-0.223058071165
ACH-000395,-0.44295927707500005
ACH-000397,-0.3803458522
ACH-000401,-0.342779104724
ACH-000402,-0.0399960358644
ACH-000403,-0.47172475874200004
ACH-000404,-0.238128928713
ACH-000406,-0.322023540304
ACH-000407,-0.44897937002899996
ACH-000408,-0.296287214977
ACH-000410,-0.40926536340499997
ACH-000411,-0.5244335013520001
ACH-000414,-0.375345275841
ACH-000415,-0.214312336416
ACH-000416,-0.287192100407
ACH-000420,-0.587137240591
ACH-000421,-0.231198278453
ACH-000424,-0.08918152712260001
ACH-000425,-0.34402538518799997
ACH-000426,0.0590975252669
ACH-000427,-0.25477955945
ACH-000433,-0.397024787248
ACH-000436,-0.22395554894
ACH-000444,-0.197432586653
ACH-000445,-0.234550406346
ACH-000448,-0.588940614977
ACH-000450,-0.333777217672
ACH-000452,-0.34337204932899995
ACH-000454,-0.18041730406800002
ACH-000458,-0.129972331631
ACH-000459,-0.273514022515
ACH-000460,-0.498427434259
ACH-000461,-0.24545173559
ACH-000463,-0.488451538684
ACH-000464,-0.0651130592199
ACH-000466,-0.250673171162
ACH-000467,-0.21587364663400002
ACH-000468,-0.202246395409
ACH-000469,-0.20840882378400002
ACH-000470,-0.303665836329
ACH-000471,-0.34396353809299995
ACH-000472,-0.247951871627
ACH-000473,-0.056797097206699995
ACH-000475,-0.342426910169
ACH-000476,-0.45314891372500005
ACH-000477,-0.127641449857
ACH-000480,-0.11137809692299999
ACH-000481,-0.473569728772
ACH-000483,-0.105375697395
ACH-000484,-0.522329115469
ACH-000485,-0.120624210986
ACH-000486,-0.477025013309
ACH-000487,-0.344210240086
ACH-000488,-0.333476071604
ACH-000490,-0.123512662226
ACH-000491,-0.468111674722
ACH-000495,-0.306185051347
ACH-000496,-0.472791076096
ACH-000499,-0.0971091192667
ACH-000500,-0.09198580894410001
ACH-000502,-0.296068018672
ACH-000503,-0.5059492147779999
ACH-000505,-0.431045602138
ACH-000507,-0.13716127708599998
ACH-000510,-0.21657990994000004
ACH-000511,-0.438947448976
ACH-000512,-0.402777546587
ACH-000516,-0.264370194912
ACH-000517,-0.248390716156
ACH-000518,-0.440237355273
ACH-000520,-0.2995685628
ACH-000521,-0.291703258633
ACH-000522,-0.376004776894
ACH-000524,-0.395100404079
ACH-000527,-0.319458628988
ACH-000528,-0.17912357367600001
ACH-000537,-0.43567362293399997
ACH-000541,-0.254487662797
ACH-000542,-0.27009167654599997
ACH-000544,-0.29970549587699996
ACH-000545,-0.192398046278
ACH-000547,-0.412024811704
ACH-000548,-0.27793352568199997
ACH-000549,-0.474490937092
ACH-000550,-0.41309260814599996
ACH-000552,-0.30428834730099996
ACH-000556,-0.11099139817600001
ACH-000557,-0.14137181202
ACH-000570,-0.37499347242200004
ACH-000571,-0.477277553906
ACH-000573,-0.141233260704
ACH-000576,-0.36313267703900004
ACH-000580,-0.19480758577799998
ACH-000584,-0.22871282846299998
ACH-000585,-0.22094246153499997
ACH-000588,-0.247951268218
ACH-000589,-0.35119205360399997
ACH-000591,-0.035476135515699996
ACH-000593,-0.39762126784
ACH-000600,-0.307707300887
ACH-000601,-0.250063042488
ACH-000604,-0.554169950977
ACH-000605,-0.540868669464
ACH-000606,-0.330057110763
ACH-000608,-0.50666672282
ACH-000614,-0.334625983318
ACH-000616,-0.117563975388
ACH-000618,-0.17425106320300002
ACH-000619,-0.531424226747
ACH-000620,-0.27574211322299996
ACH-000621,-0.191245157546
ACH-000622,-0.402642150013
ACH-000623,-0.310513281224
ACH-000624,-0.11469387517200001
ACH-000627,-0.372349654433
ACH-000630,-0.348388795488
ACH-000632,-0.269001085856
ACH-000633,-0.45224351129600004
ACH-000637,-0.178749164143
ACH-000638,-0.214012366038
ACH-000646,-0.30631033697500004
ACH-000647,-0.33417867194
ACH-000648,-0.158091151778
ACH-000649,-0.32836969959
ACH-000651,-0.182697357018
ACH-000652,0.0600267873019
ACH-000653,-0.21647665401900001
ACH-000657,-0.35376569380999995
ACH-000658,-0.637445436067
ACH-000661,-0.315255705251
ACH-000662,-0.6194663437210001
ACH-000663,-0.504745959888
ACH-000665,-0.142083460987
ACH-000671,-0.291850307822
ACH-000673,-0.39793190727600003
ACH-000676,-0.106472897447
ACH-000677,-0.140736035151
ACH-000681,-0.665533384785
ACH-000682,-0.48202595846999996
ACH-000683,-0.30959834661200003
ACH-000684,-0.398619852131
ACH-000688,-0.121446429319
ACH-000693,-0.231813326271
ACH-000694,-0.44270756893
ACH-000695,-0.131555075361
ACH-000696,-0.237624579784
ACH-000697,-0.237234588302
ACH-000699,-0.127182492723
ACH-000701,-0.398103728759
ACH-000706,-0.378635993084
ACH-000711,-0.369895152747
ACH-000713,-0.180657668214
ACH-000714,-0.31229366274
ACH-000718,-0.301041247462
ACH-000720,-0.30374684692
ACH-000721,-0.23010340601999998
ACH-000724,-0.231700833388
ACH-000725,-0.212458343717
ACH-000732,-0.412971894991
ACH-000734,-0.16963336014699998
ACH-000735,-0.49554635433600003
ACH-000736,-0.361160134612
ACH-000738,-0.29677135517700004
ACH-000746,-0.241353064727
ACH-000747,-0.318571305797
ACH-000748,-0.218486801171
ACH-000753,-0.324874603934
ACH-000756,-0.6981902306559999
ACH-000757,-0.280607367333
ACH-000758,-0.28949903189599996
ACH-000760,-0.322168616905
ACH-000763,-0.366376815352
ACH-000764,-0.38517935707900003
ACH-000765,-0.227862594838
ACH-000766,-0.0693819247645
ACH-000767,-0.152258022675
ACH-000768,-0.33378278953
ACH-000769,-0.35245286004
ACH-000770,-0.370752086952
ACH-000771,-0.39394479856
ACH-000773,-0.423096694049
ACH-000776,-0.41043559996
ACH-000777,-0.208367210293
ACH-000778,-0.238183021582
ACH-000781,-0.40901768530599997
ACH-000782,-0.193912641706
ACH-000783,-0.589125328798
ACH-000784,-0.400046447388
ACH-000785,-0.491950151045
ACH-000787,-0.5155135177310001
ACH-000788,-0.271598889359
ACH-000791,-0.459457472412
ACH-000792,-0.16519752012
ACH-000794,-0.30030793020999996
ACH-000796,-0.432734340809
ACH-000799,-0.30421444409299997
ACH-000800,-0.589277971693
ACH-000802,-0.41480494080700003
ACH-000804,-0.47667415187299994
ACH-000805,-0.0714787930254
ACH-000809,-0.316843688065
ACH-000810,-0.354968918275
ACH-000811,-0.442557554338
ACH-000817,-0.178100871442
ACH-000819,-0.283737599327
ACH-000820,-0.361227664394
ACH-000821,-0.382183386324
ACH-000822,-0.320097200777
ACH-000823,-0.256877353602
ACH-000824,-0.5208884329110001
ACH-000827,-0.11353483415200001
ACH-000829,-0.319893451253
ACH-000831,-0.588582034238
ACH-000832,-0.414640688727
ACH-000833,-0.233475622582
ACH-000834,-0.199994082265
ACH-000835,-0.220719722201
ACH-000836,-0.22469497165199998
ACH-000837,-0.171441186877
ACH-000838,-0.22225562638799998
ACH-000839,-0.22046797280400002
ACH-000840,-0.205097119446
ACH-000841,-0.48913983151
ACH-000843,-0.300033277318
ACH-000846,-0.285498043355
ACH-000847,-0.232968617139
ACH-000848,-0.403915848495
ACH-000849,-0.143977751699
ACH-000851,-0.477531305459
ACH-000855,-0.385826617915
ACH-000856,-0.499442578272
ACH-000858,-0.284857361111
ACH-000859,-0.270545024299
ACH-000861,-0.463641793943
ACH-000862,-0.42831049284999995
ACH-000865,-0.24619573376899997
ACH-000866,-0.373786004402
ACH-000867,-0.305531406801
ACH-000869,-0.22684567138599998
ACH-000872,-0.292952240082
ACH-000873,-0.370511461346
ACH-000876,-0.328599794942
ACH-000878,-0.480582673604
ACH-000880,-0.281442416871
ACH-000881,-0.20904621203499998
ACH-000882,-0.315275903477
ACH-000884,-0.251774900159
ACH-000885,-0.572082597703
ACH-000887,-0.316262932409
ACH-000888,-0.442096112781
ACH-000889,-0.325001211031
ACH-000890,-0.125523873604
ACH-000896,-0.311807362055
ACH-000898,-0.31713151702799997
ACH-000900,-0.241658512716
ACH-000901,-0.29776033367
ACH-000905,-0.41577931763899995
ACH-000906,-0.375841141198
ACH-000907,-0.335730386009
ACH-000910,-0.6730156871680001
ACH-000911,-0.327240569084
ACH-000912,-0.45324993672700004
ACH-000913,-0.39301678521
ACH-000915,-0.250072104819
ACH-000916,-0.602296323055
ACH-000917,-0.295765414566
ACH-000921,-0.16524252201
ACH-000924,-0.28513348733399996
ACH-000926,-0.705942745726
ACH-000928,-0.47321688993699995
ACH-000929,-0.33213337695399997
ACH-000932,-0.492050708328
ACH-000935,-0.331138933295
ACH-000936,-0.44315249909599996
ACH-000937,-0.20335339431299998
ACH-000938,-0.32666424565200003
ACH-000939,-0.11903737024800001
ACH-000941,-0.242227248235
ACH-000943,-0.42452345018
ACH-000946,-0.498308383234
ACH-000947,-0.303335687417
ACH-000948,-0.431489013067
ACH-000950,-0.176950278215
ACH-000953,-0.193893073822
ACH-000957,-0.0377924560377
ACH-000958,-0.32027083115
ACH-000960,-0.023657737702
ACH-000963,-0.178741722823
ACH-000968,-0.254232987154
ACH-000969,-0.47985623955799994
ACH-000973,-0.236903077476
ACH-000974,-0.264275769897
ACH-000975,-0.18866854048599999
ACH-000976,-0.227646909696
ACH-000978,-0.6737245294140001
ACH-000980,-0.35247881926799995
ACH-000984,-0.254002959779
ACH-000986,-0.232633915159
ACH-000988,-0.303823573357
ACH-000993,-0.260254508321
ACH-000994,-0.35529437336099995
ACH-000996,-0.40411795124
ACH-001001,-0.25459646738499997
ACH-001020,-0.32561774882399996
ACH-001028,-0.260209347986
ACH-001031,-0.38848978746600005
ACH-001038,-0.302713482288
ACH-001048,-0.43929529974799997
ACH-001050,-0.20918638827
ACH-001053,-0.233059807744
ACH-001054,-0.14910735466299999
ACH-001061,-0.217712496843
ACH-001067,-0.131631806385
ACH-001075,-0.123375341153
ACH-001096,-0.398474209563
ACH-001128,-0.628789136951
ACH-001134,-0.23837968667
ACH-001151,-0.260045310639
ACH-001163,-0.390033480532
ACH-001164,-0.0876638972556
ACH-001173,-0.16492323668199999
ACH-001183,-0.45626494167
ACH-001184,-0.43443812845700003
ACH-001190,-0.335393575582
ACH-001192,-0.419196041875
ACH-001193,-0.028754467901699998
ACH-001196,-0.115282143491
ACH-001197,-0.126174028556
ACH-001205,-0.612686642169
ACH-001211,-0.534673239655
ACH-001212,-0.128522267981
ACH-001228,-0.532268435873
ACH-001232,-0.439097168809
ACH-001239,-0.16736887584000001
ACH-001274,-0.449310839733
ACH-001275,-0.431785133313
ACH-001277,-0.452858028436
ACH-001278,-0.217254668393
ACH-001280,-0.355903942311
ACH-001283,-0.39809672341200003
ACH-001289,-0.39646627683200003
ACH-001295,-0.158639915025
ACH-001300,-0.22275404104899998
ACH-001301,-0.23985554409499998
ACH-001302,-0.23805103492899998
ACH-001303,-0.41329929284
ACH-001306,-0.383798562491
ACH-001318,-0.207112918737
ACH-001322,-0.362551674436
ACH-001328,-0.31430924624400003
ACH-001332,-0.263679745513
ACH-001333,-0.07646691896369999
ACH-001336,-0.369578624358
ACH-001340,-0.30956968863400003
ACH-001346,-0.20969114367
ACH-001353,-0.285141107045
ACH-001354,-0.12843841981100002
ACH-001367,-0.0998168065178
ACH-001368,-0.421054606477
ACH-001374,-0.176519462886
ACH-001375,-0.544204212809
ACH-001377,-0.56489982771
ACH-001380,-0.361731705339
ACH-001391,0.0341487207569
ACH-001407,-0.242338721082
ACH-001408,-0.526262224732
ACH-001413,-0.19093545605700002
ACH-001430,-0.552824085252
ACH-001431,-0.129470130431
ACH-001450,0.0557448949799
ACH-001496,-0.410892888997
ACH-001500,-0.487727530594
ACH-001521,-0.305806232809
ACH-001523,-0.119689638539
ACH-001532,-0.415047256924
ACH-001536,-0.18367968335
ACH-001550,-0.33009791624699997
ACH-001552,-0.586667933996
ACH-001554,-0.438036978044
ACH-001645,-0.15555199037200002
ACH-001654,-0.35457956853399997
ACH-001715,-0.172590058324
ACH-001735,-0.332213370913
ACH-001736,-0.18801619390299998
ACH-001737,-0.15244494824899998
ACH-001740,-0.339793956862
ACH-001745,-0.416674622787
ACH-001750,-0.257680924049
ACH-001765,-0.274747946462
ACH-001956,-0.39466523685099997
ACH-001957,-0.299203481668
