,TMEM167A (153339)
ACH-000004,-0.258631473101
ACH-000007,-0.17053135261900002
ACH-000009,-0.797817667993
ACH-000011,-0.78093208241
ACH-000012,-0.348591805095
ACH-000013,-0.685901276908
ACH-000014,-0.233532556707
ACH-000015,-0.418019164568
ACH-000017,-0.617435372112
ACH-000018,-0.48559805229099995
ACH-000019,-0.6187161397500001
ACH-000021,-0.51615115005
ACH-000022,-0.468018621026
ACH-000025,-0.459778102267
ACH-000028,-0.627139292365
ACH-000030,-0.627824751735
ACH-000035,-0.57830001073
ACH-000036,-0.48848285886200005
ACH-000037,-0.436300936819
ACH-000039,-0.624427808028
ACH-000040,-0.36984048635600003
ACH-000041,-0.47688159791699997
ACH-000042,-0.28189915768
ACH-000045,-0.465289371061
ACH-000047,-0.285986563124
ACH-000052,-0.3879266545
ACH-000053,-0.29480386491099997
ACH-000054,-0.47513037291599997
ACH-000055,-0.691177652008
ACH-000060,-0.293714003825
ACH-000067,0.203276726652
ACH-000070,-0.572534526494
ACH-000075,-0.545026451052
ACH-000078,-0.453514803831
ACH-000082,-0.21246178043900002
ACH-000085,-0.138034457907
ACH-000086,-0.34783776714599995
ACH-000087,-0.428123114952
ACH-000092,-0.208616002577
ACH-000095,-0.541378125389
ACH-000097,-0.766101802545
ACH-000098,-0.271520019881
ACH-000099,-0.39861860117
ACH-000108,-0.766522598765
ACH-000113,-0.5760817072300001
ACH-000115,-0.440338295604
ACH-000116,-0.577691887358
ACH-000118,-0.478022182388
ACH-000120,-0.7280629524400001
ACH-000123,-0.305401853003
ACH-000127,-0.342043112816
ACH-000128,-0.190969182322
ACH-000132,-0.592748055815
ACH-000133,-0.157749065827
ACH-000137,-0.5271250947680001
ACH-000138,-0.36501419386699996
ACH-000142,-0.294641959472
ACH-000143,-0.25807575651000003
ACH-000146,-0.309766852396
ACH-000148,-0.296772982892
ACH-000150,-0.491783616008
ACH-000152,-0.25431004101
ACH-000153,-0.8018566384729999
ACH-000159,-0.34303086420699996
ACH-000160,-0.307756261062
ACH-000163,-0.41463402122299997
ACH-000167,-0.127008839169
ACH-000168,-0.444052989109
ACH-000169,-0.416747068921
ACH-000178,-0.532298733574
ACH-000182,-0.533779159535
ACH-000183,-0.6350419922730001
ACH-000188,-0.670438868637
ACH-000189,-0.7780476160430001
ACH-000190,-0.24101717054400001
ACH-000198,-0.211148755882
ACH-000204,-0.714605822769
ACH-000206,-0.509142057226
ACH-000207,-0.388657374545
ACH-000211,-0.393783731929
ACH-000215,-0.157589400535
ACH-000221,-0.379012158878
ACH-000222,-0.210588896661
ACH-000223,-0.392819595119
ACH-000226,-0.679675062538
ACH-000227,-0.7968495478640001
ACH-000228,-0.7912176544830001
ACH-000231,-0.417612705635
ACH-000232,-0.37849042392899995
ACH-000233,-0.991006241965
ACH-000234,-0.39216964829499995
ACH-000235,-0.404972585602
ACH-000237,-0.248804319967
ACH-000238,-0.255088210616
ACH-000243,-0.38740091793799997
ACH-000244,-0.36882726670000004
ACH-000246,-0.20555859255999998
ACH-000248,-0.391337586869
ACH-000250,-0.39160340449299996
ACH-000251,-0.751284829502
ACH-000253,-0.456457639536
ACH-000255,-0.808920092854
ACH-000256,-0.155074772718
ACH-000257,-0.196117745808
ACH-000258,-0.553629584861
ACH-000259,-0.9501938492990001
ACH-000260,-0.366535080327
ACH-000261,-0.423933640534
ACH-000262,-0.174765106449
ACH-000263,-0.408351018644
ACH-000264,-0.394979567766
ACH-000265,-0.272482652782
ACH-000266,-0.413595800371
ACH-000272,-0.27012116924699997
ACH-000273,-0.581987822604
ACH-000274,-0.66865899306
ACH-000277,-0.43633320781400003
ACH-000278,-0.534985838942
ACH-000279,-0.31448906442499996
ACH-000280,-0.407996890796
ACH-000281,-0.32229227527800003
ACH-000288,-0.6100902781040001
ACH-000291,-0.515134018312
ACH-000293,-0.520903578801
ACH-000294,-0.21407393585700002
ACH-000295,-0.697800984975
ACH-000296,-0.456129640593
ACH-000302,-0.47509168481200004
ACH-000304,-0.300902307907
ACH-000307,-0.292137680109
ACH-000308,-0.255412133853
ACH-000310,-0.315367177368
ACH-000311,-0.7810976209
ACH-000312,-0.312991499086
ACH-000315,-0.682658611645
ACH-000316,-0.192781161263
ACH-000317,-0.5304671747290001
ACH-000318,-0.560955333295
ACH-000319,-0.35538494045100005
ACH-000320,-0.38924068191399996
ACH-000322,-0.178652577275
ACH-000323,-0.40590330168000005
ACH-000324,-0.5974322234880001
ACH-000329,-0.230911108338
ACH-000330,-0.505223478419
ACH-000331,-0.473550709842
ACH-000332,-0.456181785537
ACH-000334,-0.473735349338
ACH-000335,-0.360449250114
ACH-000336,-0.048759808114800005
ACH-000337,-0.154583973014
ACH-000339,-0.586084143204
ACH-000341,-0.21834654444200002
ACH-000348,-0.385120738525
ACH-000350,-0.33225190018
ACH-000352,-0.383048054613
ACH-000356,-0.420808312352
ACH-000361,-0.615901221195
ACH-000362,-0.40094221553599996
ACH-000363,-0.7918565024779999
ACH-000364,-0.487180196502
ACH-000365,-0.293548026
ACH-000366,-0.787288938564
ACH-000368,-0.152254824209
ACH-000374,-0.115982499581
ACH-000375,-0.202354235863
ACH-000376,-0.20600559332600002
ACH-000381,-0.00699940787107
ACH-000383,-0.357755733826
ACH-000387,-0.680836016925
ACH-000389,-0.434409755876
ACH-000390,-0.435545981224
ACH-000393,-0.720617294198
ACH-000395,-0.7749527023459999
ACH-000397,-0.421726156514
ACH-000401,-0.349459367278
ACH-000402,-0.736988204835
ACH-000403,-0.16311020452299999
ACH-000404,-0.109438285241
ACH-000406,-0.611067200552
ACH-000407,-0.521756143539
ACH-000408,-0.355546150488
ACH-000410,-0.35387034029200004
ACH-000411,-0.7995645540549999
ACH-000414,-0.333185208527
ACH-000415,-0.516893082257
ACH-000416,-0.40671646521300003
ACH-000420,-0.504644730083
ACH-000421,-0.29845596878499997
ACH-000424,-0.38481510262900004
ACH-000425,-0.330914313626
ACH-000426,-0.10847533940199999
ACH-000427,-1.0442743377600001
ACH-000433,-0.6739154836069999
ACH-000436,-0.7546917662999999
ACH-000444,-0.278462917884
ACH-000445,-0.120177369137
ACH-000448,-0.703471766159
ACH-000450,-0.19264437602499998
ACH-000452,-0.353606290949
ACH-000454,-0.9116251114399999
ACH-000458,-0.543761062813
ACH-000459,-0.304609429126
ACH-000460,-0.49705578767999997
ACH-000461,-0.28901181847699997
ACH-000463,-0.578368648187
ACH-000464,-0.26417101571699997
ACH-000466,-0.506722460706
ACH-000467,-0.36218063654700006
ACH-000468,-0.151306527138
ACH-000469,-0.228144580952
ACH-000470,-0.301079496415
ACH-000471,-0.5243393628809999
ACH-000472,-0.5707575707729999
ACH-000473,-0.140072618944
ACH-000475,-0.394931911385
ACH-000476,-0.285881904889
ACH-000477,-0.47966710705399995
ACH-000480,-0.19478211572999998
ACH-000481,-0.587182213128
ACH-000483,-0.569319145405
ACH-000484,-0.0997230804566
ACH-000485,-0.39911347705600003
ACH-000486,-0.410938157897
ACH-000487,-0.792383430916
ACH-000488,-0.489982858922
ACH-000490,-0.446220549129
ACH-000491,-0.596502784107
ACH-000495,-0.325495402632
ACH-000496,-0.412764677508
ACH-000499,-0.6148175585629999
ACH-000500,-0.404099970472
ACH-000502,-0.32972191545400004
ACH-000503,-0.560688676539
ACH-000505,-0.364982102441
ACH-000507,-0.271697071778
ACH-000510,-0.22972868297
ACH-000511,-0.322737639493
ACH-000512,-0.646009204362
ACH-000516,-0.257918062267
ACH-000517,-0.225866282708
ACH-000518,-0.376335081167
ACH-000520,-0.557908496272
ACH-000521,-0.290248366454
ACH-000522,-0.19020946930399998
ACH-000524,-0.391116501868
ACH-000527,-0.405111895038
ACH-000528,-0.854820061081
ACH-000537,-0.791722597515
ACH-000541,-0.290807887252
ACH-000542,-0.346095991412
ACH-000544,-0.40663618638899995
ACH-000545,-0.5242350273390001
ACH-000547,-0.5188043310530001
ACH-000548,-0.9248278195340001
ACH-000549,-0.269529984881
ACH-000550,-0.203062068135
ACH-000552,-0.438242921134
ACH-000556,-0.47688955431900004
ACH-000557,-0.288308884444
ACH-000570,-0.678143725916
ACH-000571,-0.49422133816799996
ACH-000573,-1.0926133727299998
ACH-000576,-0.525405121759
ACH-000580,-0.06951542583789999
ACH-000584,-0.472984216879
