,PIWIL1 (9271)
ACH-000004,-0.10926482956900001
ACH-000007,0.08875140581310001
ACH-000009,-0.0349096758382
ACH-000011,-0.0925294067089
ACH-000012,0.0806479970865
ACH-000013,0.140328001525
ACH-000014,0.127700545778
ACH-000015,-0.11079453404100001
ACH-000017,0.07691395667999999
ACH-000018,-0.0286262057412
ACH-000019,-0.08965512707210001
ACH-000021,-0.12945978561899998
ACH-000022,0.004467319377069999
ACH-000025,0.08741359211069999
ACH-000028,0.0695414715733
ACH-000030,0.0521441077537
ACH-000035,-0.09350801099230001
ACH-000036,0.034225561867
ACH-000037,0.10053918544500001
ACH-000039,-0.121658360396
ACH-000040,-0.231560702991
ACH-000041,0.06675078021219999
ACH-000042,0.124836224213
ACH-000045,-0.0205702161204
ACH-000047,0.112048851588
ACH-000052,0.0476813842401
ACH-000053,0.105755671888
ACH-000054,0.182599497693
ACH-000055,0.110959615811
ACH-000060,0.140944807048
ACH-000067,-0.08445266947510001
ACH-000070,-0.06500993487340001
ACH-000075,0.107562123983
ACH-000078,0.0681583393435
ACH-000082,-0.126882332416
ACH-000085,0.035850044702
ACH-000086,0.025886504205400004
ACH-000087,0.156888555991
ACH-000092,0.06553073638809999
ACH-000095,0.127322488979
ACH-000097,0.0439292345278
ACH-000098,-0.00494660937067
ACH-000099,0.0278560348133
ACH-000108,0.149159586227
ACH-000113,-0.00155580629129
ACH-000115,-0.034504795277999996
ACH-000116,-0.0007228758768189998
ACH-000118,0.0626037082022
ACH-000120,0.14735903569800002
ACH-000123,0.192275920326
ACH-000127,0.009672010266610001
ACH-000128,0.0780822804505
ACH-000132,0.0620764959469
ACH-000133,0.010872662245799998
ACH-000137,0.132065895124
ACH-000138,0.056293897334599996
ACH-000142,-0.034098947454
ACH-000143,-0.025417061733
ACH-000146,0.00867809356967
ACH-000148,0.122492286598
ACH-000150,0.0506011903465
ACH-000152,-0.058989319605099996
ACH-000153,0.244038216667
ACH-000159,0.193826269577
ACH-000160,-0.045635808730499994
ACH-000163,0.00757453010692
ACH-000167,0.0293443651363
ACH-000168,-0.10276496993699999
ACH-000169,0.09520505614369999
ACH-000178,-0.00250389357132
ACH-000182,0.21615231537300003
ACH-000183,-0.0677697577186
ACH-000188,-0.0605874445591
ACH-000189,0.0665614743931
ACH-000190,-0.0572033918673
ACH-000198,-0.07526698077819999
ACH-000204,-0.0413826800352
ACH-000206,-0.0852379256496
ACH-000207,0.0030557570945799997
ACH-000211,0.00805192906429
ACH-000215,-0.027997081041000002
ACH-000221,-0.0270255304339
ACH-000222,0.29024148661
ACH-000223,0.00971221886471
ACH-000226,-0.06435901137040001
ACH-000227,0.0659059204875
ACH-000228,0.10826852272500001
ACH-000231,0.0334700201022
ACH-000232,0.046029182775
ACH-000233,-0.0643786628309
ACH-000234,0.112178967994
ACH-000235,-0.0235480266162
ACH-000237,-0.104608043608
ACH-000238,0.155533352917
ACH-000243,-0.003099142993
ACH-000244,0.0935839637724
ACH-000246,0.08997043168860001
ACH-000248,0.0210876572583
ACH-000250,0.0662633200384
ACH-000251,-0.287115111189
ACH-000253,-0.14683738825
ACH-000255,0.037279932749900005
ACH-000256,0.129110660993
ACH-000257,0.207205882604
ACH-000258,0.0498020549631
ACH-000259,-0.0503959101855
ACH-000260,0.0625622402109
ACH-000261,-0.0210570377397
ACH-000262,-0.028974697620900002
ACH-000263,0.030294278877099998
ACH-000264,-0.000155101601285
ACH-000265,-0.021985231848400004
ACH-000266,-0.044903637941500006
ACH-000272,0.132115551122
ACH-000273,0.106869441384
ACH-000274,0.085491112239
ACH-000277,-0.0835554002241
ACH-000278,-0.0051507011589
ACH-000279,0.056469090135599996
ACH-000280,0.179014849021
ACH-000281,0.112987077732
ACH-000288,0.0565679495897
ACH-000291,0.066819612017
ACH-000293,0.13605976688
ACH-000294,0.102480524288
ACH-000295,-0.055218997574899994
ACH-000296,-0.128782430352
ACH-000302,-0.08562754636810001
ACH-000304,-0.1013396198
ACH-000307,0.00362590675512
ACH-000308,0.0346876804262
ACH-000310,-0.12823346855999998
ACH-000311,0.154472512828
ACH-000312,0.00630722394192
ACH-000315,0.0562709218951
ACH-000316,0.022208612263700002
ACH-000317,0.253461158318
ACH-000318,-0.006590429630189999
ACH-000319,0.22614094524
ACH-000320,-0.0658314696875
ACH-000322,0.0426456676471
ACH-000323,-0.159608191441
ACH-000324,0.126913474124
ACH-000329,0.061774696420400003
ACH-000330,0.11682376100500001
ACH-000331,-0.056300370401800005
ACH-000332,-0.0303245162334
ACH-000334,0.201657314658
ACH-000335,0.026343558236700003
ACH-000336,0.240369801363
ACH-000337,0.0546599746038
ACH-000339,0.0735511367589
ACH-000341,-0.0682737976264
ACH-000348,0.039887093068499996
ACH-000350,0.014164152916
ACH-000352,0.14902984078700002
ACH-000356,0.0411376365625
ACH-000361,0.0383356889767
ACH-000362,0.09182017798599999
ACH-000363,-0.0384949798252
ACH-000364,0.174933026566
ACH-000365,0.0133748590776
ACH-000366,-0.115574001642
ACH-000368,0.035561748054199996
ACH-000374,-0.019945009511400002
ACH-000375,0.198204929249
ACH-000376,-0.00980740548522
ACH-000381,0.127424879416
ACH-000383,0.0
ACH-000387,0.177302027463
ACH-000389,-0.0348737648228
ACH-000390,-0.0997647538191
ACH-000393,0.108512532408
ACH-000395,0.0103079476579
ACH-000397,0.0639028405324
ACH-000401,-0.047464220433800004
ACH-000402,0.253892157984
ACH-000403,0.0640557988695
ACH-000404,0.121527861005
ACH-000406,0.0714131266471
ACH-000407,0.12758098607499999
ACH-000408,-0.100016428225
ACH-000410,0.0515726537812
ACH-000411,0.130204936945
ACH-000414,-0.0484915358415
ACH-000415,0.10433810461200001
ACH-000416,-0.056050352668
ACH-000420,0.0604150008797
ACH-000421,0.105566840982
ACH-000424,0.011682862589
ACH-000425,0.0553438282964
ACH-000426,-0.207096935993
ACH-000427,0.00982488959134
ACH-000433,0.0633099603614
ACH-000436,-0.0581411717467
ACH-000444,0.0975712072552
ACH-000445,-0.0803366833784
ACH-000448,-0.046675244420999996
ACH-000450,-0.0168753639467
ACH-000452,-0.145761826229
ACH-000454,0.051951965369499996
ACH-000458,0.0396022323068
ACH-000459,-0.205322720245
ACH-000460,0.0468366698245
