,NACC2 (138151)
ACH-000004,0.153345834534
ACH-000007,0.10901211166899999
ACH-000009,-0.0754257295608
ACH-000011,0.274646961511
ACH-000012,0.061867017856300006
ACH-000013,-0.00449824778501
ACH-000014,-0.0017665103452300002
ACH-000015,0.0746657165426
ACH-000017,0.043469757397800006
ACH-000018,-0.31875399837499996
ACH-000019,0.513489922596
ACH-000021,0.09390350641079999
ACH-000022,-0.22477909113400002
ACH-000025,0.182223477084
ACH-000028,0.17953565457899998
ACH-000030,-0.019853883090700002
ACH-000035,0.163387618346
ACH-000036,0.21833848934
ACH-000037,0.13014416768
ACH-000039,0.222998439299
ACH-000040,0.122073709946
ACH-000041,-0.027192202462400002
ACH-000042,-0.100541983467
ACH-000045,0.148577295386
ACH-000047,-0.0642035311541
ACH-000052,0.0026726346392900004
ACH-000053,0.161619954331
ACH-000054,0.0256074108338
ACH-000055,-0.026574340136199998
ACH-000060,-0.050427867129699995
ACH-000067,0.204397585656
ACH-000070,0.173261003881
ACH-000075,0.0532317905203
ACH-000078,0.15450511873
ACH-000082,0.201908183466
ACH-000085,-0.202007803931
ACH-000086,0.06647832389
ACH-000087,-0.24038058688900002
ACH-000092,0.10597974493699999
ACH-000095,0.238706009529
ACH-000097,0.286592461547
ACH-000098,-0.0186925299965
ACH-000099,-0.0242812204757
ACH-000108,0.019011911581700004
ACH-000113,0.18297060882
ACH-000115,-0.410799222064
ACH-000116,0.136067271026
ACH-000118,0.0125221205925
ACH-000120,0.24209459681899997
ACH-000123,0.07124155808239999
ACH-000127,0.108806099111
ACH-000128,-0.14601311554500002
ACH-000132,-0.0469500880659
ACH-000133,0.0390496143546
ACH-000137,0.1443089981
ACH-000138,0.22389295467099998
ACH-000142,-0.0020269888782400002
ACH-000143,0.07371635787210001
ACH-000146,0.176780501555
ACH-000148,-0.051707088552400006
ACH-000150,-0.0117098019156
ACH-000152,-0.06902799867380001
ACH-000153,0.424397000911
ACH-000159,0.0257860732925
ACH-000160,0.379168164054
ACH-000163,-0.021357251625099997
ACH-000167,0.277789307749
ACH-000168,-0.185385909577
ACH-000169,-0.0696613992572
ACH-000178,-0.0847632579679
ACH-000182,-0.08089743117819999
ACH-000183,0.146788569182
ACH-000188,-0.05926997920419999
ACH-000189,-0.25457483258499997
ACH-000190,0.431657054745
ACH-000198,0.0533699038407
ACH-000204,0.34230707706
ACH-000206,0.235481366237
ACH-000207,0.255815572409
ACH-000211,0.07564365577910001
ACH-000215,0.0728262506716
ACH-000221,0.110887630147
ACH-000222,0.161199684511
ACH-000223,0.0741329415579
ACH-000226,0.159164635307
ACH-000227,0.29799009397799997
ACH-000228,0.234822362434
ACH-000231,0.0211114017559
ACH-000232,-0.0291114053614
ACH-000233,0.195850669194
ACH-000234,0.006870126705100001
ACH-000235,0.030037460675699998
ACH-000237,-0.0814076560646
ACH-000238,-0.09268321577860002
ACH-000243,0.292226068454
ACH-000244,-0.25902666040600003
ACH-000246,0.341533609753
ACH-000248,0.175214243316
ACH-000250,-0.253023896303
ACH-000251,-0.283177946874
ACH-000253,-0.10859297291600001
ACH-000255,-0.0682407873866
