,UQCRB (7381)
ACH-000204,-0.24048380171599998
ACH-000206,-0.607097971898
ACH-000207,-0.97081803146
ACH-000211,-0.575114173683
ACH-000215,-0.623075967668
ACH-000221,-0.946886397147
ACH-000222,-0.40448993303499997
ACH-000223,-0.623682938216
ACH-000226,-0.799385818419
ACH-000227,-0.8316716323919999
ACH-000228,-0.481725533274
ACH-000231,-0.451654821936
ACH-000232,-0.5241614146570001
ACH-000233,-0.921581783981
ACH-000234,-0.4520206989
ACH-000235,-0.673386428219
ACH-000237,-0.309039706806
ACH-000238,-0.664851614372
ACH-000243,-0.439424149864
ACH-000244,-0.41295673070600003
ACH-000246,-0.711309872614
ACH-000248,-0.754454846707
ACH-000250,-0.305823932374
ACH-000251,-0.678099922568
ACH-000253,-0.643041286391
ACH-000255,-0.296565420247
ACH-000256,-0.608585671914
ACH-000257,-0.714769411444
ACH-000258,-0.64702238962
ACH-000259,-0.580850240912
ACH-000260,-0.353370846461
ACH-000261,-0.587025149911
ACH-000262,-0.5559802004600001
ACH-000263,-0.679646839836
ACH-000264,-0.695002240282
ACH-000265,-0.944188311187
ACH-000266,-0.378489670277
ACH-000272,-0.6352951334579999
ACH-000273,-0.682461040676
ACH-000274,-0.702622108614
ACH-000277,-0.577577135791
ACH-000278,-0.47341841311399996
ACH-000279,-0.8171340119789999
ACH-000280,-0.587005691788
ACH-000281,-0.5440666892670001
ACH-000288,-0.44694444313500004
ACH-000291,-0.42086441948
ACH-000293,-0.6623630463600001
ACH-000294,-0.862884386055
ACH-000295,-0.621695026106
ACH-000296,-0.0777053697757
ACH-000302,-0.5511567376950001
ACH-000304,-0.927397101693
ACH-000307,-0.694796126249
ACH-000308,-0.538782319637
ACH-000310,-0.5686774725980001
ACH-000311,-0.440579587132
ACH-000312,-0.7886639020899999
ACH-000315,-0.626287448715
ACH-000316,-0.579460385589
ACH-000317,-0.910757010226
ACH-000318,-0.570854896718
ACH-000319,-0.489698359955
ACH-000320,-0.7263974908419999
ACH-000322,-0.6621459964459999
ACH-000323,-0.463338197086
ACH-000324,-0.297141170502
ACH-000329,-1.07002939623
ACH-000330,-0.51724803581
ACH-000331,-0.434204014062
ACH-000332,-0.153739261534
ACH-000334,-0.712918593469
ACH-000335,-0.65158942341
ACH-000336,-0.883583131419
ACH-000337,-0.819146370873
ACH-000339,-0.924485560458
ACH-000341,-0.470740089396
ACH-000348,-0.6506100170100001
ACH-000350,-0.588455909266
ACH-000352,-0.7424777507260001
ACH-000356,-0.529923271035
ACH-000361,-0.5251384175680001
ACH-000362,-0.43551626155400003
ACH-000363,-0.530283792823
ACH-000364,-0.739296278451
ACH-000365,-0.695269487022
ACH-000366,-0.601050416507
ACH-000368,-0.648844647148
ACH-000374,-0.62785150657
ACH-000375,-0.91566168215
ACH-000376,-0.552894748869
ACH-000381,-0.5145299230789999
ACH-000383,-0.9256752308130001
ACH-000387,-0.53841794541
ACH-000389,-0.183303143349
ACH-000390,-0.603165613803
ACH-000393,-0.539436420299
ACH-000395,-0.445573713059
ACH-000397,-0.343476391055
ACH-000401,-0.573317362588
ACH-000402,-0.817816557808
ACH-000403,-0.7250306808470001
ACH-000404,-0.976130663045
ACH-000406,-0.7996026981450001
ACH-000407,-0.47132760520800004
ACH-000408,-0.5785395139
ACH-000410,-0.515634000796
ACH-000411,-0.564813157121
ACH-000414,-0.575346923779
ACH-000415,-0.5088958095699999
ACH-000416,-0.673675790721
ACH-000420,-0.530548588391
ACH-000421,-0.51073934438
ACH-000424,-0.6558468421220001
ACH-000425,-0.813015109665
ACH-000426,-0.762685951229
ACH-000427,-0.462106473532
ACH-000433,-0.542425916247
ACH-000436,-0.46560067189599996
ACH-000444,-0.468619245622
ACH-000445,-0.151455270093
ACH-000448,-0.555946090676
ACH-000450,-0.764102603318
ACH-000452,-0.437697652547
ACH-000454,-0.7997282359190001
ACH-000458,-0.352930300598
ACH-000459,-1.12535738713
ACH-000460,-0.805781623164
ACH-000461,-0.660004216669
ACH-000463,-0.43320043069200004
ACH-000464,-0.6257553082940001
ACH-000466,-0.35462172263999997
ACH-000467,-0.975263808136
ACH-000468,-0.594891769175
ACH-000469,-0.731478351797
ACH-000470,-0.5845142449849999
ACH-000471,-0.228683695138
ACH-000472,-0.6718691184810001
ACH-000473,-0.456120185453
ACH-000475,-0.727959424629
ACH-000476,-0.617251413299
ACH-000477,-0.840219042119
ACH-000480,-0.841704545941
ACH-000481,-0.499454954891
ACH-000483,-0.8667087493529999
ACH-000484,-0.318544408053
ACH-000485,-0.537292332985
ACH-000486,-0.7105565798919999
ACH-000487,-0.8700739341570001
ACH-000488,-0.8562180841779999
ACH-000490,-0.592213196897
ACH-000491,-0.860099521094
ACH-000495,-0.282250961606
ACH-000496,-0.390457060255
ACH-000499,-0.576009852625
ACH-000500,-0.737459255694
ACH-000502,-0.466433419785
ACH-000503,-0.480921316126
ACH-000505,-0.6006667789010001
ACH-000507,-0.622386739213
ACH-000510,-0.547081768862
ACH-000511,-0.393651013122
ACH-000512,-0.675218833287
ACH-000516,-0.496400518076
ACH-000517,-0.401820222105
ACH-000518,-0.408601780197
ACH-000520,-0.38629577867
ACH-000521,-0.48434897836
ACH-000522,-0.681931448476
ACH-000524,-0.39344804534999994
ACH-000527,-0.44367474013499997
ACH-000528,-0.869147610836
ACH-000537,-0.792627736165
ACH-000541,-0.33602290191100004
ACH-000542,-0.329941542072
ACH-000544,-0.597005652895
ACH-000545,-0.6739066229330001
ACH-000547,-0.867294229097
ACH-000548,-0.51332071217
ACH-000549,-0.907816442561
ACH-000550,-0.43891822313699996
ACH-000552,-0.722482547744
ACH-000556,-0.847597248884
ACH-000557,-0.605777104932
ACH-000570,-0.585671692858
ACH-000571,-0.712416474816
ACH-000573,-0.8120380941500001
ACH-000576,-0.407158393819
ACH-000580,-0.46792751296
ACH-000584,-0.665915793671
ACH-000585,-0.5671450116879999
ACH-000588,-0.5751975607859999
ACH-000589,-0.705220629664
ACH-000591,-0.7628210330490001
ACH-000593,-0.612475821394
ACH-000600,-0.548760264959
ACH-000601,-0.9819980719589999
ACH-000604,-0.78756209021
ACH-000605,-0.49605012603299997
ACH-000606,-0.60879841153
ACH-000608,-0.483583100549
ACH-000614,-0.744429073927
ACH-000616,-0.515702730335
ACH-000618,-0.8744047005399999
ACH-000619,-0.542495344979
ACH-000620,-0.815217697668
ACH-000621,-0.538492765413
ACH-000622,-0.561142540381
ACH-000623,-0.35257662075199997
ACH-000624,-0.844496931056
ACH-000627,-0.654538617016
ACH-000630,-0.586195415638
ACH-000632,-0.558014116413
ACH-000633,-0.7475681263860001
ACH-000637,-0.458312165938
ACH-000638,-0.814316485498
ACH-000646,-0.878206303671
ACH-000647,-0.7121728412720001
ACH-000648,-0.665136464414
ACH-000649,-0.27753507005399997
ACH-000651,-0.923204365818
ACH-000652,-0.534310621186
ACH-000653,-0.592733878857
ACH-000657,-0.7056129808670001
ACH-000658,-0.7032330883769999
ACH-000661,-0.6530444242979999
ACH-000662,-0.780275060803
ACH-000663,-0.8438110005600001
ACH-000665,-0.580501717074
ACH-000671,-0.751570882095
ACH-000673,-0.378949200505
ACH-000676,-0.8567465922409999
ACH-000677,-1.07915914412
ACH-000681,-0.340151255765
ACH-000682,-0.49822588225500003
ACH-000683,-0.548972039524
ACH-000684,-0.7286257570039999
ACH-000688,-0.6296745114360001
ACH-000693,-0.6397638882819999
ACH-000694,-0.7090449157600001
ACH-000695,-0.70579093634
ACH-000696,-0.469068244186
ACH-000697,-0.430940253466
ACH-000699,-0.658240065994
ACH-000701,-0.42048020120499996
ACH-000706,-0.816657117607
ACH-000711,-0.584126726065
ACH-000713,-0.583748256655
ACH-000714,-0.53620338249
ACH-000718,-0.712612515454
ACH-000720,-0.548424441008
ACH-000721,-0.697561705528
ACH-000724,-1.0701061484899999
ACH-000725,-0.834340828843
ACH-000732,-0.636263408047
ACH-000734,-0.9467575161
ACH-000735,-0.457670634928
ACH-000736,-0.663554541232
ACH-000738,-0.872885574611
ACH-000746,-1.0581900442299998
ACH-000747,-0.717313663267
ACH-000748,-0.250477441102
ACH-000753,-0.954851210475
ACH-000756,-0.164762548966
ACH-000757,-0.852124023414
ACH-000758,-0.595934592072
ACH-000760,-0.540875090557
ACH-000763,-0.7021746159350001
ACH-000764,-0.350394763364
ACH-000765,-0.8578625649060001
ACH-000766,-0.367445875985
ACH-000767,-0.519333475677
ACH-000768,-0.8987798325499999
ACH-000769,-0.524859715305
ACH-000770,-0.710132239181
ACH-000771,-0.32237386926899997
ACH-000773,-0.842468779519
ACH-000776,-0.173521966321
ACH-000777,-0.499988114863
ACH-000778,-0.607119835445
ACH-000781,-0.519582920714
ACH-000782,-0.600712177868
ACH-000783,-0.48387934599
ACH-000784,-0.614049158143
ACH-000785,-0.47585352900399996
ACH-000787,-0.48690188292099995
ACH-000788,-0.277595138489
ACH-000791,-0.445159835552
ACH-000792,-0.559994684937
ACH-000794,-0.387382524771
ACH-000796,-0.734925010201
ACH-000799,-0.579910644414
ACH-000800,-0.8033806262819999
ACH-000802,-0.634223640123
ACH-000804,-0.55860062234
ACH-000805,-0.556931332341
ACH-000809,-0.8202059895370001
ACH-000810,-0.45456420714400003
ACH-000811,-0.5259503892849999
ACH-000817,-0.681880156329
ACH-000819,-0.376090513425
ACH-000820,-0.725283846891
ACH-000821,-0.717207831431
ACH-000822,-0.734573517906
ACH-000823,-0.601794578011
ACH-000824,-0.408234841043
ACH-000827,-0.337204266216
ACH-000829,-0.7382051897499999
ACH-000831,-0.712507386426
ACH-000832,-0.646666584243
ACH-000833,-0.8070408585850001
ACH-000834,-0.7691971257100001
ACH-000835,-0.389485178557
ACH-000836,-0.446624598647
ACH-000837,-0.744351915307
ACH-000838,-0.5427068378850001
ACH-000839,-0.44560221078
ACH-000840,-0.837388694169
ACH-000841,-0.287645106707
ACH-000843,-0.64855921174
ACH-000846,-0.696073184174
ACH-000847,-0.5562684403989999
ACH-000848,-0.89255872125
ACH-000849,-0.8702466392589999
ACH-000851,-0.8291764296590001
ACH-000855,-0.785947837725
ACH-000856,-0.668322928373
ACH-000858,-0.90741236126
ACH-000859,-0.656356232837
ACH-000861,-0.41905445383699996
ACH-000862,-0.860415224129
ACH-000865,-0.432647320396
ACH-000866,-0.9831696556659999
ACH-000867,-0.648770744585
ACH-000869,-0.569273074871
ACH-000872,-0.43166934181100003
ACH-000873,-0.8657564706890001
ACH-000876,-1.0855470673899998
ACH-000878,-0.542318608206
ACH-000880,-0.803511384306
ACH-000881,-0.421334637198
ACH-000882,-0.650654848048
ACH-000884,-0.687285680009
ACH-000885,-0.717576559252
ACH-000887,-0.67309598884
ACH-000888,-0.8622162634620001
ACH-000889,-0.8999124168520001
ACH-000890,-0.500579602279
ACH-000896,-0.728275708283
ACH-000898,-0.950512270557
ACH-000900,-0.871232614266
ACH-000901,-0.634082496044
ACH-000905,-0.622914523179
ACH-000906,-0.7013995075470001
ACH-000907,-0.709718025527
ACH-000910,-0.9284550558910001
ACH-000911,-0.7652296381820001
ACH-000912,-0.529747600856
ACH-000913,-0.47347563557800004
ACH-000915,-1.30102083911
ACH-000916,-0.8689683010729999
ACH-000917,-0.550070749741
ACH-000921,-0.900810228115
ACH-000924,-1.00823197397
ACH-000926,-0.648732148879
ACH-000928,-0.297544192923
ACH-000929,-0.516031050027
ACH-000932,-0.745679483604
ACH-000935,-0.649142418941
ACH-000936,-0.85806717103
ACH-000937,-0.9099353094779999
ACH-000938,-0.9254535977600001
ACH-000939,-0.576395044026
ACH-000941,-0.8233460175139999
ACH-000943,-0.7065206219079999
ACH-000946,-0.6044730543600001
ACH-000947,-0.829414280765
ACH-000948,-0.619657449177
ACH-000950,-0.352073772931
ACH-000953,-1.08687543171
ACH-000957,-0.950676316071
ACH-000958,-0.664217651416
ACH-000960,-0.641973592591
ACH-000963,-0.8147125716339999
ACH-000968,-1.00727919265
ACH-000969,-0.831517286508
ACH-000973,-0.838850686178
ACH-000974,-0.521887807516
ACH-000975,-0.79137264197
ACH-000976,-0.257072767037
ACH-000978,-0.931299010148
ACH-000980,-0.522471550947
ACH-000984,-0.544253106379
ACH-000986,-0.717836092091
ACH-000988,-0.47864217928900005
ACH-000993,-0.303298116354
ACH-000994,-0.577827006367
ACH-000996,-0.443689015536
ACH-001001,-1.14515829672
ACH-001020,-0.42801118917
ACH-001028,-0.842911346284
ACH-001031,-0.432455543895
ACH-001038,-0.879170916727
ACH-001048,-0.633776407211
ACH-001050,-0.199085006119
ACH-001053,-0.580443593027
ACH-001054,-0.692824812376
ACH-001061,-0.669694383849
ACH-001067,-0.333960748742
ACH-001075,-0.26116972806
ACH-001096,-0.7903427960889999
ACH-001128,-0.848844641619
ACH-001134,-0.7796887753899999
ACH-001151,-0.488755860409
ACH-001163,-0.7018667097329999
ACH-001164,-0.494181866614
ACH-001173,-0.7678618650360001
ACH-001183,-0.40858875190300004
ACH-001184,-0.748131734193
ACH-001190,-0.5520114423610001
ACH-001192,-0.7656210262279999
ACH-001193,-0.453202591008
ACH-001196,-0.653075701657
ACH-001197,-0.489586201043
ACH-001205,-0.499679126219
ACH-001211,-0.413350275833
ACH-001212,-0.28682117450800004
ACH-001228,-0.642619024544
ACH-001232,-0.481376567882
ACH-001239,-0.774425117797
ACH-001274,-0.771313146922
ACH-001275,-0.48215732609800005
ACH-001277,-0.735200183408
ACH-001278,-0.651519507128
ACH-001280,-0.9847682983239999
ACH-001283,-0.668887602359
ACH-001289,-0.49312203840499996
ACH-001295,-0.177410434806
ACH-001300,-0.50589353666
ACH-001301,-0.504172338851
ACH-001302,-0.830249638814
ACH-001303,-0.622489355184
ACH-001306,-0.38727934131499997
ACH-001318,-0.8156358057780001
ACH-001322,-0.544789408636
ACH-001328,-0.752157657691
ACH-001332,-0.702828291432
ACH-001333,-0.608215105967
ACH-001336,-0.36393995190399997
ACH-001340,-0.328880226255
ACH-001346,-0.41709469911499997
ACH-001353,-0.12252794640699999
ACH-001354,-0.183967887852
ACH-001367,-0.6828376864839999
ACH-001368,-0.580322541196
ACH-001374,-0.47112434562
ACH-001375,-0.36200377791
ACH-001377,-0.444796016329
ACH-001380,-0.6862109431010001
ACH-001391,-0.453002777622
ACH-001407,-0.38519456531999996
ACH-001408,-0.173777278096
ACH-001413,-0.269794395472
ACH-001430,-0.7473313817899999
ACH-001431,-0.817315341629
ACH-001450,-0.754198637322
ACH-001496,-0.8064896272200001
ACH-001500,-0.9150001288580001
ACH-001521,-0.578091330661
ACH-001523,-0.771230532768
ACH-001532,-0.584574657607
ACH-001536,-0.547922368341
ACH-001550,-0.775462028575
ACH-001552,-0.637664458238
ACH-001554,-0.752519569848
ACH-001645,-0.533537883658
ACH-001654,-0.24987503426399998
ACH-001715,-0.47242679431699997
ACH-001735,-0.815128426937
ACH-001736,-0.868904480758
ACH-001737,-0.551857166792
ACH-001740,-0.65139671568
ACH-001745,-0.610922386842
ACH-001750,-0.641183301623
ACH-001765,-0.765591517388
ACH-001956,-0.366352306059
ACH-001957,-0.32253278001999997
