,TRAF3IP3 (80342)
ACH-000004,0.0193874101274
ACH-000007,0.0465084482924
ACH-000009,-0.179850725297
ACH-000011,0.0518247848267
ACH-000012,-0.175663668795
ACH-000013,-0.128287789488
ACH-000014,-0.156132292285
ACH-000015,-0.0238343888044
ACH-000017,0.0015871244353
ACH-000018,-0.203048626593
ACH-000019,-0.072842189915
ACH-000021,-0.190708564065
ACH-000022,0.0452380995175
ACH-000025,-0.22638471444400002
ACH-000028,-0.052392738962500005
ACH-000030,-0.080933075741
ACH-000035,-0.0115241423679
ACH-000036,-0.06940429963980001
ACH-000037,-0.208081309105
ACH-000039,-0.16298408796
ACH-000040,0.0847174552745
ACH-000041,-0.10335179082999998
ACH-000042,-0.124198452733
ACH-000045,-0.226425007507
ACH-000047,0.0108201363011
ACH-000052,-0.222950639093
ACH-000053,-0.0772852078412
ACH-000054,-0.0447148571167
ACH-000055,-0.147670574513
ACH-000060,-0.146317450639
ACH-000067,-0.163844996719
ACH-000070,-0.033273025759299996
ACH-000075,0.14715356056
ACH-000078,-0.175785235347
ACH-000082,-0.11724645120300001
ACH-000085,-0.27310312546300003
ACH-000086,-0.338878809864
ACH-000087,0.030922749527699998
ACH-000092,-0.23685169683200002
ACH-000095,-0.18079555164900002
ACH-000097,-0.18355849522700002
ACH-000098,-0.10668561781300001
ACH-000099,-0.0562325042782
ACH-000108,-0.0406215135699
ACH-000113,-0.129665700141
ACH-000115,0.110117526985
ACH-000116,-0.0736788313837
ACH-000118,-0.0548158357649
ACH-000120,0.010923743705799998
ACH-000123,-0.0681894757112
ACH-000127,-0.155723274187
ACH-000128,-0.158899425117
ACH-000132,-0.29934434020100004
ACH-000133,-0.10480940485700001
ACH-000137,-0.184134693809
ACH-000138,-0.15989340204299998
ACH-000142,-0.0998417865439
ACH-000143,0.00129752025042
ACH-000146,-0.226026786459
ACH-000148,-0.0158181368908
ACH-000150,-0.220094350748
ACH-000152,-0.18300133625999998
ACH-000153,-0.045320140290800004
ACH-000159,-0.107408297733
ACH-000160,-0.0415190349678
ACH-000163,0.0440754319666
ACH-000167,-0.009021462158649999
ACH-000168,-0.205334068374
ACH-000169,0.05709492188569999
ACH-000178,-0.105870577018
ACH-000182,-0.14704272534
ACH-000183,-0.136527012946
ACH-000188,-0.19319633439199999
ACH-000189,-0.0181872710836
ACH-000190,0.06904760627380001
ACH-000198,-0.0305550985257
ACH-000204,0.04420414089
ACH-000206,-0.0354744236942
ACH-000207,-0.0548128882791
ACH-000211,-0.033892650034
ACH-000215,-0.21103552131900002
ACH-000221,-0.08912984063370001
ACH-000222,0.022767110514599998
ACH-000223,-0.0754248265343
ACH-000226,-0.24962742953400002
ACH-000227,-0.154318172713
ACH-000228,-0.0782926035391
ACH-000231,-0.0698165222304
ACH-000232,-0.059014411917699995
ACH-000233,-0.0682431431958
ACH-000234,-0.0262322168778
ACH-000235,-0.103318141289
ACH-000237,0.0398345763407
ACH-000238,-0.173209409054
ACH-000243,-0.0696211291302
ACH-000244,-0.238534694195
ACH-000246,-0.0534686835823
ACH-000248,-0.17285466107
ACH-000250,-0.038165468052500005
ACH-000251,-0.0280849451535
ACH-000253,-0.06634062550219999
ACH-000255,-0.21266264937600002
ACH-000256,0.120398009996
ACH-000257,-0.266432037758
ACH-000258,-0.257364840156
ACH-000259,-0.141078226924
ACH-000260,-0.114181152559
ACH-000261,-0.08987956837210001
ACH-000262,-0.259031270794
ACH-000263,0.133078674645
ACH-000264,-0.08678589333110001
ACH-000265,-0.0183738144817
ACH-000266,-0.12403459248700001
ACH-000272,-0.18793856995900002
ACH-000273,-0.30552979655900003
ACH-000274,-0.00903322662182
ACH-000277,0.148793170167
ACH-000278,0.0405013175391
ACH-000279,-0.0682303537925
ACH-000280,-0.101596508534
ACH-000281,-0.27868034711999995
ACH-000288,-0.10733902880599999
ACH-000291,-0.108778596457
ACH-000293,0.129123366873
ACH-000294,-0.10893662882
ACH-000295,0.07142338435710001
ACH-000296,-0.21977083465599997
ACH-000302,-0.05746392911309999
ACH-000304,-0.0640695093816
ACH-000307,-0.049249023735300004
ACH-000308,0.0011168969441400002
ACH-000310,-0.226525158583
ACH-000311,-0.11275846452199999
ACH-000312,-0.185804698869
ACH-000315,0.018124946545200003
ACH-000316,0.121909212769
ACH-000317,-0.09526554463619999
ACH-000318,-0.05267967117459999
ACH-000319,-0.07443490514460001
ACH-000320,-0.19811425919300002
ACH-000322,-0.124030031915
ACH-000323,-0.29728228443599997
ACH-000324,-0.163099589999
ACH-000329,-0.15130767136700002
ACH-000330,-0.251166251678
ACH-000331,0.028061005378200003
ACH-000332,-0.171272483934
ACH-000334,0.0823708794621
ACH-000335,0.0890391283237
ACH-000336,-0.312583890033
ACH-000337,-0.194555058031
ACH-000339,0.024627112656299997
ACH-000341,-0.04696192857940001
ACH-000348,-0.119736689669
ACH-000350,-0.245633014613
ACH-000352,0.111736174742
ACH-000356,-0.117996786275
ACH-000361,-0.100804840387
ACH-000362,-0.0657875616623
ACH-000363,-0.0954061466823
ACH-000364,-0.0347015465196
ACH-000365,0.0702514446748
ACH-000366,-0.17513981954500002
ACH-000368,-0.10447075677
ACH-000374,-0.170473848777
ACH-000375,0.0656251227273
ACH-000376,-0.057524942561499995
ACH-000381,-0.177252017031
ACH-000383,-0.146311061533
ACH-000387,-0.109117811026
ACH-000389,-0.101415066541
ACH-000390,-0.262822539049
ACH-000393,-0.216734633041
ACH-000395,-0.06793797700819999
