,WDR75 (84128)
ACH-000004,-1.03826116491
ACH-000007,-1.11912921664
ACH-000009,-1.4507141475799998
ACH-000011,-1.5537981293599998
ACH-000012,-1.33819197015
ACH-000013,-1.2808527837700001
ACH-000014,-1.28457466691
ACH-000015,-1.08260868316
ACH-000017,-1.61961256083
ACH-000018,-1.4792069236
ACH-000019,-1.38638523408
ACH-000021,-1.26654712869
ACH-000022,-1.52755149239
ACH-000025,-1.55368492192
ACH-000028,-1.21815861798
ACH-000030,-1.54136473193
ACH-000035,-1.15031239316
ACH-000036,-1.4174644971
ACH-000037,-0.6089402515910001
ACH-000039,-1.37596759674
ACH-000040,-1.5888211910699999
ACH-000041,-1.4090642762
ACH-000042,-1.2893201561499998
ACH-000045,-1.5769653870299998
ACH-000047,-1.43193047122
ACH-000052,-1.10909514892
ACH-000053,-1.44909844587
ACH-000054,-1.32611562187
ACH-000055,-1.26078864515
ACH-000060,-1.5198828221399998
ACH-000067,-1.43498269912
ACH-000070,-1.5205153551800001
ACH-000075,-1.5302193978799998
ACH-000078,-1.4957159255599999
ACH-000082,-1.60239563841
ACH-000085,-1.68717721887
ACH-000086,-1.08134330641
ACH-000087,-1.40698353762
ACH-000092,-1.3760871974200002
ACH-000095,-1.49204050044
ACH-000097,-1.46901990949
ACH-000098,-1.3564833068000002
ACH-000099,-1.46270267539
ACH-000108,-1.30712553494
ACH-000113,-1.3969881256799999
ACH-000115,-1.38025280965
ACH-000116,-1.4529604296
ACH-000118,-1.23138111195
ACH-000120,-1.30911160761
ACH-000123,-1.37138466752
ACH-000127,-1.3969481612799999
ACH-000128,-1.57042532966
ACH-000132,-1.21253398764
ACH-000133,-1.50598644766
ACH-000137,-1.4438433811000002
ACH-000138,-1.38663846105
ACH-000142,-1.57064232829
ACH-000143,-1.27496827972
ACH-000146,-1.62566697793
ACH-000148,-1.4642043360600001
ACH-000150,-1.2770224538400001
ACH-000152,-1.4735724571200002
ACH-000153,-1.73386766708
ACH-000159,-1.73688662317
ACH-000160,-1.42732628271
ACH-000163,-1.63715613387
ACH-000167,-1.51943611556
ACH-000168,-1.28567854661
ACH-000169,-1.2730616749600001
ACH-000178,-1.57767577526
ACH-000182,-1.39317770493
ACH-000183,-1.29356727958
ACH-000188,-1.38727020227
ACH-000189,-1.72277336095
ACH-000190,-1.5575922154
ACH-000198,-1.4957652864700002
ACH-000204,-1.26011460515
ACH-000206,-1.6779083631600002
ACH-000207,-1.38642855391
ACH-000211,-1.35536094393
ACH-000215,-1.3148679247
ACH-000221,-1.12547784002
ACH-000222,-1.3511625163
ACH-000223,-1.21411375643
ACH-000226,-1.4197970101700002
ACH-000227,-1.18932836137
ACH-000228,-1.15067502199
ACH-000231,-1.57748748637
ACH-000232,-1.29756097212
ACH-000233,-1.51437951857
ACH-000234,-1.7822976795599996
ACH-000235,-1.2536689290799998
ACH-000237,-1.58870872139
ACH-000238,-1.59067982467
ACH-000243,-1.50016213175
ACH-000244,-1.35349850834
ACH-000246,-1.57600924843
ACH-000248,-1.5344304125900001
ACH-000250,-1.4173816801499999
ACH-000251,-1.43061599136
ACH-000253,-1.60444074335
ACH-000255,-1.49162099414
ACH-000256,-1.05327965794
ACH-000257,-0.880235938382
ACH-000258,-1.70634747658
ACH-000259,-1.3875751909
ACH-000260,-1.37663550467
ACH-000261,-1.17547617204
ACH-000262,-1.3197145185799999
ACH-000263,-1.2745272101799998
ACH-000264,-1.4049467909600002
ACH-000265,-1.05874031465
ACH-000266,-1.43086249728
ACH-000272,-1.4956793267700002
ACH-000273,-1.57413320565
ACH-000274,-1.5082845469
ACH-000277,-1.13048587567
ACH-000278,-1.35627078305
ACH-000279,-1.16025888902
ACH-000280,-1.9900986600900001
ACH-000281,-1.2369888911700002
ACH-000288,-1.44306615016
ACH-000291,-1.27616283475
ACH-000293,-1.11361782781
ACH-000294,-1.35593427674
ACH-000295,-1.17688719719
ACH-000296,-1.4596750592399999
ACH-000302,-1.45813916857
ACH-000304,-1.9700646077200001
ACH-000307,-1.47520661248
ACH-000308,-1.5528249155399998
ACH-000310,-1.98221114258
ACH-000311,-1.64269231787
ACH-000312,-1.3509814034799998
