,LCE2C (353140)
ACH-000207,0.125394651326
ACH-000211,-0.167169225847
ACH-000215,-0.30426364783599996
ACH-000221,-0.235767140805
ACH-000222,0.00321395235677
ACH-000223,-0.09745007457810001
ACH-000226,-0.264477827027
ACH-000227,-0.017170792312700002
ACH-000228,-0.269930432846
ACH-000231,-0.0658197951512
ACH-000232,-0.14129407321499998
ACH-000233,-0.21702498288000002
ACH-000234,-0.17980698790600003
ACH-000235,-0.134563999703
ACH-000237,-0.274407665017
ACH-000238,-0.14335081034299998
ACH-000243,-0.142141025419
ACH-000244,-0.228260172086
ACH-000246,-0.17391529709399997
ACH-000248,-0.29509114710400003
ACH-000250,-0.257271652347
ACH-000251,0.031002725430700002
ACH-000253,-0.0779030069552
ACH-000255,-0.0487997506147
ACH-000256,-0.12402225875299999
ACH-000257,-0.153540873001
ACH-000258,-0.277067815289
ACH-000259,-0.109409300557
ACH-000260,-0.0989595449766
ACH-000261,-0.07196771896910001
ACH-000262,-0.251855727826
ACH-000263,-0.160020655884
ACH-000264,-0.268100526672
ACH-000265,-0.12052349026699999
ACH-000266,-0.16033652379899999
ACH-000272,-0.27416358960799997
ACH-000273,-0.27077249981199997
ACH-000274,0.0883460980559
ACH-000277,-0.23136813825599997
ACH-000278,-0.032009249733000004
ACH-000279,-0.0043844272809
ACH-000280,-0.109238949175
ACH-000281,-0.101714537094
ACH-000288,-0.18406151219900002
ACH-000291,-0.07382473477469999
ACH-000293,-0.17725670169399999
ACH-000294,-0.204880430976
ACH-000295,-0.00825702246098
ACH-000296,-0.17218244053800003
ACH-000302,-0.0441318590286
ACH-000304,-0.208347004784
ACH-000307,-0.121798773762
ACH-000308,-0.130683240509
ACH-000310,-0.07982082904969999
ACH-000311,-0.09111927109930001
ACH-000312,-0.043951165401099994
ACH-000315,-0.115346223392
ACH-000316,-0.100853271934
ACH-000317,-0.178355017157
ACH-000318,-0.21824369547400002
ACH-000319,-0.08859870053470001
ACH-000320,-0.21313000945399999
ACH-000322,-0.166368474646
ACH-000323,-0.294505255859
ACH-000324,-0.15547909811
ACH-000329,-0.20645956863499998
ACH-000330,-0.217874138147
ACH-000331,-0.104336068782
ACH-000332,-0.17266088444299998
ACH-000334,-0.117986889347
ACH-000335,-0.09754300389789998
ACH-000336,-0.274994807042
ACH-000337,-0.4598180419899999
ACH-000339,-0.198915706546
ACH-000341,-0.570718029642
ACH-000348,-0.33257188771400004
ACH-000350,-0.378321448736
ACH-000352,-0.132398021811
ACH-000356,-0.18863269598000001
ACH-000361,-0.114259318319
ACH-000362,-0.0647146257377
ACH-000363,-0.028879815018099997
ACH-000364,-0.219914242071
ACH-000365,0.0475577798257
ACH-000366,-0.102271693037
ACH-000368,-0.339615883939
ACH-000374,-0.251019593358
ACH-000375,-0.11799812065899999
ACH-000376,-0.207337850526
ACH-000381,-0.265087124655
ACH-000383,-0.163190345289
ACH-000387,-0.0426273399145
ACH-000389,-0.0479922558127
ACH-000390,-0.227189506146
ACH-000393,-0.12914400636499998
ACH-000395,-0.153013488357
ACH-000397,-0.305649464503
ACH-000401,-0.147456502829
ACH-000402,-0.355351756127
ACH-000403,-0.288200492205
ACH-000404,-0.288902038497
ACH-000406,-0.126995502398
ACH-000407,-0.12584379968
ACH-000408,-0.11055615050300001
ACH-000410,-0.187195584765
ACH-000411,-0.197553935221
ACH-000414,-0.101044146049
ACH-000415,-0.0961636736291
ACH-000416,-0.130143480091
ACH-000420,-0.16391820204500002
ACH-000421,-0.16520001847000002
ACH-000424,-0.195912847428
ACH-000425,-0.236477267179
ACH-000426,-0.0207343575584
ACH-000427,-0.212618440905
ACH-000433,-0.301477912791
ACH-000436,-0.246734966525
ACH-000444,-0.26270411865
ACH-000445,-0.029317323697000002
ACH-000448,-0.0700960816457
ACH-000450,-0.204892621315
ACH-000452,-0.19142216491900002
ACH-000454,-0.222771042775
ACH-000458,-0.14826035315199998
ACH-000459,-0.024959283203099997
ACH-000460,-0.17580946320799998
ACH-000461,-0.12467651614499999
ACH-000463,-0.230011295096
ACH-000464,-0.10292230882400001
ACH-000466,-0.171711204328
ACH-000467,-0.0911070640811
ACH-000468,-0.17695811082199997
ACH-000469,-0.220243931978
ACH-000470,-0.167154701359
ACH-000471,-0.266056495038
ACH-000472,-0.141344180496
ACH-000473,-0.17742408627700001
ACH-000475,-0.0696621055199
ACH-000476,-0.20303380040600003
ACH-000477,-0.394765670459
ACH-000480,-0.19053889865600002
ACH-000481,0.029656761699900003
ACH-000483,-0.0916355548342
ACH-000484,-0.126732720044
ACH-000485,-0.0593062987701
ACH-000486,-0.182583110821
ACH-000487,-0.101066141428
ACH-000488,-0.10508575204199999
ACH-000490,-0.17807993032000002
ACH-000491,-0.25942663415100004
ACH-000495,-0.17223524445099997
ACH-000496,-0.0578381427686
ACH-000499,-0.0644154741492
ACH-000500,-0.21734069498199998
ACH-000502,-0.0682824502311
ACH-000503,-0.251163954529
ACH-000505,-0.240125682381
ACH-000507,-0.260985373906
ACH-000510,-0.208099388994
ACH-000511,-0.19304678592099997
ACH-000512,-0.42851439271200004
ACH-000516,-0.372636285987
ACH-000517,-0.225890091869
ACH-000518,-0.107956866347
ACH-000520,-0.0776981816846
ACH-000521,-0.276950715846
ACH-000522,-0.253787746545
ACH-000524,-0.061591906218999994
ACH-000527,-0.11003072219
ACH-000528,-0.056229539901400005
ACH-000537,0.08081341664439999
ACH-000541,0.0421011619695
ACH-000542,-0.0796686677077
ACH-000544,-0.137840743748
ACH-000545,-0.174752739572
ACH-000547,-0.13779491516200001
ACH-000548,-0.220270016919
ACH-000549,-0.135041396683
ACH-000550,-0.186657250084
ACH-000552,-0.32701275711
ACH-000556,-0.100781958545
ACH-000557,-0.027345821932700003
ACH-000570,-0.0770818606944
ACH-000571,-0.0821693234053
ACH-000573,-0.10728708093599999
ACH-000576,-0.166260609044
ACH-000580,-0.176174509222
ACH-000584,-0.18285583502500002
ACH-000585,-0.251040131048
ACH-000588,-0.326100639807
ACH-000589,-0.202913587208
ACH-000591,-0.0343038962456
ACH-000593,-0.319764657158
ACH-000600,-0.267433111901
ACH-000601,-0.141306902304
ACH-000604,0.11665387442299999
ACH-000605,-0.0449341607556
ACH-000606,-0.111315665059
ACH-000608,-0.108104330006
ACH-000614,-0.114440833224
ACH-000616,-0.205480170381
ACH-000618,-0.147102669736
ACH-000619,-0.205709634247
ACH-000620,-0.18832195510400002
ACH-000621,-0.022166504342299997
ACH-000622,0.0559598230038
ACH-000623,-0.20369289711
ACH-000624,-0.0994342259929
ACH-000627,-0.176144985515
ACH-000630,-0.133343435084
ACH-000632,-0.13131971154799998
ACH-000633,-0.21965494791499998
ACH-000637,-0.144774444866
ACH-000638,-0.105953624084
ACH-000646,-0.35133138875799996
ACH-000647,-0.173273289119
ACH-000648,-0.051955821488500004
ACH-000649,-0.186535548925
ACH-000651,-0.196170163092
ACH-000652,-0.259525734401
ACH-000653,-0.299838163133
ACH-000657,-0.14520463673
ACH-000658,-0.28401445263
ACH-000661,-0.144770029395
ACH-000662,-0.243813657103
ACH-000663,-0.23573950960499998
ACH-000665,-0.17374710155099998
ACH-000671,-0.181261696842
ACH-000673,-0.304499195189
ACH-000676,-0.304389748123
ACH-000677,-0.21124231355300002
ACH-000681,-0.233581682751
ACH-000682,-0.12366263245300001
ACH-000683,-0.281052857889
ACH-000684,-0.341275513224
ACH-000688,-0.128600938421
ACH-000693,-0.190467755415
ACH-000694,-0.107297881016
ACH-000695,0.0383098034563
ACH-000696,-0.243364509712
ACH-000697,-0.09668393546
ACH-000699,-0.181482174251
ACH-000701,-0.040519485698800005
ACH-000706,-0.272263078899
ACH-000711,-0.180139838938
ACH-000713,-0.278404621656
ACH-000714,-0.33783161448
ACH-000718,-0.07356784721580001
ACH-000720,-0.211827957795
ACH-000721,-0.11053817008099999
ACH-000724,-0.111341219911
ACH-000725,-0.161044601941
ACH-000732,-0.0211062118089
ACH-000734,-0.23374181146099998
ACH-000735,-0.259589495394
ACH-000736,-0.238629686158
ACH-000738,-0.181136182964
ACH-000746,0.005776396397720001
ACH-000747,-0.39816719347499996
ACH-000748,-0.159693537297
ACH-000753,-0.176100882714
ACH-000756,-0.10896285567299999
ACH-000757,0.009339268273850001
ACH-000758,-0.241697186274
ACH-000760,-0.502518541984
ACH-000763,-0.225271967946
ACH-000764,-0.443095722106
ACH-000765,-0.39653627404799996
ACH-000766,-0.21236955882300002
ACH-000767,-0.489224936
ACH-000768,-0.205108237542
ACH-000769,-0.274304242349
ACH-000770,-0.163425433312
ACH-000771,-0.114729669873
ACH-000773,-0.189772212449
ACH-000776,-0.17174255736699998
ACH-000777,-0.05502328126040001
ACH-000778,0.039300141754800004
ACH-000781,-0.0665190555604
ACH-000782,-0.013057075415000001
ACH-000783,-0.172266125435
ACH-000784,-0.18623190638599998
ACH-000785,-0.270278990731
ACH-000787,-0.343614972072
ACH-000788,-0.15029188192600001
ACH-000791,-0.085404084154
ACH-000792,-0.227587745616
ACH-000794,-0.0761178833912
ACH-000796,-0.105205906631
ACH-000799,-0.145234995218
ACH-000800,-0.00998709449884
ACH-000802,-0.10365643155
ACH-000804,-0.120806464977
ACH-000805,-0.12244561414699999
ACH-000809,-0.25560240738400003
ACH-000810,-0.261707954342
ACH-000811,-0.17272711333000001
ACH-000817,-0.104847477366
ACH-000819,-0.291458002621
ACH-000820,-0.018212194947400003
ACH-000821,-0.11900477339299999
ACH-000822,-0.3046800353
ACH-000823,-0.158411784206
ACH-000824,-0.40187624073399997
ACH-000827,-0.09643442170880001
ACH-000829,-0.286021602065
ACH-000831,-0.133184115193
ACH-000832,-0.0837312576613
ACH-000833,-0.385518970958
ACH-000834,-0.133017863937
ACH-000835,-0.303906043819
ACH-000836,-0.270704620472
ACH-000837,-0.042992022728699994
ACH-000838,-0.48392712341899996
ACH-000839,-0.22638470332400001
ACH-000840,-0.264526932261
ACH-000841,-0.162662696271
ACH-000843,-0.256470759368
ACH-000846,-0.18210249557799998
ACH-000847,-0.09758096907479999
ACH-000848,-0.183999913627
ACH-000849,0.0381014204786
ACH-000851,-0.212116674688
ACH-000855,-0.232869892689
ACH-000856,0.00120461898931
ACH-000858,-0.17279607075999998
ACH-000859,-0.11740238724199999
ACH-000861,-0.184215218211
ACH-000862,-0.129514275693
ACH-000865,-0.0716927672887
ACH-000866,-0.0513549455121
ACH-000867,-0.159746508962
ACH-000869,-0.220939645217
ACH-000872,-0.152783051384
ACH-000873,-0.00243388086693
ACH-000876,-0.0385989483842
ACH-000878,-0.216773609734
ACH-000880,-0.17229273311700002
ACH-000881,-0.174509596013
ACH-000882,-0.254839755388
ACH-000884,-0.14841279658700002
ACH-000885,-0.09328211718260002
ACH-000887,-0.103874108642
ACH-000888,-0.08477193710230001
ACH-000889,-0.260784427385
ACH-000890,-0.190068787501
ACH-000896,-0.140770424328
ACH-000898,-0.09184410374600001
ACH-000900,-0.0937417250499
ACH-000901,-0.121693846171
ACH-000905,-0.21070059403799998
ACH-000906,-0.06612315703
ACH-000907,-0.311481908343
ACH-000910,-0.0937466794502
ACH-000911,-0.06984271766639999
ACH-000912,-0.14054955302799998
ACH-000913,-0.0670446111803
ACH-000915,-0.26478411167599997
ACH-000916,-0.29084518835
ACH-000917,-0.238298177328
ACH-000921,-0.31203587320500004
ACH-000924,-0.204373996829
ACH-000926,-0.13042408633
ACH-000928,0.00691673328122
ACH-000929,-0.243026831928
ACH-000932,-0.16831197082199997
ACH-000935,-0.211976633413
ACH-000936,-0.22436449898699998
ACH-000937,-0.0070717030110600005
ACH-000938,-0.127709270656
ACH-000939,-0.22148545144499998
ACH-000941,-0.113742519129
ACH-000943,-0.198185200125
ACH-000946,-0.07099476688860001
ACH-000947,-0.168197403046
ACH-000948,-0.176234104798
ACH-000950,-0.139896021809
ACH-000953,-0.06876853372910001
ACH-000957,-0.014940630305099999
ACH-000958,0.0859491560362
ACH-000960,-0.11270817773399999
ACH-000963,-0.132647935305
ACH-000968,-0.326019318417
ACH-000969,-0.142536618793
ACH-000973,-0.266465777873
ACH-000974,-0.07488056176960001
ACH-000975,-0.317275734701
ACH-000976,-0.263060931485
ACH-000978,-0.313425425519
ACH-000980,-0.067466341952
ACH-000984,-0.138139352047
ACH-000986,-0.208641809735
ACH-000988,-0.1088534085
ACH-000993,-0.0568749365814
ACH-000994,-0.15619136110999998
ACH-000996,-0.15405299227299998
ACH-001001,-0.108121186895
ACH-001020,-0.111664527406
ACH-001028,-0.110654562523
ACH-001031,-0.106978383872
ACH-001038,-0.08147834933550001
ACH-001048,-0.035672565137099994
ACH-001050,-0.202447031429
ACH-001053,-0.21132172032000002
ACH-001054,-0.058780930427800006
ACH-001061,-0.183835513594
ACH-001067,-0.0414814894393
ACH-001075,-0.24021270959899998
ACH-001096,-0.20777676917399998
ACH-001128,-0.198082827774
ACH-001134,-0.18589359151
ACH-001151,-0.16357566277799998
ACH-001163,-0.347532738341
ACH-001164,-0.269562594464
ACH-001173,-0.0404047725458
ACH-001183,-0.06700814690309999
ACH-001184,-0.0370253000445
ACH-001190,-0.278272788318
ACH-001192,-0.153594905901
ACH-001193,-0.110069342205
ACH-001196,-0.108775531626
ACH-001197,-0.2666001176
ACH-001205,-0.234221487487
ACH-001211,-0.34828339842
ACH-001212,0.09183077803200002
ACH-001228,-0.161189133002
ACH-001232,-0.12458442167400001
ACH-001239,-0.28164323344500003
ACH-001274,-0.16482925462099998
ACH-001275,-0.106184199757
ACH-001277,-0.145494966202
ACH-001278,-0.150973231655
ACH-001280,-0.0272718077515
ACH-001283,-0.076481596935
ACH-001289,-0.139614972123
ACH-001295,-0.20152698201299998
ACH-001300,-0.175051150011
ACH-001301,-0.12444360288100001
ACH-001302,-0.0557258910389
ACH-001303,-0.446547420218
ACH-001306,-0.244657719304
ACH-001318,-0.06440604854740001
ACH-001322,-0.216053820725
ACH-001328,-0.181629011885
ACH-001332,-0.31012134114100004
ACH-001333,-0.220889918303
ACH-001336,-0.303516668776
ACH-001340,-0.111390648122
ACH-001346,-0.174719053328
ACH-001353,-0.163966413181
ACH-001354,-0.398505398421
ACH-001367,-0.30807056631900004
ACH-001368,-0.253243793764
ACH-001374,-0.173083445394
ACH-001375,-0.128268797424
ACH-001377,-0.172818049492
ACH-001380,-0.138542884554
ACH-001391,-0.12335161252599999
ACH-001407,-0.15535341218499998
ACH-001408,-0.154983587725
ACH-001413,-0.2110354431
ACH-001430,-0.11058083721100001
ACH-001431,-0.0658214325564
ACH-001450,-0.1133611619
ACH-001496,-0.134551305896
ACH-001500,-0.225256585654
ACH-001521,0.050263160750699996
ACH-001523,-0.18496931814800002
ACH-001532,-0.143945179694
ACH-001536,-0.11374938632
ACH-001550,-0.0603332399235
ACH-001552,-0.23027558424800001
ACH-001554,-0.195655930395
ACH-001645,-0.43826160008599996
ACH-001654,-0.115832988449
ACH-001715,-0.178938741526
ACH-001735,-0.0320513039287
ACH-001736,-0.046931952663
ACH-001737,-0.0829453680332
ACH-001740,-0.235553363037
ACH-001745,-0.042164439909699994
ACH-001750,-0.165754056682
ACH-001765,-0.24975600570300002
ACH-001956,-0.221936632847
ACH-001957,-0.163479301708
