,PCDHAC1 (56135)
ACH-000004,-0.0538348305334
ACH-000007,-0.48684547845200005
ACH-000009,-0.120053851764
ACH-000011,-0.142707074399
ACH-000012,-0.21019522505399998
ACH-000013,-0.115388335369
ACH-000014,-0.159715934431
ACH-000015,-0.141956855898
ACH-000017,-0.17941079183699998
ACH-000018,-0.24371350706999997
ACH-000019,-0.178643918235
ACH-000021,-0.172870019751
ACH-000022,-0.257290166793
ACH-000025,-0.053255578037400005
ACH-000028,-0.19551601991599998
ACH-000030,-0.112470569959
ACH-000035,-0.160703948217
ACH-000036,-0.10711002981699999
ACH-000037,-0.278588529628
ACH-000039,0.0509024265687
ACH-000040,0.00808332985582
ACH-000041,-0.13434620296900002
ACH-000042,-0.14120711482599999
ACH-000045,-0.109995170031
ACH-000047,-0.129964780522
ACH-000052,0.048273849692
ACH-000053,-0.110454839554
ACH-000054,-0.29426771851399997
ACH-000055,-0.14409704308000001
ACH-000060,-0.30402726251699996
ACH-000067,-0.10357383948200001
ACH-000070,-0.122550657395
ACH-000075,-0.025698362050999998
ACH-000078,-0.104733854671
ACH-000082,-0.162087292333
ACH-000085,-0.12917976615
ACH-000086,-0.232886466373
ACH-000087,-0.18781308382
ACH-000092,0.071740920459
ACH-000095,-0.21216449808899998
ACH-000097,-0.16094959300699999
ACH-000098,-0.167895853721
ACH-000099,-0.22745202489799998
ACH-000108,-0.037302069564400006
ACH-000113,-0.005458690158600001
ACH-000115,0.118422142303
ACH-000116,-0.111051484104
ACH-000118,-0.06798025937959999
ACH-000120,-0.172976858903
ACH-000123,-0.0270067776321
ACH-000127,-0.0595557160234
ACH-000128,-0.391259488344
ACH-000132,-0.109365205552
ACH-000133,0.16237259343399998
ACH-000137,-0.202234788428
ACH-000138,0.0108952739789
ACH-000142,-0.112903816204
ACH-000143,-0.312138245301
ACH-000146,-0.12660264562100002
ACH-000148,-0.0486520583507
ACH-000150,-0.429584620614
ACH-000152,-0.299334996068
ACH-000153,-0.0324015221385
