,STRC (161497)
ACH-000004,-0.0472741693819
ACH-000007,-0.09484377338439999
ACH-000009,-0.147511308629
ACH-000011,0.164200454105
ACH-000012,-0.150626795767
ACH-000013,0.050806155873400004
ACH-000014,-0.0792828951319
ACH-000015,-0.0796182178378
ACH-000017,-0.00939641831257
ACH-000018,0.10617928723400001
ACH-000019,-0.14356633920700002
ACH-000021,-0.13289185789400002
ACH-000022,-0.031190887700999998
ACH-000025,0.052916034815499995
ACH-000028,0.24546185156300002
ACH-000030,-0.0456951471186
ACH-000035,0.11253669270099999
ACH-000036,0.130740651056
ACH-000037,-0.0643031457058
ACH-000039,0.128951197765
ACH-000040,0.229322874579
ACH-000041,0.11222631639000001
ACH-000042,0.0393086711974
ACH-000045,-0.27015240044
ACH-000047,-0.0493974857752
ACH-000052,-0.043529463256599996
ACH-000053,0.0186165529585
ACH-000054,-0.045666271069599994
ACH-000055,0.211570967828
ACH-000060,0.039923112942199995
ACH-000067,0.00189298184212
ACH-000070,-0.042158093972199995
ACH-000075,0.206477762439
ACH-000078,0.00872070978674
ACH-000082,-0.0312760169883
ACH-000085,0.180183265993
ACH-000086,-0.146808924796
ACH-000087,-0.42491030701399995
ACH-000092,0.017904802743
ACH-000095,-0.090041133476
ACH-000097,-0.160384275451
ACH-000098,0.109211445718
ACH-000099,0.0743060969522
ACH-000108,-0.119499731075
ACH-000113,-0.20503403272100001
ACH-000115,0.0161993416694
ACH-000116,0.15569364083599999
ACH-000118,0.0778504117073
ACH-000120,-0.034246159038400004
ACH-000123,0.00133680655611
ACH-000127,0.0309896351241
ACH-000128,0.172507469278
ACH-000132,-0.233607951272
ACH-000133,0.0439208254864
ACH-000137,0.0218704298265
ACH-000138,0.0630459526138
ACH-000142,0.0493915475069
ACH-000143,0.143590945903
ACH-000146,-0.0388081747444
ACH-000148,-0.10584766737
ACH-000150,-0.136070299304
ACH-000152,0.11737097496400001
ACH-000153,-0.351555840176
ACH-000159,-0.163736109397
ACH-000160,-0.136814239574
ACH-000163,-0.155955989313
ACH-000167,0.0145373653972
ACH-000168,-0.00941386284322
ACH-000169,-0.161731796545
ACH-000178,-0.16463073091299998
ACH-000182,-0.111669306359
ACH-000183,0.00266004044513
ACH-000188,0.0338640354375
ACH-000189,-0.14334659749
ACH-000190,-0.310875139993
ACH-000198,0.0232527193624
ACH-000204,0.00960482996062
ACH-000206,-0.08838257370699999
ACH-000207,0.161419911382
ACH-000211,0.0155715879969
ACH-000215,0.0261691369202
ACH-000221,-0.18273795884
ACH-000222,-0.553173844299
ACH-000223,-0.026726837939200002
ACH-000226,-0.240057326952
ACH-000227,-0.342473726857
ACH-000228,-0.17761033103100002
ACH-000231,-0.0533681434617
ACH-000232,0.114218394646
ACH-000233,-0.133960581429
ACH-000234,-0.08866481852219998
ACH-000235,-0.12672879495
ACH-000237,-0.143702413572
ACH-000238,-0.0743689782772
ACH-000243,-0.19981040664299998
ACH-000244,0.015455202197200002
ACH-000246,-0.0208282580632
ACH-000248,-0.09922046508860001
ACH-000250,-0.0242640818315
ACH-000251,0.23810227086199998
ACH-000253,-0.044140180643100005
ACH-000255,-0.0611683570775
ACH-000256,-0.14649448757300002
ACH-000257,0.317132731986
ACH-000258,-0.29164911941599997
ACH-000259,0.0677684605422
ACH-000260,-0.0440865991751
ACH-000261,-0.103731539498
ACH-000262,0.053714201379199994
ACH-000263,-0.0477673757055
ACH-000264,-0.0454496607514
ACH-000265,-0.201430453885
ACH-000266,-0.243216439686
ACH-000272,-0.1606456475
ACH-000273,-0.0127782413816
ACH-000274,-0.0691939416864
ACH-000277,0.0675022625276
ACH-000278,-0.113173337491
ACH-000279,-0.106886134295
ACH-000280,0.203169944951
ACH-000281,0.0289053173528
ACH-000288,-0.223400286647
ACH-000291,-0.0184313374921
ACH-000293,0.132813027689
ACH-000294,-0.146120302543
ACH-000295,-0.174674775689
ACH-000296,-0.21066389380999997
ACH-000302,-0.0558560636022
ACH-000304,-0.332706350443
ACH-000307,0.000329026128033
ACH-000308,-0.00985649922771
ACH-000310,-0.275375579148
ACH-000311,-0.15879834293099998
ACH-000312,0.027925063026900003
ACH-000315,-0.222973260592
ACH-000316,-0.018063674802700002
ACH-000317,-0.122486166588
ACH-000318,-0.16911556589
ACH-000319,-0.052480387054
ACH-000320,-0.28942613949
ACH-000322,-0.29370022878
ACH-000323,-0.154079964388
ACH-000324,-0.0967741108765
ACH-000329,0.36022160704800005
ACH-000330,0.0977217398078
ACH-000331,-0.0366610011828
ACH-000332,-0.137999161879
ACH-000334,0.057919711941400005
ACH-000335,0.025775764174900004
ACH-000336,-0.127257073832
ACH-000337,0.0056476248048999995
ACH-000339,-0.08749140107839999
ACH-000341,0.0163524930766
ACH-000348,-0.0378637036247
ACH-000350,-0.189839480211
ACH-000352,-0.0632842881705
ACH-000356,0.096791220785
ACH-000361,-0.0559430394279
ACH-000362,0.00489133757394
ACH-000363,-0.205611239567
ACH-000364,-0.044974984833699994
ACH-000365,-0.00243991111444
ACH-000366,0.00260017169494
ACH-000368,-0.121204660976
ACH-000374,-0.0015419166833399998
ACH-000375,-0.0015750316451300002
ACH-000376,-0.09177075809489998
ACH-000381,0.0175265938277
ACH-000383,-0.11197961716499999
ACH-000387,-0.122500078959
ACH-000389,-0.007046724063369999
ACH-000390,0.058257851828100005
ACH-000393,-0.0747526770361
ACH-000395,-0.0681476480152
ACH-000397,-0.0952163128581
ACH-000401,-0.291453739844
ACH-000402,-0.36795916373099996
ACH-000403,-0.318161998082
ACH-000404,-0.08643603722939999
ACH-000406,-0.0450379845929
ACH-000407,-0.42602326857199996
ACH-000408,-0.136698130813
ACH-000410,-0.132045347191
ACH-000411,0.047330225011999995
ACH-000414,-0.0819280553352
ACH-000415,0.0787309154659
ACH-000416,-0.0186792163735
ACH-000420,-0.0753570055422
ACH-000421,-0.12165746294000002
ACH-000424,-0.290668898361
ACH-000425,0.0382937925905
ACH-000426,-0.294480742687
ACH-000427,0.377377314429
ACH-000433,-0.289127030761
ACH-000436,-0.124918327833
ACH-000444,-0.0675338893449
ACH-000445,-0.0638798896231
ACH-000448,-0.13406376793299998
ACH-000450,0.000622688184323
ACH-000452,-0.0569027187439
ACH-000454,0.050406624475300005
ACH-000458,-0.024795933054499997
ACH-000459,-0.108206736531
ACH-000460,-0.08404255339500001
ACH-000461,-0.21082134389499999
ACH-000463,-0.211153971651
ACH-000464,0.123562507357
