,RIC8B (55188)
ACH-000004,0.228495751862
ACH-000007,0.06822444977810001
ACH-000009,-0.0023347243511399997
ACH-000011,0.0985796071872
ACH-000012,0.0007073657180569999
ACH-000013,0.15525148654999998
ACH-000014,0.0643301282549
ACH-000015,-0.0055295822596800005
ACH-000017,0.0424763982704
ACH-000018,-0.048018426295499995
ACH-000019,-0.0773393072646
ACH-000021,0.149805584125
ACH-000022,0.119725487345
ACH-000025,0.271153143292
ACH-000028,0.259660979101
ACH-000030,0.18090365997699998
ACH-000035,0.30720463854200003
ACH-000036,0.18015984388099998
ACH-000037,0.323123724573
ACH-000039,0.13360525404
ACH-000040,0.111962859888
ACH-000041,0.00183765193239
ACH-000042,0.119760144945
ACH-000045,0.373453345447
ACH-000047,0.11525241313699999
ACH-000052,0.06951071694199999
ACH-000053,0.166559024887
ACH-000054,0.0584805737048
ACH-000055,0.070160660687
ACH-000060,0.47439189852799996
ACH-000067,0.14969260574
ACH-000070,-0.129949754315
ACH-000075,0.223412906996
ACH-000078,0.188119112967
ACH-000082,0.182457656408
ACH-000085,0.22375888654800002
ACH-000086,-0.0598798982926
ACH-000087,0.444203910137
ACH-000092,0.111365114922
ACH-000095,0.11334184931800001
ACH-000097,0.0997283973708
ACH-000098,0.0513800022782
ACH-000099,0.18989272756499997
ACH-000108,0.111180172541
ACH-000113,0.17028358522999998
ACH-000115,0.190815551201
ACH-000116,0.0703807268213
ACH-000118,0.18614788075999997
ACH-000120,0.0945450753371
ACH-000123,0.0225048177984
ACH-000127,0.163232604446
ACH-000128,-0.15468811244300001
ACH-000132,0.30413113158000005
ACH-000133,0.020425392805599997
ACH-000137,0.025255611342000002
ACH-000138,0.151118064505
ACH-000142,0.0939413493647
ACH-000143,0.239491562657
ACH-000146,0.202057536617
ACH-000148,0.22853638575
ACH-000150,0.0982338550915
ACH-000152,0.0481310559829
ACH-000153,-0.20650810396299998
ACH-000159,0.228815032821
ACH-000160,0.132896766371
ACH-000163,0.150874767158
ACH-000167,-0.043033726808199994
ACH-000168,0.161713557648
ACH-000169,0.0647671159228
ACH-000178,0.141122528024
ACH-000182,0.008728450869709999
ACH-000183,0.232867223739
ACH-000188,0.0786534450125
ACH-000189,-0.198894066342
ACH-000190,0.09326161384829999
ACH-000198,0.117821671971
ACH-000204,-0.172736114821
ACH-000206,-0.0123176506356
ACH-000207,0.29600296422
ACH-000211,0.132789722071
ACH-000215,0.10478212697999999
ACH-000221,0.23669564902399998
ACH-000222,0.0129915816866
ACH-000223,0.0605954211749
ACH-000226,0.173365828409
ACH-000227,0.21069494762000002
ACH-000228,0.272209034188
ACH-000231,0.0804392318558
ACH-000232,0.0656991215135
ACH-000233,0.0754346037366
ACH-000234,0.178965394084
ACH-000235,0.06468897839809999
ACH-000237,-0.0529568187679
ACH-000238,0.14790285447899998
ACH-000243,0.0536017000621
ACH-000244,0.012867528675
ACH-000246,0.202450125945
ACH-000248,-0.147437756968
ACH-000250,0.157452061118
ACH-000251,0.32024506963000005
ACH-000253,0.0342265192156
ACH-000255,0.214634051796
ACH-000256,-0.114434132845
ACH-000257,0.306725219595
ACH-000258,-0.08154186461730001
ACH-000259,0.17943256390700002
ACH-000260,0.06896067910260001
ACH-000261,0.0347283169232
ACH-000262,0.323089100023
ACH-000263,-0.124495385237
ACH-000264,0.105977639266
ACH-000265,0.0289127886579
ACH-000266,0.10452412107799999
ACH-000272,0.158477092873
ACH-000273,0.29004815297200004
ACH-000274,0.022275586011700002
ACH-000277,0.18095015827799998
ACH-000278,-0.0469652454787
ACH-000279,0.112305271301
ACH-000280,0.211131858611
ACH-000281,0.00883681289395
ACH-000288,0.04201633645819999
ACH-000291,-0.00854623625935
ACH-000293,0.097644999355
ACH-000294,0.037863814335500005
ACH-000295,0.27597447309
ACH-000296,0.09778818090819999
ACH-000302,0.0804714235639
ACH-000304,0.231089165392
ACH-000307,0.0971985462765
ACH-000308,0.039820328019400004
ACH-000310,0.45963518479599996
ACH-000311,0.235637774499
ACH-000312,0.172476460725
ACH-000315,0.29605465870000003
ACH-000316,0.123047838603
ACH-000317,0.24965685719500003
ACH-000318,0.220468931088
ACH-000319,0.177204965301
ACH-000320,0.238335612459
ACH-000322,-0.121409368019
ACH-000323,0.182643403796
ACH-000324,0.0325366108701
ACH-000329,-0.056050086712699995
ACH-000330,0.100081110891
ACH-000331,0.16537119379100002
ACH-000332,0.0434430752515
ACH-000334,0.39358687177100005
ACH-000335,-0.00971918843101
ACH-000336,0.135344949568
ACH-000337,-0.059717926618300006
ACH-000339,0.0728945799407
ACH-000341,0.101163031571
ACH-000348,0.138332338803
ACH-000350,0.130270257733
ACH-000352,0.205285289102
ACH-000356,0.05514526593309999
ACH-000361,0.20045214450399998
ACH-000362,0.259809527007
ACH-000363,0.0274600523086
ACH-000364,0.091580791587
ACH-000365,0.109572295919
ACH-000366,0.0833588866174
ACH-000368,0.021214982756400002
ACH-000374,0.167407213189
ACH-000375,0.164939591999
ACH-000376,0.0294962266157
ACH-000381,0.21201512282
ACH-000383,0.0851848717875
ACH-000387,0.0301642863595
ACH-000389,0.239730300431
ACH-000390,0.165039781572
ACH-000393,0.106640998334
ACH-000395,-0.108006305537
ACH-000397,-0.148932939964
ACH-000401,0.250173698948
ACH-000402,0.0660883485157
ACH-000403,0.0810768042235
ACH-000404,-0.13671391096899999
ACH-000406,0.178510878558
ACH-000407,0.06596147480280001
ACH-000408,0.10053298947799999
ACH-000410,0.10908788905200001
ACH-000411,0.11892731740399999
ACH-000414,0.09246907759260001
ACH-000415,0.12112464002699999
ACH-000416,0.0549458804994
ACH-000420,0.152904106321
ACH-000421,0.08640961380930001
ACH-000424,0.039803892825800005
ACH-000425,0.186769888349
ACH-000426,0.0720745858128
ACH-000427,-0.104387194246
ACH-000433,0.226516321498
ACH-000436,0.106839640384
ACH-000444,0.165767336511
ACH-000445,-0.18037169593199998
ACH-000448,0.183147349555
ACH-000450,-0.023465926929
ACH-000452,0.0959031900752
ACH-000454,0.13565351784000002
ACH-000458,-0.04769965753819999
ACH-000459,0.170153369825
ACH-000460,0.18646101849
ACH-000461,0.174907603241
ACH-000463,0.23901739216600001
ACH-000464,-0.13495838927
ACH-000466,-0.0280476806566
ACH-000467,0.00120303303829
ACH-000468,0.125322463351
ACH-000469,0.264686806238
ACH-000470,-0.129890348156
ACH-000471,0.10894025593000001
ACH-000472,0.0655479993862
ACH-000473,0.186692694198
ACH-000475,0.10569644844000001
ACH-000476,0.035853969752
ACH-000477,0.129050488244
ACH-000480,-0.110684416731
ACH-000481,0.145706073958
ACH-000483,-0.14103341732799998
ACH-000484,0.31723097636500003
ACH-000485,-0.164269197026
ACH-000486,0.163294430001
ACH-000487,0.35597513125600005
ACH-000488,0.117623046519
ACH-000490,0.094023149035
ACH-000491,0.0723116023076
ACH-000495,0.317680477598
ACH-000496,0.105523032104
ACH-000499,0.143787823053
ACH-000500,0.0929288152341
ACH-000502,0.21145667958500003
ACH-000503,0.162955154745
ACH-000505,0.102197899257
ACH-000507,0.264502519333
ACH-000510,0.110450720652
ACH-000511,0.130866436351
ACH-000512,0.103962059614
ACH-000516,-0.0987005820583
ACH-000517,0.132919570781
ACH-000518,0.224233722716
ACH-000520,-0.22939286609600001
ACH-000521,-0.010576938779299999
ACH-000522,0.202507027696
ACH-000524,0.10521106159499999
ACH-000527,-0.10566019355
ACH-000528,0.10580524773
ACH-000537,0.221071478494
ACH-000541,-0.134031439592
ACH-000542,0.119955161081
ACH-000544,0.161121344744
ACH-000545,0.299824581541
ACH-000547,0.157666873039
ACH-000548,-0.136890549161
ACH-000549,0.319968387225
ACH-000550,0.222386482647
ACH-000552,0.14792209785399998
ACH-000556,0.06345356498369999
ACH-000557,0.10478394304
ACH-000570,0.124324106097
ACH-000571,0.120818070903
ACH-000573,-0.041372414480900004
ACH-000576,0.29776718427099996
ACH-000580,0.0674158142001
ACH-000584,0.0484976101616
ACH-000585,0.12973295239
ACH-000588,0.249881796722
ACH-000589,0.08866422196399999
ACH-000591,0.0482089777343
ACH-000593,0.13937436880100001
ACH-000600,0.0310678164522
ACH-000601,0.127224211124
ACH-000604,0.137780527618
ACH-000605,-0.09643441211269999
ACH-000606,0.07477304137
ACH-000608,-0.020566704641900004
ACH-000614,0.2413157975
ACH-000616,0.141973155433
ACH-000618,0.250449103765
ACH-000619,0.17514047581300002
ACH-000620,-0.0866568888883
ACH-000621,0.0763053335557
ACH-000622,0.0431091724362
ACH-000623,0.10386627392000002
ACH-000624,0.0669015087042
ACH-000627,0.211203526262
ACH-000630,0.270820917421
ACH-000632,-0.00830013009903
ACH-000633,0.0546566395645
ACH-000637,0.09956813880439999
ACH-000638,0.253281161516
ACH-000646,0.245305894782
ACH-000647,0.0865163345951
ACH-000648,0.0855406780177
ACH-000649,0.171253526652
ACH-000651,0.10448329976500001
ACH-000652,0.183264134557
ACH-000653,0.257745683511
ACH-000657,0.1992639761
ACH-000658,0.110521286293
ACH-000661,0.220352583007
ACH-000662,-0.21884758334499999
ACH-000663,0.132779981864
ACH-000665,0.07439543005419999
ACH-000671,0.23582559988200003
ACH-000673,0.0565826495771
ACH-000676,0.153133369499
ACH-000677,0.28786148744600004
ACH-000681,0.21693094593899998
ACH-000682,0.0437833513463
ACH-000683,0.00213826891596
ACH-000684,0.0626002638241
ACH-000688,0.436610158617
ACH-000693,0.100275003833
ACH-000694,0.0378913334802
ACH-000695,0.025724881061499998
ACH-000696,0.160636286234
ACH-000697,-0.0178037547383
ACH-000699,0.09797583019549999
ACH-000701,0.213772371513
ACH-000706,0.31679928062
ACH-000711,0.131093603748
ACH-000713,0.129463770905
ACH-000714,0.12222829340600001
