,CCNE1 (898)
ACH-000004,-0.108826939709
ACH-000007,-0.10141587531099999
ACH-000009,0.0378291182683
ACH-000011,-0.06659611110159999
ACH-000012,-0.129754280884
ACH-000013,-1.0636893265799998
ACH-000014,-0.25286582503000005
ACH-000015,-0.114938164208
ACH-000017,-0.555519847247
ACH-000018,-0.185564334999
ACH-000019,-0.00608181931351
ACH-000021,0.0767759365405
ACH-000022,-0.025768913355799998
ACH-000025,0.00331498490549
ACH-000028,-0.26121233647
ACH-000030,-0.09875335449999999
ACH-000035,-0.29512196332199997
ACH-000036,-0.0734584576088
ACH-000037,-0.042907246523699996
ACH-000039,-0.0453368446305
ACH-000040,0.10664975795399999
ACH-000041,-0.418324312394
ACH-000042,-0.115630066037
ACH-000045,-0.120688137324
ACH-000047,-0.9323916606329999
ACH-000052,-0.165232437322
ACH-000053,-0.028322332845400002
ACH-000054,-0.108871523913
ACH-000055,-0.197194495695
ACH-000060,-0.11227514618
ACH-000067,-0.04994225775769999
ACH-000070,0.0251178365259
ACH-000075,-0.5304900402699999
ACH-000078,-0.11558261418099999
ACH-000082,0.0014339095839400002
ACH-000085,-0.16964146395799998
ACH-000086,-0.17835615519200002
ACH-000087,-0.302059568032
ACH-000092,-0.03508453648419999
ACH-000095,-0.199330198892
ACH-000097,-0.256386774058
ACH-000098,-0.0690615921831
ACH-000099,-0.0796398183798
ACH-000108,0.021967329639400002
ACH-000113,-0.20645863051
ACH-000115,-0.0874326732721
ACH-000116,-0.7514361871170001
ACH-000118,-0.018441557326499998
ACH-000120,-0.125734499417
ACH-000123,-0.258125479695
ACH-000127,-0.10976794032
ACH-000128,-0.29654474094300004
ACH-000132,0.11616790514599999
ACH-000133,-0.554261289238
ACH-000137,-0.571055509968
ACH-000138,-0.0439087504791
ACH-000142,-0.119868456821
ACH-000143,-0.412706088601
ACH-000146,0.0853113903646
ACH-000148,-0.12624024577
ACH-000150,-0.146499322707
ACH-000152,-0.43930299115500004
ACH-000153,-0.455295870494
ACH-000159,0.024002158421900004
ACH-000160,0.265556743228
ACH-000163,-0.157119955888
ACH-000167,0.215257558311
ACH-000168,-0.278865996613
ACH-000169,0.0266348417893
ACH-000178,-0.143259200068
ACH-000182,-0.07593763955060001
ACH-000183,-0.132869524834
ACH-000188,-0.0263508937514
ACH-000189,0.0847748584915
ACH-000190,0.117661772241
ACH-000198,-0.19999754808400003
ACH-000204,-0.216618844337
ACH-000206,0.0375129802117
ACH-000207,-0.191749897789
ACH-000211,-0.0574992977663
ACH-000215,-0.014176568322600001
ACH-000221,-0.05252865657869999
ACH-000222,0.054380243435
ACH-000223,-0.0871214377696
ACH-000226,-0.0061792515773500005
ACH-000227,-0.233771532229
ACH-000228,-0.264440481001
ACH-000231,-0.230628782143
ACH-000232,-0.44548160343800003
ACH-000233,-0.20919633882599997
ACH-000234,-0.134510542691
ACH-000235,-0.06428668637950001
ACH-000237,-0.057662637861
ACH-000238,0.144714354576
ACH-000243,0.0167127012529
ACH-000244,-0.357671905865
ACH-000246,-0.181650407397
ACH-000248,-0.287524349855
ACH-000250,-0.00615834329433
ACH-000251,-0.38952880805100004
ACH-000253,0.00314231773897
ACH-000255,-0.203501323968
ACH-000256,-1.13904315984
ACH-000257,-0.621944177264
ACH-000258,-0.6722978091480001
ACH-000259,-0.111045106874
ACH-000260,-0.232392690516
ACH-000261,-0.0581650021183
ACH-000262,-0.481187927137
ACH-000263,-0.26570558338100003
ACH-000264,0.114728595213
ACH-000265,-0.162832277795
ACH-000266,0.0777491480459
ACH-000272,-0.08352035037160001
ACH-000273,-0.142857250329
ACH-000274,-0.149528203298
ACH-000277,-0.0684694282511
ACH-000278,-0.239290338589
ACH-000279,0.07429123907089999
ACH-000280,-0.0365697822075
ACH-000281,0.279732530555
ACH-000288,-0.00670375266591
ACH-000291,-0.248710563285
ACH-000293,-1.0360931635500001
ACH-000294,-0.0107205890042
ACH-000295,0.225449220276
ACH-000296,-0.734278341647
ACH-000302,-1.28214219457
ACH-000304,-0.16348269073799998
ACH-000307,0.06960354170810001
ACH-000308,-1.00646312347
ACH-000310,0.126669980942
ACH-000311,-0.0132611641854
ACH-000312,-0.00047747249673500003
ACH-000315,-0.348567236856
ACH-000316,0.05131660616119999
ACH-000317,0.410949943384
ACH-000318,-0.16658157835999998
ACH-000319,-0.660831243296
ACH-000320,0.322574660532
ACH-000322,0.182749114359
ACH-000323,-0.179785287253
ACH-000324,-0.11818190153
ACH-000329,0.0732703398788
ACH-000330,0.0437511420971
ACH-000331,-0.0498118200832
ACH-000332,-0.0407579728973
ACH-000334,-0.34866901610600004
ACH-000335,-0.006626022648249999
ACH-000336,-0.11190038577299999
ACH-000337,0.13504464172
ACH-000339,-0.115671461986
ACH-000341,-0.226970125241
ACH-000348,-0.0635896769863
ACH-000350,-0.246152974681
ACH-000352,-0.000849949966594
ACH-000356,-0.170798525247
ACH-000361,-0.21835371844
ACH-000362,-0.099414764435
ACH-000363,-0.09699867548530001
ACH-000364,-0.135071993129
ACH-000365,-0.0315698012267
ACH-000366,-0.00773428940263
ACH-000368,-0.140782573508
ACH-000374,0.194770027337
ACH-000375,-0.316088134568
ACH-000376,-0.013332832044600002
ACH-000381,-0.0933215529543
ACH-000383,-0.053175835430699994
ACH-000387,-0.7622860701549999
ACH-000389,-0.246229993433
ACH-000390,-0.16928044656
ACH-000393,0.06511733576859999
ACH-000395,-0.0380201633962
ACH-000397,-0.557493356392
ACH-000401,-0.225224819578
ACH-000402,0.17158153715
ACH-000403,-0.0401481360122
ACH-000404,-0.425044270936
ACH-000406,0.0743466382312
ACH-000407,-0.263224469254
ACH-000408,0.07629121391680001
ACH-000410,-0.140679348456
ACH-000411,-0.1727026298
ACH-000414,-0.08455159337210001
ACH-000415,0.108673967519
ACH-000416,-0.18470954225900002
ACH-000420,-0.0805978318182
ACH-000421,-0.277436906416
ACH-000424,-0.0533865865829
ACH-000425,-0.7823703190800001
ACH-000426,-0.118521254944
ACH-000427,0.08096411664860001
ACH-000433,-0.208737520784
ACH-000436,-0.20531055646
ACH-000444,0.019471695098299997
ACH-000445,0.16917314084
ACH-000448,-0.129723735605
ACH-000450,-0.0363573511767
ACH-000452,0.10659470194199999
ACH-000454,-0.41367309593900004
ACH-000458,0.0037837380912
ACH-000459,-0.136780855071
ACH-000460,-0.84830179665
ACH-000461,-0.0672474942979
ACH-000463,-0.22555074473
ACH-000464,-0.13368057146
ACH-000466,0.16810177852000002
ACH-000467,-0.049265506382900004
ACH-000468,-0.297277373901
ACH-000469,0.000777810957112
ACH-000470,0.33983289565700003
ACH-000471,0.107167778785
ACH-000472,-0.0313788968605
ACH-000473,-0.201155354906
ACH-000475,-0.0546790025801
ACH-000476,0.154298351641
ACH-000477,-0.208152696571
ACH-000480,0.12196414564000001
ACH-000481,-0.09011989568600001
ACH-000483,-1.57715828095
ACH-000484,-0.05177600438569999
ACH-000485,-0.10299880190199999
ACH-000486,-0.20126120114
ACH-000487,-0.141147510076
ACH-000488,-0.0022176802684200003
ACH-000490,-0.175824360662
ACH-000491,0.0225934489321
ACH-000495,0.39909518209
ACH-000496,-0.106362295075
ACH-000499,-0.6583334906830001
ACH-000500,-0.160395495096
ACH-000502,0.06192148441959999
ACH-000503,-0.377280772195
ACH-000505,-0.07348404399939999
