,PHTF1 (10745)
ACH-000614,-0.171187433309
ACH-000616,-0.0662061356197
ACH-000618,-0.08998902546330001
ACH-000619,-0.199288857549
ACH-000620,-0.181106493335
ACH-000621,-0.093005109483
ACH-000622,-0.088808088673
ACH-000623,-0.20906108324900002
ACH-000624,-0.058971234713900006
ACH-000627,-0.188756497397
ACH-000630,-0.100814408587
ACH-000632,-0.21868905249200002
ACH-000633,-0.040928946604
ACH-000637,0.000282374917999
ACH-000638,-0.107542071964
ACH-000646,0.148249372732
ACH-000647,-0.0442857069037
ACH-000648,0.051776211854800004
ACH-000649,-0.18343707191599998
ACH-000651,-0.133203857522
ACH-000652,-0.103522699771
ACH-000653,0.0309875788928
ACH-000657,-0.221981731171
ACH-000658,-0.0941960774748
ACH-000661,0.142355138589
ACH-000662,-0.030787761566499997
ACH-000663,-9.46912285668e-05
ACH-000665,-0.182285085796
ACH-000671,-0.10050546661800001
ACH-000673,-0.230062521825
ACH-000676,-0.125970182217
ACH-000677,0.08259134186539999
ACH-000681,-0.0941320397711
ACH-000682,-0.171604405508
ACH-000683,-0.09475142113900001
ACH-000684,-0.24326030658599998
ACH-000688,-0.0874630789137
ACH-000693,-0.323397281038
ACH-000694,-0.0636777118014
ACH-000695,-0.0755738775938
ACH-000696,-0.204060745724
ACH-000697,-0.0986538916496
ACH-000699,-0.0735495419697
ACH-000701,-0.160045352459
ACH-000706,-0.108311337565
ACH-000711,-0.0903212432457
ACH-000713,-0.251054800925
ACH-000714,-0.0290022344362
ACH-000718,-0.0708048624471
ACH-000720,-0.11488345634299998
ACH-000721,-0.249690956363
ACH-000724,0.199538281847
ACH-000725,-0.102071768542
ACH-000732,-0.250201904985
ACH-000734,-0.245072301172
ACH-000735,-0.155805928215
ACH-000736,-0.0497891025879
ACH-000738,-0.0241766286735
ACH-000746,-0.07500917931319999
ACH-000747,-0.178602332192
ACH-000748,-0.123150140248
ACH-000753,-0.113622258541
ACH-000756,-0.028412374328
ACH-000757,-0.35504313529200004
ACH-000758,-0.204296196649
ACH-000760,0.012083350620299999
ACH-000763,0.0326791324984
ACH-000764,-0.148521125555
ACH-000765,-0.16803223388900002
ACH-000766,-0.191416575592
ACH-000767,-0.21861716885000002
ACH-000768,0.126380113435
ACH-000769,-0.26262807241
ACH-000770,-0.124356635625
ACH-000771,-0.0570695548226
ACH-000773,-0.056139538398000004
ACH-000776,-0.056627191004900004
ACH-000777,-0.0347077147255
ACH-000778,-0.0858294244942
ACH-000781,-0.173345911618
ACH-000782,-0.08414778527580001
ACH-000783,-0.371365345798
ACH-000784,-0.12511872285599998
ACH-000785,-0.22414220264899998
ACH-000787,-0.119204783434
ACH-000788,-0.0953880785797
ACH-000791,-0.19357651261599998
ACH-000792,-0.049947853991999996
ACH-000794,-0.3039190419
ACH-000796,-0.170610182383
ACH-000799,-0.0858790220302
ACH-000800,0.00457210331472
ACH-000802,-0.132696215834
ACH-000804,-0.22165673555799997
ACH-000805,-0.0439682641705
ACH-000809,0.0185329894069
ACH-000810,-0.23763545178399997
ACH-000811,-0.16541239297000002
ACH-000817,-0.111847129319
ACH-000819,-0.00291294549648
ACH-000820,0.153667448583
ACH-000821,-0.0760228390833
ACH-000822,0.0656030692987
ACH-000823,-0.16158946392100001
ACH-000824,-0.059980247972300005
ACH-000827,-0.0794643065536
ACH-000829,-0.035004477613599996
ACH-000831,-0.231141295978
ACH-000832,-0.39629496271
ACH-000833,0.10270491671599999
ACH-000834,0.012433934324199999
ACH-000835,-0.06075385548830001
ACH-000836,-0.19416971598700003
ACH-000837,-0.23500625351399998
ACH-000838,0.0266576725527
ACH-000839,-0.150603394996
ACH-000840,0.107830221939
ACH-000841,-0.289921207546
ACH-000843,-0.059476084118400004
ACH-000846,-0.148132585379
ACH-000847,-0.18638933375
ACH-000848,0.021581736893599997
ACH-000849,-0.141169636389
ACH-000851,-0.239788862327
ACH-000855,-0.04635496563569999
ACH-000856,-0.18666850809799998
ACH-000858,-0.0792785434525
ACH-000859,-0.149036951479
ACH-000861,0.0141027344282
ACH-000862,-0.241836785359
ACH-000865,-0.07083793507889999
ACH-000866,-0.10298593279
ACH-000867,-0.0959047967843
ACH-000869,-0.16097283996200001
ACH-000872,-0.266683335895
ACH-000873,-0.0306204236216
ACH-000876,-0.06783699947119999
ACH-000878,0.0895209442338
ACH-000880,-0.130321267042
ACH-000881,-0.09606315280580001
ACH-000882,0.07131688853160001
ACH-000884,-0.027707594073099997
ACH-000885,-0.145784534898
ACH-000887,-0.239687903896
ACH-000888,-0.093329189523
ACH-000889,-0.01513349707
ACH-000890,-0.244485140862
ACH-000896,-0.214810815209
ACH-000898,-0.238217204068
ACH-000900,-0.005798710941830001
ACH-000901,-0.103469912833
ACH-000905,-0.079057613843
ACH-000906,-0.160938790858
ACH-000907,-0.24931379156599998
ACH-000910,-0.04253876401409999
ACH-000911,0.0474947650418
ACH-000912,0.0124531331255
ACH-000913,-0.0799193407645
ACH-000915,0.0110163818349
ACH-000916,-0.231968962095
ACH-000917,-0.196074394732
ACH-000921,-0.06891453303560001
ACH-000924,-0.0492856592125
ACH-000926,-0.214577171406
ACH-000928,-0.18690857899099997
ACH-000929,-0.0509931520154
ACH-000932,-0.126708095113
ACH-000935,-0.0921775589154
ACH-000936,-0.17139163737500002
ACH-000937,-0.06751830413399999
ACH-000938,-0.021616558324199998
ACH-000939,-0.16899350678599998
ACH-000941,-0.160511235389
ACH-000943,-0.171490753475
ACH-000946,-0.196116773921
ACH-000947,-0.110361198883
ACH-000948,-0.0312172065242
ACH-000950,0.0398270998781
ACH-000953,-0.301421127942
ACH-000957,-0.199413921678
ACH-000958,0.0431791275792
ACH-000960,-0.0596744985133
ACH-000963,0.0534728494239
ACH-000968,-0.122283660978
ACH-000969,-0.131173498482
ACH-000973,-0.141576744726
ACH-000974,-0.119815995735
ACH-000975,-0.212311107194
ACH-000976,-0.278244860235
ACH-000978,0.072203924739
ACH-000980,-0.08968581679639999
ACH-000984,-0.0888142542218
ACH-000986,-0.11173380962099999
ACH-000988,-0.0495000484968
ACH-000993,-0.000706314936965
ACH-000994,-0.374938216455
ACH-000996,-0.0102430889936
ACH-001001,-0.259232763029
ACH-001020,-0.048132094792300004
ACH-001028,-0.160683554197
ACH-001031,-0.139825347672
ACH-001038,-0.113068139617
ACH-001048,-0.184372018114
ACH-001050,-0.111341531652
ACH-001053,-0.339657693462
ACH-001054,-0.0549205957204
ACH-001061,-0.115549084089
ACH-001067,-0.129397169498
ACH-001075,-0.280169325328
ACH-001096,-0.0129116747089
ACH-001128,0.18566121825399998
ACH-001134,-0.146154733628
ACH-001151,-0.0636692386551
ACH-001163,-0.0739965225535
ACH-001164,-0.0004914314055380001
ACH-001173,-0.038607296375
ACH-001183,-0.178829157122
ACH-001184,0.00928999321482
ACH-001190,-0.360372075454
ACH-001192,-0.20918822884399998
ACH-001193,-0.27681160917500003
ACH-001196,-0.0558943703525
ACH-001197,-0.16697668553
ACH-001205,-0.0785781944574
ACH-001211,-0.0714102307529
ACH-001212,-0.011649574731700002
ACH-001228,0.0616283343798
ACH-001232,-0.23158498367400002
ACH-001239,-0.236265443164
ACH-001274,0.016868555900399998
ACH-001275,-0.198723548605
ACH-001277,-0.0550416586851
ACH-001278,0.044554085074199994
ACH-001280,0.06750584425719999
ACH-001283,-0.18670703636500002
ACH-001289,0.100049044078
ACH-001295,-0.17625066546100002
ACH-001300,-0.17886519495499997
ACH-001301,-0.206461211008
ACH-001302,-0.174850047846
ACH-001303,-0.082914910526
ACH-001306,-0.175676672711
ACH-001318,-0.055755673472499996
ACH-001322,-0.111594892339
ACH-001328,-0.271683677197
ACH-001332,-0.20460711042399998
ACH-001333,-0.29297247425
ACH-001336,-0.280759056108
ACH-001340,0.05665800053169999
ACH-001346,-0.238525363313
ACH-001353,-0.110693830416
ACH-001354,-0.08539157359239999
ACH-001367,-0.287017997919
ACH-001368,-0.0671295536374
ACH-001374,-0.00217052756823
ACH-001375,0.0201378650809
ACH-001377,-0.129651182173
ACH-001380,-0.06688686111349999
ACH-001391,0.090868895612
ACH-001407,-0.20344587441700002
ACH-001408,-0.09158077188489999
ACH-001413,-0.262630124423
ACH-001430,-0.34476897656499994
ACH-001431,-0.0591652845218
ACH-001450,-0.08844181825660001
ACH-001496,0.0392820052369
ACH-001500,-0.299312189324
ACH-001521,0.0167255920459
ACH-001523,0.0175174138241
ACH-001532,-0.03928656969969999
ACH-001536,-0.0661319829902
ACH-001550,-0.06849312124990001
ACH-001552,-0.10570911177100001
ACH-001554,-0.030320170205
ACH-001645,0.0299699481112
ACH-001654,-0.00563910985741
ACH-001715,0.153719481604
ACH-001735,-0.06281798970380001
ACH-001736,-0.136653029594
ACH-001737,0.0951696720043
ACH-001740,-0.0931821801996
ACH-001745,-0.036059436209400005
ACH-001750,-0.0416357626737
ACH-001765,-0.0245357927357
ACH-001956,-0.103951831204
ACH-001957,-0.0563168015601
