,PCBD1 (5092)
ACH-000004,0.178259711227
ACH-000007,-0.375723528478
ACH-000009,0.141866088048
ACH-000011,-0.157942126175
ACH-000012,0.106329985288
ACH-000013,0.250483430225
ACH-000014,0.044504745494099995
ACH-000015,-0.0176238076829
ACH-000017,0.11102290959200001
ACH-000018,-0.0866601967041
ACH-000019,-0.0906552903822
ACH-000021,0.0861827146511
ACH-000022,0.0143267221817
ACH-000025,-0.0245659134131
ACH-000028,-0.0787418745224
ACH-000030,-0.08629388771360001
ACH-000035,-0.0492259383385
ACH-000036,0.109850615025
ACH-000037,-0.0821770602644
ACH-000039,0.167897824153
ACH-000040,0.041195523034599994
ACH-000041,-0.22367625479800002
ACH-000042,0.0533785631597
ACH-000045,0.107862046403
ACH-000047,-0.22623973536699998
ACH-000052,-0.359161152248
ACH-000053,0.152359495601
ACH-000054,0.049019872115900004
ACH-000055,0.12756279163599998
ACH-000060,0.0365805648799
ACH-000067,-0.151627394068
ACH-000070,0.08352139127739999
ACH-000075,-0.011048202766
ACH-000078,-0.14175687254
ACH-000082,0.11571637609000002
ACH-000085,0.11182649725600001
ACH-000086,0.0018660195131400001
ACH-000087,0.0836058449284
ACH-000092,0.259508702345
ACH-000095,-0.0154622088011
ACH-000097,0.15715259499700002
ACH-000098,0.145069031687
ACH-000099,-0.154609328356
ACH-000108,-0.459523648274
ACH-000113,0.201519566446
ACH-000115,0.0668328105651
ACH-000116,0.189519297876
ACH-000118,0.057785053079599996
ACH-000120,0.00968259867009
ACH-000123,0.14224790127599998
ACH-000127,0.06083005615730001
ACH-000128,0.09003256966539999
ACH-000132,-0.027633209835000002
ACH-000133,0.12084879499500001
ACH-000137,0.101596909549
ACH-000138,-0.134356818137
ACH-000142,0.134699651116
ACH-000143,0.0279542371582
ACH-000146,0.09949325288180001
ACH-000148,0.008255547039020001
ACH-000150,0.0937121333897
ACH-000152,0.0937552773622
ACH-000153,0.30650773682599997
ACH-000159,-0.0675527248954
ACH-000160,0.586983650952
ACH-000163,0.11425256145500001
ACH-000167,0.8496279233670001
ACH-000168,0.10426197582900001
ACH-000169,0.013327267098900001
ACH-000178,0.161465550313
ACH-000182,-0.0839217176494
ACH-000183,-0.0212562287692
ACH-000188,0.021668034531700003
ACH-000189,-0.0297631207458
ACH-000190,0.324830326985
ACH-000198,0.10471308665100001
