,INHBC (3626)
ACH-000004,0.28230758016999996
ACH-000007,-0.0598819736603
ACH-000009,-0.0583642542308
ACH-000011,0.129331382985
ACH-000012,-0.00272555567927
ACH-000013,0.0232148929416
ACH-000014,0.06113529536330001
ACH-000015,-0.098024401396
ACH-000017,-0.15882262845
ACH-000018,-0.0749060557207
ACH-000019,-0.055245854855899994
ACH-000021,0.0142890049735
ACH-000022,-0.167089651219
ACH-000025,0.09125324790439998
ACH-000028,0.0979844733956
ACH-000030,0.0188887240348
ACH-000035,-0.0540459314288
ACH-000036,-0.14772832268799999
ACH-000037,-0.051043509880099994
ACH-000039,-0.09105833862110001
ACH-000040,-0.184923307938
ACH-000041,-0.342469414444
ACH-000042,-0.047719901617300005
ACH-000045,0.0323580667039
ACH-000047,-0.0388547747185
ACH-000052,-0.247509545953
ACH-000053,-0.101861064304
ACH-000054,0.0801925460709
ACH-000055,-0.0581626478706
ACH-000060,0.147690540884
ACH-000067,-0.22911380403
ACH-000070,0.04084059427969999
ACH-000075,-0.153414141917
ACH-000078,-0.139728219491
ACH-000082,-0.000468444530174
ACH-000085,-0.285064158895
ACH-000086,-0.180744165592
ACH-000087,-0.326940738287
ACH-000092,-0.186094348407
ACH-000095,-0.0020793342373099997
ACH-000097,-0.0935232319324
ACH-000098,-0.0877952110697
ACH-000099,0.11523013285700001
ACH-000108,0.09724336926680001
ACH-000113,0.00550803630711
ACH-000115,-0.034441650060900005
ACH-000116,0.0628496610395
ACH-000118,-0.11506021389
ACH-000120,-0.0475506177443
ACH-000123,0.0468639133095
ACH-000127,-0.0283156633425
ACH-000128,-0.218186447824
ACH-000132,0.33627256172700004
ACH-000133,-0.0982527623687
ACH-000137,-0.16670526949699999
ACH-000138,-0.0330237980441
ACH-000142,-0.0039141001896
ACH-000143,-0.126406240775
ACH-000146,0.06581647160540001
ACH-000148,-0.046586135790999995
ACH-000150,0.029592870562999998
ACH-000152,-0.265739876753
ACH-000153,-0.12769341837
ACH-000159,0.138594630223
ACH-000160,0.135880675738
ACH-000163,-0.07222550214769999
ACH-000167,-0.180035976867
ACH-000168,-0.10082371541099999
ACH-000169,-0.18465598661600002
ACH-000178,0.05954887616499999
ACH-000182,-0.107674345551
ACH-000183,-0.190339795552
ACH-000188,-0.0775185798133
ACH-000189,-0.122588391066
ACH-000190,0.171680101789
ACH-000198,-0.133097773122
ACH-000204,-0.11451398354299999
ACH-000206,-0.0766117978951
ACH-000207,0.176525708377
ACH-000211,-0.04869359291130001
ACH-000215,-0.14975655377699998
ACH-000221,0.007805807625749999
ACH-000222,0.0265189005805
ACH-000223,-0.0248597788846
ACH-000226,-0.104677892026
ACH-000227,0.036819431113
ACH-000228,-0.0850620215722
ACH-000231,-0.06675985665
ACH-000232,-0.0445579953902
ACH-000233,0.0103577464194
ACH-000234,-0.24147664923
ACH-000235,-0.140087866883
ACH-000237,-0.025696158294299998
ACH-000238,-0.117019097576
ACH-000243,0.026919973733799996
ACH-000244,-0.140356084449
ACH-000246,0.0826499139922
ACH-000248,0.00512248391399
ACH-000250,0.0042878045877
ACH-000251,0.0613362636767
ACH-000253,0.0738053781235
ACH-000255,0.112611841119
ACH-000256,0.07325356248789999
ACH-000257,0.0911224747213
ACH-000258,0.237584358898
ACH-000259,0.0898974804999
ACH-000260,-0.055844106413699995
ACH-000261,-0.0342593821098
ACH-000262,-0.082360459907
