,PRR15L (79170)
ACH-000490,-0.18860519691
ACH-000491,-0.247924258136
ACH-000495,-0.199377536903
ACH-000496,-0.41669097261
ACH-000499,-0.24778173769099998
ACH-000500,-0.44247058029799996
ACH-000502,-0.261796088306
ACH-000503,-0.281194165063
ACH-000505,-0.34270602615400003
ACH-000507,-0.20820379960299998
ACH-000510,-0.289723216094
ACH-000511,-0.178053209107
ACH-000512,-0.264548541962
ACH-000516,-0.36344754006499996
ACH-000517,-0.27638077273899997
ACH-000518,-0.273462122233
ACH-000520,-0.34327573878600004
ACH-000521,-0.393603861062
ACH-000522,-0.196650825323
ACH-000524,-0.279617654826
ACH-000527,-0.298970496275
ACH-000528,-0.233689400658
ACH-000537,-0.204500250237
ACH-000541,-0.153365475058
ACH-000542,-0.24042882085499998
ACH-000544,-0.45196326178900004
ACH-000545,-0.308178676644
ACH-000547,-0.277914475037
ACH-000548,-0.283083417227
ACH-000549,-0.300921561917
ACH-000550,-0.30341528055100003
ACH-000552,-0.18766224193199998
ACH-000556,-0.35250416483
ACH-000557,-0.154282939366
ACH-000570,-0.37570166135399996
ACH-000571,-0.27935761905400003
ACH-000573,0.000843978611218
ACH-000576,-0.26898483700599995
ACH-000580,-0.154784648855
ACH-000584,-0.28387296583599997
ACH-000585,-0.191127439841
ACH-000588,-0.252251139686
ACH-000589,-0.28229381324499997
ACH-000591,-0.388376033669
ACH-000593,-0.18213610653
ACH-000600,-0.267130148786
ACH-000601,-0.324889063147
ACH-000604,-0.157406870085
ACH-000605,-0.136601797188
ACH-000606,-0.245198647698
ACH-000608,-0.25433179783300003
ACH-000614,-0.123555725921
ACH-000616,-0.16532970823100002
ACH-000618,-0.290762560489
ACH-000619,-0.173442680966
ACH-000620,-0.123076431229
ACH-000621,-0.134641931138
ACH-000622,-0.239339756404
ACH-000623,-0.311083669756
ACH-000624,-0.20750836955600002
ACH-000627,-0.329874881893
ACH-000630,-0.34031241521399996
ACH-000632,-0.27807714779
ACH-000633,-0.489941295309
ACH-000637,-0.306194340653
ACH-000638,-0.37194108295999995
ACH-000646,-0.185578319848
ACH-000647,-0.516256734543
ACH-000648,-0.271805409615
ACH-000649,-0.31923924446999996
ACH-000651,-0.334583343611
ACH-000652,-0.417726656021
ACH-000653,-0.28670049476
ACH-000657,-0.350112774721
ACH-000658,-0.222404150405
ACH-000661,-0.024706223392099998
ACH-000662,-0.5341346704469999
ACH-000663,-0.549425112461
ACH-000665,-0.270911245375
ACH-000671,-0.245726356994
ACH-000673,-0.249128111944
ACH-000676,-0.410109219441
ACH-000677,-0.0685815802587
ACH-000681,-0.24240389712299998
ACH-000682,-0.247089074496
ACH-000683,-0.264172554984
ACH-000684,-0.367942545999
ACH-000688,-0.323199138243
ACH-000693,-0.272320225766
ACH-000694,-0.33059892313
ACH-000695,-0.279861677122
ACH-000696,-0.353363865935
ACH-000697,-0.193784879322
ACH-000699,-0.144562294939
ACH-000701,-0.254482343168
ACH-000706,-0.274690980504
ACH-000711,-0.19113447847800002
ACH-000713,-0.208886729129
ACH-000714,-0.286898457462
ACH-000718,-0.21271489421300002
ACH-000720,-0.453856593355
ACH-000721,-0.360310905154
ACH-000724,-0.337034501198
ACH-000725,-0.194593510867
ACH-000732,-0.193886095963
ACH-000734,-0.11811904324000001
ACH-000735,-0.37629602797300005
ACH-000736,-0.13412620413100002
ACH-000738,-0.366385997724
ACH-000746,-0.348388150168
ACH-000747,-0.307835391494
ACH-000748,-0.203326492337
ACH-000753,-0.325557019019
ACH-000756,-0.559522725522
ACH-000757,-0.162433668798
ACH-000758,-0.159113999952
ACH-000760,-0.178891383363
ACH-000763,0.0467507131281
ACH-000764,-0.460113808468
ACH-000765,-0.231803815723
ACH-000766,-0.325505350156
ACH-000767,-0.34575656363799995
ACH-000768,-0.14277912101
ACH-000769,-0.126344999412
ACH-000770,-0.18938457506099998
ACH-000771,-0.142036211734
ACH-000773,-0.26969053288600003
ACH-000776,-0.287964522324
ACH-000777,-0.200584834151
ACH-000778,-0.215464893233
ACH-000781,-0.274822158664
ACH-000782,-0.34672194985200006
ACH-000783,-0.1531257882
ACH-000784,-0.41137185886699995
ACH-000785,-0.35013095214199996
ACH-000787,-0.310384616043
ACH-000788,-0.354846394015
ACH-000791,-0.381507427527
ACH-000792,-0.29477696452
ACH-000794,-0.322782767339
ACH-000796,-0.297529910513
ACH-000799,-0.167054759352
ACH-000800,0.135323355122
ACH-000802,-0.258961302438
ACH-000804,-0.342609068323
ACH-000805,-0.327626997154
ACH-000809,-0.20950340344700003
ACH-000810,-0.610089988999
ACH-000811,-0.414542176103
ACH-000817,-0.290026816206
ACH-000819,-0.281637195792
ACH-000820,-0.08056126387660001
ACH-000821,-0.273021604328
ACH-000822,-0.378529756418
ACH-000823,-0.228581176913
ACH-000824,-0.23695295731999996
ACH-000827,-0.187846412152
ACH-000829,-0.15598094531099999
ACH-000831,-0.255893584534
ACH-000832,-0.37038146957699997
ACH-000833,-0.377985510523
ACH-000834,-0.29513905633799997
ACH-000835,-0.286539796322
ACH-000836,-0.22473859096999999
ACH-000837,-0.322535763518
ACH-000838,-0.454138523979
ACH-000839,-0.309308108817
ACH-000840,-0.284010091262
ACH-000841,-0.34524952597499997
ACH-000843,-0.19010673530699998
ACH-000846,-0.293955799371
ACH-000847,-0.373694116123
ACH-000848,-0.242668211092
ACH-000849,-0.20521650228399999
ACH-000851,-0.367278079585
ACH-000855,0.037666496823900004
ACH-000856,-0.27559528687
ACH-000858,-0.266749928271
ACH-000859,-0.332560303108
ACH-000861,-0.164748440214
ACH-000862,-0.033906103092
ACH-000865,-0.290689885523
ACH-000866,-0.325116376271
ACH-000867,-0.153664981658
ACH-000869,-0.164452954426
ACH-000872,-0.197612206676
ACH-000873,-0.25060775813
ACH-000876,-0.28935979396899997
ACH-000878,-0.472472891018
ACH-000880,-0.23968263565900003
ACH-000881,-0.36967512296800004
ACH-000882,-0.20324814831500002
ACH-000884,-0.38321138781900005
ACH-000885,-0.288078412558
ACH-000887,-0.318475703088
ACH-000888,-0.317059116573
ACH-000889,-0.368195353134
ACH-000890,-0.140040614501
ACH-000896,-0.133883994525
ACH-000898,-0.311757105986
ACH-000900,-0.19415493379700002
ACH-000901,-0.30302092865200003
ACH-000905,-0.298669118723
ACH-000906,-0.26549617095
ACH-000907,-0.503996486858
ACH-000910,-0.1730907427
ACH-000911,-0.325697957031
ACH-000912,-0.42970324909400004
ACH-000913,-0.27839809866
ACH-000915,-0.430254966209
ACH-000916,-0.465936228703
ACH-000917,-0.476363667479
ACH-000921,-0.28424406699099997
ACH-000924,-0.288064594725
ACH-000926,-0.18418227736200002
ACH-000928,-0.149414686435
ACH-000929,-0.279444940676
ACH-000932,-0.23506791491700002
ACH-000935,-0.333056897538
ACH-000936,-0.31096155151
ACH-000937,-0.156111617809
ACH-000938,-0.152240366766
ACH-000939,-0.33983786040200004
ACH-000941,-0.195700390378
ACH-000943,-0.262677667603
ACH-000946,-0.323302065227
ACH-000947,-0.37042199227600003
ACH-000948,-0.142303761003
ACH-000950,-0.323176644856
ACH-000953,-0.290614579095
ACH-000957,-0.36596374395000003
ACH-000958,-0.11157305295700001
ACH-000960,-0.23528685929600002
ACH-000963,-0.52683391678
ACH-000968,-0.258868018894
ACH-000969,-0.013337910851100001
ACH-000973,-0.198401403779
ACH-000974,-0.407297283426
ACH-000975,-0.272542288613
ACH-000976,-0.34066627949
ACH-000978,-0.08282681751339999
ACH-000980,-0.2451717033
ACH-000984,-0.273904267735
ACH-000986,-0.07312984942089999
ACH-000988,-0.07305656603749999
ACH-000993,-0.255389777265
ACH-000994,-0.32260170449299996
ACH-000996,-0.302495855605
ACH-001001,-0.24673154833
ACH-001020,-0.230834658926
ACH-001028,-0.307309371772
ACH-001031,-0.281662162499
ACH-001038,-0.145728698164
ACH-001048,-0.240105701305
ACH-001050,-0.22644292715599998
ACH-001053,-0.1239062334
ACH-001054,-0.22406203512400003
ACH-001061,-0.255202349805
ACH-001067,-0.30236695633099997
ACH-001075,-0.18522060032600002
ACH-001096,-0.14729710835100002
ACH-001128,-0.329581793492
ACH-001134,-0.252202499456
ACH-001151,-0.276142752858
ACH-001163,-0.45733984524599997
ACH-001164,-0.32296243409000003
ACH-001173,-0.264162121631
ACH-001183,-0.22376291045000002
ACH-001184,-0.19640601088799997
ACH-001190,-0.517921169746
ACH-001192,-0.520979793214
ACH-001193,-0.2984814878
ACH-001196,-0.25322763757100003
ACH-001197,-0.715604234163
ACH-001205,-0.31712873612500003
ACH-001211,-0.072302057139
ACH-001212,-0.22375372571999996
ACH-001228,-0.404292290357
ACH-001232,-0.32242691386
ACH-001239,-0.188940865094
ACH-001274,-0.11492352605100001
ACH-001275,-0.40399883037
ACH-001277,-0.107235739311
ACH-001278,-0.450880242546
ACH-001280,-0.41869122553599997
ACH-001283,-0.444970129428
ACH-001289,-0.15814220241
ACH-001295,-0.38156062796400003
ACH-001300,-0.482454526528
ACH-001301,-0.314847026978
ACH-001302,-0.32069689040800003
ACH-001303,-0.320006696453
ACH-001306,-0.189985123064
ACH-001318,-0.269494534949
ACH-001322,-0.20205893928
ACH-001328,-0.434248147372
ACH-001332,-0.43294932921499996
ACH-001333,-0.407860664975
ACH-001336,-0.27578824992199996
ACH-001340,-0.23820405167300002
ACH-001346,-0.256640899547
ACH-001353,-0.278996318216
ACH-001354,-0.35237448303
ACH-001367,-0.652842995397
ACH-001368,-0.311842214625
ACH-001374,-0.0391608056983
ACH-001375,-0.36966626498899996
ACH-001377,-0.330636358726
ACH-001380,-0.259483107462
ACH-001391,-0.0533443949749
ACH-001407,-0.29589575790399997
ACH-001408,-0.279324862747
ACH-001413,-0.29975450923700003
ACH-001430,-0.222581945641
ACH-001431,-0.570327836441
ACH-001450,-0.199230623789
ACH-001496,-0.262017606743
ACH-001500,-0.410344341629
ACH-001521,-0.17543417967799999
ACH-001523,-0.319033881213
ACH-001532,-0.259550711021
ACH-001536,-0.144821972622
ACH-001550,-0.317061196532
ACH-001552,-0.416981513295
ACH-001554,-0.264913081219
ACH-001645,-0.357666553358
ACH-001654,-0.39002088778300004
ACH-001715,-0.319974580966
ACH-001735,-0.290447159879
ACH-001736,-0.041526065319
ACH-001737,-0.303679954851
ACH-001740,-0.336919223374
ACH-001745,-0.264699072923
ACH-001750,-0.508032237037
ACH-001765,-0.185107047379
ACH-001956,-0.184060415402
ACH-001957,-0.448029086739
