,NGF (4803)
ACH-000222,-0.25147228288600004
ACH-000223,-0.246138436565
ACH-000226,-0.247644954844
ACH-000227,-0.18943561454399999
ACH-000228,-0.250134473217
ACH-000231,-0.311237311806
ACH-000232,-0.273718681802
ACH-000233,-0.08881412253239998
ACH-000234,-0.08418878216299999
ACH-000235,-0.240122472761
ACH-000237,-0.421478824231
ACH-000238,-0.474683659784
ACH-000243,-0.123296791295
ACH-000244,-0.169849797775
ACH-000246,-0.15341851984000002
ACH-000248,-0.343801503926
ACH-000250,-0.368377612857
ACH-000251,-0.448079425061
ACH-000253,-0.0613883828147
ACH-000255,-0.24698153488699998
ACH-000256,-0.0398793429261
ACH-000257,-0.305726800171
ACH-000258,0.30368032595899996
ACH-000259,-0.23327852301
ACH-000260,-0.271692359906
ACH-000261,-0.389182442136
ACH-000262,-0.364343605063
ACH-000263,0.0331494810824
ACH-000264,-0.0521136978352
ACH-000265,-0.454736757989
ACH-000266,-0.195903714837
ACH-000272,-0.406646902243
ACH-000273,-0.201675424995
ACH-000274,-0.163973153381
ACH-000277,-0.529636712958
ACH-000278,-0.323901834712
ACH-000279,-0.155563531065
ACH-000280,-0.312117204596
ACH-000281,-0.123621248189
ACH-000288,-0.25812030297
ACH-000291,-0.33011401048
ACH-000293,-0.17159297592
ACH-000294,-0.358962570397
ACH-000295,-0.422534299713
ACH-000296,-0.188916397161
ACH-000302,-0.279590917441
ACH-000304,-0.6533615234100001
ACH-000307,-0.183724823135
ACH-000308,-0.245387797832
ACH-000310,-0.0750907302932
ACH-000311,-0.307083864615
ACH-000312,-0.17340365808400002
ACH-000315,-0.0586314316038
ACH-000316,-0.18749293394299998
ACH-000317,-0.317768023367
ACH-000318,0.0697676446263
ACH-000319,-0.0388946437474
ACH-000320,-0.408072881828
ACH-000322,0.104231103637
ACH-000323,-0.427262714269
ACH-000324,-0.268110894529
ACH-000329,-0.18669871509799998
ACH-000330,-0.145645286817
ACH-000331,-0.41587113723200003
ACH-000332,-0.19148449762699998
ACH-000334,0.12147770310999999
ACH-000335,-0.306980972831
ACH-000336,-0.526316592116
ACH-000337,-0.194277729049
ACH-000339,-0.21902207178599997
ACH-000341,-0.476078871251
ACH-000348,-0.23085914222800002
ACH-000350,-0.157706159193
ACH-000352,-0.41197982870800004
ACH-000356,-0.396605500101
ACH-000361,-0.0714644174027
ACH-000362,-0.347589816158
ACH-000363,-0.0632756577312
ACH-000364,-0.212225901816
ACH-000365,-0.101931670571
ACH-000366,-0.20990380405099998
ACH-000368,-0.489220319376
ACH-000374,-0.274662367183
ACH-000375,-0.32117644863600003
ACH-000376,-0.327009880623
ACH-000381,-0.29751828983399997
ACH-000383,-0.449293709846
ACH-000387,-0.235181077665
ACH-000389,-0.379902053794
ACH-000390,-0.322415055341
ACH-000393,-0.262402720986
ACH-000395,-0.392886544382
ACH-000397,-0.14625790638
ACH-000401,-0.518730104281
ACH-000402,-0.230933821116
ACH-000403,-0.147500882376
ACH-000404,-0.192344832396
ACH-000406,-0.237267279626
ACH-000407,-0.37151158049099997
ACH-000408,-0.230097678028
ACH-000410,-0.25079395899
ACH-000411,-0.252720810227
ACH-000414,-0.0308150428407
ACH-000415,-0.436296313421
ACH-000416,-0.401536945972
ACH-000420,-0.122062365046
ACH-000421,-0.169971210201
ACH-000424,-0.452550871262
ACH-000425,-0.268136623886
ACH-000426,-0.30303124984900004
ACH-000427,0.09516836033539999
ACH-000433,-0.451593169026
ACH-000436,-0.18824905025
ACH-000444,-0.29805095137800003
ACH-000445,-0.42623125435500003
ACH-000448,-0.334988495756
ACH-000450,-0.242681855152
ACH-000452,-0.152656127869
ACH-000454,-0.394368152762
ACH-000458,-0.284543903414
ACH-000459,-0.09840231362539999
ACH-000460,-0.140553897077
ACH-000461,-0.126711443832
ACH-000463,-0.38233505760200004
ACH-000464,-0.279271438087
ACH-000466,-0.527885455667
ACH-000467,-0.21679720146499998
ACH-000468,-0.47200507967600003
ACH-000469,-0.0612324989804
ACH-000470,-0.0890834626274
ACH-000471,-0.133412057535
ACH-000472,-0.346714211973
ACH-000473,-0.162400424614
ACH-000475,-0.156345158368
ACH-000476,-0.302987828273
ACH-000477,-0.31076136800099996
ACH-000480,-0.167462233798
ACH-000481,-0.214282275968
ACH-000483,-0.132332179818
ACH-000484,-0.272877037642
ACH-000485,-0.11883365165200001
ACH-000486,-0.25669953890999997
ACH-000487,-0.25403986915800003
ACH-000488,-0.19484761655299998
ACH-000490,-0.280998911759
ACH-000491,-0.287270977275
ACH-000495,-0.141032961638
ACH-000496,-0.266476463422
ACH-000499,-0.0026014235774800003
ACH-000500,-0.421735735424
ACH-000502,-0.146936371315
ACH-000503,-0.0787426181479
ACH-000505,-0.17375731352200002
ACH-000507,-0.372041672092
ACH-000510,-0.239228251612
ACH-000511,-0.0919371695548
ACH-000512,-0.0628872298802
ACH-000516,-0.17391405118
ACH-000517,-0.08334187211069999
ACH-000518,-0.204468997291
ACH-000520,-0.33698499943099997
ACH-000521,-0.468413189848
ACH-000522,-0.47249420372199996
ACH-000524,-0.056335711603100004
ACH-000527,-0.128949940215
ACH-000528,-0.15961932993699998
ACH-000537,-0.310227820443
ACH-000541,-0.290379486286
ACH-000542,-0.33137408535
ACH-000544,-0.32973403563299997
ACH-000545,-0.31088423006099997
ACH-000547,-0.0801022166179
ACH-000548,-0.155415576436
ACH-000549,-0.2632859013
ACH-000550,-0.027317122513599995
ACH-000552,-0.212247472421
ACH-000556,-0.37903477845899997
ACH-000557,0.07306910413750001
ACH-000570,-0.248180087823
ACH-000571,-0.171092212277
ACH-000573,-0.19338144683400002
ACH-000576,-0.20150037803399998
ACH-000580,-0.246636015424
ACH-000584,-0.23190855300000002
ACH-000585,-0.10287253217499999
ACH-000588,-0.184242846725
ACH-000589,-0.145765771187
ACH-000591,-0.229310060976
ACH-000593,-0.22089705687
ACH-000600,-0.257717162852
ACH-000601,-0.196122883431
ACH-000604,-0.369979104689
ACH-000605,-0.517794428836
ACH-000606,-0.36432965603600004
ACH-000608,-0.032430962550800004
ACH-000614,-0.059306373162
ACH-000616,-0.311134935172
ACH-000618,-0.119485102913
ACH-000619,-0.278549094536
ACH-000620,-0.294044186938
ACH-000621,-0.1395330062
ACH-000622,-0.34898759646899996
ACH-000623,-0.16459285896
ACH-000624,-0.183193095386
ACH-000627,-0.50044704073
ACH-000630,-0.136341748223
ACH-000632,-0.41698610415200005
ACH-000633,-0.176249031855
ACH-000637,0.0354732353804
ACH-000638,-0.237341293379
ACH-000646,-0.0177346697138
ACH-000647,-0.20472879431
ACH-000648,-0.40656076054300005
ACH-000649,-0.295206216811
ACH-000651,-0.334242076191
ACH-000652,-0.58430392682
ACH-000653,-0.0743599345175
ACH-000657,-0.348871255973
ACH-000658,-0.151733089498
ACH-000661,-0.316848863452
ACH-000662,-0.133364667489
ACH-000663,-0.24259552969599998
ACH-000665,-0.277786664728
ACH-000671,-0.280439969688
ACH-000673,-0.15336195920600001
ACH-000676,-0.29297680705400003
ACH-000677,-0.341784697639
ACH-000681,-0.143808088609
ACH-000682,-0.26233820852699996
ACH-000683,-0.287625128898
ACH-000684,-0.281198794865
ACH-000688,-0.43987969973499996
ACH-000693,-0.46392687188299997
ACH-000694,-0.239041047912
ACH-000695,-0.0073395114436499995
ACH-000696,-0.283016594014
ACH-000697,-0.0677027908833
ACH-000699,-0.0253385955468
ACH-000701,-0.0337632706439
ACH-000706,-0.203524896096
ACH-000711,-0.145360009806
ACH-000713,-0.558642799633
ACH-000714,0.105198128606
ACH-000718,-0.0676945093844
ACH-000720,-0.18904533208000002
ACH-000721,-0.540884791133
ACH-000724,-0.0550622255755
ACH-000725,-0.370365088051
ACH-000732,-0.27042823678399996
ACH-000734,-0.315105332876
ACH-000735,-0.197086785933
ACH-000736,-0.183407355763
ACH-000738,-0.260406246944
ACH-000746,-0.172797361842
ACH-000747,-0.42354487250100004
ACH-000748,-0.27545277868900003
ACH-000753,-0.18927501638099997
ACH-000756,-0.39327801500500004
ACH-000757,-0.35309352494
ACH-000758,-0.411728766501
ACH-000760,-0.30580519252599997
ACH-000763,-0.278623589364
ACH-000764,-0.199406758967
ACH-000765,-0.395262602388
ACH-000766,-0.13321796519999998
ACH-000767,-0.324584744419
ACH-000768,-0.285421885573
ACH-000769,-0.07955755115089999
ACH-000770,-0.201045292694
ACH-000771,-0.363687142241
ACH-000773,-0.157697008492
ACH-000776,-0.387165937024
ACH-000777,-0.20102087307799998
ACH-000778,-0.323910277558
ACH-000781,-0.168759203384
ACH-000782,-0.164538896146
ACH-000783,-0.212803393679
ACH-000784,-0.22937578522100002
ACH-000785,-0.232239231627
ACH-000787,-0.216326461514
ACH-000788,-0.176730322685
ACH-000791,-0.24808414120900002
ACH-000792,-0.25202947919700003
ACH-000794,-0.43012251969
ACH-000796,-0.284439054257
ACH-000799,-0.129980094707
ACH-000800,-0.345810152266
ACH-000802,-0.35653721093
ACH-000804,-0.50089952537
ACH-000805,0.08953759239739999
ACH-000809,-0.137843537147
ACH-000810,-0.041948297775099994
ACH-000811,-0.21581028579599998
ACH-000817,0.07421395582889999
ACH-000819,-0.358751031647
ACH-000820,-0.32699794984
ACH-000821,-0.5169357428620001
ACH-000822,-0.178326283812
ACH-000823,-0.22771040600499998
ACH-000824,-0.307725973612
ACH-000827,-0.193635672542
ACH-000829,-0.04390387841249999
ACH-000831,-0.33693871104199996
ACH-000832,-0.25127967624499997
ACH-000833,-0.556884201616
ACH-000834,-0.46280872875100004
ACH-000835,-0.28361893632
ACH-000836,-0.30226366687399997
ACH-000837,-0.311351974565
ACH-000838,-0.0973121167107
ACH-000839,-0.520945527209
ACH-000840,-0.237487694613
ACH-000841,-0.26063730539700003
ACH-000843,-0.408389103722
ACH-000846,-0.24652686623700001
ACH-000847,0.0068937972469
ACH-000848,-0.251271786173
ACH-000849,-0.07124456315830001
ACH-000851,-0.512005496298
ACH-000855,-0.34547163186499996
ACH-000856,-0.11370678214199999
ACH-000858,-0.331219853796
ACH-000859,-0.426100410947
ACH-000861,-0.345415636792
ACH-000862,-0.291389675467
ACH-000865,-0.468384167753
ACH-000866,-0.0491869957828
ACH-000867,-0.19377046818100002
ACH-000869,-0.261167553684
ACH-000872,-0.219448554802
ACH-000873,-0.21678835744199998
ACH-000876,-0.254962030476
ACH-000878,-0.058279211491900004
ACH-000880,-0.052316913159
ACH-000881,-0.113796296576
ACH-000882,-0.225634747383
ACH-000884,-0.32818336140099996
ACH-000885,-0.15176617394300002
ACH-000887,-0.42795446191299996
ACH-000888,-0.21124342153
ACH-000889,-0.28465280404300003
ACH-000890,-0.333285879196
ACH-000896,-0.380897483468
ACH-000898,-0.42349377437200003
ACH-000900,-0.061871906518599994
ACH-000901,-0.06675003007290001
ACH-000905,-0.37318209928400004
ACH-000906,-0.28641862466400003
ACH-000907,-0.129035358526
ACH-000910,-0.0943670450994
ACH-000911,-0.24720845090500002
ACH-000912,-0.267579445417
ACH-000913,-0.320202414769
ACH-000915,-0.37873607286399996
ACH-000916,-0.568092283675
ACH-000917,-0.0498435258055
ACH-000921,-0.37683437752800003
ACH-000924,-0.34414699017399997
ACH-000926,-0.0865189928522
ACH-000928,-0.35312635255099994
ACH-000929,-0.390228293165
ACH-000932,-0.248526921493
ACH-000935,-0.0755688583884
ACH-000936,-0.38833840962899996
ACH-000937,-0.172449706788
ACH-000938,-0.198161169073
ACH-000939,-0.28008269473
ACH-000941,-0.270762909905
ACH-000943,-0.136119369683
ACH-000946,-0.28778870626499997
ACH-000947,-0.231719906922
ACH-000948,-0.126791047975
ACH-000950,-0.010892828665499999
ACH-000953,-0.490438097912
ACH-000957,-0.312965392064
ACH-000958,-0.3019158441
ACH-000960,-0.275375714047
ACH-000963,0.010030215261799999
ACH-000968,-0.34433457710999993
ACH-000969,-0.260715394232
ACH-000973,-0.174347649204
ACH-000974,-0.20344107295699998
ACH-000975,-0.32914944753
ACH-000976,-0.404390863398
ACH-000978,-0.121722600269
ACH-000980,-0.356781886483
ACH-000984,-0.35902157989
ACH-000986,-0.32343885033799996
ACH-000988,-0.33816705026999994
ACH-000993,-0.42130185401000003
ACH-000994,-0.384313245729
ACH-000996,-0.128179529331
ACH-001001,-0.338821111395
ACH-001020,-0.44517210608400004
ACH-001028,-0.265908885168
ACH-001031,-0.330064373869
ACH-001038,-0.333469006062
ACH-001048,-0.29321462016600003
ACH-001050,-0.356892258398
ACH-001053,-0.0347435047566
ACH-001054,-0.405362043434
ACH-001061,-0.277037293596
ACH-001067,-0.0408052811688
ACH-001075,-0.17158179537999999
ACH-001096,-0.26594479304900004
ACH-001128,-0.376777650507
ACH-001134,-0.397194458118
ACH-001151,-0.344308652835
ACH-001163,-0.15120006907
ACH-001164,0.159763231695
ACH-001173,-0.23608398769000002
ACH-001183,-0.32057049715
ACH-001184,-0.253558787768
ACH-001190,-0.435657575704
ACH-001192,-0.269444104934
ACH-001193,-0.643215403577
ACH-001196,-0.233220641354
ACH-001197,-0.316679542762
ACH-001205,-0.151246854498
ACH-001211,-0.118140882358
ACH-001212,0.031699649742
ACH-001228,-0.32601680925
ACH-001232,-0.22610260234299998
ACH-001239,-0.444585074658
ACH-001274,-0.20404062940099998
ACH-001275,-0.196090074593
ACH-001277,-0.470736264483
ACH-001278,-0.132302495574
ACH-001280,0.295923877222
ACH-001283,-0.21999137269900002
ACH-001289,-0.04927207213359999
ACH-001295,-0.31652060893
ACH-001300,0.026860303590899998
ACH-001301,-0.299361378178
ACH-001302,0.173309714567
ACH-001303,-0.27338239749800003
ACH-001306,-0.206143858196
ACH-001318,-0.333530870523
ACH-001322,-0.360585109845
ACH-001328,-0.206487987437
ACH-001332,-0.23465293186299999
ACH-001333,-0.0832437725589
ACH-001336,-0.276256068099
ACH-001340,-0.173596526195
ACH-001346,-0.260763103988
ACH-001353,-0.181392394778
ACH-001354,-0.384505793392
ACH-001367,-0.374457063305
ACH-001368,-0.125857748267
ACH-001374,-0.36989997502
ACH-001375,-0.059831829316
ACH-001377,-0.0980939861044
ACH-001380,-0.177750834669
ACH-001391,-0.34225712247199996
ACH-001407,-0.155307790037
ACH-001408,-0.29416375855300003
ACH-001413,-0.285943522509
ACH-001430,-0.26404536234299997
ACH-001431,-0.343192858058
ACH-001450,-0.218762544626
ACH-001496,-0.24721903571999998
ACH-001500,-0.22709932750999998
ACH-001521,-0.07199084175739999
ACH-001523,-0.190381427231
ACH-001532,-0.34807010384099996
ACH-001536,-0.13680277417
ACH-001550,-0.166585505705
ACH-001552,-0.168125802496
ACH-001554,-0.09439013934139999
ACH-001645,-0.331601442543
ACH-001654,-0.171112554689
ACH-001715,-0.034704351081
ACH-001735,-0.281242979271
ACH-001736,-0.13388332285
ACH-001737,-0.11245421729699999
ACH-001740,-0.152221859281
ACH-001745,-0.285088048035
ACH-001750,-0.0865830328828
ACH-001765,-0.192372575783
ACH-001956,-0.16292042357
ACH-001957,-0.201816074401
