,SPPL2A (84888)
ACH-000227,0.36590770888499996
ACH-000228,0.07028555807510001
ACH-000231,0.336650612784
ACH-000232,0.349747105767
ACH-000233,0.25876052145
ACH-000234,0.28163637910100003
ACH-000235,0.218395262873
ACH-000237,0.381042002325
ACH-000238,0.380743492774
ACH-000243,0.269494427651
ACH-000244,0.35124679656400004
ACH-000246,0.355072071254
ACH-000248,0.218384469514
ACH-000250,0.341228463612
ACH-000251,0.277431103165
ACH-000253,0.305322382416
ACH-000255,0.17733361740400003
ACH-000256,0.356449031218
ACH-000257,0.07764071701360001
ACH-000258,0.320362122515
ACH-000259,0.356406031799
ACH-000260,0.345379089099
ACH-000261,0.354849210431
ACH-000262,0.26855289214600003
ACH-000263,0.199262830637
ACH-000264,0.375766500211
ACH-000265,0.129236815891
ACH-000266,0.19678435013
ACH-000272,0.325339738807
ACH-000273,0.397669749052
ACH-000274,0.309276445698
ACH-000277,0.428097968244
ACH-000278,0.442762204437
ACH-000279,0.35576649049500003
ACH-000280,0.446756413792
ACH-000281,0.39067409376199996
ACH-000288,0.19373940474800003
ACH-000291,0.475332475647
ACH-000293,0.291016391058
ACH-000294,0.200309393422
ACH-000295,0.057881079753400004
ACH-000296,0.263792435685
ACH-000302,0.253314068634
ACH-000304,0.388785773825
ACH-000307,0.20050832215300002
ACH-000308,0.36039927782700004
ACH-000310,0.48469905028899996
ACH-000311,0.334623473415
ACH-000312,0.334314178483
ACH-000315,-0.32453844738800003
ACH-000316,0.32245547572
ACH-000317,0.39532527539000006
ACH-000318,0.29123499160599997
ACH-000319,0.10173794762800001
ACH-000320,0.168418261061
ACH-000322,0.398550018066
ACH-000323,0.330441298808
ACH-000324,0.311342282022
ACH-000329,0.46775824124300003
ACH-000330,0.31822372941599997
ACH-000331,0.47937703034100004
ACH-000332,0.327560816798
ACH-000334,-0.0668413548399
ACH-000335,0.209246382504
ACH-000336,0.234523894118
ACH-000337,0.16828304915
ACH-000339,0.41982293311999996
ACH-000341,0.336879501227
ACH-000348,0.348123122136
ACH-000350,0.139555066856
ACH-000352,0.155508592294
ACH-000356,0.447642615087
ACH-000361,0.35107015304399997
ACH-000362,0.317039854069
ACH-000363,0.297736135256
ACH-000364,0.293230949404
ACH-000365,0.322822177669
ACH-000366,0.232718756889
ACH-000368,0.167356660393
ACH-000374,0.424412576434
ACH-000375,0.249272593006
ACH-000376,0.278781362122
ACH-000381,0.471522281014
ACH-000383,0.30994303408
ACH-000387,0.233194935654
ACH-000389,0.46131165197400004
ACH-000390,0.332196546577
ACH-000393,0.353158074585
ACH-000395,0.311333235137
ACH-000397,0.371924993707
ACH-000401,0.126329551531
ACH-000402,0.111126637297
ACH-000403,0.223588958151
ACH-000404,0.597000820647
ACH-000406,0.42935067235299995
ACH-000407,0.232628027682
ACH-000408,0.111440247888
ACH-000410,0.313901663998
ACH-000411,0.41707184146399995
ACH-000414,0.288323217416
ACH-000415,0.42217381384
ACH-000416,0.4344835908
ACH-000420,0.312331626657
ACH-000421,0.25219166906999996
ACH-000424,0.414858284018
ACH-000425,0.399751195775
ACH-000426,0.135411667317
ACH-000427,0.253988581895
ACH-000433,0.47521602593699996
ACH-000436,0.218666884479
ACH-000444,0.234320805376
ACH-000445,0.419166017035
ACH-000448,0.18928783579300001
ACH-000450,0.39430985810999997
ACH-000452,0.304143701541
ACH-000454,0.47166895930299996
ACH-000458,0.35370760547799995
ACH-000459,0.337343590144
ACH-000460,0.23898913919599998
ACH-000461,0.254531427803
ACH-000463,0.28449659040999997
ACH-000464,0.34499702080600003
ACH-000466,0.349709661435
ACH-000467,0.46002356497900004
ACH-000468,0.191470648033
ACH-000469,0.35796428224
ACH-000470,0.19027563426600003
ACH-000471,0.386120109361
ACH-000472,0.294461149298
ACH-000473,0.386740119489
ACH-000475,0.467151898322
ACH-000476,0.334949040053
ACH-000477,0.24553013466600002
ACH-000480,0.31903371543000003
ACH-000481,0.137037370273
ACH-000483,0.123437542985
ACH-000484,0.251319284936
ACH-000485,0.46636553675
ACH-000486,0.28360698999899997
ACH-000487,0.26235611689599997
ACH-000488,0.280310828914
ACH-000490,0.346362165265
ACH-000491,0.025568701435099997
ACH-000495,0.231748218496
ACH-000496,-0.111323101614
ACH-000499,0.382541456796
ACH-000500,0.406555281373
ACH-000502,0.282713061098
ACH-000503,0.372367377384
ACH-000505,0.279682490761
ACH-000507,0.361093969801
ACH-000510,0.335447491411
ACH-000511,0.280870376314
ACH-000512,0.342662979337
ACH-000516,0.446698928226
ACH-000517,0.231794481944
ACH-000518,0.36275492283200006
ACH-000520,0.195839995817
ACH-000521,0.186632223025
ACH-000522,0.324480513463
ACH-000524,0.29692340228799996
ACH-000527,0.22624812822299997
ACH-000528,0.323069494649
ACH-000537,0.266946105691
ACH-000541,0.24368280523699998
ACH-000542,0.300399383594
ACH-000544,0.147117569629
ACH-000545,0.354761104991
ACH-000547,0.33255741804600003
ACH-000548,0.34517133069
ACH-000549,0.102227630756
ACH-000550,0.256626368187
ACH-000552,0.271158528339
ACH-000556,0.52496730111
ACH-000557,0.386305215413
ACH-000570,0.210840463216
ACH-000571,0.227841954921
ACH-000573,0.251874218495
ACH-000576,0.410717291314
ACH-000580,0.13151181082399999
ACH-000584,0.34378505297
ACH-000585,0.27131188552499996
ACH-000588,0.210059854624
ACH-000589,0.24122677216999996
ACH-000591,0.369643516
ACH-000593,0.262499027103
ACH-000600,0.29794054360800004
ACH-000601,0.252561710599
ACH-000604,0.387612845346
ACH-000605,0.329021500828
ACH-000606,0.36814457849200005
ACH-000608,0.254241099837
ACH-000614,0.603569061887
ACH-000616,0.308490264821
ACH-000618,0.26230025018
ACH-000619,0.379066334779
ACH-000620,0.23441763106999997
ACH-000621,0.363330347763
ACH-000622,0.551542054847
ACH-000623,0.282564713709
ACH-000624,0.30182995577599997
ACH-000627,0.21079052778700003
ACH-000630,0.290262281369
ACH-000632,0.18426070897
ACH-000633,0.2224667851
ACH-000637,0.25835231204
ACH-000638,0.19221291495999998
ACH-000646,0.555680171969
ACH-000647,0.310366091901
ACH-000648,0.312771839848
ACH-000649,0.19996645427
ACH-000651,0.33482805809599997
ACH-000652,0.23191254021
ACH-000653,0.20700737495700003
ACH-000657,0.370811086729
ACH-000658,0.205107195662
ACH-000661,0.253075232465
ACH-000662,0.143514643374
ACH-000663,0.379108141034
ACH-000665,0.342691238158
ACH-000671,0.276056102752
ACH-000673,0.40763624041100005
ACH-000676,0.250197039438
ACH-000677,0.397485917077
ACH-000681,0.273021885986
ACH-000682,0.20670385619800002
ACH-000683,0.33654422144199997
ACH-000684,0.214650766227
ACH-000688,0.40201119344999997
ACH-000693,0.277840056347
ACH-000694,0.311909563382
ACH-000695,0.146092868368
ACH-000696,0.21816016383499998
ACH-000697,0.323564053593
ACH-000699,0.352044802031
ACH-000701,0.21134409466600002
ACH-000706,0.366124557171
ACH-000711,0.297001677545
ACH-000713,0.441550176734
ACH-000714,0.11126417343100001
ACH-000718,0.34763569758100005
ACH-000720,0.392207849879
ACH-000721,0.24117091693000003
ACH-000724,0.318847863937
ACH-000725,0.235156781981
ACH-000732,0.291816319075
ACH-000734,0.236740213554
ACH-000735,0.404862398033
ACH-000736,0.178685972863
ACH-000738,0.389953023711
ACH-000746,0.284254236521
ACH-000747,0.248142157192
ACH-000748,0.302392148156
ACH-000753,0.17855061383999998
ACH-000756,0.386105797703
ACH-000757,-0.100270365093
ACH-000758,0.265590481225
ACH-000760,0.274548947527
ACH-000763,0.41889200858599995
ACH-000764,0.423386306986
ACH-000765,0.257646596133
ACH-000766,0.18255520037099998
ACH-000767,0.252685550837
ACH-000768,0.257397623299
ACH-000769,0.479523449964
ACH-000770,0.297665646165
ACH-000771,0.312122941228
ACH-000773,0.269368575096
ACH-000776,0.295223972728
ACH-000777,0.110111530583
ACH-000778,0.11584902059699999
ACH-000781,0.286114113535
ACH-000782,0.33895327190700003
ACH-000783,0.269655266876
ACH-000784,0.311455443111
ACH-000785,0.23400812691599998
ACH-000787,0.247054828263
ACH-000788,0.3210280203
ACH-000791,0.210662106681
ACH-000792,0.236556459056
ACH-000794,0.389424133336
ACH-000796,0.23125699592500001
ACH-000799,0.35868228423
ACH-000800,0.35875372588200005
ACH-000802,0.275658002472
ACH-000804,0.387534054991
ACH-000805,0.318169671401
ACH-000809,0.17172424959600002
ACH-000810,0.602716896812
ACH-000811,0.35483894094400004
ACH-000817,0.49506567975
ACH-000819,0.316036717867
ACH-000820,0.355054316241
ACH-000821,0.199724683741
ACH-000822,0.22660975292100002
ACH-000823,0.398925072592
ACH-000824,0.304541703211
ACH-000827,0.24898606281100003
ACH-000829,0.0730120916753
ACH-000831,0.30933293915
ACH-000832,0.0974824243829
ACH-000833,0.39717468702799996
ACH-000834,0.33896801399099996
ACH-000835,0.34674853058
ACH-000836,0.21922128312800002
ACH-000837,0.291396537596
ACH-000838,-0.0779310289498
ACH-000839,0.150692240867
ACH-000840,0.492048179607
ACH-000841,0.106899360392
ACH-000843,0.315828753138
ACH-000846,0.316319417746
ACH-000847,0.399005235822
ACH-000848,0.38775689179
ACH-000849,0.228719568479
ACH-000851,0.246826012337
ACH-000855,0.33924478375
ACH-000856,0.252417725727
ACH-000858,0.481406822559
ACH-000859,0.508534513432
ACH-000861,0.368632392671
ACH-000862,0.526104709492
ACH-000865,0.291008429259
ACH-000866,0.46199919876
ACH-000867,0.145177298709
ACH-000869,0.31826349877300003
ACH-000872,0.39168575153499996
ACH-000873,0.19621318491599998
ACH-000876,0.36508026981700004
ACH-000878,0.6860454520899999
ACH-000880,0.480902260268
ACH-000881,0.200224609714
ACH-000882,0.24643749237100002
ACH-000884,0.237630812898
ACH-000885,0.389204535862
ACH-000887,0.217928255245
ACH-000888,0.430408404303
ACH-000889,0.332309222514
ACH-000890,0.42533620884400003
ACH-000896,0.144113561551
ACH-000898,0.388924807275
ACH-000900,0.205867181973
ACH-000901,0.335646120546
ACH-000905,0.309551118226
ACH-000906,0.356314233425
ACH-000907,0.413940677381
ACH-000910,0.245793328916
ACH-000911,0.286474723655
ACH-000912,0.328049400645
ACH-000913,0.20731882389400003
ACH-000915,0.19962150636
ACH-000916,0.287104265449
ACH-000917,0.30144386300799997
ACH-000921,0.321128727205
ACH-000924,0.329050839406
ACH-000926,0.287145603036
ACH-000928,0.24848432249699998
ACH-000929,0.249957570779
ACH-000932,0.146568711754
ACH-000935,0.346411746669
ACH-000936,0.220694912844
ACH-000937,0.280804213206
ACH-000938,0.327108047254
ACH-000939,0.191670847944
ACH-000941,0.170862522328
ACH-000943,0.31571334618700003
ACH-000946,0.287575643446
ACH-000947,0.33169896938099996
ACH-000948,0.291109405034
ACH-000950,0.10709468012199999
ACH-000953,0.365284058219
ACH-000957,0.40122451281599997
ACH-000958,0.266373117299
ACH-000960,0.357133133904
ACH-000963,0.381459380608
ACH-000968,0.325303048475
ACH-000969,0.281131776299
ACH-000973,0.26370635276099996
ACH-000974,0.310445068107
ACH-000975,0.31754266036400003
ACH-000976,0.37034973845200003
ACH-000978,0.467845456166
ACH-000980,0.328885979523
ACH-000984,0.17146740979699998
ACH-000986,0.327720418576
ACH-000988,0.322929049443
ACH-000993,0.300386787781
ACH-000994,0.19758653199999998
ACH-000996,0.225088465185
ACH-001001,0.38070902318000005
ACH-001020,0.154248182738
ACH-001028,0.328193488819
ACH-001031,0.37658864543700005
ACH-001038,0.209373457945
ACH-001048,0.348370338419
ACH-001050,0.17506459900899998
ACH-001053,0.46953063087700003
ACH-001054,0.364484844792
ACH-001061,0.352690271519
ACH-001067,0.23592669246300002
ACH-001075,0.299549801937
ACH-001096,0.419488179426
ACH-001128,0.364111753053
ACH-001134,0.216716617546
ACH-001151,0.180302605482
ACH-001163,0.270215130034
ACH-001164,0.45300198383400003
ACH-001173,0.394484027646
ACH-001183,0.25289548243
ACH-001184,0.353309496604
ACH-001190,0.34631893288099996
ACH-001192,0.20850097401700002
ACH-001193,0.334166441059
ACH-001196,0.36845449310999995
ACH-001197,0.117804440069
ACH-001205,0.41826269201099997
ACH-001211,0.123095410241
ACH-001212,0.293746001292
ACH-001228,0.374453372409
ACH-001232,0.46212559143799997
ACH-001239,0.336375935798
ACH-001274,0.26300288676
ACH-001275,0.43920274835699996
ACH-001277,0.319248224815
ACH-001278,0.440961907269
ACH-001280,0.149948005838
ACH-001283,0.273390083911
ACH-001289,0.26342391961399997
ACH-001295,0.36701696916500004
ACH-001300,0.35297211483400004
ACH-001301,0.200086045656
ACH-001302,0.0072237185244
ACH-001303,0.326294699674
ACH-001306,0.362542446026
ACH-001318,0.323566322799
ACH-001322,0.243189110178
ACH-001328,0.418128007265
ACH-001332,0.197896373097
ACH-001333,0.232522537287
ACH-001336,0.13494594829700002
ACH-001340,0.307900110765
ACH-001346,0.367406191412
ACH-001353,0.25018510449299997
ACH-001354,0.0771075134254
ACH-001367,0.446493412338
ACH-001368,0.246821700205
ACH-001374,0.214789437498
ACH-001375,0.36081584997500005
ACH-001377,0.275812413243
ACH-001380,0.242755905108
ACH-001391,0.311807832255
ACH-001407,0.234120499036
ACH-001408,0.282573273295
ACH-001413,0.316043898785
ACH-001430,0.555787665635
ACH-001431,0.392587633262
ACH-001450,0.361830843453
ACH-001496,0.157878237783
ACH-001500,0.332901554932
ACH-001521,0.167126744617
ACH-001523,0.473130830439
ACH-001532,0.35567134529399996
ACH-001536,0.219328824209
ACH-001550,0.232498272017
ACH-001552,0.47975542708200003
ACH-001554,0.347771571215
ACH-001645,0.272229234391
ACH-001654,0.19631543119800002
ACH-001715,0.587406168046
ACH-001735,0.331888410848
ACH-001736,0.34556845168399997
ACH-001737,0.282157384404
ACH-001740,0.19926603055199998
ACH-001745,0.224969093963
ACH-001750,0.287263885945
ACH-001765,0.0999363117158
ACH-001956,0.317996375046
ACH-001957,0.29768858511999996
