,OCLN (100506658)
ACH-000004,-0.115353794267
ACH-000007,0.149632791575
ACH-000009,0.120469741258
ACH-000011,-0.123542708003
ACH-000012,-0.334798007452
ACH-000013,-0.0598870222702
ACH-000014,0.108581483295
ACH-000015,-0.363416865439
ACH-000017,-0.227337920668
ACH-000018,-0.293761624746
ACH-000019,-0.400866375842
ACH-000021,-0.0928314625205
ACH-000022,-0.0879305784406
ACH-000025,0.0995753434454
ACH-000028,-0.128722192131
ACH-000030,0.0014322377177399999
ACH-000035,-0.0141782335111
ACH-000036,-0.351586178151
ACH-000037,-0.08274686830960001
ACH-000039,0.183554379378
ACH-000040,-0.285144921668
ACH-000041,-0.12042702702
ACH-000042,0.15212776593
ACH-000045,-0.245020701274
ACH-000047,0.0542323117561
ACH-000052,-0.038360303637800006
ACH-000053,-0.20113798627300003
ACH-000054,-0.242222058508
ACH-000055,-0.12333884670600001
ACH-000060,0.24575621549499999
ACH-000067,-0.10675300482899999
ACH-000070,-0.119947585624
ACH-000075,-0.21374760505100002
ACH-000078,-0.030479906595
ACH-000082,-0.112605909502
ACH-000085,-0.0032832615695199997
ACH-000086,-0.221200312363
ACH-000087,-0.014388896271600001
ACH-000092,-0.418222356521
ACH-000095,0.0574906268322
ACH-000097,-0.23405800338399999
ACH-000098,-0.164864870121
ACH-000099,0.151064328809
ACH-000108,0.0359854127933
ACH-000113,-0.033689014675
ACH-000115,-0.0677032238686
ACH-000116,-0.272468136339
ACH-000118,0.133835256956
ACH-000120,0.116666321887
ACH-000123,-0.0361964335667
ACH-000127,0.0438398142679
ACH-000128,-0.0626423591235
ACH-000132,-0.0732206235029
ACH-000133,-0.132023266369
ACH-000137,-0.290976173479
ACH-000138,0.14437963695800002
ACH-000142,-0.18746046462699997
ACH-000143,-0.04192668123769999
ACH-000146,-0.0917829513882
ACH-000148,-0.0899708729033
ACH-000150,-0.014742766828199999
ACH-000152,0.0550725796179
ACH-000153,-0.442909997445
ACH-000159,-0.184585117665
ACH-000160,-0.0047862999095900005
ACH-000163,-0.0181594497193
ACH-000167,-0.333065536509
ACH-000168,0.0694387400002
ACH-000169,-0.23419228646499998
ACH-000178,-0.0921614962407
ACH-000182,-0.245070495477
ACH-000183,-0.636857036288
ACH-000188,-0.12704919861
ACH-000189,-0.139265987848
ACH-000190,-0.182489638398
ACH-000198,-0.0417311931492
ACH-000204,-0.348804918239
ACH-000206,0.319693971206
ACH-000207,-0.023525335498700003
ACH-000211,-0.094721553651
ACH-000215,-0.161598512262
ACH-000221,-0.17941126755999998
ACH-000222,0.23629517508
ACH-000223,-0.162264649544
ACH-000226,-0.117345887284
ACH-000227,-0.0364816604168
ACH-000228,0.0191137253707
ACH-000231,-0.10938949840999998
ACH-000232,-0.0464441503285
ACH-000233,-0.07596251680879999
ACH-000234,0.174614430586
ACH-000235,-0.134906728239
ACH-000237,0.058329390628899996
ACH-000238,-0.259296902447
ACH-000243,-0.241149212579
ACH-000244,-0.510804199578
ACH-000246,-0.10509519004699999
ACH-000248,-0.276232091573
ACH-000250,-0.0929646744946
ACH-000251,-0.00102923916966
ACH-000253,0.037445269746
ACH-000255,-0.0341178581342
ACH-000256,-0.25254440975299997
ACH-000257,-0.291152467273
ACH-000258,-0.117626300147
ACH-000259,-0.00847642225211
ACH-000260,-0.26960257215100003
ACH-000261,-0.0831516878538
ACH-000262,-0.133280756321
ACH-000263,0.226791837025
ACH-000264,-0.14983477555
ACH-000265,-0.0439734254304
ACH-000266,-0.0876872831621
ACH-000272,-0.150709499795
ACH-000273,-0.0942823014023
ACH-000274,0.10741012087000001
ACH-000277,-0.146921694972
ACH-000278,0.0193103194035
ACH-000279,-0.405973912383
ACH-000280,0.0847299818217
ACH-000281,0.271942897238
ACH-000288,-0.164375617608
ACH-000291,0.150943441277
ACH-000293,-0.16590557336
ACH-000294,-0.10050736510500001
ACH-000295,-0.24837255401299999
ACH-000296,-0.19970519391600003
ACH-000302,-0.36250930141500004
ACH-000304,-0.552758386704
ACH-000307,-0.012909937934099999
ACH-000308,-0.08499269449489999
ACH-000310,0.026179941556199997
ACH-000311,0.258078118747
ACH-000312,0.0399856489225
ACH-000315,-0.535393321839
ACH-000316,-0.148111363184
ACH-000317,-0.141614959401
ACH-000318,-0.35564119751100004
ACH-000319,-0.0881194156914
ACH-000320,0.00740821288617
ACH-000322,0.024520588052500004
ACH-000323,-0.38052193282700003
ACH-000324,-0.308540678854
ACH-000329,0.020016876719999997
ACH-000330,-0.164951244906
ACH-000331,-0.17283497838599998
ACH-000332,-0.0573777885028
ACH-000334,-0.314603972045
ACH-000335,-0.328636284066
ACH-000336,0.225923131877
ACH-000337,0.191491639637
ACH-000339,-0.0682753039484
ACH-000341,-0.0169764903301
ACH-000348,-0.14168660776699998
ACH-000350,0.059535235654499995
ACH-000352,-0.0660963104225
ACH-000356,0.172624221913
ACH-000361,0.00779742696621
ACH-000362,0.0461381352919
ACH-000363,-0.0446173493878
ACH-000364,0.150399077492
ACH-000365,-0.08795669149299999
ACH-000366,0.0723916682173
ACH-000368,-0.0574644842327
ACH-000374,-0.022241883018
ACH-000375,-0.41267766797100003
ACH-000376,0.032148642936800004
ACH-000381,0.0016639806195
ACH-000383,-0.06539927881640001
ACH-000387,-0.0901322642465
ACH-000389,-0.38066206933700003
ACH-000390,0.0049747119676199995
ACH-000393,-0.33608389816100004
ACH-000395,-0.409621986658
ACH-000397,-0.0564811826286
ACH-000401,-0.237600448889
ACH-000402,-0.122633638787
ACH-000403,-0.0274041563577
ACH-000404,-0.6064673068399999
ACH-000406,0.007540142603979999
ACH-000407,-0.273151954434
ACH-000408,-0.125175893815
ACH-000410,-0.13449336407600002
ACH-000411,0.110309521286
ACH-000414,0.305179030415
ACH-000415,0.162909805392
ACH-000416,-0.128948828068
ACH-000420,-0.140454303926
ACH-000421,-0.152386238511
ACH-000424,-0.08434648614869998
ACH-000425,-0.243534306822
ACH-000426,-0.0822935284651
ACH-000427,-0.488990394775
ACH-000433,-0.17562592027600002
ACH-000436,-0.12178132879699999
ACH-000444,-0.0298597116994
ACH-000445,-0.229279786601
ACH-000448,-0.34054724075000004
ACH-000450,-0.376291650645
ACH-000452,0.052992836119400005
ACH-000454,-0.0712248705441
ACH-000458,-0.0661855077049
ACH-000459,-0.20305405734499998
ACH-000460,-0.08113844167289999
ACH-000461,-0.180722402344
ACH-000463,-0.22680867853199999
ACH-000464,-0.0015415976629200002
ACH-000466,0.0243454309608
ACH-000467,0.00900560761353
ACH-000468,-0.202649194874
ACH-000469,-0.08201908664180001
ACH-000470,-0.436059603267
ACH-000471,-0.030740872521900005
ACH-000472,-0.150245738343
ACH-000473,-0.0144010697758
ACH-000475,-0.028933461206999998
ACH-000476,0.036575986831900005
ACH-000477,-0.149294227663
ACH-000480,-0.0629320861271
ACH-000481,-0.142615915589
ACH-000483,0.137768100636
ACH-000484,-0.351651859004
ACH-000485,0.102466581338
ACH-000486,-0.12099382134400001
ACH-000487,0.0843978811262
ACH-000488,0.0357363768664
ACH-000490,-0.231937743063
ACH-000491,-0.219713344993
ACH-000495,0.023529536696099997
ACH-000496,-0.120852007291
ACH-000499,0.0566914643391
ACH-000500,-0.5553125680259999
ACH-000502,0.0328200313878
ACH-000503,0.21610337773200003
ACH-000505,-0.10500649898
ACH-000507,-0.0255205423449
ACH-000510,-0.16248979817
ACH-000511,-0.196517811353
ACH-000512,-0.435089352855
ACH-000516,-0.148672215253
ACH-000517,-0.082568534381
ACH-000518,-0.22103754817
ACH-000520,-0.34874406172399997
ACH-000521,0.0387991609543
ACH-000522,-0.243090482251
ACH-000524,-0.338107965091
ACH-000527,0.130204185127
ACH-000528,0.06469597654350001
ACH-000537,0.0160598212641
ACH-000541,-0.15246109392
ACH-000542,0.0758103937443
ACH-000544,-0.20958673504
ACH-000545,-0.134131026441
ACH-000547,-0.121696639379
ACH-000548,-0.12342125480900001
ACH-000549,0.264334774128
ACH-000550,-0.13967364231499999
ACH-000552,-0.270508865553
ACH-000556,-0.0060362990277
ACH-000557,-0.09749453175010002
ACH-000570,-0.17753785263799998
ACH-000571,-0.0398318701897
ACH-000573,-0.27477465172800003
ACH-000576,-0.27790322867199996
ACH-000580,-0.173187525562
ACH-000584,-0.0326559619252
ACH-000585,-0.09137106995989999
ACH-000588,-0.13811179226
ACH-000589,0.043252028180800005
ACH-000591,-0.19744548380399998
ACH-000593,-0.0178038806352
ACH-000600,-0.042833312226
ACH-000601,-0.025429248525900002
ACH-000604,0.123883747215
ACH-000605,0.032250714881599994
ACH-000606,-0.08568834499780001
ACH-000608,0.215743268295
ACH-000614,0.112412142211
ACH-000616,-0.21136478336199999
ACH-000618,-0.0946307510914
ACH-000619,-0.38351591737199997
ACH-000620,-0.0859627606693
ACH-000621,-0.11180984662999999
ACH-000622,-0.013284456066299999
ACH-000623,-0.0423332536918
ACH-000624,-0.300334775515
ACH-000627,-0.28131724246999995
ACH-000630,-0.0159420332148
ACH-000632,0.14523124613900001
ACH-000633,0.103963673702
ACH-000637,0.145434189346
ACH-000638,0.00472254363365
ACH-000646,0.0859861510396
ACH-000647,-0.20715559586100002
ACH-000648,-0.467180225948
ACH-000649,-0.315654187411
ACH-000651,-0.14151837345499998
ACH-000652,-0.42918245248899994
ACH-000653,-0.127413340996
ACH-000657,-0.065371123713
ACH-000658,-0.20163335008299998
ACH-000661,-0.25455197087299997
ACH-000662,-0.156953324433
ACH-000663,-0.169105776863
ACH-000665,-0.304434237559
ACH-000671,-0.26651184504000003
ACH-000673,-0.181717603346
ACH-000676,0.018194005027000002
ACH-000677,-0.0431969587866
ACH-000681,0.17964676192
ACH-000682,-0.060394858700699994
ACH-000683,0.0463926009913
ACH-000684,-0.23121380308699999
ACH-000688,-0.37261313482600006
ACH-000693,-0.11096791410399999
ACH-000694,-0.206180370326
ACH-000695,-0.292968913498
ACH-000696,0.0121527063672
ACH-000697,-0.204351808305
ACH-000699,-0.016777694290100002
ACH-000701,0.152897093947
ACH-000706,-0.14294812020199998
ACH-000711,-0.09648090112199999
ACH-000713,-0.292732447381
ACH-000714,-0.0145050489057
ACH-000718,-0.287659029774
ACH-000720,-0.5484977992310001
ACH-000721,-0.120523024806
ACH-000724,0.155192784383
ACH-000725,-0.116873453138
ACH-000732,0.08505237850780001
ACH-000734,-0.0017074200920199998
ACH-000735,0.0815769961143
ACH-000736,-0.0203883258937
ACH-000738,0.03661675801119999
ACH-000746,-0.17434787320700001
ACH-000747,-0.15469392052
ACH-000748,-0.0113911346759
ACH-000753,-0.000873546725494
ACH-000756,-0.149395420956
ACH-000757,-0.050045931405699996
ACH-000758,-0.275189412571
ACH-000760,-0.0161778810414
ACH-000763,-0.291337057617
ACH-000764,-0.28821875736200003
ACH-000765,0.034024772985099996
ACH-000766,-0.177933448915
ACH-000767,-0.0870060340505
ACH-000768,-0.144960399759
ACH-000769,-0.350233942457
ACH-000770,-0.0476824914482
ACH-000771,-0.09383638066490001
ACH-000773,-0.105936090746
ACH-000776,0.0028618298793900003
ACH-000777,-0.054901372483400004
ACH-000778,0.125580187269
ACH-000781,0.049746169220599996
ACH-000782,-0.189246875235
ACH-000783,0.0530002081734
ACH-000784,-0.0618634740489
ACH-000785,-0.043810742471599995
