,MSMB (4477)
ACH-000004,0.05865961394719999
ACH-000007,0.21635559847
ACH-000009,0.0549045940542
ACH-000011,-0.0816002382212
ACH-000012,-0.176360835475
ACH-000013,-0.00890528199808
ACH-000014,-0.0592979762824
ACH-000015,-0.06249830157430001
ACH-000017,0.164225530643
ACH-000018,0.0861297160881
ACH-000019,0.114716770166
ACH-000021,-0.0507308091319
ACH-000022,0.0412555943414
ACH-000025,-0.19087714906800002
ACH-000028,-0.00758514627251
ACH-000030,-0.252142594266
ACH-000035,-0.24016762259
ACH-000036,-0.045532885504000004
ACH-000037,0.138603625131
ACH-000039,-0.0490475814319
ACH-000040,0.133912827441
ACH-000041,0.008995924627549999
ACH-000042,0.0009067402979279999
ACH-000045,0.10017069863299999
ACH-000047,0.1511349802
ACH-000052,0.0360429885221
ACH-000053,-0.0987906153456
ACH-000054,-0.0196327678274
ACH-000055,0.09749366395289999
ACH-000060,0.12910300967399999
ACH-000067,-0.13650486044399998
ACH-000070,0.407427885032
ACH-000075,0.027384040425200002
ACH-000078,0.057969161539599995
ACH-000082,0.0744541695858
ACH-000085,-0.148118956188
ACH-000086,-0.170123011033
ACH-000087,0.0126762911336
ACH-000092,-0.057001566497
ACH-000095,-0.0248767619881
ACH-000097,-0.154704570565
ACH-000098,0.12732398286
ACH-000099,-0.08542010613510001
ACH-000108,-0.006054906763479999
ACH-000113,0.0360987260548
ACH-000115,0.13803798457
ACH-000116,0.0981749476931
ACH-000118,-0.0398286832169
ACH-000120,-0.109126543653
ACH-000123,-0.18233212381499997
ACH-000127,0.00660116712605
ACH-000128,0.029683860615699997
ACH-000132,-0.17249651697700003
ACH-000133,-0.0726836611872
ACH-000137,-0.0950059396018
ACH-000138,0.18981980157699999
ACH-000142,0.017186819503799997
ACH-000143,0.14742565407400002
ACH-000146,-0.113023132873
ACH-000148,-0.011398126129100001
ACH-000150,-0.118541518973
ACH-000152,-0.09411315428549999
ACH-000153,-0.202791898011
ACH-000159,-0.152385499857
ACH-000160,-0.17351267155000002
ACH-000163,-0.04754444789580001
ACH-000167,0.035988633967800006
ACH-000168,0.08883251526159999
ACH-000169,0.0178285657753
ACH-000178,-0.0139100517959
ACH-000182,-0.00389280076621
ACH-000183,0.15517578367999998
ACH-000188,0.0461193207087
ACH-000189,-0.08480680203610001
ACH-000190,-0.0773325282055
ACH-000198,-0.0193105004127
ACH-000204,-0.208414585245
ACH-000206,0.0007227952216369999
ACH-000207,0.032959757794599996
ACH-000211,-0.0686865987091
ACH-000215,-0.0279412179102
ACH-000221,0.10029838116499999
ACH-000222,-0.0149499765234
ACH-000223,-0.0904872741245
ACH-000226,-0.210542364446
ACH-000227,-0.07334338335139999
ACH-000228,-0.159455662008
ACH-000231,-0.043765654018
ACH-000232,-0.10963943481699999
ACH-000233,-0.00965618499522
ACH-000234,-0.0134246820309
ACH-000235,-0.0371547341452
ACH-000237,-0.12217182181
ACH-000238,0.07538854593439999
ACH-000243,-0.056435376578000004
ACH-000244,-0.13813823903
ACH-000246,-0.0163261525183
ACH-000248,-0.08951603969039999
ACH-000250,0.0588436211047
ACH-000251,0.133159985493
ACH-000253,-0.030856108931900002
ACH-000255,-0.214683202838
ACH-000256,0.0023569927757399996
ACH-000257,0.159969731566
ACH-000258,-0.00885123140516
ACH-000259,-0.054586953388
ACH-000260,0.0131448689686
ACH-000261,-0.19313594661400002
ACH-000262,-0.00208218727009
ACH-000263,-0.0709871825003
ACH-000264,-0.109976055701
ACH-000265,-0.18567705888099997
ACH-000266,-0.0249430145986
ACH-000272,-0.017958839427599998
ACH-000273,0.0005501003894569999
ACH-000274,0.0060993654447099995
ACH-000277,0.168699917177
ACH-000278,0.228455490659
ACH-000279,0.016147666265
ACH-000280,-0.029216971079599998
ACH-000281,0.131200852658
ACH-000288,-0.05113700150909999
ACH-000291,0.121046594758
ACH-000293,-0.0888795190477
ACH-000294,-0.178316135918
ACH-000295,0.0138994603593
ACH-000296,-0.121244967537
ACH-000302,-0.10201747716199999
ACH-000304,0.0280393779391
ACH-000307,0.07948293424939999
ACH-000308,0.034825856902
ACH-000310,-0.265256063827
ACH-000311,-0.0151869526737
ACH-000312,-0.0400127512304
ACH-000315,0.036849680524400005
ACH-000316,0.142243881894
ACH-000317,0.0105524303094
ACH-000318,-0.105335780221
ACH-000319,-0.0367074118275
ACH-000320,-0.015926889426
ACH-000322,0.11356758619799999
ACH-000323,-0.11502967175699999
ACH-000324,-0.18891195087999998
ACH-000329,-0.019927951197599998
ACH-000330,-0.0224199483633
ACH-000331,-0.24750529658599998
ACH-000332,0.0751346509506
ACH-000334,-0.10333966973400001
ACH-000335,-0.08914085784800001
ACH-000336,-0.08325562825939999
ACH-000337,-0.0195192085317
ACH-000339,-0.1018945066
ACH-000341,-0.18528561793099999
ACH-000348,-0.0578336775696
ACH-000350,0.0582651184038
ACH-000352,0.131718697749
ACH-000356,0.0148538664551
ACH-000361,-0.20908080300700002
ACH-000362,-0.09311810334149999
ACH-000363,0.12917542414799998
ACH-000364,-0.0030840733814299997
ACH-000365,-0.022141819713300002
ACH-000366,0.019828102274
ACH-000368,-0.13842319765900002
ACH-000374,-0.0717467805889
ACH-000375,0.207195766173
ACH-000376,-0.0539282387536
ACH-000381,0.024926281720599998
ACH-000383,0.0444060919286
ACH-000387,-0.051364234400699996
ACH-000389,0.160609046042
ACH-000390,0.0157913148785
