,IQCC (55721)
ACH-000490,-0.23577838515900001
ACH-000491,-0.0462672459401
ACH-000495,-0.199153606013
ACH-000496,-0.296273818442
ACH-000499,-0.491698548639
ACH-000500,-0.487445002912
ACH-000502,-0.25300261964299997
ACH-000503,-0.213385573948
ACH-000505,-0.39927077835999997
ACH-000507,-0.40233744787000003
ACH-000510,-0.185426794774
ACH-000511,-0.25256428087099997
ACH-000512,-0.497587256245
ACH-000516,-0.304630165728
ACH-000517,-0.21217967305500002
ACH-000518,-0.331063261826
ACH-000520,-0.320750177031
ACH-000521,-0.496672044927
ACH-000522,-0.36969164061
ACH-000524,-0.375400570903
ACH-000527,-0.333615101309
ACH-000528,-0.253475073127
ACH-000537,-0.25418018169
ACH-000541,-0.745723261624
ACH-000542,-0.430981250487
ACH-000544,-0.288144241621
ACH-000545,-0.53047758924
ACH-000547,-0.662674368657
ACH-000548,-0.34632791975599997
ACH-000549,-0.0673038627032
ACH-000550,-0.672167927871
ACH-000552,-0.18903351908399998
ACH-000556,-0.315261037192
ACH-000557,-0.269658289906
ACH-000570,-0.221530896624
ACH-000571,-0.300986545311
ACH-000573,-0.266987980061
ACH-000576,-0.28762359109700003
ACH-000580,-0.31402402563000004
ACH-000584,-0.208420014157
ACH-000585,-0.414524113556
ACH-000588,-0.5422834493509999
ACH-000589,-0.38662824899000003
ACH-000591,-0.6044762698830001
ACH-000593,-0.238158866492
ACH-000600,-0.70803582708
ACH-000601,-0.31266266630600004
ACH-000604,-0.578178300462
ACH-000605,-0.35627803821500004
ACH-000606,-0.500017688279
ACH-000608,-0.274102641096
ACH-000614,-0.0762157477183
ACH-000616,-0.308984304284
ACH-000618,-0.26825227838000004
ACH-000619,-0.43064058023900004
ACH-000620,-0.323426220492
ACH-000621,-0.480196642033
ACH-000622,-0.3479094784
ACH-000623,-0.343976255405
ACH-000624,-0.40392620311
ACH-000627,-0.54169531056
ACH-000630,-0.497477141799
ACH-000632,-0.42689197321500005
ACH-000633,-0.40322497575599997
ACH-000637,-0.235208158356
ACH-000638,-0.538161733582
ACH-000646,-0.8188789838160001
ACH-000647,-0.287737262932
ACH-000648,-0.8910871565360001
ACH-000649,-0.42085196438600003
ACH-000651,-0.402745249321
ACH-000652,-0.515541694829
ACH-000653,-0.5409760360010001
ACH-000657,-0.224005720703
ACH-000658,-0.280925017392
ACH-000661,-0.295495350692
ACH-000662,-0.5170743572609999
ACH-000663,-0.470150293784
ACH-000665,-0.263384541682
ACH-000671,-0.177597771052
ACH-000673,-0.5401460156369999
ACH-000676,-0.43801683956200005
ACH-000677,-0.547806469281
ACH-000681,-0.24239941116799998
ACH-000682,-0.23799409210499997
ACH-000683,-0.280404479662
ACH-000684,-0.118673903554
ACH-000688,-0.35548792189499995
ACH-000693,-0.232364690085
ACH-000694,-0.374505709437
ACH-000695,-0.34634523040799997
ACH-000696,-0.350322417447
ACH-000697,-0.483292003654
ACH-000699,-0.42147337431599996
ACH-000701,-0.44087740808700004
ACH-000706,-0.32548493204100004
ACH-000711,-0.372909952865
ACH-000713,-0.46046017886600005
ACH-000714,-0.315409410682
ACH-000718,-0.158889043761
ACH-000720,-0.330740805224
ACH-000721,-0.255095489995
ACH-000724,-0.25435640923700004
ACH-000725,-0.315901252942
ACH-000732,-0.41200405929300005
ACH-000734,-0.24973213554999998
ACH-000735,-0.38966663001199997
ACH-000736,-0.389996796624
ACH-000738,-0.217270654532
ACH-000746,-0.314195644725
ACH-000747,-0.40510297615400004
ACH-000748,-0.34781110143399996
ACH-000753,-0.296629246261
ACH-000756,-0.22825856486499999
ACH-000757,-0.497460251801
ACH-000758,-0.452590548798
ACH-000760,-0.34697371093
ACH-000763,-0.0629196627142
ACH-000764,-0.445273365198
ACH-000765,-0.312484793422
ACH-000766,-0.300935860923
ACH-000767,-0.437250762182
ACH-000768,-0.18929463277
ACH-000769,-0.258369709484
ACH-000770,-0.2844329222
ACH-000771,-0.37894423175399994
ACH-000773,0.05853773706680001
ACH-000776,-0.457239481467
ACH-000777,-0.527291850685
ACH-000778,-0.33162958712499996
ACH-000781,-0.320961011246
ACH-000782,-0.370239216387
ACH-000783,-0.36074932443499996
ACH-000784,-0.32735427105500003
ACH-000785,-0.21732158185800002
ACH-000787,-0.347793386068
ACH-000788,-0.33050633249899997
ACH-000791,-0.35623592756899997
ACH-000792,-0.313528847969
ACH-000794,-0.343832707428
ACH-000796,-0.35525015075099997
ACH-000799,-0.21687413926999996
ACH-000800,-0.23724993659200003
ACH-000802,-0.30411529709
ACH-000804,-0.20581301711199998
ACH-000805,-0.204130734974
ACH-000809,-0.236190196899
ACH-000810,-0.573478668376
ACH-000811,-0.5404202348480001
ACH-000817,-0.31809701875
ACH-000819,-0.267832126897
ACH-000820,-0.0925124254862
ACH-000821,-0.13996024121300002
ACH-000822,-0.223229797538
ACH-000823,-0.290989163378
ACH-000824,-0.268096241432
ACH-000827,-0.22119130969
ACH-000829,-0.35790232920599996
ACH-000831,-0.281893522229
ACH-000832,-0.336249107487
ACH-000833,-0.116445206074
ACH-000834,-0.413088347021
ACH-000835,-0.16271413193
ACH-000836,-0.393225304502
ACH-000837,-0.43726279033200005
ACH-000838,-0.34440744469499995
ACH-000839,-0.645199330044
ACH-000840,-0.42701419780100003
ACH-000841,-0.39350380596699996
ACH-000843,-0.036512227319900004
ACH-000846,-0.257738101504
ACH-000847,-0.43056999680200003
ACH-000848,-0.34681457368699997
ACH-000849,-0.23301896584399998
ACH-000851,-0.463504685559
ACH-000855,-0.324795840819
ACH-000856,-0.246656364613
ACH-000858,-0.228229992192
ACH-000859,-0.384404080538
ACH-000861,-0.4623665901199999
ACH-000862,-0.279836704614
ACH-000865,-0.202601455877
ACH-000866,-0.245048633853
ACH-000867,-0.28797378189899997
ACH-000869,-0.155474856019
ACH-000872,-0.391830175476
ACH-000873,-0.509504927536
ACH-000876,-0.236964288373
ACH-000878,-0.0712605463808
ACH-000880,-0.428935680414
ACH-000881,-0.150015382471
ACH-000882,-0.39579325265799997
ACH-000884,-0.5070500421549999
ACH-000885,-0.239108616265
ACH-000887,-0.45279748387900004
ACH-000888,-0.397821838034
ACH-000889,-0.251204718757
ACH-000890,-0.324813699968
ACH-000896,-0.135542167066
ACH-000898,-0.181944590145
ACH-000900,-0.353295359204
ACH-000901,-0.44872061946599995
ACH-000905,-0.36531134003300003
ACH-000906,-0.39032295139600004
ACH-000907,-0.413025004942
ACH-000910,-0.328743853191
ACH-000911,-0.55313023765
ACH-000912,-0.331565883994
ACH-000913,-0.259839658224
ACH-000915,-0.505973917313
ACH-000916,-1.02088970834
ACH-000917,-0.19817732703699997
ACH-000921,-0.41925996458899994
ACH-000924,-0.388860665083
ACH-000926,-0.22196716607099998
ACH-000928,-0.396977590615
ACH-000929,-0.26287573726700003
ACH-000932,-0.429318675373
ACH-000935,-0.540445870498
ACH-000936,-0.5620003840510001
ACH-000937,-0.391663739136
ACH-000938,-0.338392524114
ACH-000939,-0.049680521298000005
ACH-000941,-0.336932242953
ACH-000943,-0.228578249595
ACH-000946,-0.37807190053499995
ACH-000947,-0.393594669458
ACH-000948,-0.305070543948
ACH-000950,-0.352096500147
ACH-000953,-0.31336407164700003
ACH-000957,-0.23120806995700002
ACH-000958,-0.468298432641
ACH-000960,-0.23962646652
ACH-000963,-0.139625516255
ACH-000968,-0.0718773312867
ACH-000969,-0.517854918675
ACH-000973,-0.33837150286
ACH-000974,-0.307467298545
ACH-000975,-0.41120390958499997
ACH-000976,-0.429341921929
ACH-000978,-0.140000226927
ACH-000980,-0.30316747350400003
ACH-000984,-0.3623674765
ACH-000986,-0.446143412188
ACH-000988,-0.30624588927900004
ACH-000993,-0.542382816237
ACH-000994,-0.383210044099
ACH-000996,-0.27023423092099996
ACH-001001,-0.383945436609
ACH-001020,-0.380157736738
ACH-001028,-0.374390187756
ACH-001031,-0.250327012347
ACH-001038,-0.270670325888
ACH-001048,-0.366151595303
ACH-001050,-0.140986270566
ACH-001053,-0.48229133608499997
ACH-001054,-0.314047102364
ACH-001061,-0.309908413315
ACH-001067,-0.34511607648599996
ACH-001075,-0.598408694349
ACH-001096,-0.056154783289999996
ACH-001128,-0.49265776511799997
ACH-001134,-0.408840159009
ACH-001151,-0.31593462522300003
ACH-001163,-0.422164777702
ACH-001164,-0.469411595614
ACH-001173,-0.32127628455400004
ACH-001183,-0.44949941664399995
ACH-001184,-0.331442395486
ACH-001190,-0.37167226219300004
ACH-001192,-0.37211256581200003
ACH-001193,-0.5883540471459999
ACH-001196,-0.522773709979
ACH-001197,-0.34695932271799995
ACH-001205,-0.386154542712
ACH-001211,-0.022409567030599997
ACH-001212,-0.232251929309
ACH-001228,-0.365665267532
ACH-001232,-0.27948867
ACH-001239,-0.35743270030599994
ACH-001274,-0.48264359428900006
ACH-001275,-0.286552388072
ACH-001277,-0.336471450235
ACH-001278,-0.278961414005
ACH-001280,-0.489830114541
ACH-001283,-0.192575609139
ACH-001289,-0.642955089726
ACH-001295,-0.260181227466
ACH-001300,-0.165496635318
ACH-001301,-0.20858316022999998
ACH-001302,-0.20132178735599998
ACH-001303,-0.328160159787
ACH-001306,-0.489738795294
ACH-001318,-0.484565091734
ACH-001322,-0.513855797633
ACH-001328,-0.370857840698
ACH-001332,-0.05199729434230001
ACH-001333,-0.163622984621
ACH-001336,-0.137581781149
ACH-001340,-0.36464432379100004
ACH-001346,-0.21710757080600002
ACH-001353,-0.359095227678
ACH-001354,-0.663596798007
ACH-001367,-0.346104267759
ACH-001368,-0.479378947992
ACH-001374,0.0654273438801
ACH-001375,-0.47271023332400003
ACH-001377,-0.196158954044
ACH-001380,-0.396827079046
ACH-001391,-0.382599474529
ACH-001407,-0.320594454822
ACH-001408,-0.241820375808
ACH-001413,-0.216880156188
ACH-001430,-0.036484857745
ACH-001431,-0.251738335597
ACH-001450,-0.395272502489
ACH-001496,-0.106023448008
ACH-001500,-0.37585366686899996
ACH-001521,-0.366172942869
ACH-001523,-0.342856549646
ACH-001532,-0.479868111952
ACH-001536,-0.39219018883
ACH-001550,-0.553137856089
ACH-001552,-0.382876628909
ACH-001554,-0.306529772362
ACH-001645,-0.16775259252900002
ACH-001654,-0.37968446327699995
ACH-001715,-0.214354285733
ACH-001735,-0.319851704134
ACH-001736,-0.519759047158
ACH-001737,-0.305601261956
ACH-001740,-0.21065034039099997
ACH-001745,-0.25445222916099997
ACH-001750,-0.312470760482
ACH-001765,-0.24302434833
ACH-001956,-0.185785481512
ACH-001957,-0.183030824416
