,MLX (6945)
ACH-000374,-0.253098361704
ACH-000375,-0.0221208344991
ACH-000376,-0.228121363198
ACH-000381,-0.447452406002
ACH-000383,-0.39559772887199995
ACH-000387,-0.205169495638
ACH-000389,-0.359929515894
ACH-000390,-0.530167009624
ACH-000393,-0.18242479163400002
ACH-000395,-0.514793994623
ACH-000397,-0.273579892676
ACH-000401,-0.39832150890699997
ACH-000402,-0.458549136052
ACH-000403,-0.432435307487
ACH-000404,-0.6104327402699999
ACH-000406,-0.298096516404
ACH-000407,-0.5115122391170001
ACH-000408,-0.295465595295
ACH-000410,-0.199446584521
ACH-000411,-0.38689313481
ACH-000414,-0.5281941184260001
ACH-000415,-0.45897148647
ACH-000416,-0.26553138299199996
ACH-000420,-0.160409919832
ACH-000421,-0.277241439776
ACH-000424,-0.06956911307630001
ACH-000425,-0.40259890185999997
ACH-000426,-0.0266303498856
ACH-000427,-0.22153870310499998
ACH-000433,-0.43561998678400005
ACH-000436,-0.091352933378
ACH-000444,-0.36127768957500006
ACH-000445,0.0973331833559
ACH-000448,-0.327092855882
ACH-000450,-0.298074336676
ACH-000452,-0.308454506998
ACH-000454,-0.17528070489300002
ACH-000458,-0.291459618192
ACH-000459,0.0254662121717
ACH-000460,-0.482477669538
ACH-000461,-0.363574306542
ACH-000463,-0.181696532931
ACH-000464,-0.531241255704
ACH-000466,-0.22035973003000003
ACH-000467,-0.356699512659
ACH-000468,-0.600985605798
ACH-000469,-0.417873312806
ACH-000470,-0.34098912917900004
ACH-000471,-0.632239733509
ACH-000472,-0.384986787306
ACH-000473,-0.478922265477
ACH-000475,-0.29538686664999997
ACH-000476,-0.235475297491
ACH-000477,-0.146773404938
ACH-000480,-0.341246257702
ACH-000481,-0.507477125355
ACH-000483,-0.222726130584
ACH-000484,-0.0979881607561
ACH-000485,-0.03972603476830001
ACH-000486,-0.435321847595
ACH-000487,-0.07652370147589999
ACH-000488,-0.0517433903849
ACH-000490,-0.375378402754
ACH-000491,-0.47513255181999997
ACH-000495,-0.23982047207499999
ACH-000496,-0.414945073812
ACH-000499,-0.172920629036
ACH-000500,-0.116497086253
ACH-000502,-0.384882668799
ACH-000503,0.291390881094
ACH-000505,-0.206361978297
ACH-000507,-0.429154342535
ACH-000510,-0.215743783616
ACH-000511,-0.30325720878199997
ACH-000512,0.17343249952300002
ACH-000516,-0.238806122038
ACH-000517,-0.35499901504500003
ACH-000518,-0.284780975738
ACH-000520,-0.58857086831
ACH-000521,-0.645992460745
ACH-000522,-0.36026455199100005
ACH-000524,-0.33449508543699996
ACH-000527,-0.431892800483
ACH-000528,-0.22845418147799998
ACH-000537,-0.286335491639
ACH-000541,0.04939239274130001
ACH-000542,-0.37748676537500003
ACH-000544,-0.437020118209
ACH-000545,-0.254418452041
ACH-000547,-0.14669236306
ACH-000548,-0.584733271044
ACH-000549,-0.39958594926
ACH-000550,-0.30807088500700003
ACH-000552,-0.47290998453199995
ACH-000556,-0.49071185959799996
ACH-000557,-0.27948375344
ACH-000570,-0.31436892111299997
ACH-000571,-0.14427666338
ACH-000573,-0.306580089395
ACH-000576,-0.21080911489300003
ACH-000580,-0.16583415333100002
ACH-000584,-0.398965054694
ACH-000585,-0.16489570395199998
ACH-000588,-0.40403779668300005
ACH-000589,-0.39461588826399996
ACH-000591,-0.36397358216200004
ACH-000593,-0.420585543549
ACH-000600,-0.392886210799
ACH-000601,-0.26062374143399997
ACH-000604,-0.025934483283099996
ACH-000605,-0.204588287524
ACH-000606,-0.34656911218599995
ACH-000608,-0.672512128961
ACH-000614,-0.256327084272
ACH-000616,-0.316303716981
ACH-000618,-0.337107837814
ACH-000619,-0.5029352564549999
ACH-000620,-0.300851033838
ACH-000621,-0.315881105606
ACH-000622,-0.271750243167
ACH-000623,-0.296854404118
ACH-000624,-0.32040987844700003
ACH-000627,-0.45253706990599996
ACH-000630,-0.393694241583
ACH-000632,-0.317315439521
ACH-000633,-0.494381977073
ACH-000637,-0.37260732856
ACH-000638,-0.576174821592
ACH-000646,-0.515168463404
ACH-000647,-0.3640834459
ACH-000648,-0.187029831786
ACH-000649,-0.32978451739
ACH-000651,-0.420160660089
ACH-000652,-0.381064444106
ACH-000653,-0.387722065822
ACH-000657,-0.35752171762100005
ACH-000658,-0.0626001655007
ACH-000661,-0.413330289247
ACH-000662,-0.343579578354
ACH-000663,-0.592129053791
ACH-000665,-0.18965763172000003
ACH-000671,-0.45499724487300003
ACH-000673,-0.285735245122
ACH-000676,-0.428709146826
ACH-000677,-0.40439764593500005
ACH-000681,-0.589338375737
ACH-000682,-0.272850648053
ACH-000683,-0.414795531241
ACH-000684,-0.40259391053099997
ACH-000688,-0.510548056876
ACH-000693,-0.31790768739999997
ACH-000694,-0.345003262793
ACH-000695,-0.486499744212
ACH-000696,-0.318569343703
ACH-000697,-0.622913532862
ACH-000699,-0.100698818992
ACH-000701,-0.424593592385
ACH-000706,-0.266066553789
ACH-000711,-0.207472240916
ACH-000713,-0.28242241196
ACH-000714,-0.415443290594
ACH-000718,-0.44973335145800003
ACH-000720,-0.388004371025
ACH-000721,-0.34026963766999996
ACH-000724,-0.163640974341
ACH-000725,-0.309102433956
ACH-000732,-0.47759184479199995
ACH-000734,-0.261130613437
ACH-000735,-0.312870920986
ACH-000736,-0.319027678406
ACH-000738,-0.135721129344
ACH-000746,-0.33260571160700003
ACH-000747,-0.47332576786700004
ACH-000748,-0.20301053249099998
ACH-000753,-0.1933849007
ACH-000756,-0.37772888202
ACH-000757,-0.373622947601
ACH-000758,-0.48510335036799995
ACH-000760,-0.330624256131
ACH-000763,-0.309460855815
ACH-000764,-0.151819767359
ACH-000765,-0.16865256894900002
ACH-000766,-0.426194884138
ACH-000767,-0.212177240042
ACH-000768,-0.423869626162
ACH-000769,-0.36381475585999995
ACH-000770,-0.311206416158
ACH-000771,-0.424364908321
ACH-000773,-0.579355093169
ACH-000776,-0.21747317618700002
ACH-000777,-0.232883478323
ACH-000778,-0.279143741561
ACH-000781,-0.305359691378
ACH-000782,-0.36275843823
ACH-000783,-0.442294708951
ACH-000784,-0.29218395079500004
ACH-000785,-0.504447619346
ACH-000787,-0.210258210206
ACH-000788,-0.343754017171
ACH-000791,-0.471663400599
ACH-000792,-0.20141012331799998
ACH-000794,-0.31989441297800003
ACH-000796,-0.269573766993
ACH-000799,-0.19026977506499998
ACH-000800,-0.410818283527
ACH-000802,-0.401978259299
ACH-000804,-0.339833565764
ACH-000805,-0.358695084143
ACH-000809,-0.36830491027900003
ACH-000810,-0.44504376598300005
ACH-000811,-0.488911583398
ACH-000817,0.00109984609248
ACH-000819,-0.257310836037
ACH-000820,-0.33292254171700003
ACH-000821,-0.713759760184
ACH-000822,-0.387625856193
ACH-000823,-0.49454502755900004
ACH-000824,-0.409793813865
ACH-000827,-0.310274215554
ACH-000829,-0.136927309358
ACH-000831,-0.255632497989
ACH-000832,-0.557099062866
ACH-000833,-0.21403487411299998
ACH-000834,-0.21376466796399998
ACH-000835,-0.200122929315
ACH-000836,-0.366655036879
ACH-000837,-0.526551631959
ACH-000838,-0.385469913779
ACH-000839,-0.682015162593
ACH-000840,-0.536836899102
ACH-000841,-0.596279005389
ACH-000843,-0.40541457631
ACH-000846,-0.18351373884599997
ACH-000847,-0.168294213106
ACH-000848,-0.41097019751900005
ACH-000849,-0.5910859374390001
ACH-000851,-0.425876273003
ACH-000855,0.165829824559
ACH-000856,-0.439388558256
ACH-000858,-0.346726660114
ACH-000859,-0.187966208213
ACH-000861,-0.307123910916
ACH-000862,-0.38370916049599996
ACH-000865,-0.43385015895199996
ACH-000866,-0.314714523065
ACH-000867,-0.366919168217
ACH-000869,-0.41483397315700005
ACH-000872,-0.269425706197
ACH-000873,-0.421239727517
ACH-000876,-0.5252443742490001
ACH-000878,-0.306122330786
ACH-000880,-0.21637659050000002
ACH-000881,-0.215617845731
ACH-000882,-0.206742479522
ACH-000884,-0.343040181314
ACH-000885,-0.13461227101700002
ACH-000887,-0.271437438339
ACH-000888,-0.442104047524
ACH-000889,-0.34865020728699997
ACH-000890,-0.421990072405
ACH-000896,-0.32229975371999997
ACH-000898,-0.0055679014464900005
ACH-000900,-0.54590745669
ACH-000901,-0.36528436701399997
ACH-000905,-0.344459850405
ACH-000906,-0.609780719625
ACH-000907,-0.500287546083
ACH-000910,-0.30662776093000005
ACH-000911,-0.45802235751500003
ACH-000912,-0.37803353615900004
ACH-000913,-0.43894880269500003
ACH-000915,-0.425513329245
ACH-000916,-0.9946913945370001
ACH-000917,-0.5395252541960001
ACH-000921,-0.19857028635899998
ACH-000924,0.00979978134798
ACH-000926,-0.511416048947
ACH-000928,-0.5232755481570001
ACH-000929,-0.29961762161100003
ACH-000932,-0.457458529352
ACH-000935,-0.382925384695
ACH-000936,-0.29778719782900004
ACH-000937,-0.37834168698
ACH-000938,0.102810694004
ACH-000939,-0.177775419003
ACH-000941,-0.43909933326000006
ACH-000943,-0.29144356859299997
ACH-000946,-0.14566609848
ACH-000947,-0.247837704712
ACH-000948,-0.169910297178
ACH-000950,-0.124156530179
ACH-000953,-0.41406632979900004
ACH-000957,-0.22553482572099998
ACH-000958,-0.21167901778499998
ACH-000960,-0.26000181184099996
ACH-000963,-0.282458170399
ACH-000968,-0.463255206053
ACH-000969,-0.30779246734099996
ACH-000973,-0.37243691673199997
ACH-000974,-0.351340623255
ACH-000975,-0.355360275301
ACH-000976,-0.412807594591
ACH-000978,-0.442009495285
ACH-000980,-0.183031832524
ACH-000984,-0.27268384634799997
ACH-000986,-0.168668073282
ACH-000988,-0.321549785241
ACH-000993,-0.450098342848
ACH-000994,-0.38375162166999993
ACH-000996,-0.294189898613
ACH-001001,-0.357319791201
ACH-001020,-0.209026561578
ACH-001028,-0.26779963594
ACH-001031,-0.255088021007
ACH-001038,-0.5937725654429999
ACH-001048,-0.36013755892800003
ACH-001050,-0.45531004847499995
ACH-001053,-0.376751318002
ACH-001054,-0.521208855119
ACH-001061,-0.32547094981999997
ACH-001067,-0.23631832306400002
ACH-001075,-0.399116466949
ACH-001096,-0.156905773315
ACH-001128,-0.189851085966
ACH-001134,-0.191911494148
ACH-001151,-0.382267563014
ACH-001163,-0.239321686211
ACH-001164,-0.349685835316
ACH-001173,-0.125329519156
ACH-001183,-0.41754272806299997
ACH-001184,-0.283825995387
ACH-001190,-0.35470476265699996
ACH-001192,-0.669101259093
ACH-001193,-0.679280357319
ACH-001196,-0.246634147445
ACH-001197,-0.18649702108
ACH-001205,-0.0939866625966
ACH-001211,-0.539907590134
ACH-001212,-0.377156800111
ACH-001228,-0.18932241387600002
ACH-001232,-0.0784382358052
ACH-001239,-0.34300467220200004
ACH-001274,-0.39106945695
ACH-001275,-0.48825258510200004
ACH-001277,-0.324170484954
ACH-001278,-0.244512673957
ACH-001280,-0.330686237414
ACH-001283,-0.415877745956
ACH-001289,-0.33030704864599997
ACH-001295,-0.251897841893
ACH-001300,-0.230158159223
ACH-001301,-0.492671614273
ACH-001302,-0.123514078134
ACH-001303,-0.24170676776299999
ACH-001306,-0.27391330833099997
ACH-001318,-0.339896463464
ACH-001322,-0.627736316323
ACH-001328,-0.254213084393
ACH-001332,-0.161289657613
ACH-001333,-0.61876939208
ACH-001336,-0.252097572947
ACH-001340,-0.321032778473
ACH-001346,-0.247697719311
ACH-001353,-0.502946343724
ACH-001354,-0.5397185659979999
ACH-001367,-0.520607981486
ACH-001368,-0.323779659382
ACH-001374,-0.377353937839
ACH-001375,-0.344794215749
ACH-001377,-0.154810794703
ACH-001380,-0.408433492899
ACH-001391,-0.269101364499
ACH-001407,-0.312887304485
ACH-001408,-0.329508840718
ACH-001413,-0.479868118265
ACH-001430,-0.487627108273
ACH-001431,-0.5075347736300001
ACH-001450,-0.374219398943
ACH-001496,-0.0740566777809
ACH-001500,-0.379073821042
ACH-001521,-0.511968521615
ACH-001523,-0.18830514222199998
ACH-001532,-0.263094356999
ACH-001536,-0.264255212134
ACH-001550,-0.41663558643
ACH-001552,-0.430086816688
ACH-001554,-0.20526994024300002
ACH-001645,-0.348562653868
ACH-001654,-0.33389200971
ACH-001715,-0.551992853582
ACH-001735,-0.44507506283500003
ACH-001736,-0.492047333171
ACH-001737,-1.13915637184
ACH-001740,-0.261831940885
ACH-001745,-0.309221917088
ACH-001750,-0.34356292688199996
ACH-001765,-0.38346946327500003
ACH-001956,-0.318298601709
ACH-001957,-0.543401832959
