,SHBG (6462)
ACH-000408,-0.259850489715
ACH-000410,0.107314134949
ACH-000411,-0.0013156608574700001
ACH-000414,-0.0653796831269
ACH-000415,-0.197257215094
ACH-000416,-0.065499663786
ACH-000420,-0.207745380002
ACH-000421,-0.118380183109
ACH-000424,-0.0229388159039
ACH-000425,-0.0332183162763
ACH-000426,0.20857240067299998
ACH-000427,-0.297693031743
ACH-000433,-0.289928112918
ACH-000436,0.0558263536297
ACH-000444,-0.322840964745
ACH-000445,-0.278994266589
ACH-000448,-0.18908981931
ACH-000450,0.18584769118500002
ACH-000452,-0.147485120506
ACH-000454,-0.0588227355353
ACH-000458,-0.11092941105799999
ACH-000459,-0.198519226256
ACH-000460,-0.0987063782532
ACH-000461,-0.042023768239199996
ACH-000463,-0.122543660555
ACH-000464,-0.130319190852
ACH-000466,-0.118781502533
ACH-000467,-0.0020579134402000003
ACH-000468,-0.123612334782
ACH-000469,-0.282762576956
ACH-000470,-0.11583038235
ACH-000471,-0.170623055831
ACH-000472,-0.09777766196360001
ACH-000473,-0.0273989918867
ACH-000475,-0.121129900344
ACH-000476,-0.18790959482
ACH-000477,0.07104028888660001
ACH-000480,-0.167871104278
ACH-000481,-0.0950137991694
ACH-000483,-0.374092484776
ACH-000484,0.250954132934
ACH-000485,0.046776330552000006
ACH-000486,-0.275575841163
ACH-000487,-0.196774544799
ACH-000488,-0.291702540854
ACH-000490,0.00343071644263
ACH-000491,-0.0923756741477
ACH-000495,0.153012893632
ACH-000496,-0.22302120332199998
ACH-000499,-0.307515944433
ACH-000500,0.237961559309
ACH-000502,-0.271618937078
ACH-000503,-0.10637310926799999
ACH-000505,-0.08409836587739998
ACH-000507,-0.0689039164344
ACH-000510,-0.17424907545899998
ACH-000511,-0.17059584259100002
ACH-000512,-0.175072700138
ACH-000516,-0.10348628950099999
ACH-000517,-0.179377788678
ACH-000518,-0.147195471858
ACH-000520,-0.0835136347223
ACH-000521,-0.234450401455
ACH-000522,-0.0533130233526
ACH-000524,-0.208310455188
ACH-000527,-0.21653706608399997
ACH-000528,-0.16262749799
ACH-000537,-0.004252885808639999
ACH-000541,0.221488328171
ACH-000542,-0.0910334690046
ACH-000544,-0.0635206188924
ACH-000545,-0.14849712177899999
ACH-000547,-0.30718935384
ACH-000548,-0.125511182347
ACH-000549,-0.24343786586199997
ACH-000550,-0.3849465608
ACH-000552,-0.010131558072899999
ACH-000556,-0.187491745328
ACH-000557,-0.0643695905254
ACH-000570,-0.139776876962
ACH-000571,-0.144337051429
ACH-000573,-0.114197033559
ACH-000576,-0.174696194206
ACH-000580,0.17398969243700002
ACH-000584,-0.187587946031
ACH-000585,-0.203919671165
ACH-000588,-0.07144129660139999
ACH-000589,-0.17349500702799997
ACH-000591,-0.192372655691
ACH-000593,0.053443476553199996
ACH-000600,-0.0660082892662
ACH-000601,-0.173979482002
ACH-000604,-0.137630055592
ACH-000605,-0.106098058804
ACH-000606,-0.098133397665
ACH-000608,-0.259395004463
ACH-000614,0.012002935856299999
ACH-000616,-0.052395668562
ACH-000618,-0.0365481266104
ACH-000619,-0.00663121856375
ACH-000620,-0.202528505042
ACH-000621,-0.20605737282900002
ACH-000622,-0.197667387339
ACH-000623,-0.488351853419
ACH-000624,-0.24958088091800001
ACH-000627,-0.20988031647500002
ACH-000630,-0.187772498315
ACH-000632,-0.15939854997300001
ACH-000633,-0.36852281613300003
ACH-000637,0.0349574328916
ACH-000638,-0.212239542077
ACH-000646,0.242333051726
ACH-000647,-0.0495338084274
ACH-000648,-0.014294254995200002
ACH-000649,-0.0415489719404
ACH-000651,-0.0835909178621
ACH-000652,-0.451977183907
ACH-000653,-0.154031056239
ACH-000657,-0.19823152360500002
ACH-000658,-0.0741428046038
ACH-000661,0.0559971930233
ACH-000662,0.142179766625
ACH-000663,0.125337449019
ACH-000665,-0.05094811880030001
ACH-000671,-0.0976679667356
ACH-000673,-0.232932829364
ACH-000676,-0.0898017286775
ACH-000677,-0.0848283113471
ACH-000681,-0.160171184131
ACH-000682,-0.211823146033
ACH-000683,0.09980424316120001
ACH-000684,-0.04395899459369999
ACH-000688,-0.262772536352
ACH-000693,-0.10393750645
ACH-000694,-0.23498065456099998
ACH-000695,0.151162746225
ACH-000696,-0.103045023685
ACH-000697,-0.250104548233
ACH-000699,-0.0960153328896
ACH-000701,-0.116734534423
ACH-000706,-0.19304755841
ACH-000711,-0.15272778318900002
ACH-000713,-0.125543585975
ACH-000714,-0.070166268082
ACH-000718,0.138852244549
ACH-000720,-0.30762046122
ACH-000721,-0.15393103320999998
ACH-000724,-0.172537575655
ACH-000725,0.036756851453800005
ACH-000732,-0.319564860662
ACH-000734,-0.11119479049
ACH-000735,-0.06209403321430001
ACH-000736,-0.198873209615
ACH-000738,-0.180863582687
ACH-000746,-0.0664023147504
ACH-000747,-0.026458921552499997
ACH-000748,0.0736648569241
ACH-000753,-0.20028872164099998
ACH-000756,-0.14993266578199999
ACH-000757,-0.08776939209139999
ACH-000758,-0.141110377259
ACH-000760,-0.0613000050626
ACH-000763,-0.169265393686
ACH-000764,-0.422179497267
ACH-000765,0.200637048816
ACH-000766,-0.127709776944
ACH-000767,-0.21421292203899997
ACH-000768,-0.0218397129693
ACH-000769,-0.0965490952661
ACH-000770,-0.17071926813700003
ACH-000771,0.0674375238989
ACH-000773,-0.0522656512644
ACH-000776,-0.141283729509
ACH-000777,-0.222449515491
ACH-000778,-0.529586351278
ACH-000781,-0.225293764171
ACH-000782,-0.19597519885499998
ACH-000783,-0.11187649500600001
ACH-000784,-0.0414754268263
ACH-000785,-0.133585616658
ACH-000787,-0.22476035790600002
ACH-000788,-0.167339586839
ACH-000791,-0.283877898488
ACH-000792,-0.158457600686
ACH-000794,-0.18637611908100002
ACH-000796,-0.157967792617
ACH-000799,-0.150784264863
ACH-000800,-0.140807076493
ACH-000802,-0.188425893617
ACH-000804,0.08519574400879999
ACH-000805,0.191054909574
ACH-000809,-0.121013528173
ACH-000810,-0.173040916585
ACH-000811,-0.220345043495
ACH-000817,0.0836153000239
ACH-000819,-0.024551975779
ACH-000820,-0.217689557905
ACH-000821,-0.034664397249699996
ACH-000822,-0.052537963648699997
ACH-000823,-0.0031516160632700002
ACH-000824,-0.0854090894286
ACH-000827,-0.058546547314200004
ACH-000829,-0.152054958418
ACH-000831,0.0641419855381
ACH-000832,0.036335251133800005
ACH-000833,-0.28023045069200003
ACH-000834,-0.13273217651
ACH-000835,0.0624373067079
ACH-000836,-0.188788893169
ACH-000837,-0.253669505001
ACH-000838,-0.09948331149879999
ACH-000839,-0.105997305549
ACH-000840,-0.43157250983400003
ACH-000841,-0.12806238569599998
ACH-000843,-0.16947239112
ACH-000846,-0.10779119692700001
ACH-000847,0.045686121920999995
ACH-000848,-0.0772622269863
ACH-000849,-0.07613091986750001
ACH-000851,-0.185527122963
ACH-000855,0.10138641235200001
ACH-000856,-0.162199193193
ACH-000858,-0.230362113096
ACH-000859,-0.13306997796199999
ACH-000861,-0.264154199636
ACH-000862,-0.072842780619
ACH-000865,-0.0092073894575
ACH-000866,-0.150339972922
ACH-000867,-0.14777910071
ACH-000869,-0.0281230090014
ACH-000872,-0.234872499938
ACH-000873,-0.202522040436
ACH-000876,-0.012284286411500001
ACH-000878,-0.467307330998
ACH-000880,-0.14958414146500001
ACH-000881,-0.09783457443389999
ACH-000882,0.045220260393699994
ACH-000884,-0.0493861148338
ACH-000885,-0.223643509119
ACH-000887,-0.11667389892100001
ACH-000888,0.00318158914427
ACH-000889,-0.08527849570080001
ACH-000890,-0.31773576352
ACH-000896,-0.059941404700600005
ACH-000898,-0.0594484176294
ACH-000900,0.041229147599999995
ACH-000901,-0.125482811499
ACH-000905,-0.17086209664000002
ACH-000906,-0.175502957149
ACH-000907,-0.052934804333600004
ACH-000910,-0.353269686162
ACH-000911,-0.22380623845400002
ACH-000912,-0.233586616948
ACH-000913,-0.0986980226231
ACH-000915,-0.34546650780999993
ACH-000916,-0.8678791014139999
ACH-000917,-0.103975917353
ACH-000921,-0.023385196182499998
ACH-000924,-0.0659099857742
ACH-000926,-0.120026439697
ACH-000928,-0.212100929333
ACH-000929,-0.220369897696
ACH-000932,-0.00449883078534
ACH-000935,-0.14342095502399999
ACH-000936,0.117054730374
ACH-000937,-0.116740359119
ACH-000938,-0.0245188395078
ACH-000939,-0.186425352034
ACH-000941,0.026718194730299998
ACH-000943,-0.218897937652
ACH-000946,-0.0543663834979
ACH-000947,-0.21408017637600002
ACH-000948,-0.013236935658400001
ACH-000950,-0.025094360923500002
ACH-000953,-0.0668699254352
ACH-000957,0.0756928176146
ACH-000958,-0.0823022606373
ACH-000960,-0.027180728448
ACH-000963,-0.087330906657
ACH-000968,0.08529605684599999
ACH-000969,-0.24644725938700002
ACH-000973,0.0270372560809
ACH-000974,0.02167814881
ACH-000975,-0.131039730714
ACH-000976,0.052422106658800004
ACH-000978,-0.459278388507
ACH-000980,-0.154700950705
ACH-000984,-0.20892665607
ACH-000986,-0.17407692943300002
ACH-000988,-0.08056835160339999
ACH-000993,-0.16546391174900002
ACH-000994,-0.141057479281
ACH-000996,-0.0017413269456500002
ACH-001001,-0.09938125466489998
ACH-001020,-0.409538532346
ACH-001028,-0.0862264814514
ACH-001031,-0.197647549926
ACH-001038,-0.161549408303
ACH-001048,-0.221774786774
ACH-001050,-0.16033085302
ACH-001053,-0.37192070638
ACH-001054,-0.194975321406
ACH-001061,0.0185220692804
ACH-001067,-0.134524059614
ACH-001075,-0.162653166162
ACH-001096,-0.263741460071
ACH-001128,-0.17462647084000002
ACH-001134,-0.0754790634059
ACH-001151,-0.110222122716
ACH-001163,-0.194171994247
ACH-001164,-0.032831760111700005
ACH-001173,-0.18928534627500002
ACH-001183,-0.056349053038900004
ACH-001184,-0.0629423001851
ACH-001190,-0.157787240405
ACH-001192,-0.167257344631
ACH-001193,0.163822346688
ACH-001196,-0.172438784819
ACH-001197,-0.204263384399
ACH-001205,-0.427407370945
ACH-001211,-0.162780703772
ACH-001212,-0.017241221124
ACH-001228,0.192463956302
ACH-001232,-0.22246847579
ACH-001239,-0.00692843025409
ACH-001274,-0.056381714064499995
ACH-001275,-0.21387119902399998
ACH-001277,-0.158954873191
ACH-001278,-0.147495783215
ACH-001280,-0.20913464042899998
ACH-001283,-0.0172083555399
ACH-001289,-0.1636886902
ACH-001295,-0.149464345273
ACH-001300,-0.252573643481
ACH-001301,-0.187652372217
ACH-001302,-0.0358654995911
ACH-001303,-0.056624281884000004
ACH-001306,-0.189442314805
ACH-001318,-0.169744856679
ACH-001322,-0.136751310995
ACH-001328,-0.27964886425
ACH-001332,-0.261338435445
ACH-001333,-0.0330168955424
ACH-001336,-0.0107605947794
ACH-001340,-0.161938473799
ACH-001346,-0.130483661512
ACH-001353,-0.08177788667939999
ACH-001354,0.035947123653099995
ACH-001367,-0.0745898563062
ACH-001368,-0.000655237010806
ACH-001374,-0.37930279479999995
ACH-001375,-0.269014853833
ACH-001377,-0.22864887175999998
ACH-001380,-0.08337226946189999
ACH-001391,-0.268995017273
ACH-001407,-0.0554302551447
ACH-001408,-0.170951056437
ACH-001413,-0.147016416038
ACH-001430,0.244175433147
ACH-001431,-0.135052900343
ACH-001450,-0.123063363548
ACH-001496,-0.182383634062
ACH-001500,-0.09909927783
ACH-001521,-0.178122183178
ACH-001523,-0.0191785539169
ACH-001532,-0.13989891285
ACH-001536,-0.19643978644
ACH-001550,-0.215410807555
ACH-001552,-0.0694650860613
ACH-001554,-0.0542195753102
ACH-001645,-0.0906664553194
ACH-001654,-0.29984277946800003
ACH-001715,-0.32782363841400003
ACH-001735,-0.376429426488
ACH-001736,-0.023135271212400003
ACH-001737,-0.130707621972
ACH-001740,-0.07108943940410001
ACH-001745,-0.06117448052999999
ACH-001750,-0.233316502584
ACH-001765,-0.0962803776413
ACH-001956,-0.0713185940349
ACH-001957,-0.17281541774999998
