,SIRT2 (22933)
ACH-000004,-0.0736651843592
ACH-000007,0.05769795943969999
ACH-000009,-0.117120596499
ACH-000011,-0.0173121828848
ACH-000012,-0.21067987025499998
ACH-000013,-0.569411951278
ACH-000014,0.058532312996500004
ACH-000015,-0.244152712477
ACH-000017,-0.0429648192038
ACH-000018,-0.168129598086
ACH-000019,-0.141521812164
ACH-000021,-0.217361744879
ACH-000022,-0.33704940276999995
ACH-000025,0.0533943113125
ACH-000028,-0.174284039146
ACH-000030,-0.195029097268
ACH-000035,-0.505772056646
ACH-000036,-0.142470363861
ACH-000037,-0.297167706092
ACH-000039,-0.161395903934
ACH-000040,-0.15154213687
ACH-000041,0.122490111851
ACH-000042,-0.100839689627
ACH-000045,-0.43138103454099996
ACH-000047,-0.0203333051874
ACH-000052,-0.309909702335
ACH-000053,-0.142268555261
ACH-000054,-0.150789754218
ACH-000055,-0.126116372788
ACH-000060,0.0750043896251
ACH-000067,-0.075648705853
ACH-000070,-0.247337848809
ACH-000075,-0.119485352743
ACH-000078,-0.07521725424789999
ACH-000082,-0.00593498967147
ACH-000085,-0.05165255021980001
ACH-000086,-0.255273585769
ACH-000087,-0.236090168215
ACH-000092,-0.19776824992800002
ACH-000095,-0.09994711062410001
ACH-000097,-0.0587653868457
ACH-000098,-0.094521667035
ACH-000099,-0.126878236971
ACH-000108,-0.143751203886
ACH-000113,-0.105583755655
ACH-000115,0.121610341126
ACH-000116,-0.14795421359000002
ACH-000118,-0.161258394627
ACH-000120,-0.101408642344
ACH-000123,-0.22911330471000002
ACH-000127,-0.0308347008157
ACH-000128,0.04355052086680001
ACH-000132,-0.147879728799
ACH-000133,-0.0612468626743
ACH-000137,-0.273989964931
ACH-000138,-0.130321411478
ACH-000142,-0.120244915979
ACH-000143,-0.182533994694
ACH-000146,0.0497010217429
ACH-000148,0.058129990708099995
ACH-000150,-0.18216561507399998
ACH-000152,-0.054856861479400006
ACH-000153,-0.12361104150999999
ACH-000159,-0.11677122900800001
ACH-000160,0.208002660159
ACH-000163,-0.147770415338
ACH-000167,0.49239874942100004
ACH-000168,0.0646068371636
ACH-000169,-0.0803184425271
ACH-000178,-0.0639235798703
ACH-000182,-0.04565985208980001
ACH-000183,0.00200471087628
ACH-000188,-0.100668040505
ACH-000189,-0.0311887020395
ACH-000190,0.134459681098
ACH-000198,-0.113398310072
ACH-000204,-0.080922212772
ACH-000206,-0.328646679985
ACH-000207,-0.0664015967648
ACH-000211,-0.037516570028599996
ACH-000215,-0.06588982326659999
ACH-000221,-0.25665973561
ACH-000222,-0.130146735823
ACH-000223,-0.0297378158125
ACH-000226,-0.07207343655380001
ACH-000227,-0.280549479895
ACH-000228,-0.281984154807
ACH-000231,0.034742295324
ACH-000232,-0.10404714866900001
ACH-000233,-0.0925745232254
ACH-000234,-0.313817631923
ACH-000235,-0.07755215545210001
ACH-000237,-0.0624664696491
ACH-000238,0.029309663919599997
ACH-000243,-0.07599911124089999
ACH-000244,-0.008609460177049999
ACH-000246,-0.330072207874
ACH-000248,-0.0502297388728
ACH-000250,-0.08928244648280001
ACH-000251,-0.393051131761
ACH-000253,0.047374297715600006
ACH-000255,-0.18278449127399998
ACH-000256,-0.0133871886825
ACH-000257,-0.0260430321703
ACH-000258,-0.240134766681
ACH-000259,0.0247221149292
ACH-000260,-0.0841578549487
ACH-000261,-0.029901595428400003
ACH-000262,-0.210946340088
ACH-000263,-0.250084258726
ACH-000264,-0.0820466335394
ACH-000265,-0.190895087374
ACH-000266,-0.055440734771600005
ACH-000272,-0.0438055849079
ACH-000273,-0.0242465558505
ACH-000274,-0.08932517677860001
ACH-000277,-0.00102871765954
ACH-000278,-0.107494470897
ACH-000279,0.0116576917509
ACH-000280,-0.153297959981
ACH-000281,0.0611848568383
ACH-000288,0.011896790070100001
ACH-000291,-0.25545906528
ACH-000293,-0.301359846261
ACH-000294,-0.10055006188400001
ACH-000295,-0.0846264764017
ACH-000296,0.0677564698786
ACH-000302,-0.36677450891900004
ACH-000304,-0.0652976685627
ACH-000307,0.06262874565399999
ACH-000308,-0.24122813184099998
ACH-000310,0.00406158688273
ACH-000311,0.0402221072775
ACH-000312,0.135615654395
ACH-000315,-0.14908093202199998
ACH-000316,0.156008357664
ACH-000317,0.176712024612
ACH-000318,-0.33229760783
ACH-000319,-0.0205696694509
ACH-000320,0.20280019217599998
ACH-000322,0.235343737211
ACH-000323,-0.104417958475
ACH-000324,-0.260019069236
ACH-000329,-0.058157743549300006
ACH-000330,-0.158735795363
ACH-000331,0.158295752005
ACH-000332,-0.14981904039799998
ACH-000334,-0.318391497291
ACH-000335,0.223417976477
ACH-000336,-0.156050400437
ACH-000337,0.07688128911810001
ACH-000339,-0.10128444915899999
ACH-000341,-0.0757991009941
ACH-000348,0.0215451300286
ACH-000350,-0.181162492213
ACH-000352,-0.0560682101401
ACH-000356,-0.09854576503589998
ACH-000361,-0.23067115625300003
ACH-000362,-0.07801470821739999
ACH-000363,-0.117463676917
ACH-000364,-0.211547841356
ACH-000365,-0.131274676367
ACH-000366,-0.207392846658
ACH-000368,-0.0515877315431
ACH-000374,0.139054397116
ACH-000375,0.06074279262230001
ACH-000376,-0.171270338786
ACH-000381,-0.0380229908285
ACH-000383,-0.006048705520149999
ACH-000387,0.0325687527679
ACH-000389,-0.385316150871
ACH-000390,-0.0124046254614
ACH-000393,-0.204030063356
ACH-000395,-0.207706519682
ACH-000397,-0.198397837589
ACH-000401,-0.09556691428780001
ACH-000402,-0.0246410961479
ACH-000403,-0.0294846643469
ACH-000404,-0.20711427730300003
ACH-000406,0.05961482116280001
ACH-000407,-0.213644382744
ACH-000408,-0.195673020056
ACH-000410,0.11453204103
ACH-000411,-0.07832241912860001
ACH-000414,-0.060479152272699996
ACH-000415,-0.100267185857
ACH-000416,-0.10667500943
ACH-000420,-0.0136276130947
ACH-000421,0.0734195741372
ACH-000424,-0.267740954187
ACH-000425,-0.164002353676
ACH-000426,-0.124756148585
ACH-000427,-0.064498536121
ACH-000433,-0.0405885453481
ACH-000436,-0.0417606692264
ACH-000444,-0.18413507486699998
ACH-000445,-0.256733843741
ACH-000448,-0.16545325509199998
ACH-000450,-0.179177051639
ACH-000452,0.0463072819398
ACH-000454,-0.45543356354500003
ACH-000458,-0.09042800094879999
ACH-000459,-0.32762777684
ACH-000460,-0.150958166141
ACH-000461,-0.126955706559
ACH-000463,-0.100544265254
ACH-000464,-0.0407153890985
ACH-000466,-0.22752559081700002
ACH-000467,-0.00298541388244
ACH-000468,-0.08173289848689999
ACH-000469,-0.0826991380082
ACH-000470,-0.10678627329
ACH-000471,-0.0780457381778
ACH-000472,-0.208445044856
ACH-000473,-0.024133662409700003
ACH-000475,-0.158827757131
ACH-000476,-0.110853835926
ACH-000477,-0.19215783099
ACH-000480,0.021004287514
ACH-000481,-0.0741173795332
ACH-000483,-0.137464893947
ACH-000484,-0.21478564272700001
ACH-000485,-0.257273724635
ACH-000486,-0.383424561741
ACH-000487,0.0166564001175
ACH-000488,-0.0232965281434
ACH-000490,-0.16719483377699998
ACH-000491,0.0768782518486
ACH-000495,0.14156812964999999
ACH-000496,-0.0716361531607
ACH-000499,-0.933215455243
ACH-000500,0.21221689539500002
ACH-000502,-0.21303989767099998
ACH-000503,0.158644110962
ACH-000505,-0.15353986696900002
ACH-000507,-0.10955622856200001
ACH-000510,-0.547077450551
ACH-000511,0.131027759067
ACH-000512,0.0622238937206
ACH-000516,-0.196760169531
ACH-000517,-0.0905162389083
ACH-000518,-0.247661007926
ACH-000520,-0.223489518173
ACH-000521,-0.179440225215
ACH-000522,-0.08608274494550001
ACH-000524,-0.068153854055
ACH-000527,-0.213123661261
ACH-000528,-0.143624462304
ACH-000537,-0.0663096939089
ACH-000541,-0.48191687862599997
ACH-000542,-0.0892662359488
ACH-000544,-0.102709020805
ACH-000545,-0.058207842506
ACH-000547,-0.0404952414885
ACH-000548,-0.133764293928
ACH-000549,-0.243538823961
ACH-000550,0.0170250557875
ACH-000552,-0.223736854454
ACH-000556,-0.201688737101
ACH-000557,0.0967097014269
ACH-000570,-0.055549873904099996
ACH-000571,-0.129898567021
ACH-000573,-0.170465098995
ACH-000576,-0.124395685663
ACH-000580,-0.0446950196524
ACH-000584,-0.06523953803119999
ACH-000585,-0.19635022911299999
ACH-000588,-0.314987787625
ACH-000589,-0.128772066293
ACH-000591,-0.0597335048924
ACH-000593,-0.009880942159299999
ACH-000600,-0.07844682691480001
ACH-000601,-0.04257569236380001
ACH-000604,-0.007981238871000001
ACH-000605,-0.127801152775
ACH-000606,-0.07902202893799999
ACH-000608,0.16120380736099998
ACH-000614,0.034357222111499996
ACH-000616,-0.0965369103039
ACH-000618,-0.172873030299
ACH-000619,0.129821204099
ACH-000620,-0.046353606416999996
ACH-000621,-0.353509841795
ACH-000622,0.29050826640099997
ACH-000623,-0.0216609657686
ACH-000624,-0.088638551791
ACH-000627,-0.11921740429500001
ACH-000630,-0.148297675594
ACH-000632,-0.0492215740998
ACH-000633,-0.10270348725
ACH-000637,-0.0673719277798
ACH-000638,-0.0844016427124
ACH-000646,-0.0832527773318
