,HCN2 (610)
ACH-000004,-0.204851172592
ACH-000007,-0.250655627176
ACH-000009,-0.349576381661
ACH-000011,-0.294928540573
ACH-000012,-0.21925544142099998
ACH-000013,-0.26903711936999997
ACH-000014,-0.17923027399799998
ACH-000015,-0.280165475281
ACH-000017,-0.297013664696
ACH-000018,-0.340745601131
ACH-000019,-0.16382830062200002
ACH-000021,-0.18266736550999998
ACH-000022,-0.20648426266800002
ACH-000025,-0.25202068942899997
ACH-000028,-0.266212880414
ACH-000030,-0.314338307789
ACH-000035,-0.280867777033
ACH-000036,-0.34435933763899995
ACH-000037,-0.0499650214594
ACH-000039,-0.270893510245
ACH-000040,-0.050359169910900003
ACH-000041,-0.21204871924600002
ACH-000042,-0.29622881825999997
ACH-000045,-0.21885157768199998
ACH-000047,-0.321130905109
ACH-000052,-0.14743035388800002
ACH-000053,-0.28764494055
ACH-000054,-0.342535499592
ACH-000055,-0.20926728357500002
ACH-000060,-0.271728667784
ACH-000067,-0.29169065444200004
ACH-000070,-0.372781661681
ACH-000075,-0.22611884535100002
ACH-000078,-0.36439242553900003
ACH-000082,-0.253752657501
ACH-000085,-0.435093079077
ACH-000086,-0.21375013401999998
ACH-000087,-0.221296562789
ACH-000092,-0.257873990024
ACH-000095,-0.344247801866
ACH-000097,-0.23917751722
ACH-000098,-0.191254036308
ACH-000099,-0.43127245603000003
ACH-000108,-0.27582696332199996
ACH-000113,-0.124923049156
ACH-000115,-0.50875342025
ACH-000116,-0.372666863551
ACH-000118,-0.06869261495609999
ACH-000120,-0.117458136776
ACH-000123,-0.246649996094
ACH-000127,-0.24137896650600002
ACH-000128,-0.24136502914799998
ACH-000132,-0.17513077215700001
ACH-000133,-0.19825294939100002
ACH-000137,-0.236225620059
ACH-000138,-0.339131814084
ACH-000142,-0.34391044625
ACH-000143,-0.22971665614599998
ACH-000146,-0.200546108941
ACH-000148,-0.11753251296499999
ACH-000150,-0.33376985954599997
ACH-000152,-0.149333771994
ACH-000153,-0.15655902484
ACH-000159,-0.29507868512200003
ACH-000160,-0.202039799156
ACH-000163,-0.12284850165
ACH-000167,-0.480951233566
ACH-000168,0.07405220587830001
ACH-000169,-0.381719716149
ACH-000178,-0.217666400143
ACH-000182,-0.246525036512
ACH-000183,-0.0545922195184
ACH-000188,-0.0814038556508
ACH-000189,-0.506983930557
ACH-000190,-0.189595440936
ACH-000198,-0.313484329824
ACH-000204,-0.299543915847
ACH-000206,-0.213732726061
ACH-000207,-0.273276933312
ACH-000211,-0.260123366365
ACH-000215,-0.118580456272
ACH-000221,-0.37293159623899996
ACH-000222,-0.306256401008
ACH-000223,-0.246666783193
ACH-000226,-0.351429169682
ACH-000227,0.040325398137699996
ACH-000228,-0.285953673347
ACH-000231,-0.153347495061
ACH-000232,-0.21431605351799998
ACH-000233,-0.506803285545
ACH-000234,-0.655678805329
ACH-000235,-0.281838806721
ACH-000237,-0.29842179858199996
ACH-000238,-0.148722247169
ACH-000243,-0.216365476133
ACH-000244,-0.3704875024
ACH-000246,-0.344412837014
ACH-000248,-0.48179773905699996
ACH-000250,-0.416948223058
ACH-000251,0.10200240499
ACH-000253,-0.31078581187800003
ACH-000255,-0.0791544514264
ACH-000256,-0.454543978629
ACH-000257,-0.196228869121
ACH-000258,-0.0485394801227
ACH-000259,-0.153913983462
ACH-000260,-0.215583457564
ACH-000261,-0.21484879810600002
ACH-000262,-0.216046590232
ACH-000263,-0.507806052136
ACH-000264,-0.16436373030999998
ACH-000265,-0.16107265959699998
ACH-000266,-0.423871694829
ACH-000272,-0.426360873081
ACH-000273,-0.0864006396696
ACH-000274,-0.358143482606
ACH-000277,-0.27686803581700004
ACH-000278,-0.295624700533
ACH-000279,-0.29510306601799996
ACH-000280,-0.211008377663
ACH-000281,-0.165593297775
ACH-000288,-0.19656569640000002
ACH-000291,-0.375511050101
ACH-000293,-0.64129840098
ACH-000294,-0.39452123469300004
ACH-000295,0.00966399200426
ACH-000296,-0.279258177683
ACH-000302,-0.361151780739
ACH-000304,-0.011867032328700003
ACH-000307,-0.22786880992
ACH-000308,-0.146201547501
ACH-000310,-0.248979070671
ACH-000311,-0.315797241647
ACH-000312,-0.180112014054
ACH-000315,-0.361859937227
ACH-000316,-0.283946913358
ACH-000317,-0.0654960788143
ACH-000318,-0.395669288747
ACH-000319,-0.44864034751299997
ACH-000320,-0.296169585207
ACH-000322,-0.430374240442
ACH-000323,-0.22286176098700003
ACH-000324,-0.426159115687
ACH-000329,0.11718036437999999
ACH-000330,-0.24906644940699998
ACH-000331,-0.106184859402
ACH-000332,-0.20294537803399998
ACH-000334,-0.0772754982433
ACH-000335,-0.477213876835
ACH-000336,-0.051618487845800004
ACH-000337,-0.453332728913
ACH-000339,-0.09541594539449999
ACH-000341,-0.284061459011
ACH-000348,-0.11751566154200001
ACH-000350,-0.392945362104
ACH-000352,-0.224892837778
ACH-000356,-0.0109444509501
ACH-000361,-0.307060397699
ACH-000362,-0.20684332344200002
ACH-000363,-0.0971789718286
ACH-000364,-0.330612942816
ACH-000365,-0.36391960667900003
ACH-000366,-0.36915136931599996
ACH-000368,-0.281724655203
ACH-000374,-0.29563593778
