,DHX29 (54505)
ACH-000004,-0.375940746153
ACH-000007,-0.898990807683
ACH-000009,-0.665424555449
ACH-000011,-0.309440036866
ACH-000012,-0.415929281054
ACH-000013,-0.197433833342
ACH-000014,0.241865689927
ACH-000015,-0.402040181293
ACH-000017,-0.742412578589
ACH-000018,-0.268293047426
ACH-000019,-0.156909263386
ACH-000021,-0.6925810732459999
ACH-000022,-0.47092859746200005
ACH-000025,-0.166237226293
ACH-000028,-0.30246243325100003
ACH-000030,-0.674721745209
ACH-000035,-0.561397456779
ACH-000036,-0.560456773857
ACH-000037,0.25138042529800003
ACH-000039,-0.18631739588399998
ACH-000040,-0.118233415537
ACH-000041,-0.50164395569
ACH-000042,-0.35889958968400004
ACH-000045,-0.474512194882
ACH-000047,-0.780674835169
ACH-000052,-0.009369548177879999
ACH-000053,-0.0752629087926
ACH-000054,-0.00338153171213
ACH-000055,-0.112617478399
ACH-000060,-0.14617961005799998
ACH-000067,-0.164371219198
ACH-000070,-0.912639425299
ACH-000075,0.005537903872720001
ACH-000078,0.9041080408490001
ACH-000082,-0.136556918382
ACH-000085,-0.557243301826
ACH-000086,0.10035256722000001
ACH-000087,-0.468408249365
ACH-000092,-0.114447922805
ACH-000095,0.30263847308
ACH-000097,-0.36018760481299994
ACH-000098,-0.52407783488
ACH-000099,-0.09599514796769999
ACH-000108,-0.396804718608
ACH-000113,-0.60129262483
ACH-000115,-0.537515355112
ACH-000116,-0.18839365546
ACH-000118,-0.546826867979
ACH-000120,-0.286523998211
ACH-000123,0.266305605773
ACH-000127,-0.588050711165
ACH-000128,-0.22073387209800002
ACH-000132,-0.200332949073
ACH-000133,0.00954191551456
ACH-000137,-0.12886804068399998
ACH-000138,-0.04531709930819999
ACH-000142,-0.539481802373
ACH-000143,-0.904414821198
ACH-000146,-0.16580489384000002
ACH-000148,0.0330397398495
ACH-000150,0.610664833455
ACH-000152,0.574389924173
ACH-000153,-0.5137936689779999
ACH-000159,-0.094251163556
ACH-000160,-0.675677488638
ACH-000163,-0.740663951708
ACH-000167,-0.250198761901
ACH-000168,-0.208791862481
ACH-000169,-0.235629175027
ACH-000178,-0.627774962554
ACH-000182,-0.46306730485500003
ACH-000183,-0.256090879963
ACH-000188,-0.420057678039
ACH-000189,-0.359253767758
ACH-000190,-0.300824923951
ACH-000198,-0.617665175982
ACH-000204,-0.488873917565
ACH-000206,-0.231088900651
ACH-000207,-0.638776934705
ACH-000211,-0.264096723777
ACH-000215,-0.191162475772
ACH-000221,-0.226801282832
ACH-000222,-0.300368920235
ACH-000223,-0.727764757061
ACH-000226,0.036955708500599996
ACH-000227,-0.14283189878799998
ACH-000228,-1.09221830973
ACH-000231,0.38139210175300003
ACH-000232,-0.368239223964
ACH-000233,-0.458955561596
ACH-000234,-0.332523927727
ACH-000235,-0.279515399595
ACH-000237,0.38897889814000003
ACH-000238,-0.503076888364
ACH-000243,-1.15141477304
ACH-000244,-0.067240053462
ACH-000246,0.0581395570487
ACH-000248,-0.562778845797
ACH-000250,-0.206560591295
ACH-000251,-0.31813947806299997
ACH-000253,-0.976744286685
ACH-000255,-0.40291381992700004
ACH-000256,-0.43613925274800003
ACH-000257,0.0534163056679
ACH-000258,-0.254759248995
ACH-000259,0.228561262308
ACH-000260,-0.618704190014
ACH-000261,-0.6515069118819999
ACH-000262,-0.449878094648
ACH-000263,-0.40844817108599996
ACH-000264,-0.395573490701
ACH-000265,-0.250302827222
ACH-000266,-0.10598390469900001
ACH-000272,-0.228237853484
ACH-000273,-0.219346284467
ACH-000274,-0.22202675348
ACH-000277,-0.440615342373
ACH-000278,-0.141974776746
ACH-000279,-0.480277720204
ACH-000280,-0.46731164314999996
ACH-000281,-0.256975926167
ACH-000288,0.383947902952
ACH-000291,-0.276829582369
ACH-000293,-0.42173595613799997
ACH-000294,-0.310258452189
ACH-000295,-0.11134609991399999
ACH-000296,-0.0173995605255
ACH-000302,0.275293939666
ACH-000304,-0.0666226045813
ACH-000307,-0.849036765135
ACH-000308,-0.27137714265
ACH-000310,0.12996683065099998
ACH-000311,-0.36030897062600004
ACH-000312,-0.0384136984124
ACH-000315,-0.527634063433
ACH-000316,-0.361444710534
ACH-000317,-0.7928985983399999
ACH-000318,-0.789495811282
ACH-000319,0.339264782544
ACH-000320,-0.352327212993
ACH-000322,0.0441744610769
ACH-000323,-0.634311887408
ACH-000324,-0.04539639398900001
ACH-000329,0.0376316900585
ACH-000330,-0.250660655091
ACH-000331,-0.401594559677
ACH-000332,-0.36114306800800006
ACH-000334,-0.49174694622299997
ACH-000335,-0.645614400599
ACH-000336,-0.39254541596299997
ACH-000337,-0.601064045447
ACH-000339,-0.266805842078
ACH-000341,-0.0763772459116
