,ADPGK (83440)
ACH-000246,-0.08727631399970001
ACH-000248,0.0963890229995
ACH-000250,-0.0546807540114
ACH-000251,0.134070535676
ACH-000253,-0.041028596808300004
ACH-000255,-0.021141402063700004
ACH-000256,0.0065199473479
ACH-000257,-0.349333812374
ACH-000258,-0.460047397882
ACH-000259,0.012500137414500002
ACH-000260,-0.04356833526409999
ACH-000261,0.0110066436097
ACH-000262,-0.162387864427
ACH-000263,-0.10504528956800001
ACH-000264,0.037136241759
ACH-000265,-0.15857655637
ACH-000266,-0.0469313385955
ACH-000272,-0.124100145317
ACH-000273,0.186932280668
ACH-000274,-0.048627539943900004
ACH-000277,0.251965580956
ACH-000278,0.0443536554911
ACH-000279,-0.00127161130458
ACH-000280,0.139361373801
ACH-000281,0.0212117003102
ACH-000288,-0.0728795954575
ACH-000291,-0.197411332259
ACH-000293,0.16623409413100002
ACH-000294,0.201170491342
ACH-000295,-0.0714295410662
ACH-000296,0.109323727634
ACH-000302,-0.0944934342615
ACH-000304,0.224943131886
ACH-000307,-0.0248977656892
ACH-000308,-0.19640664271400002
ACH-000310,0.0907328158629
ACH-000311,-0.00234868461647
ACH-000312,-0.050396788607599996
ACH-000315,-0.126885655622
ACH-000316,0.009392942172639999
ACH-000317,0.0528642208674
ACH-000318,0.113475797652
ACH-000319,-0.036847934904099995
ACH-000320,0.161148187342
ACH-000322,-0.07993908304439999
ACH-000323,0.0462912849422
ACH-000324,-0.0679357479051
ACH-000329,-0.0898184214618
ACH-000330,-0.037547493362300004
ACH-000331,-0.17365000800500002
ACH-000332,-0.000967439445552
ACH-000334,-0.0496318892777
ACH-000335,-0.0353397547284
ACH-000336,0.37566533455
ACH-000337,-0.06428459449280001
ACH-000339,0.11012128589299999
ACH-000341,0.032437812077099996
ACH-000348,-0.060150906177199995
ACH-000350,0.164213798712
ACH-000352,-0.0777591746581
ACH-000356,0.105630309166
ACH-000361,0.28439566105700004
ACH-000362,0.17681007210400002
ACH-000363,-0.110444023729
ACH-000364,0.00264708856631
ACH-000365,-0.108957137192
ACH-000366,0.139558849914
ACH-000368,0.076761599692
ACH-000374,0.10075508988
ACH-000375,-0.0362261941665
ACH-000376,-0.07533639773569999
ACH-000381,-0.06360208416119999
ACH-000383,-0.0620301164861
ACH-000387,-0.0665542386522
ACH-000389,-0.112329485746
ACH-000390,-0.30522520840399997
ACH-000393,-0.0597635228538
ACH-000395,0.163557735678
ACH-000397,-0.100091865788
ACH-000401,0.0014787780611600003
ACH-000402,0.301607855656
ACH-000403,0.0277695825583
ACH-000404,-0.047468859071699995
ACH-000406,0.0738401418801
ACH-000407,0.0434809873948
ACH-000408,-0.00224187466834
ACH-000410,0.133475221093
ACH-000411,0.20785990245900002
ACH-000414,-0.281561183717
ACH-000415,0.0668056985309
ACH-000416,-0.016003508482399998
ACH-000420,-0.142767364422
ACH-000421,0.00745588409157
ACH-000424,0.0162681289283
ACH-000425,-0.022511619622900002
ACH-000426,-0.19789321683400002
ACH-000427,-0.147272824734
ACH-000433,-0.217138252448
ACH-000436,0.202051325677
ACH-000444,0.0711035755421
ACH-000445,-0.13742543245799999
ACH-000448,0.0153428379324
ACH-000450,-0.142685742092
ACH-000452,-0.0324691305009
ACH-000454,-1.0291443948799999
ACH-000458,-0.00597271438179
ACH-000459,-0.133766520244
ACH-000460,-0.09896249866580001
ACH-000461,-0.0399617154737
ACH-000463,-0.0949453296559
ACH-000464,-0.267943354103
ACH-000466,0.0165895799327
ACH-000467,0.0604344977544
ACH-000468,0.140076254151
ACH-000469,-0.0215805620502
ACH-000470,-0.289852110714
ACH-000471,-0.153243368062
ACH-000472,0.06994107633999999
ACH-000473,-0.320676338466
ACH-000475,-0.0488066052811
ACH-000476,-0.142173185009
ACH-000477,-0.278920965286
ACH-000480,0.06334975089530001
ACH-000481,-0.0675090465535
ACH-000483,0.140416349109
ACH-000484,0.2688621637
ACH-000485,0.0754651392868
ACH-000486,-0.146848005619
ACH-000487,-0.0853732387916
ACH-000488,0.0308850926038
ACH-000490,-0.00031035368317900005
ACH-000491,-0.138799467266
ACH-000495,-0.344963524448
ACH-000496,-0.873978623593
ACH-000499,-0.11793797061799999
ACH-000500,-0.25621015829599997
ACH-000502,0.0154672578265
ACH-000503,-0.8641702266779999
ACH-000505,-0.104210699209
ACH-000507,-0.292893560683
ACH-000510,0.0317812339545
ACH-000511,-0.0385893498153
ACH-000512,0.0638616679292
ACH-000516,0.032407844824099995
ACH-000517,-0.06482774031359999
ACH-000518,-0.0037378590164400005
ACH-000520,-0.258972744578
ACH-000521,0.00903084617648
ACH-000522,-0.06935204234810001
ACH-000524,0.0118517180935
ACH-000527,-0.05289771413919999
ACH-000528,-0.0367182712838
ACH-000537,0.039860814034800005
ACH-000541,-0.15172625399599998
ACH-000542,-0.0941225184348
ACH-000544,-0.14956416482899998
ACH-000545,-0.0339488367191
ACH-000547,-0.179698363696
ACH-000548,-0.340138970448
ACH-000549,0.0988216211715
ACH-000550,-0.0484890891306
ACH-000552,-0.0365490309631
ACH-000556,0.0366545991494
ACH-000557,-0.0902399444973
ACH-000570,-0.152977819088
ACH-000571,0.0756267385978
ACH-000573,-0.113383745991
ACH-000576,0.111945533906
ACH-000580,-0.07042250524419999
ACH-000584,-0.0546777528711
ACH-000585,0.0130476599095
ACH-000588,0.0466594138454
ACH-000589,-0.012704586166100002
ACH-000591,-0.0422594921068
ACH-000593,-0.278830776322
ACH-000600,-0.20307739354200002
ACH-000601,-0.0265872998496
ACH-000604,0.0407848848315
ACH-000605,0.0214360869618
ACH-000606,0.09448457634950001
ACH-000608,0.028589779544
ACH-000614,0.127251401348
ACH-000616,0.0717032392369
ACH-000618,0.10447410872000001
ACH-000619,-0.183389068596
ACH-000620,-0.11221354146500001
ACH-000621,-0.0430109166876
ACH-000622,-0.0857890435179
ACH-000623,-0.12926960864
ACH-000624,-0.04396726279180001
ACH-000627,0.14333838038799998
ACH-000630,-0.0258265919672
ACH-000632,-0.0429844762637
ACH-000633,0.0270429993458
ACH-000637,0.0759745852226
ACH-000638,-0.0799832957638
ACH-000646,-0.26074321551
ACH-000647,0.0674388520687
ACH-000648,0.09135567752810002
ACH-000649,-0.108559445168
ACH-000651,-0.08887614634549999
ACH-000652,0.12387194507200001
ACH-000653,-0.0291599750573
ACH-000657,-0.142434512077
ACH-000658,0.0175208527881
ACH-000661,0.135980885799
ACH-000662,0.119395271923
ACH-000663,-0.055222936383
ACH-000665,-1.01567600704
ACH-000671,-0.0913705963064
ACH-000673,-0.055673924781
ACH-000676,-0.0596867988562
ACH-000677,0.0041217467143799995
ACH-000681,-0.226973466152
ACH-000682,0.0378156598735
ACH-000683,-0.22017155942400002
ACH-000684,0.235966470198
ACH-000688,-0.052600737986699994
ACH-000693,-0.08348450868969999
ACH-000694,0.024668948732199998
ACH-000695,0.03879143485619999
ACH-000696,-0.0334206881899
ACH-000697,0.232044770304
ACH-000699,-0.180021849641
ACH-000701,-0.135898267533
ACH-000706,-0.0188551446343
ACH-000711,-0.038200520773
ACH-000713,-0.15509730045
ACH-000714,-0.178139175076
ACH-000718,0.0489502799161
ACH-000720,-0.0202338659112
ACH-000721,-0.141948923806
ACH-000724,0.258985103526
ACH-000725,-0.22185498789299998
ACH-000732,-0.12141675359000001
ACH-000734,-0.009056084583610001
ACH-000735,-0.0410400983987
ACH-000736,0.012315826163700002
ACH-000738,-0.08095712053899999
ACH-000746,-0.0742352601002
ACH-000747,-0.233133980659
ACH-000748,-0.19033923851
ACH-000753,0.0224343188724
ACH-000756,0.053981882942300004
ACH-000757,-0.180952201704
ACH-000758,-0.160179702868
ACH-000760,-0.14654931297499998
ACH-000763,-0.10264991874
ACH-000764,-0.23069154178000004
ACH-000765,0.0381052930881
ACH-000766,-0.32996760091
ACH-000767,0.0586059744369
ACH-000768,0.0704606303115
ACH-000769,-0.0200964968596
ACH-000770,-0.125577915036
ACH-000771,0.123034158238
ACH-000773,0.00599066633608
ACH-000776,0.10214545483200001
ACH-000777,-0.057419737859500004
ACH-000778,0.133815477154
ACH-000781,-0.35375403566200003
ACH-000782,-0.179234744223
ACH-000783,-0.120562293804
ACH-000784,-0.249653175399
ACH-000785,-0.17015275865200002
ACH-000787,-0.30961262554
ACH-000788,-0.134289483352
ACH-000791,-0.044154907618800004
ACH-000792,-0.032860462420099996
ACH-000794,-0.022484757543
ACH-000796,0.019745293726400003
ACH-000799,0.15159545034299998
ACH-000800,-0.0341623990452
ACH-000802,0.0772201443803
ACH-000804,0.12914035293099999
ACH-000805,0.0232097257876
ACH-000809,-0.0885016587233
ACH-000810,-0.29994730827
ACH-000811,0.0330791054425
ACH-000817,-0.20442857100499998
ACH-000819,0.0025650982191999998
ACH-000820,0.0251794397049
ACH-000821,0.010321625192600001
ACH-000822,-0.23225989148499998
ACH-000823,-0.048725829749800005
ACH-000824,0.0297219907742
ACH-000827,-0.0771158556065
ACH-000829,-0.09979436958419999
ACH-000831,-0.059486661342199994
ACH-000832,-0.124946749653
ACH-000833,-0.184761256863
ACH-000834,0.00632911064271
ACH-000835,-0.028999697719200003
ACH-000836,-0.132260900753
ACH-000837,-0.0696672329018
ACH-000838,0.0566711163886
ACH-000839,-0.18094561724199998
ACH-000840,-0.055567932815699994
ACH-000841,-0.162486872019
ACH-000843,-0.033629433242799996
ACH-000846,-0.0457644519368
ACH-000847,0.0987978957072
ACH-000848,-0.0687521134976
ACH-000849,0.022090978259400002
ACH-000851,0.0463778544428
ACH-000855,-0.00806367592272
ACH-000856,-0.175683971093
ACH-000858,0.0660104037833
ACH-000859,0.04584849754
ACH-000861,-0.035014666461
ACH-000862,-0.027968493380400004
ACH-000865,-0.12463237593399999
ACH-000866,-0.060476115824
ACH-000867,-0.21256040337699997
ACH-000869,-0.304331888466
ACH-000872,-0.197636454677
ACH-000873,-0.24538157580400002
ACH-000876,0.023158539054900004
ACH-000878,0.0379854424342
ACH-000880,-0.0169900956414
ACH-000881,-0.201734482969
ACH-000882,-0.12209219181099999
ACH-000884,-0.0856155932607
ACH-000885,-0.0172745766546
ACH-000887,-0.106959913593
ACH-000888,0.0581440681322
ACH-000889,0.0545493092715
ACH-000890,0.0811775475706
ACH-000896,-0.161476965647
ACH-000898,0.0968177693134
ACH-000900,0.06168642512619999
ACH-000901,0.05688374091569999
ACH-000905,-0.07818097409260001
ACH-000906,-0.0132009867135
ACH-000907,-0.014587902580799998
ACH-000910,-0.0835601355907
ACH-000911,-0.0198854471537
ACH-000912,-0.00914688049865
ACH-000913,0.159173963719
ACH-000915,-0.051618375735499995
ACH-000916,-0.712623603596
ACH-000917,-0.27292405212
ACH-000921,0.034806810781900004
ACH-000924,-0.0687724906772
ACH-000926,0.041701952708699995
ACH-000928,0.138930738468
ACH-000929,-0.31924244999400003
ACH-000932,-0.19659002744000004
ACH-000935,0.23093336648499999
ACH-000936,0.138349678655
ACH-000937,-0.0742941433131
ACH-000938,-0.11617648249500001
ACH-000939,-0.0825496386691
ACH-000941,0.015169821585699999
ACH-000943,-0.019394719328700002
ACH-000946,0.09095105777149999
ACH-000947,0.012275524727300001
ACH-000948,0.0786855585922
ACH-000950,-0.040506692976699996
ACH-000953,-0.14140725088300002
ACH-000957,0.127101512905
ACH-000958,0.177759446156
ACH-000960,-0.10536921170399999
ACH-000963,-0.11369941966600002
ACH-000968,-0.119100061493
ACH-000969,0.0723302086108
ACH-000973,-0.13685670755999998
ACH-000974,-0.018362675036900002
ACH-000975,-0.058961878231800005
ACH-000976,0.08326772370180001
ACH-000978,0.18619845498100002
ACH-000980,-0.0754260914699
ACH-000984,-0.150129967977
ACH-000986,0.025155933368700003
ACH-000988,-0.307426573226
ACH-000993,0.13125625078400002
ACH-000994,0.011628224585
ACH-000996,0.0506595139482
ACH-001001,-0.0523243052829
ACH-001020,-0.8174546733020001
ACH-001028,-0.0967906572635
ACH-001031,-0.10301217300799999
ACH-001038,-0.072362676993
ACH-001048,0.11015510192099999
ACH-001050,-0.146754538487
ACH-001053,-0.116377313945
ACH-001054,-0.0554831198962
ACH-001061,-0.0074962835247100006
ACH-001067,-0.039388463692999996
ACH-001075,-0.230339050469
ACH-001096,-0.059798358187100005
ACH-001128,-0.07615816133280001
ACH-001134,0.0434156607335
ACH-001151,-0.170114869153
ACH-001163,-0.06396430720509999
ACH-001164,-0.501056103049
ACH-001173,-0.0479803795519
ACH-001183,-0.125503604534
ACH-001184,-0.0165411628297
ACH-001190,-0.249900603887
ACH-001192,0.191821299333
ACH-001193,-0.193271354257
ACH-001196,-0.021282765906500002
ACH-001197,-0.194131904012
ACH-001205,0.129565231496
ACH-001211,-0.0616195286604
ACH-001212,-0.19794019456700002
ACH-001228,-0.0463739946201
ACH-001232,0.112720180592
ACH-001239,0.059304656779899996
ACH-001274,-0.043527841185099996
ACH-001275,-0.007506622785549999
ACH-001277,0.26940824949299996
ACH-001278,-0.206952499327
ACH-001280,0.0386262970278
ACH-001283,-0.008849914722190001
ACH-001289,-0.132131877609
ACH-001295,-0.0526356458088
ACH-001300,-0.0694449756178
ACH-001301,0.118338315558
ACH-001302,-0.09961554229080001
ACH-001303,0.037838991487
ACH-001306,0.0706218505858
ACH-001318,-0.198939950187
ACH-001322,-0.21763185085
ACH-001328,-0.111231602445
ACH-001332,-0.167577337835
ACH-001333,0.133750913061
ACH-001336,-0.117085365827
ACH-001340,-0.0485340325505
ACH-001346,-0.08311611439569999
ACH-001353,-0.0983002166497
ACH-001354,-0.12220303508
ACH-001367,-0.107051126022
ACH-001368,-0.07328552822760001
ACH-001374,-0.06669105856759999
ACH-001375,-0.10623413531199999
ACH-001377,0.0560069630963
ACH-001380,0.08580289037810002
ACH-001391,0.14377091212999998
ACH-001407,-0.340204655967
ACH-001408,-0.268494887336
ACH-001413,-0.0270848686153
ACH-001430,-0.162763907378
ACH-001431,-0.103943338639
ACH-001450,-0.0308759628963
ACH-001496,-0.06059728150259999
ACH-001500,0.0859655774605
ACH-001521,-0.0131518380778
ACH-001523,-0.013680123578000001
ACH-001532,-0.006682801081399999
ACH-001536,-0.222439110678
ACH-001550,0.012062226136100002
ACH-001552,0.0293243786209
ACH-001554,-0.0427419526264
ACH-001645,-0.0031572731610900002
ACH-001654,-0.0398673527619
ACH-001715,-0.13534494715
ACH-001735,-0.066687804125
ACH-001736,0.0931875288937
ACH-001737,-0.20829850359700003
ACH-001740,-0.0232294923488
ACH-001745,-0.285150029842
ACH-001750,-0.173106924685
ACH-001765,-0.16664467759600002
ACH-001956,0.004956102980319999
ACH-001957,-0.026684817311800002
