,UROC1 (131669)
ACH-000485,-0.258356216463
ACH-000486,-0.109585410721
ACH-000487,0.029230290769599997
ACH-000488,-0.134183712365
ACH-000490,-0.259910783992
ACH-000491,-0.21830253597899998
ACH-000495,-0.18854485447500002
ACH-000496,-0.284721264131
ACH-000499,-0.202413930922
ACH-000500,-0.0776905857767
ACH-000502,-0.18974550081
ACH-000503,-0.0380237077503
ACH-000505,-0.129982367582
ACH-000507,-0.0566910793332
ACH-000510,-0.0369169651631
ACH-000511,-0.23772561974
ACH-000512,-0.23093918910100003
ACH-000516,-0.178443705432
ACH-000517,-0.232182239514
ACH-000518,-0.18333257262000002
ACH-000520,-0.407488468331
ACH-000521,-0.300260921694
ACH-000522,-0.13787701595000001
ACH-000524,-0.22588406228
ACH-000527,-0.12792571379
ACH-000528,-0.133426824647
ACH-000537,-0.217010950454
ACH-000541,-0.41454873829899996
ACH-000542,-0.08352595101549999
ACH-000544,-0.177888985784
ACH-000545,-0.271302796804
ACH-000547,-0.364104522998
ACH-000548,-0.186399274265
ACH-000549,-0.0926237002981
ACH-000550,-0.048524434363599996
ACH-000552,-0.15944275884700002
ACH-000556,-0.152925501821
ACH-000557,-0.0031074176668
ACH-000570,-0.0540381895434
ACH-000571,-0.149820471701
ACH-000573,-0.20877978828899998
ACH-000576,-0.0327436797664
ACH-000580,-0.17094702078899998
ACH-000584,-0.238569533524
ACH-000585,-0.263272050369
ACH-000588,-0.108087878013
ACH-000589,-0.24162809749000003
ACH-000591,-0.051244481151
ACH-000593,-0.38691208809100003
ACH-000600,-0.213060140642
ACH-000601,-0.172425388726
ACH-000604,-0.077902870981
ACH-000605,-0.354425635017
ACH-000606,-0.143957018301
ACH-000608,-0.0823348149333
ACH-000614,-0.158954761748
ACH-000616,-0.09021171870179999
ACH-000618,0.148620764711
ACH-000619,-0.213846631153
ACH-000620,-0.13555395455299998
ACH-000621,-0.211509620792
ACH-000622,-0.24052426188499998
ACH-000623,-0.13663022996
ACH-000624,-0.188476647291
ACH-000627,-0.149481468037
ACH-000630,-0.298768778164
ACH-000632,-0.136777500744
ACH-000633,-0.11759292982000001
ACH-000637,-0.240398473965
ACH-000638,-0.256612370638
ACH-000646,-0.176012072593
ACH-000647,-0.14385762488099998
ACH-000648,-0.26428481102400003
ACH-000649,-0.289440397106
ACH-000651,-0.261922956752
ACH-000652,-0.189470695608
ACH-000653,-0.182527404151
ACH-000657,-0.30344993067299997
ACH-000658,0.00983196221591
ACH-000661,-0.234761418683
ACH-000662,-0.276901216489
ACH-000663,-0.104503135646
ACH-000665,-0.16208094354699998
ACH-000671,-0.198526765652
ACH-000673,-0.305074489447
ACH-000676,-0.21033547598900001
ACH-000677,-0.0662211245913
ACH-000681,-0.028421075969400002
ACH-000682,-0.132353743638
ACH-000683,-0.199499516056
ACH-000684,-0.0948511852723
ACH-000688,-0.22571333568000004
ACH-000693,-0.22230484945999998
ACH-000694,-0.117622306839
ACH-000695,-0.13159569159
ACH-000696,-0.33469663306999997
ACH-000697,-0.18148922149900001
ACH-000699,-0.214569404298
ACH-000701,-0.135666209246
ACH-000706,-0.0856302354728
ACH-000711,-0.17714368734900002
ACH-000713,-0.25518444040800004
ACH-000714,-0.10784130202
ACH-000718,-0.10063711568700001
ACH-000720,-0.20702317054400002
ACH-000721,-0.132885464449
ACH-000724,-0.362986741919
ACH-000725,-0.011119616220400001
ACH-000732,-0.280992420222
ACH-000734,-0.09526894389530001
ACH-000735,-0.407458892206
ACH-000736,-0.35657856946000005
ACH-000738,-0.177851930125
ACH-000746,-0.23590201443599998
ACH-000747,-0.20848815040999996
ACH-000748,-0.148537991068
ACH-000753,-0.150635394668
ACH-000756,-0.159935289068
ACH-000757,-0.31841544055
ACH-000758,-0.22555956569200003
ACH-000760,-0.0758310165975
ACH-000763,-0.27629792411
ACH-000764,-0.111174592065
ACH-000765,-0.29904380659
ACH-000766,-0.040556441870199994
ACH-000767,-0.20695900922600002
ACH-000768,-0.114551322027
ACH-000769,-0.0344244513204
ACH-000770,-0.327824974163
ACH-000771,-0.277251351099
ACH-000773,-0.0125356509351
ACH-000776,-0.314188806938
ACH-000777,0.023219745582
ACH-000778,-0.179385608703
ACH-000781,-0.173906985755
ACH-000782,-0.081035230414
ACH-000783,-0.21527621900600002
ACH-000784,-0.160486535805
ACH-000785,-0.248596313955
ACH-000787,-0.260245087353
ACH-000788,-0.203783507415
ACH-000791,-0.21313686207199997
ACH-000792,-0.134310944206
ACH-000794,-0.206659626107
ACH-000796,-0.201384800345
ACH-000799,-0.21308022954
ACH-000800,-0.0601750216634
ACH-000802,-0.134626640425
ACH-000804,-0.07442253119410001
ACH-000805,-0.08798194214680001
ACH-000809,-0.213947666908
ACH-000810,-0.181237185345
ACH-000811,-0.190905971983
ACH-000817,-0.07985133893600001
ACH-000819,-0.406288734606
ACH-000820,-0.415356820622
ACH-000821,-0.09144189144260001
ACH-000822,-0.10589898942999999
ACH-000823,-0.077914949348
ACH-000824,-0.149032416606
ACH-000827,-0.185554766179
ACH-000829,-0.0133858780749
ACH-000831,-0.262401425634
ACH-000832,-0.380344145146
ACH-000833,-0.253472775379
ACH-000834,-0.17800006352000003
ACH-000835,-0.210954286372
ACH-000836,-0.312122211981
ACH-000837,-0.21130210657499998
ACH-000838,-0.104191559071
ACH-000839,-0.264895057493
ACH-000840,-0.0951598173611
ACH-000841,-0.23729090041099998
ACH-000843,-0.276045250191
ACH-000846,-0.239125996468
ACH-000847,0.0013084279015599999
ACH-000848,-0.0741711052005
ACH-000849,-0.33893592988399995
ACH-000851,-0.189973140271
ACH-000855,-0.0180608262732
ACH-000856,-0.137301544608
ACH-000858,-0.281749875579
ACH-000859,-0.157578227245
ACH-000861,-0.185184852042
ACH-000862,-0.294197798457
ACH-000865,-0.11506498295800001
ACH-000866,-0.160579903568
ACH-000867,-0.254034158735
ACH-000869,-0.20186176893
ACH-000872,-0.108208105557
ACH-000873,-0.214895652601
ACH-000876,-0.23417084119399997
ACH-000878,-0.11881787802100001
ACH-000880,-0.0941395647029
ACH-000881,-0.21727639475299998
ACH-000882,-0.24785362138300002
ACH-000884,-0.347659434588
ACH-000885,-0.19708672313
ACH-000887,-0.102822381864
ACH-000888,-0.156218427253
ACH-000889,-0.150782031534
ACH-000890,-0.0382349573893
ACH-000896,-0.349793481751
ACH-000898,-0.188279166164
ACH-000900,-0.23069815456
ACH-000901,-0.212667744171
ACH-000905,-0.14852430386399998
ACH-000906,-0.199696254584
ACH-000907,-0.0921878963239
ACH-000910,-0.0727422542937
ACH-000911,-0.216028033653
ACH-000912,-0.17338912909600002
ACH-000913,-0.0962566684444
ACH-000915,-0.0308904683797
ACH-000916,-0.134054910916
ACH-000917,-0.340138373881
ACH-000921,-0.157229208385
ACH-000924,-0.127216833697
ACH-000926,-0.181213690341
ACH-000928,-0.28951459108399996
ACH-000929,-0.245756076308
ACH-000932,-0.12613611613700002
ACH-000935,-0.24076500243700003
ACH-000936,-0.42071333443899994
ACH-000937,-0.208983184982
ACH-000938,-0.210332273297
ACH-000939,-0.414664478229
ACH-000941,-0.297101963917
ACH-000943,-0.249496757923
ACH-000946,-0.204824956439
ACH-000947,-0.222502023332
ACH-000948,-0.22322786521200003
ACH-000950,-0.297634724962
ACH-000953,-0.30964074065999997
ACH-000957,-0.239744714491
ACH-000958,-0.41435603354500006
ACH-000960,-0.257745865831
ACH-000963,-0.238271469558
ACH-000968,-0.053056601957900004
ACH-000969,-0.24368234307199999
ACH-000973,-0.231870657654
ACH-000974,-0.162263110248
ACH-000975,-0.285672986195
ACH-000976,-0.15933379745100001
ACH-000978,-0.427306755989
ACH-000980,-0.21057947928800003
ACH-000984,-0.25370473603599997
ACH-000986,-0.253956097801
ACH-000988,-0.266667865513
ACH-000993,-0.18159570574499997
ACH-000994,-0.25833334833599997
ACH-000996,-0.120894592927
ACH-001001,-0.18118171502500002
ACH-001020,-0.191448960691
ACH-001028,-0.315978854342
ACH-001031,-0.253395133778
ACH-001038,-0.17212004752500001
ACH-001048,-0.151373079824
ACH-001050,-0.27751419928000004
ACH-001053,-0.0570975986501
ACH-001054,-0.023550939002799996
ACH-001061,-0.115199741427
ACH-001067,-0.327835284661
ACH-001075,-0.18068624625500002
ACH-001096,-0.164881089938
ACH-001128,-0.267786595878
ACH-001134,-0.150805465004
ACH-001151,-0.208052942802
ACH-001163,-0.118238438079
ACH-001164,-0.147426594784
ACH-001173,-0.19199936189300001
ACH-001183,-0.32579256561299996
ACH-001184,-0.176282578635
ACH-001190,-0.19736369104899998
ACH-001192,-0.142549178278
ACH-001193,-0.41810119799400003
ACH-001196,-0.236521288432
ACH-001197,0.09690469103360001
ACH-001205,-0.20333064174100002
ACH-001211,-0.23271712347399998
ACH-001212,-0.21641968333099998
ACH-001228,-0.222725141915
ACH-001232,-0.343864189671
ACH-001239,-0.188030092555
ACH-001274,-0.0510517078395
ACH-001275,-0.248517774375
ACH-001277,-0.130738559902
ACH-001278,-0.14924749904999998
ACH-001280,-0.141839147568
ACH-001283,-0.017435754907099997
ACH-001289,-0.210186126114
ACH-001295,-0.23437633309999997
ACH-001300,-0.259786116157
ACH-001301,-0.08723756236410002
ACH-001302,-0.156732905694
ACH-001303,-0.114620608969
ACH-001306,-0.253438988689
ACH-001318,-0.19118583158
ACH-001322,-0.0847864946657
ACH-001328,-0.171968497068
ACH-001332,-0.39985724125699995
ACH-001333,-0.213676348735
ACH-001336,-0.278789664482
ACH-001340,-0.258263886462
ACH-001346,-0.156607040068
ACH-001353,-0.118866975354
ACH-001354,0.0645241650564
ACH-001367,-0.322404596496
ACH-001368,-0.16413115016899998
ACH-001374,0.0985483113707
ACH-001375,-0.25186829116099996
ACH-001377,-0.025278997178700004
ACH-001380,-0.17323973775600002
ACH-001391,-0.449431231945
ACH-001407,-0.0842854242719
ACH-001408,-0.22716178878600002
ACH-001413,-0.10001989670900001
ACH-001430,-0.320122027981
ACH-001431,-0.020102588784900004
ACH-001450,0.0673488323319
ACH-001496,-0.20193730825300002
ACH-001500,-0.225995865105
ACH-001521,-0.205596017903
ACH-001523,-0.443818175351
ACH-001532,-0.225539696534
ACH-001536,-0.056338578943400004
ACH-001550,-0.186554120003
ACH-001552,-0.23204222381200001
ACH-001554,-0.18385854135000002
ACH-001645,-0.285737702215
ACH-001654,-0.18066121273
ACH-001715,-0.199750392646
ACH-001735,-0.0275265693376
ACH-001736,-0.09589466336829999
ACH-001737,-0.12832799870300002
ACH-001740,-0.178623824848
ACH-001745,-0.26123299163400004
ACH-001750,-0.144185818311
ACH-001765,-0.16995822471900002
ACH-001956,-0.148764842983
ACH-001957,-0.113141930209
