,SELPLG (6404)
ACH-000004,-0.0233738460066
ACH-000007,-0.41543508641599997
ACH-000009,-0.236994435382
ACH-000011,-0.012637186781799998
ACH-000012,-0.102507771424
ACH-000013,-0.241617465216
ACH-000014,-0.0788808669873
ACH-000015,-0.157222497501
ACH-000017,0.0444590162812
ACH-000018,-0.11502553148
ACH-000019,-0.013615537197
ACH-000021,-0.245534389951
ACH-000022,-0.286649362786
ACH-000025,-0.15557900547800002
ACH-000028,-0.09396264392249999
ACH-000030,0.00379495068608
ACH-000035,-0.07852918701389999
ACH-000036,-0.0300800150907
ACH-000037,-0.0838727787571
ACH-000039,0.020618174825
ACH-000040,-0.302732479518
ACH-000041,-0.18867068072999998
ACH-000042,-0.272215216255
ACH-000045,-0.106472493113
ACH-000047,-0.0339576248992
ACH-000052,-0.19846647192699998
ACH-000053,-0.0933362672152
ACH-000054,-0.00189073550425
ACH-000055,-0.0219999688859
ACH-000060,-0.0809317218336
ACH-000067,-0.0352819927126
ACH-000070,0.035653109077800005
ACH-000075,0.0628484849008
ACH-000078,-0.10303091248400001
ACH-000082,-0.10963303832599999
ACH-000085,-0.193496654071
ACH-000086,-0.0867580690834
ACH-000087,0.000282197533496
ACH-000092,-0.155545036133
ACH-000095,-0.0783325488678
ACH-000097,-0.0920428573095
ACH-000098,-0.0588193441902
ACH-000099,-0.15917618309599998
ACH-000108,-0.095040245547
ACH-000113,-0.11590569263
ACH-000115,-0.295900318706
ACH-000116,-0.20583994651299997
ACH-000118,0.05718642472490001
ACH-000120,-0.233222134366
ACH-000123,-0.11530124400800001
ACH-000127,-0.119944188586
ACH-000128,-0.257514231881
ACH-000132,-0.115109604889
ACH-000133,-0.345918859678
ACH-000137,-0.0803014620874
ACH-000138,-0.127850152779
ACH-000142,-0.36223343207500003
ACH-000143,-0.046523259735900005
ACH-000146,-0.10262250723500001
ACH-000148,-0.0704975765073
ACH-000150,-0.142487178917
ACH-000152,-0.20361186697099998
ACH-000153,-0.07924811559600001
ACH-000159,-0.102163295153
ACH-000160,-0.204598971597
ACH-000163,-0.10270141908500001
ACH-000167,-0.5034599284369999
ACH-000168,0.00395155903856
ACH-000169,-0.12732532431399998
ACH-000178,-0.11367036614
ACH-000182,-0.10267488236
ACH-000183,-0.149904115914
ACH-000188,-0.054651712377000006
ACH-000189,0.18804246567299998
ACH-000190,-0.152248979754
ACH-000198,-0.0717755046958
ACH-000204,0.00314529625743
ACH-000206,0.13706165302200002
ACH-000207,0.164101268573
ACH-000211,-0.167721804231
ACH-000215,-0.16154849492599999
ACH-000221,-0.052612607533599996
ACH-000222,-0.367054280315
ACH-000223,-0.150294307821
ACH-000226,0.027105595788099998
ACH-000227,-0.177936672744
ACH-000228,-0.041053484271
ACH-000231,-0.14182062372
ACH-000232,-0.11683959492599999
ACH-000233,-0.148183749649
ACH-000234,0.0013673079628
ACH-000235,-0.07454227052689999
ACH-000237,-0.223345124826
ACH-000238,-0.226368190708
ACH-000243,-0.135261488716
ACH-000244,-0.17972469438900002
ACH-000246,-0.061195916743
ACH-000248,-0.134499663618
ACH-000250,-0.163020253929
ACH-000251,0.11588739172399999
ACH-000253,-0.157644091142
ACH-000255,0.18922796992899998
ACH-000256,-0.25754788239
ACH-000257,-0.166885223192
ACH-000258,-0.249396027027
ACH-000259,-0.149400777202
ACH-000260,-0.0676771350365
ACH-000261,-0.040362537973000004
ACH-000262,0.0493898669635
ACH-000263,-0.155597674053
ACH-000264,-0.0364483855947
ACH-000265,-0.146866160848
ACH-000266,-0.18607988243700002
ACH-000272,0.0208569164286
ACH-000273,-0.267304639703
ACH-000274,-0.161601619054
ACH-000277,-0.166747320781
ACH-000278,-0.309553460646
ACH-000279,-0.11680650225400001
ACH-000280,-0.045808359547699996
ACH-000281,-0.40360594229
ACH-000288,-0.122808850608
ACH-000291,-0.320961277203
ACH-000293,-0.0213796391058
ACH-000294,-0.0754443452845
ACH-000295,-0.346636476726
ACH-000296,-0.23004894294300002
ACH-000302,-0.10011340189300001
ACH-000304,-0.0597839895999
ACH-000307,-0.13392385854299999
ACH-000308,-0.211643934699
ACH-000310,0.0332999990576
ACH-000311,-0.308328030377
ACH-000312,-0.202045544782
ACH-000315,-0.107693349488
ACH-000316,-0.0160551472324
ACH-000317,-0.160129979781
ACH-000318,-0.10591317473200001
ACH-000319,-0.125217720936
ACH-000320,-0.12879440379
ACH-000322,-0.321306607336
ACH-000323,-0.151493694234
ACH-000324,-0.0834691149959
ACH-000329,-0.08199196344589998
ACH-000330,0.049326033888800004
ACH-000331,-0.207529020299
ACH-000332,-0.17412580958
ACH-000334,-0.259392921486
ACH-000335,-0.151519852298
ACH-000336,-0.117579165398
ACH-000337,-0.19354700578499998
ACH-000339,-0.122667431888
ACH-000341,-0.14043512821100002
ACH-000348,-0.308459901329
ACH-000350,-0.421356478235
ACH-000352,-0.140315730474
ACH-000356,-0.0647519451716
ACH-000361,-0.049927051559800005
ACH-000362,-0.23408549033700002
ACH-000363,-0.15219053946900002
ACH-000364,-0.05459609099669999
ACH-000365,-0.110054324407
ACH-000366,-0.13887124700099998
ACH-000368,-0.196064614761
ACH-000374,-0.131914151799
ACH-000375,0.061309361611800006
ACH-000376,0.00961622036307
ACH-000381,0.0401815944817
ACH-000383,-0.0477826971004
ACH-000387,0.0439221122356
ACH-000389,-0.060409419965500005
ACH-000390,-0.17281953507699999
ACH-000393,0.000419765758309
ACH-000395,-0.106963375698
ACH-000397,-0.0613027738838
ACH-000401,-0.226745264087
ACH-000402,-0.158618762044
ACH-000403,-0.220128926703
ACH-000404,0.0317090424903
ACH-000406,-0.175469560922
ACH-000407,-0.14033949610899998
ACH-000408,-0.324530199654
ACH-000410,-0.19391150102899998
ACH-000411,-0.0935253953023
ACH-000414,-0.136840657429
ACH-000415,-0.107676083259
ACH-000416,-0.135102036566
ACH-000420,-0.18016251295699998
ACH-000421,-0.140325834813
ACH-000424,-0.347738931697
ACH-000425,-0.0739719807967
ACH-000426,0.0595039135727
ACH-000427,0.07236698754260001
ACH-000433,0.0369901956935
ACH-000436,-0.135145814171
ACH-000444,-0.0669396175094
ACH-000445,-0.119980187145
ACH-000448,-0.102243009957
ACH-000450,-0.27889805613
ACH-000452,-0.216479677237
ACH-000454,-0.296986788046
ACH-000458,-0.0239269313503
ACH-000459,-0.027841177382700002
ACH-000460,0.0118484547398
ACH-000461,-0.250156462523
ACH-000463,-0.160787354577
ACH-000464,-0.32507931740699997
ACH-000466,-0.024551374372400004
ACH-000467,-0.18183876475400002
ACH-000468,-0.246057402997
ACH-000469,-0.0594224621019
ACH-000470,-0.0667511571375
ACH-000471,-0.0831106219817
ACH-000472,-0.144446741876
ACH-000473,-0.10308889393500001
ACH-000475,-0.0862236627215
ACH-000476,-0.163056506376
ACH-000477,-0.18580369764899998
ACH-000480,-0.24242452917500001
ACH-000481,-0.149730389476
ACH-000483,0.0838401273284
ACH-000484,-0.163815656801
ACH-000485,-0.33162384521099997
ACH-000486,-0.245236594958
ACH-000487,-0.20430948929200002
ACH-000488,-0.07169295374960001
ACH-000490,-0.185425563009
ACH-000491,0.12191059617799999
ACH-000495,-0.07663567603839999
ACH-000496,-0.09593835216160002
ACH-000499,-0.22869523502500003
ACH-000500,-0.254008358782
ACH-000502,-0.13471196037900002
ACH-000503,-0.251520967611
ACH-000505,-0.09542813213739999
ACH-000507,-0.0738149210003
ACH-000510,-0.115368449466
ACH-000511,-0.145493312359
ACH-000512,-0.164363743124
ACH-000516,-0.200673374116
ACH-000517,-0.0765556487248
ACH-000518,-0.08214273552189999
