,ALG5 (29880)
ACH-000004,-0.120974102321
ACH-000007,-0.389798987029
ACH-000009,-0.18824379970400001
ACH-000011,-0.569445509597
ACH-000012,-0.20875805479
ACH-000013,-0.32284944555100004
ACH-000014,-0.255480171955
ACH-000015,-0.36015063424000004
ACH-000017,-0.266553414397
ACH-000018,-0.547630032849
ACH-000019,-0.355898278261
ACH-000021,-0.157391988025
ACH-000022,-0.09916715951050001
ACH-000025,-0.343898407993
ACH-000028,-0.201216982475
ACH-000030,-0.253976434939
ACH-000035,-0.62521571218
ACH-000036,-0.459486511995
ACH-000037,-0.22241941250999997
ACH-000039,-0.47083025008699997
ACH-000040,-0.317560261463
ACH-000041,-0.15380156998199998
ACH-000042,-0.214331092853
ACH-000045,-0.0448848979116
ACH-000047,-0.125935766825
ACH-000052,-0.39324820100100005
ACH-000053,-0.14492783576999999
ACH-000054,-0.35870816410899997
ACH-000055,-0.348586647021
ACH-000060,-0.396069149071
ACH-000067,-0.27367794477699997
ACH-000070,-0.34330523961099996
ACH-000075,-0.33326112060699997
ACH-000078,-0.46516772480400004
ACH-000082,-0.34544723046899994
ACH-000085,-0.0549186703995
ACH-000086,-0.445216537673
ACH-000087,-0.236898203863
ACH-000092,-0.34104251905
ACH-000095,-0.296119319008
ACH-000097,-0.343900347669
ACH-000098,-0.126542099204
ACH-000099,-0.421111017495
ACH-000108,-0.331781856649
ACH-000113,-0.420647674893
ACH-000115,-0.893099634882
ACH-000116,-0.347409640779
ACH-000118,-0.485005481603
ACH-000120,-0.386138150457
ACH-000123,-0.318229370739
ACH-000127,-0.307676083594
ACH-000128,-0.139752679986
ACH-000132,-0.6876026880399999
ACH-000133,-0.254140021421
ACH-000137,-0.07359551574739999
ACH-000138,-0.245747641804
ACH-000142,-0.5602765219529999
ACH-000143,-0.141306834576
ACH-000146,-0.103545827201
ACH-000148,-0.153480716711
ACH-000150,-0.32166023155900003
ACH-000152,-0.42821790027199996
ACH-000153,-0.920709303283
ACH-000159,-0.382506587648
ACH-000160,-0.06483920673600001
ACH-000163,-0.688230054349
ACH-000167,-0.170890198058
ACH-000168,-0.288056155995
ACH-000169,-0.282269725086
ACH-000178,-0.203447812428
ACH-000182,-0.118051613616
ACH-000183,-0.37436350564000004
ACH-000188,-0.547430235912
ACH-000189,-0.710368860791
ACH-000190,-0.241185608385
ACH-000198,-0.0586057888944
ACH-000204,-0.45964354740900004
ACH-000206,-0.37306024643299995
ACH-000207,-0.152881995592
ACH-000211,-0.133191589871
ACH-000215,-0.21268046889800002
ACH-000221,-0.17272156996500002
ACH-000222,-0.37344560399300003
ACH-000223,-0.350402908459
ACH-000226,-0.315378524648
ACH-000227,-0.210388195513
ACH-000228,-0.265444409567
ACH-000231,-0.23313730879099998
ACH-000232,-0.488872381969
ACH-000233,-0.211300346122
ACH-000234,-0.581075025672
