,WDFY1 (57590)
ACH-000004,0.168428733189
ACH-000007,0.268165087961
ACH-000009,0.226218274769
ACH-000011,0.18793186535599998
ACH-000012,0.164080677106
ACH-000013,0.183607068733
ACH-000014,-0.114825214113
ACH-000015,0.24619332905900002
ACH-000017,0.007384834716640001
ACH-000018,0.130801821511
ACH-000019,-0.04749967648490001
ACH-000021,0.134550683866
ACH-000022,0.09022171648779999
ACH-000025,0.151818812558
ACH-000028,0.15729540577
ACH-000030,0.0296469065636
ACH-000035,0.27854909264899996
ACH-000036,0.0498724685419
ACH-000037,-0.021074979557
ACH-000039,0.0672126715374
ACH-000040,0.22022194680399998
ACH-000041,0.140321110316
ACH-000042,0.12230548674599999
ACH-000045,0.244572127537
ACH-000047,0.29072301371
ACH-000052,0.214434949135
ACH-000053,0.22668837232099998
ACH-000054,0.0241836543468
ACH-000055,0.015961197750999998
ACH-000060,0.028443614264199998
ACH-000067,-0.09353700833550001
ACH-000070,0.189705183676
ACH-000075,0.028188251621400002
ACH-000078,0.059671285290199994
ACH-000082,-0.0284348300655
ACH-000085,0.283036498717
ACH-000086,0.142824920792
ACH-000087,0.0492004545861
ACH-000092,0.09747566205489999
ACH-000095,0.171382444455
ACH-000097,0.0921386401818
ACH-000098,-0.09882463112460001
ACH-000099,0.189066446015
ACH-000108,0.110889899754
ACH-000113,0.320294394539
ACH-000115,0.0696678037648
ACH-000116,0.201095967002
ACH-000118,0.19652271638
ACH-000120,0.211062268166
ACH-000123,0.249759582961
ACH-000127,0.12298421661100001
ACH-000128,0.153364066171
ACH-000132,0.199122064636
ACH-000133,0.0104353075473
ACH-000137,0.27774899282
ACH-000138,0.13650909535800002
ACH-000142,0.232588776335
ACH-000143,0.059111461999699993
ACH-000146,0.276892121132
ACH-000148,0.208985610182
ACH-000150,0.280308156993
ACH-000152,0.08268892325910002
ACH-000153,0.232895427341
ACH-000159,0.0661947106169
ACH-000160,0.27649664040800004
ACH-000163,0.357924026815
ACH-000167,0.28463843135600003
ACH-000168,0.263585902591
ACH-000169,0.162496890125
ACH-000178,0.254297399741
ACH-000182,0.284352879233
ACH-000183,0.23500048263300002
ACH-000188,0.141647710639
ACH-000189,0.05797003349359999
ACH-000190,0.207744415812
ACH-000198,0.0200237560591
ACH-000204,-0.038150790895300005
ACH-000206,0.271942757657
ACH-000207,0.190095541322
ACH-000211,0.174681287277
ACH-000215,0.091092845699
ACH-000221,0.23994992851799998
ACH-000222,0.160629901618
ACH-000223,0.11191482960000002
ACH-000226,0.0758601413245
ACH-000227,0.31764203084000003
ACH-000228,0.12152275908500002
ACH-000231,0.149720758719
ACH-000232,0.22536033637699998
ACH-000233,0.18377904436200002
ACH-000234,-0.0363554445613
ACH-000235,0.201722108352
ACH-000237,0.21816163421300003
ACH-000238,0.423742654919
ACH-000243,0.10460758101800001
ACH-000244,-0.00091090682727
ACH-000246,0.151478830828
ACH-000248,0.15387561806
ACH-000250,0.160099694087
ACH-000251,0.0262271368273
ACH-000253,0.149729756457
ACH-000255,-0.12415335070599999
ACH-000256,0.334001387483
ACH-000257,0.155479487726
ACH-000258,0.21200342558200003
ACH-000259,0.24153198219799998
ACH-000260,0.125711102433
ACH-000261,0.05159341794319999
ACH-000262,0.114527155418
ACH-000263,0.32284425472100003
ACH-000264,0.144629205023
ACH-000265,0.10779035727
ACH-000266,0.143360950548
ACH-000272,0.0622100425445
ACH-000273,0.09083428899229999
ACH-000274,0.19984688473200002
ACH-000277,0.16303717342000001
ACH-000278,0.460127381272
ACH-000279,0.211450510453
ACH-000280,0.228396843862
ACH-000281,0.13082551941
ACH-000288,0.05915550616780001
ACH-000291,0.165736971044
ACH-000293,0.0826454458297
ACH-000294,0.341847174032
ACH-000295,0.199139154448
ACH-000296,0.143692674774
ACH-000302,0.33517163499499997
ACH-000304,0.0735979619155
ACH-000307,0.227091974991
ACH-000308,0.20806207573600002
ACH-000310,0.21873104789099998
ACH-000311,0.08578916081710002
ACH-000312,0.0753863137722
ACH-000315,0.181053399538
ACH-000316,0.26645433778
ACH-000317,0.12332014531199999
ACH-000318,0.294784801741
ACH-000319,0.227116222641
ACH-000320,-0.050637952668
ACH-000322,0.23284669062
ACH-000323,0.17564826509599998
ACH-000324,0.167464006336
ACH-000329,0.119070014211
ACH-000330,0.101603782111
ACH-000331,0.0290273930715
ACH-000332,0.131908331587
ACH-000334,0.11174354326
ACH-000335,0.206544459225
ACH-000336,0.335325171807
ACH-000337,0.0810827955435
ACH-000339,0.155916198939
ACH-000341,0.22870413861699998
ACH-000348,-0.0227047828618
ACH-000350,0.194363498143
ACH-000352,0.222283253538
ACH-000356,0.0402639075528
ACH-000361,-0.044675182332800004
ACH-000362,0.317707079557
ACH-000363,0.144288076825
ACH-000364,0.269076312771
ACH-000365,0.23113674830400002
ACH-000366,0.0308122734817
ACH-000368,0.151288662218
ACH-000374,0.0614529072268
ACH-000375,0.22025087256200002
ACH-000376,0.16612960445299998
ACH-000381,0.242506188376
ACH-000383,0.189856097636
ACH-000387,0.173852150451
ACH-000389,0.189893172612
ACH-000390,0.0551545825481
ACH-000393,0.0797863917062
ACH-000395,0.179912574199
ACH-000397,0.131441659178
ACH-000401,-0.23671761277
ACH-000402,0.416526041681
ACH-000403,0.139078003649
ACH-000404,0.292718245504
ACH-000406,0.20780966184
ACH-000407,-0.106611884849
ACH-000408,0.266716554358
ACH-000410,0.291128231088
ACH-000411,0.0933447356646
ACH-000414,0.109805567796
ACH-000415,0.198424795455
ACH-000416,0.136939158828
ACH-000420,0.0081060530347
ACH-000421,0.157358612429
ACH-000424,0.026823579277900002
ACH-000425,0.19404650488800002
ACH-000426,0.232703330834
ACH-000427,0.277458235649
ACH-000433,0.278177143801
ACH-000436,0.33322897208
ACH-000444,0.0174992438343
ACH-000445,0.242809203675
ACH-000448,0.126918723382
ACH-000450,0.15987764933700002
ACH-000452,0.400262476664
ACH-000454,0.312557656241
ACH-000458,0.104605595012
ACH-000459,0.167820729723
ACH-000460,0.0981376199692
ACH-000461,-0.0650938052846
ACH-000463,0.201472641739
ACH-000464,0.04655917690190001
ACH-000466,0.206944913629
ACH-000467,0.0428872555241
ACH-000468,0.206327603279
ACH-000469,0.12267755935
ACH-000470,0.13520181699699999
ACH-000471,0.216500206869
ACH-000472,0.139012030064
ACH-000473,0.18261992364799998
ACH-000475,0.155850260817
ACH-000476,0.10153051948200001
ACH-000477,0.23626736727400002
ACH-000480,0.332797051977
ACH-000481,0.169863571924
ACH-000483,0.150120640915
ACH-000484,-0.19079721571199998
ACH-000485,0.238590538178
ACH-000486,0.219052268651
ACH-000487,-0.00322579376996
ACH-000488,0.16471166334100001
ACH-000490,0.0985461177303
ACH-000491,0.244483124025
ACH-000495,0.22598218276999998
