,PYROXD1 (79912)
ACH-000004,-0.578227751859
ACH-000007,-0.7999736121809999
ACH-000009,-1.06211231899
ACH-000011,-0.9691870253720001
ACH-000012,-1.17941309726
ACH-000013,-1.15667017864
ACH-000014,-0.666835451537
ACH-000015,-0.66448922842
ACH-000017,-0.9969955906290001
ACH-000018,-1.1327220686
ACH-000019,-0.815592355291
ACH-000021,-0.692456737989
ACH-000022,-1.0819712883600001
ACH-000025,-1.2325539109399999
ACH-000028,-1.0021705502299998
ACH-000030,-1.0925194255500001
ACH-000035,-1.2080832696500001
ACH-000036,-1.24871569148
ACH-000037,-0.18778174078200002
ACH-000039,-0.9267531551639999
ACH-000040,-0.783749693627
ACH-000041,-1.02539742138
ACH-000042,-0.6619162445929999
ACH-000045,-1.08274970999
ACH-000047,-0.997212191049
ACH-000052,-1.47955859855
ACH-000053,-0.695273418143
ACH-000054,-1.01837728004
ACH-000055,-1.27841209748
ACH-000060,-1.10359613202
ACH-000067,-0.891467575181
ACH-000070,-0.811529705761
ACH-000075,-1.28619594004
ACH-000078,-0.972825882017
ACH-000082,-0.692697842145
ACH-000085,-1.03656409058
ACH-000086,-0.97439568518
ACH-000087,-0.702807413083
ACH-000092,-0.949654209932
ACH-000095,-0.46423472875699995
ACH-000097,-0.720070250093
ACH-000098,-1.10474707896
ACH-000099,-0.387544145251
ACH-000108,-1.1433565937799999
ACH-000113,-1.06977949139
ACH-000115,-1.11107724214
ACH-000116,-0.818109795853
ACH-000118,-1.06566169545
ACH-000120,-0.845911601445
ACH-000123,-1.04601693861
ACH-000127,-1.0844539117
ACH-000128,-0.439070997661
ACH-000132,-1.2529821874200002
ACH-000133,-1.0410170487700001
ACH-000137,-0.587672603157
ACH-000138,-1.46978238353
ACH-000142,-0.887534232122
ACH-000143,-0.902640329159
ACH-000146,-0.752501678394
ACH-000148,-0.9585256224600001
ACH-000150,-0.777087659471
ACH-000152,-0.144326779723
ACH-000153,-1.8419511839200002
ACH-000159,-1.0176106466600001
ACH-000160,-1.11445419439
ACH-000163,-0.611184549198
ACH-000167,-1.03054889845
ACH-000168,-0.647387738596
ACH-000169,-0.500245451669
ACH-000178,-1.0436866213299998
ACH-000182,-0.19388388559300002
ACH-000183,-0.405423141672
ACH-000188,-1.03607236121
ACH-000189,-0.735953585872
ACH-000190,-1.25337410259
ACH-000198,-1.04628742716
ACH-000204,-0.610004146985
ACH-000206,-1.10538404764
ACH-000207,-1.0212528943899999
ACH-000211,-1.0382906407299999
ACH-000215,-1.3509298036200001
ACH-000221,-0.655099260682
ACH-000222,-0.9161144412729999
ACH-000223,-0.430334159013
ACH-000226,-0.912828906126
ACH-000227,-0.769235329537
ACH-000228,-1.10822992398
ACH-000231,-0.633388837402
ACH-000232,-1.2667106689299998
ACH-000233,-1.0629245481999998
ACH-000234,-1.05072753201
ACH-000235,-0.96642090261
ACH-000237,-1.05907166134
ACH-000238,-1.2431385749200001
ACH-000243,-0.633780239384
ACH-000244,-0.541167093803
ACH-000246,-1.10634059467
ACH-000248,-1.09025813926
ACH-000250,-0.801380991577
ACH-000251,-1.4532150754299997
ACH-000253,-1.13674077981
ACH-000255,-0.998343775934
ACH-000256,-1.10542747448
ACH-000257,-0.180658200523
ACH-000258,-0.5177054685760001
ACH-000259,-0.500498009605
ACH-000260,-1.01142481207
ACH-000261,-1.24516033076
ACH-000262,-0.744074991985
ACH-000263,-0.796965565475
ACH-000264,-0.635269841408
ACH-000265,-0.9970290131280001
ACH-000266,-0.943111937759
ACH-000272,-1.3328808186
ACH-000273,-1.07419016376
ACH-000274,-0.696001984188
ACH-000277,-1.1117887743100001
ACH-000278,-1.1284993519600002
ACH-000279,-1.33834643389
ACH-000280,-1.20277631622
ACH-000281,-0.8819447910100001
ACH-000288,-1.16190973186
ACH-000291,-0.883783473946
ACH-000293,-1.19893875543
ACH-000294,-1.14810386472
ACH-000295,-0.906722321303
ACH-000296,-0.697461851074
ACH-000302,-0.211693840301
ACH-000304,-1.31278992924
ACH-000307,-1.0005296559799999
ACH-000308,-0.9542582363850001
ACH-000310,-0.814968897915
ACH-000311,-1.4609039470700003
ACH-000312,-0.649814673131
ACH-000315,-0.79048795515
ACH-000316,-0.8156776901520001
ACH-000317,-0.643441522989
ACH-000318,-1.21308557669
ACH-000319,-0.907119723825
ACH-000320,-1.03331389249
ACH-000322,-0.5935856701359999
ACH-000323,-0.384130252356
ACH-000324,-0.945117542216
ACH-000329,-0.5603331082140001
ACH-000330,-0.6199720463930001
ACH-000331,-0.865667162271
ACH-000332,-1.19325548461
ACH-000334,-0.7319159900419999
ACH-000335,-1.28020262852
ACH-000336,-0.977658016883
ACH-000337,-0.964700911276
ACH-000339,-1.3687283971899997
ACH-000341,-0.46020816979199997
ACH-000348,-0.946798140821
ACH-000350,-1.13870541738
ACH-000352,-0.833942312614
ACH-000356,-0.619148816491
ACH-000361,-1.1587062748799999
ACH-000362,-0.8144011065600001
ACH-000363,-1.35212274273
ACH-000364,-0.883705870907
ACH-000365,-0.508049153359
ACH-000366,-0.8012093689059999
ACH-000368,-1.13492245545
ACH-000374,-0.89757771902
ACH-000375,-1.3882584310100001
ACH-000376,-1.05473180494
ACH-000381,-0.868310507351
ACH-000383,-0.984247887779
ACH-000387,-0.8677675125030001
ACH-000389,-1.2833680153
ACH-000390,-1.3459735729799998
ACH-000393,-1.0931047169600001
ACH-000395,-1.3031992534
ACH-000397,-0.9831196097949999
ACH-000401,-1.08350939034
ACH-000402,-0.841755592228
ACH-000403,-0.945617678048
ACH-000404,-0.773530648078
ACH-000406,-0.588254580299
ACH-000407,-1.10850295968
ACH-000408,-1.20465352425
ACH-000410,-0.5802160888769999
ACH-000411,-0.841895329531
ACH-000414,-1.25281491151
ACH-000415,-1.16811010458
ACH-000416,-0.498417214131
ACH-000420,-1.2538244489100001
ACH-000421,-1.0277266731899999
ACH-000424,-0.934543728124
ACH-000425,-0.8263289999269999
ACH-000426,-0.7660977987369999
ACH-000427,-1.04285774761
ACH-000433,-0.9577501879829999
ACH-000436,-0.443090984197
ACH-000444,-0.543899912867
ACH-000445,-0.7374573914210001
ACH-000448,-1.19518613655
ACH-000450,-0.8950968563189999
ACH-000452,-0.9590332637860001
ACH-000454,-1.08443277224
ACH-000458,-1.0505668080600001
ACH-000459,-0.995683602665
ACH-000460,-1.0977796966
ACH-000461,-0.825956151319
ACH-000463,-1.21047438682
ACH-000464,-0.8489957223379999
ACH-000466,-0.644797974965
ACH-000467,-0.867966143118
ACH-000468,-0.7762309596539999
ACH-000469,-0.886291045953
ACH-000470,-0.6911012151579999
ACH-000471,-0.955281701481
ACH-000472,-1.34355798639
ACH-000473,-0.835163186099
ACH-000475,-1.0342622402200001
ACH-000476,-1.0610144963400001
ACH-000477,-1.75196107116
ACH-000480,-0.8523313162530001
ACH-000481,-1.39081533023
ACH-000483,-1.1966824503
ACH-000484,-0.30388712342199997
ACH-000485,-1.30753460779
ACH-000486,-0.935580271524
ACH-000487,-0.817803119198
ACH-000488,-1.0146553115799999
ACH-000490,-1.1258777852700002
ACH-000491,-1.14364315185
ACH-000495,-0.9902703476870001
ACH-000496,-1.38054429914
ACH-000499,-0.887064200612
ACH-000500,-0.926765098376
ACH-000502,-1.26508906282
ACH-000503,-0.6853714306470001
ACH-000505,-0.9634704965449999
ACH-000507,-0.9959587265469999
ACH-000510,-1.2199506102200002
ACH-000511,-0.569236968571
ACH-000512,-1.05199973972
ACH-000516,-0.677984259729
ACH-000517,-0.961204192146
ACH-000518,-1.0348468472799999
ACH-000520,-0.8803218365790001
ACH-000521,-1.04912974131
ACH-000522,-0.638254165371
ACH-000524,-0.10308739935599999
ACH-000527,-0.873460674694
ACH-000528,-0.8846615214329999
ACH-000537,-0.876518045888
ACH-000541,-0.7026180633169999
ACH-000542,-0.945560670052
ACH-000544,-0.981210790984
ACH-000545,-0.9449756427200001
ACH-000547,-0.7203842171960001
ACH-000548,-1.2641351833399999
ACH-000549,-0.673127854013
ACH-000550,-0.47646559262599997
ACH-000552,-1.0876697126700001
ACH-000556,-1.1362652823100001
ACH-000557,-1.3820374698500002
ACH-000570,-1.07614499268
ACH-000571,-2.1093683742400002
ACH-000573,-0.29476766166499996
ACH-000576,-0.7205909383519999
ACH-000580,-0.48322484197099996
