,U2SURP (23350)
ACH-000160,-0.8331517817209999
ACH-000163,-0.879990091475
ACH-000167,-1.17492549084
ACH-000168,-0.869973555882
ACH-000169,-0.892416913835
ACH-000178,-1.0839924922700002
ACH-000182,-1.04006773545
ACH-000183,-0.881370194204
ACH-000188,-1.1880110427200001
ACH-000189,-0.9109258498010001
ACH-000190,-1.10671721577
ACH-000198,-1.06429072705
ACH-000204,-0.831839290405
ACH-000206,-0.983073444694
ACH-000207,-1.03672839238
ACH-000211,-0.9949458609440001
ACH-000215,-0.806489514885
ACH-000221,-1.3000608379
ACH-000222,-1.23237114211
ACH-000223,-1.1056722945
ACH-000226,-1.0363737419499999
ACH-000227,-1.06744226558
ACH-000228,-1.06687261184
ACH-000231,-1.08559934681
ACH-000232,-1.0013956933900001
ACH-000233,-1.26205897323
ACH-000234,-1.0247054898999999
ACH-000235,-1.12124460904
ACH-000237,-0.985806456285
ACH-000238,-0.719292552791
ACH-000243,-1.03084260661
ACH-000244,-0.7694691105589999
ACH-000246,-0.9707442272799999
ACH-000248,-1.0589494147799998
ACH-000250,-0.902999828601
ACH-000251,-0.907692965654
ACH-000253,-1.08144572204
ACH-000255,-0.8835633601389999
ACH-000256,-0.790631999172
ACH-000257,-0.7512242528919999
ACH-000258,-0.745569943934
ACH-000259,-1.16562542291
ACH-000260,-1.2837808790799998
ACH-000261,-1.04061680089
ACH-000262,-0.8064906597660001
ACH-000263,-0.8932349949639999
ACH-000264,-1.4763976258700002
ACH-000265,-0.976639311309
ACH-000266,-1.22847296474
ACH-000272,-0.897418488899
ACH-000273,-0.877764491446
ACH-000274,-1.08943880549
ACH-000277,-0.846710141021
ACH-000278,-0.866462855774
ACH-000279,-1.2293324435700002
ACH-000280,-0.762571015809
ACH-000281,-0.970799999402
ACH-000288,-0.6678936561500001
ACH-000291,-1.06893751296
ACH-000293,-1.2494834363200003
ACH-000294,-1.09214278376
ACH-000295,-0.791837890782
ACH-000296,-1.1020486570399999
ACH-000302,-1.3863532684399997
ACH-000304,-1.19818783998
ACH-000307,-1.1464803153399998
ACH-000308,-1.06970356994
ACH-000310,-1.34109703178
ACH-000311,-1.20027203571
ACH-000312,-1.08207702655
ACH-000315,-1.4713095277200001
ACH-000316,-0.787614798232
ACH-000317,-1.13087141356
ACH-000318,-0.938545168222
ACH-000319,-1.06217085312
ACH-000320,-1.13063304946
ACH-000322,-1.26764272602
ACH-000323,-1.2292599768
ACH-000324,-1.06318916584
ACH-000329,-0.890345625301
ACH-000330,-0.91974324245
ACH-000331,-0.9304240178380001
ACH-000332,-0.944548422616
ACH-000334,-1.30510214559
ACH-000335,-0.822536374993
ACH-000336,-1.15744366017
ACH-000337,-0.9558425648569999
ACH-000339,-1.17461231409
ACH-000341,-1.15011113179
ACH-000348,-1.0595056677799999
ACH-000350,-0.887588084757
ACH-000352,-1.06017827518
ACH-000356,-0.878407912188
ACH-000361,-0.872857169843
ACH-000362,-1.2572210244600002
ACH-000363,-1.05944377068
ACH-000364,-1.16908006064
ACH-000365,-0.9285911191640001
ACH-000366,-0.9317505132170001
ACH-000368,-0.9988045635200001
ACH-000374,-1.28774688347
ACH-000375,-1.05510811165
ACH-000376,-0.9822211001700001
ACH-000381,-0.938553362499
ACH-000383,-0.889420366908
ACH-000387,-1.15873954294
ACH-000389,-0.956207806096
ACH-000390,-1.0462307231799999
ACH-000393,-0.9110537230239999
ACH-000395,-1.05863314967
ACH-000397,-0.6908261043230001
ACH-000401,-0.6326529283860001
ACH-000402,-1.03273021778
ACH-000403,-1.1404178978200001
ACH-000404,-1.08577207912
ACH-000406,-1.19048118129
ACH-000407,-1.08805058637
ACH-000408,-0.840374178162
ACH-000410,-1.06687647901
ACH-000411,-1.1089698566600001
ACH-000414,-1.44986705926
ACH-000415,-0.916863319313
ACH-000416,-1.02302603444
ACH-000420,-1.1877346062799998
ACH-000421,-0.9732991664499999
ACH-000424,-0.8369265036820001
ACH-000425,-1.0334040622
ACH-000426,-0.8842499875220001
ACH-000427,-1.04688852503
ACH-000433,-1.03428594094
ACH-000436,-0.936961042412
ACH-000444,-1.09892845723
ACH-000445,-1.0581352427500001
ACH-000448,-0.999771883928
ACH-000450,-0.9592925633030001
ACH-000452,-0.82066680008
ACH-000454,-0.826888581898
ACH-000458,-1.03451102065
ACH-000459,-1.3768537056299999
ACH-000460,-0.9072038566299999
ACH-000461,-1.10732119592
ACH-000463,-1.27715165999
ACH-000464,-0.670126796815
ACH-000466,-0.796798918954
ACH-000467,-1.0553869333900001
ACH-000468,-1.06897117259
ACH-000469,-1.05740241516
ACH-000470,-1.0436765947799997
ACH-000471,-0.7288545093600001
ACH-000472,-0.806196646047
ACH-000473,-0.754409837174
ACH-000475,-0.8465430258319999
ACH-000476,-1.1516132742
ACH-000477,-0.9386826702779999
ACH-000480,-0.981862903189
ACH-000481,-1.2482488275399999
ACH-000483,-1.37488540375
ACH-000484,-1.02477848614
ACH-000485,-0.8184969694769999
ACH-000486,-0.8602933115639999
ACH-000487,-1.23045101808
ACH-000488,-0.7671548373270001
ACH-000490,-0.978390112995
ACH-000491,-1.39311670977
ACH-000495,-0.830342811141
ACH-000496,-1.21271543941
ACH-000499,-0.9534249704309999
ACH-000500,-0.688955002655
ACH-000502,-0.9062239667399999
ACH-000503,-0.771824940429
ACH-000505,-1.2074619787799998
ACH-000507,-1.10164632656
ACH-000510,-0.959976867886
ACH-000511,-1.02314269104
ACH-000512,-1.0002953680700002
ACH-000516,-0.986988507354
ACH-000517,-0.844057420779
ACH-000518,-0.905594953513
ACH-000520,-0.968256265561
ACH-000521,-0.904348405933
ACH-000522,-0.885665979711
ACH-000524,-1.32543082642
ACH-000527,-1.14052442296
ACH-000528,-0.9950800218189999
ACH-000537,-0.972697605273
ACH-000541,-1.2470893381
ACH-000542,-0.9750214134909999
ACH-000544,-1.01652480795
ACH-000545,-0.469786541083
ACH-000547,-0.862902291565
ACH-000548,-0.715743635168
ACH-000549,-0.8254048167820001
ACH-000550,-1.2570899309299999
ACH-000552,-1.0462751478499999
ACH-000556,-0.596756176434
ACH-000557,-1.30088953486
ACH-000570,-1.0300237506
ACH-000571,-0.9158378488310001
ACH-000573,-1.3827925545299997
ACH-000576,-0.960745790488
ACH-000580,-1.31692118221
ACH-000584,-1.1132752047799999
ACH-000585,-0.7910507763789999
ACH-000588,-0.970571496236
ACH-000589,-0.821523868058
ACH-000591,-0.740858759669
ACH-000593,-0.942864404937
ACH-000600,-1.01193861263
ACH-000601,-1.0423404706200001
ACH-000604,-0.8422150174779999
ACH-000605,-1.01680577463
ACH-000606,-0.7334605532340001
ACH-000608,-0.923190352844
ACH-000614,-1.27110658521
ACH-000616,-1.00137066495
ACH-000618,-1.03298572565
ACH-000619,-0.753318175251
ACH-000620,-0.910471431039
ACH-000621,-1.32134869886
ACH-000622,-1.2474095828899998
ACH-000623,-1.1759477257
ACH-000624,-1.12368864885
ACH-000627,-1.10366597559
ACH-000630,-1.16821434567
ACH-000632,-0.9909015320810001
ACH-000633,-0.772807957231
ACH-000637,-0.996414618977
ACH-000638,-1.03219261444
ACH-000646,-1.12230943958
ACH-000647,-1.1263721792899999
ACH-000648,-0.904488241574
ACH-000649,-0.9669299729430001
ACH-000651,-0.9645692690700001
ACH-000652,-0.847439341196
ACH-000653,-1.0474183218700002
ACH-000657,-1.0542167626
ACH-000658,-0.954372031683
ACH-000661,-1.26529502154
ACH-000662,-0.670944194839
ACH-000663,-1.5676820920200003
ACH-000665,-1.22326343525
ACH-000671,-1.19815294048
ACH-000673,-0.903342200748
ACH-000676,-1.10099592442
ACH-000677,-1.25017548295
ACH-000681,-1.02284892701
ACH-000682,-1.09217952131
ACH-000683,-0.876257946037
ACH-000684,-0.744748479173
ACH-000688,-1.1645074522299999
ACH-000693,-0.7636972311239999
ACH-000694,-0.8054861780239999
ACH-000695,-0.967950972103
ACH-000696,-1.10437063594
ACH-000697,-0.935819235006
ACH-000699,-1.5272671529700002
ACH-000701,-0.8780806388950001
ACH-000706,-1.00191691195
ACH-000711,-1.0033990820299998
ACH-000713,-1.0592723204999999
ACH-000714,-0.9123923496349999
ACH-000718,-0.8863129087970001
ACH-000720,-1.0058462699200001
ACH-000721,-0.811018556217
ACH-000724,-0.720483805658
ACH-000725,-0.8326844838869999
ACH-000732,-0.8955590055410001
ACH-000734,-0.9389771348029999
ACH-000735,-1.00284822474
ACH-000736,-1.0524184711799998
ACH-000738,-1.06917779269
ACH-000746,-1.04343865095
ACH-000747,-1.13360073073
ACH-000748,-1.0
ACH-000753,-1.13251628746
ACH-000756,-0.781989933555
ACH-000757,-0.979329112816
ACH-000758,-1.05893153354
ACH-000760,-0.875003929989
ACH-000763,-0.906989420758
ACH-000764,-0.904327889517
ACH-000765,-0.922492462172
ACH-000766,-0.816290409706
ACH-000767,-1.15202792407
ACH-000768,-1.10624659265
ACH-000769,-0.8849032751189999
ACH-000770,-1.26477388323
ACH-000771,-0.9530396090209999
ACH-000773,-0.937092042967
ACH-000776,-0.965021033335
ACH-000777,-0.762384453497
ACH-000778,-1.2401217175
ACH-000781,-1.0432535829
ACH-000782,-1.0382467502500001
ACH-000783,-1.0458401746700001
ACH-000784,-0.80437633067
ACH-000785,-1.13103884873
ACH-000787,-1.06498993531
ACH-000788,-0.973732567747
ACH-000791,-1.07093803589
ACH-000792,-1.03807750652
ACH-000794,-0.901568558261
ACH-000796,-1.10672127639
ACH-000799,-1.32848824045
ACH-000800,-1.22479380233
ACH-000802,-0.97135416706
ACH-000804,-1.03778697831
ACH-000805,-0.902339719017
ACH-000809,-0.713723298126
ACH-000810,-1.63978699387
ACH-000811,-1.11025867381
ACH-000817,-0.464743571839
ACH-000819,-0.967638393883
ACH-000820,-0.730198811905
ACH-000821,-0.8360502169399999
ACH-000822,-1.06964338908
ACH-000823,-0.699763144858
ACH-000824,-0.925143479854
ACH-000827,-1.2154129498200001
ACH-000829,-1.00716705794
ACH-000831,-1.12112087055
ACH-000832,-0.914462629083
ACH-000833,-0.908631731635
ACH-000834,-0.67591489522
ACH-000835,-1.10042317481
ACH-000836,-0.8722154767129999
ACH-000837,-1.0806997169900001
ACH-000838,-0.7640839590780001
ACH-000839,-0.729091670341
ACH-000840,-1.15989374519
ACH-000841,-0.8450286809790001
ACH-000843,-0.921340128329
ACH-000846,-0.763048681948
ACH-000847,-0.985608576584
ACH-000848,-0.888398733079
ACH-000849,-0.933596448949
ACH-000851,-0.9795744458660001
ACH-000855,-0.8204644071930001
ACH-000856,-1.0296258844
ACH-000858,-0.885360252416
ACH-000859,-1.04805116209
ACH-000861,-1.15168280198
ACH-000862,-0.994511090115
ACH-000865,-0.899216870768
ACH-000866,-0.960600687385
ACH-000867,-1.0366650475799999
ACH-000869,-1.3111196229000002
ACH-000872,-1.10603222553
ACH-000873,-0.6340104503230001
ACH-000876,-1.28111251974
ACH-000878,-1.07183507412
ACH-000880,-1.27260848049
ACH-000881,-1.00883492313
ACH-000882,-1.13574469907
ACH-000884,-0.8454178408319999
ACH-000885,-1.0439145734100002
ACH-000887,-0.769052596232
ACH-000888,-0.9338080380859999
ACH-000889,-1.19809262839
ACH-000890,-0.9830242077150001
ACH-000896,-0.911992656057
ACH-000898,-1.3648819491
ACH-000900,-1.00590961991
ACH-000901,-1.05258908297
ACH-000905,-0.9368199729410001
ACH-000906,-1.21436355522
ACH-000907,-0.955583362572
ACH-000910,-0.877044417933
ACH-000911,-1.07530917927
ACH-000912,-1.13478230393
ACH-000913,-0.940474756919
ACH-000915,-1.12667846038
ACH-000916,-1.0173342860299999
ACH-000917,-0.974265397164
ACH-000921,-0.753844188479
ACH-000924,-0.9082610720190001
ACH-000926,-0.855236221071
ACH-000928,-0.9476749834289999
ACH-000929,-1.0165918522
ACH-000932,-1.0809721045799998
ACH-000935,-0.977681795179
ACH-000936,-1.07089758796
ACH-000937,-0.986755118781
ACH-000938,-1.04050118281
ACH-000939,-1.24450768733
ACH-000941,-1.15517385578
ACH-000943,-1.1836104072700002
ACH-000946,-1.1242889487299998
ACH-000947,-1.11796998467
ACH-000948,-1.03833938005
ACH-000950,-0.93717915964
ACH-000953,-0.285671809297
ACH-000957,-1.1967455443000001
ACH-000958,-1.3927779103400002
ACH-000960,-1.08136262239
ACH-000963,-1.3670850438600002
ACH-000968,-1.24850990862
ACH-000969,-1.2902618637
ACH-000973,-0.880550258574
ACH-000974,-1.12888823783
ACH-000975,-1.29695202626
ACH-000976,-0.943997935178
ACH-000978,-0.89942631736
ACH-000980,-1.03378214555
ACH-000984,-1.2441713364700002
ACH-000986,-1.06191959436
ACH-000988,-1.12486655175
ACH-000993,-1.02891462181
ACH-000994,-0.734107562154
ACH-000996,-0.929890527813
ACH-001001,-1.0007829560400001
ACH-001020,-1.04795453551
ACH-001028,-1.11695393192
ACH-001031,-1.27050536985
ACH-001038,-1.17021835097
ACH-001048,-0.933888151529
ACH-001050,-1.10677455619
ACH-001053,-0.904532197446
ACH-001054,-1.1015054593
ACH-001061,-1.12914210293
ACH-001067,-1.23360206582
ACH-001075,-0.87114333588
ACH-001096,-1.08781893736
ACH-001128,-1.21823016661
ACH-001134,-1.17978783657
ACH-001151,-1.06465634932
ACH-001163,-1.02892595936
ACH-001164,-1.07665444808
ACH-001173,-1.1405694771500001
ACH-001183,-0.9241292418510001
ACH-001184,-1.49865888535
ACH-001190,-1.08369066767
ACH-001192,-1.11666470442
ACH-001193,-0.7991875780969999
ACH-001196,-1.11977279169
ACH-001197,-1.0696403357
ACH-001205,-1.1059962283700002
ACH-001211,-1.36199147051
ACH-001212,-1.54912475727
ACH-001228,-0.9302442425290001
ACH-001232,-1.09200411631
ACH-001239,-1.2150243232
ACH-001274,-1.189677581
ACH-001275,-1.0637001764
ACH-001277,-0.8835396166410001
ACH-001278,-1.0627136049299999
ACH-001280,-1.28795477096
ACH-001283,-0.943516048048
ACH-001289,-1.12733229689
ACH-001295,-1.00411365499
ACH-001300,-0.952410545466
ACH-001301,-0.914647417491
ACH-001302,-0.9687479592939999
ACH-001303,-1.27152152567
ACH-001306,-1.14951151765
ACH-001318,-0.911819442319
ACH-001322,-0.817511094419
ACH-001328,-0.7322321886450001
ACH-001332,-0.8724677121709999
ACH-001333,-1.15223159326
ACH-001336,-0.8215358659119999
ACH-001340,-0.817183751321
ACH-001346,-0.8656822475570001
ACH-001353,-1.02903982333
ACH-001354,-0.984073589772
ACH-001367,-0.915200620265
ACH-001368,-1.04734141154
ACH-001374,-0.755447003678
ACH-001375,-0.812554826987
ACH-001377,-1.14433281664
ACH-001380,-1.05076353397
ACH-001391,-1.02664632577
ACH-001407,-1.07951288367
ACH-001408,-0.950487482356
ACH-001413,-1.05109516534
ACH-001430,-0.687005185449
ACH-001431,-1.16004163677
ACH-001450,-0.956106987367
ACH-001496,-1.07329315706
ACH-001500,-1.07905500215
ACH-001521,-0.534711914002
ACH-001523,-0.84395196044
ACH-001532,-1.2147397871899999
ACH-001536,-0.8662366892929999
ACH-001550,-0.9882283299860001
ACH-001552,-1.1245242409799998
ACH-001554,-1.24687256956
ACH-001645,-1.20013559329
ACH-001654,-0.988509870521
ACH-001715,-1.07196885471
ACH-001735,-1.072514483
ACH-001736,-1.0871955012899999
ACH-001737,-0.79227555432
ACH-001740,-1.18488528059
ACH-001745,-1.3593467538
ACH-001750,-1.0
ACH-001765,-0.878557933962
ACH-001956,-1.19891963058
ACH-001957,-1.25690367545
