,THOC1 (9984)
ACH-000004,-1.09448257422
ACH-000007,-1.07867707776
ACH-000009,-0.905948112064
ACH-000011,-1.3268378644499998
ACH-000012,-1.15034041511
ACH-000013,-1.2324287001899998
ACH-000014,-0.708538251539
ACH-000015,-1.05227134165
ACH-000017,-1.38499334785
ACH-000018,-0.663511980005
ACH-000019,-1.52125820115
ACH-000021,-1.35822121239
ACH-000022,-0.9783365356110001
ACH-000025,-0.866505365866
ACH-000028,-1.04701075923
ACH-000030,-0.916778447693
ACH-000035,-0.92117041972
ACH-000036,-1.14124010079
ACH-000037,-1.35621370566
ACH-000039,-0.9072659846269999
ACH-000040,-0.823325507924
ACH-000041,-1.03488599341
ACH-000042,-1.31076678925
ACH-000045,-1.27780685047
ACH-000047,-1.04571071171
ACH-000052,-1.06683007273
ACH-000053,-1.0315498859899999
ACH-000054,-0.961267666175
ACH-000055,-1.1997396142399999
ACH-000060,-0.937573861875
ACH-000067,-0.974077243581
ACH-000070,-1.16499479456
ACH-000075,-1.15307433325
ACH-000078,-0.9827125054189999
ACH-000082,-1.10967984844
ACH-000085,-1.2349357219200001
ACH-000086,-0.8110879925460001
ACH-000087,-1.06308274373
ACH-000092,-1.13744458985
ACH-000095,-1.08741324719
ACH-000097,-1.2013184602200002
ACH-000098,-0.8886408418039999
ACH-000099,-0.741115041374
ACH-000108,-1.53264402919
ACH-000113,-0.980714986371
ACH-000115,-0.7243240746140001
ACH-000116,-1.4237722641600001
ACH-000118,-1.20211448114
ACH-000120,-1.0078856276700001
ACH-000123,-1.16101416062
ACH-000127,-1.06410399765
ACH-000128,-1.31971319676
ACH-000132,-1.26343149156
ACH-000133,-0.8886809667309999
ACH-000137,-0.8976090146089999
ACH-000138,-1.68686818933
ACH-000142,-1.13751893651
ACH-000143,-1.37261083381
ACH-000146,-1.20978709346
ACH-000148,-0.8765115322570001
ACH-000150,-0.983241178241
ACH-000152,-1.06017919976
ACH-000153,-1.33190669267
ACH-000159,-1.55080084592
ACH-000160,-0.804697079806
ACH-000163,-0.859615983719
ACH-000167,-1.22369032517
ACH-000168,-1.24955015996
ACH-000169,-1.02260837373
ACH-000178,-1.16072816269
ACH-000182,-1.67522049842
ACH-000183,-1.08591387638
ACH-000188,-1.4256906204
ACH-000189,-1.23500201213
ACH-000190,-1.52961651437
ACH-000198,-1.2640815844700002
ACH-000204,-1.31743113864
ACH-000206,-1.80868492431
ACH-000207,-1.50548648833
ACH-000211,-1.5129205962799999
ACH-000215,-1.04559253017
ACH-000221,-1.20230199953
ACH-000222,-1.00200420917
ACH-000223,-1.1382680702799999
ACH-000226,-1.0043257277
ACH-000227,-0.307472709452
ACH-000228,-1.3765843123
ACH-000231,-1.02109317641
ACH-000232,-1.18171710582
ACH-000233,-1.20746890406
ACH-000234,-0.9613706102959999
ACH-000235,-1.01882266334
ACH-000237,-1.04792926638
ACH-000238,-1.27500428875
ACH-000243,-1.2503719313200001
ACH-000244,-1.0717267400100001
ACH-000246,-1.30400090949
ACH-000248,-1.28063631763
ACH-000250,-1.3177613698100001
ACH-000251,-2.12068910944
ACH-000253,-1.41301502238
ACH-000255,-1.02641373267
ACH-000256,-1.07330620105
ACH-000257,-0.679025638639
ACH-000258,-1.2047595829
ACH-000259,-1.4495072956600001
ACH-000260,-1.11112179349
ACH-000261,-0.688208848556
ACH-000262,-0.905514707151
ACH-000263,-0.665225199629
ACH-000264,-1.2914131086
ACH-000265,-0.967676773107
ACH-000266,-1.56967908906
ACH-000272,-0.717461449614
ACH-000273,-0.9784192099869999
ACH-000274,-1.15594213348
ACH-000277,-1.4609534379299998
ACH-000278,-1.11162389855
ACH-000279,-0.5032922035899999
ACH-000280,-0.943856488905
ACH-000281,-1.00034468259
ACH-000288,-0.796830924314
ACH-000291,-0.888311419977
ACH-000293,-1.38998718935
ACH-000294,-0.737667415146
ACH-000295,-1.32732831509
ACH-000296,-0.786727575607
ACH-000302,-0.9607069730259999
ACH-000304,-1.5717418976299997
ACH-000307,-0.750238991162
ACH-000308,-1.3774517676299998
ACH-000310,-0.970318955061
ACH-000311,-1.46436554049
ACH-000312,-1.15325618959
ACH-000315,-0.999753922655
ACH-000316,-1.16940700362
ACH-000317,-0.6713525899789999
ACH-000318,-0.9983312549079999
ACH-000319,-1.0851077744
ACH-000320,-1.01909280016
ACH-000322,-1.01966029192
ACH-000323,-1.02714422088
ACH-000324,-1.0474333773
ACH-000329,-1.01678964704
ACH-000330,-1.4252136096999999
ACH-000331,-1.15278737681
ACH-000332,-1.0636783826
ACH-000334,-0.5695029784319999
ACH-000335,-1.0536339971
ACH-000336,-0.927084289703
ACH-000337,-1.1933932013700002
ACH-000339,-1.09949507938
ACH-000341,-0.815057681493
ACH-000348,-1.2501124419
ACH-000350,-1.58889274061
ACH-000352,-1.4334824027500002
ACH-000356,-1.13491475395
ACH-000361,-1.08300954328
ACH-000362,-1.1244728996200002
ACH-000363,-1.2516093159200001
ACH-000364,-1.1284672579600001
ACH-000365,-0.852809480675
ACH-000366,-0.871878042474
ACH-000368,-1.0380403369700002
ACH-000374,-0.895472383079
ACH-000375,-1.20721858432
