,ZSCAN1 (284312)
ACH-000004,0.030743683495
ACH-000007,0.0488452405088
ACH-000009,-0.130844400177
ACH-000011,0.103202093987
ACH-000012,-0.154930563407
ACH-000013,-0.143674717613
ACH-000014,0.00215563642075
ACH-000015,-0.08630062124780001
ACH-000017,-0.00175832189345
ACH-000018,-0.07659721374180001
ACH-000019,-0.20793900104200003
ACH-000021,-0.051014445821900005
ACH-000022,-0.30057119500199997
ACH-000025,0.014136550900700002
ACH-000028,-0.165467775467
ACH-000030,-0.242029984483
ACH-000035,0.0116627409463
ACH-000036,-0.0475464976707
ACH-000037,-0.256708992929
ACH-000039,0.108967238824
ACH-000040,-0.11958360576999999
ACH-000041,0.0347401063513
ACH-000042,-0.0488342815501
ACH-000045,-0.134960194147
ACH-000047,-0.091946456435
ACH-000052,0.0541442923969
ACH-000053,-0.0553460877659
ACH-000054,-0.011998139323599999
ACH-000055,-0.014507031788
ACH-000060,-0.0864262768309
ACH-000067,-0.041456150799500005
ACH-000070,0.201761395582
ACH-000075,0.145842143042
ACH-000078,-0.105892494422
ACH-000082,-0.050272812288499995
ACH-000085,0.11606722227
ACH-000086,-0.08215165504439999
ACH-000087,-0.0496299197129
ACH-000092,-0.197014235195
ACH-000095,-0.013259555271399999
ACH-000097,-0.016301019652400002
ACH-000098,-0.0617132909521
ACH-000099,-0.183523326169
ACH-000108,-0.179421795962
ACH-000113,-0.14705475426
ACH-000115,-0.260776704799
ACH-000116,-0.0836340017625
ACH-000118,-0.0377142651304
ACH-000120,0.004988540643479999
ACH-000123,-0.0487148175734
ACH-000127,-0.0313923254298
ACH-000128,-0.131253483552
ACH-000132,-0.0446553903039
ACH-000133,-0.135377593069
ACH-000137,0.0114665332944
ACH-000138,-0.07789657020480001
ACH-000142,-0.175854624215
ACH-000143,-0.07671298466839999
ACH-000146,-0.0323599503801
ACH-000148,-0.10722592149700001
ACH-000150,-0.274769058581
ACH-000152,-0.132357477033
ACH-000153,0.09649047718170001
ACH-000159,-0.08617606255460002
ACH-000160,0.368706532209
ACH-000163,0.010572200302600001
ACH-000167,0.5148944037950001
ACH-000168,-0.024546212851400004
ACH-000169,-0.209980579329
ACH-000178,-0.0338229159627
ACH-000182,-0.0008363271312110001
ACH-000183,-0.14343705908600002
ACH-000188,-0.166861177887
ACH-000189,-0.382169602661
ACH-000190,0.172587157579
ACH-000198,-0.0631077032563
ACH-000204,-0.245327813557
ACH-000206,-0.0983457695537
ACH-000207,-0.112836754427
ACH-000211,-0.00481685498489
ACH-000215,-0.15914324202
ACH-000221,-0.23229186590999998
ACH-000222,-0.148059439955
ACH-000223,-0.04578147794319999
ACH-000226,0.11808835153
ACH-000227,0.12399542446499999
ACH-000228,-0.18959005040399998
ACH-000231,0.052931792082900005
ACH-000232,-0.14852209764399998
ACH-000233,-0.111909599485
ACH-000234,0.0518906215238
ACH-000235,-0.142167522686
ACH-000237,-0.0254654487653
ACH-000238,-0.021518504798400003
ACH-000243,0.10624138990599999
ACH-000244,-0.218678636561
ACH-000246,-0.07549533438299999
ACH-000248,0.020969714452900003
ACH-000250,-0.173778688181
ACH-000251,0.057455018626800004
ACH-000253,-0.0669537638958
ACH-000255,-0.0633370526114
ACH-000256,-0.24864180247900003
ACH-000257,-0.123624281991
ACH-000258,-0.0520403706842
ACH-000259,-0.09876195052439998
ACH-000260,0.120563981928
ACH-000261,-0.187856310548
ACH-000262,-0.252849397994
ACH-000263,-0.09006025744480001
ACH-000264,-0.00369583631383
ACH-000265,-0.0464112131288
ACH-000266,-0.103377576774
ACH-000272,-0.13509664492999998
ACH-000273,-0.07411902745610001
ACH-000274,-0.10067915232699999
ACH-000277,-0.217360537999
ACH-000278,-0.09799978567369999
ACH-000279,-0.019797922845700002
ACH-000280,-0.0557228157701
ACH-000281,0.0207623305447
ACH-000288,0.0150373772426
ACH-000291,-0.04965809012519999
ACH-000293,-0.079042439396
ACH-000294,-0.118158685895
ACH-000295,-0.265854230603
