,TUBB1 (81027)
ACH-000004,0.255295527076
ACH-000007,-0.135476109056
ACH-000009,-0.043127588065800006
ACH-000011,-0.0857467469782
ACH-000012,0.0853795078826
ACH-000013,-0.0573706205633
ACH-000014,0.0801813589923
ACH-000015,0.12510113294199998
ACH-000017,0.0221300960192
ACH-000018,0.11841983156199999
ACH-000019,-0.23094267747299999
ACH-000021,0.0796858288369
ACH-000022,-0.0563239803831
ACH-000025,0.0509668176021
ACH-000028,-0.399127962594
ACH-000030,0.027284399863499998
ACH-000035,0.0919035793829
ACH-000036,0.197673732091
ACH-000037,-0.09839196333630001
ACH-000039,0.137287008609
ACH-000040,0.080027210378
ACH-000041,-0.026121639334800002
ACH-000042,-0.08570697366350001
ACH-000045,0.0678332628188
ACH-000047,0.05259433016869999
ACH-000052,-0.18651419796799998
ACH-000053,0.0919038185234
ACH-000054,-0.0158553393457
ACH-000055,0.0987339589627
ACH-000060,0.10205649075099998
ACH-000067,0.159366944797
ACH-000070,-0.019402218191400002
ACH-000075,0.0956535634189
ACH-000078,-0.0975948636753
ACH-000082,-0.0370864654179
ACH-000085,0.158603658348
ACH-000086,0.139448989299
ACH-000087,0.07827444013450001
ACH-000092,0.043458852231900005
ACH-000095,0.039858286098000004
ACH-000097,0.0474182581472
ACH-000098,0.184146271052
ACH-000099,0.0972005788714
ACH-000108,0.00473290939959
ACH-000113,-0.011624746773
ACH-000115,-0.0183129174099
ACH-000116,0.177902142099
ACH-000118,0.0515782760815
ACH-000120,0.08973924268639999
ACH-000123,-0.0125281140711
ACH-000127,0.061910832040900005
ACH-000128,0.123846691395
ACH-000132,0.0654124772608
ACH-000133,-0.17081672408
ACH-000137,0.35714622557400005
ACH-000138,0.112486749472
ACH-000142,0.117919856188
ACH-000143,-0.0960339732498
ACH-000146,0.0292937972473
ACH-000148,0.08308545278260002
ACH-000150,-0.127373774889
ACH-000152,0.037988532653
ACH-000153,0.20525493477600001
ACH-000159,0.09725211825089998
ACH-000160,-0.174951574141
ACH-000163,0.0502627758329
ACH-000167,-0.112936401278
ACH-000168,-0.305674805848
ACH-000169,-0.20577767743
ACH-000178,0.176926533235
ACH-000182,-0.0637448450347
ACH-000183,0.149451020539
ACH-000188,0.25322628042399997
ACH-000189,-0.07333933295219999
ACH-000190,0.157563626815
ACH-000198,-0.0808931490782
ACH-000204,0.23253394201400002
ACH-000206,0.09396323692469999
ACH-000207,-0.168585387081
ACH-000211,-0.0536369996285
ACH-000215,0.0390675991754
ACH-000221,0.0242623801027
ACH-000222,-0.143453679789
ACH-000223,-0.09287258791269999
ACH-000226,0.08831264464819999
ACH-000227,0.0335652902505
ACH-000228,-0.0707732329668
ACH-000231,0.010809074718599999
ACH-000232,-0.056986106677299996
ACH-000233,0.0852270103434
ACH-000234,-0.0286017311832
ACH-000235,0.103256142267
ACH-000237,0.07025444903580001
ACH-000238,0.136271499759
ACH-000243,0.040991650594
ACH-000244,0.16473618839
ACH-000246,-0.005031150052270001
ACH-000248,0.027973012152900004
ACH-000250,0.013476642931500001
ACH-000251,0.229066389769
ACH-000253,0.05482585362530001
ACH-000255,-0.0481644641645
ACH-000256,0.08571273568530001
ACH-000257,-0.339890641412
ACH-000258,0.0848802034664
ACH-000259,-0.0626579369091
ACH-000260,-0.024177479896499997
ACH-000261,-0.049373279854100005
ACH-000262,0.286751883922
ACH-000263,-0.023036368662299998
ACH-000264,-0.0324337371337
ACH-000265,0.084314961946
ACH-000266,-0.0655653746323
ACH-000272,-0.052268920248600005
ACH-000273,0.138040233575
ACH-000274,-0.030934496255099996
ACH-000277,-0.321944154725
ACH-000278,0.0832003882668
ACH-000279,0.057538569773
ACH-000280,-0.0201942414007
ACH-000281,-0.0712300171363
ACH-000288,0.036840268214500003
ACH-000291,0.0413321074793
ACH-000293,0.0529460996478
ACH-000294,-0.113605465495
ACH-000295,0.26332853637
ACH-000296,-0.263617061332
ACH-000302,0.00410557894507
ACH-000304,-0.317003952817
ACH-000307,0.000582389602962
ACH-000308,-0.11206745289799999
ACH-000310,-0.148289096874
ACH-000311,0.038655327466800005
ACH-000312,0.006659989336699999
ACH-000315,0.164203488616
ACH-000316,-0.106302278395
ACH-000317,0.071844235738
ACH-000318,-0.129310676288
ACH-000319,0.18111293312399998
ACH-000320,-0.16069869269
ACH-000322,-0.0551086521334
ACH-000323,0.165300335292
ACH-000324,0.0017361070202900001
ACH-000329,-0.10464784856499999
ACH-000330,-0.145646779631
ACH-000331,-0.0404458208322
ACH-000332,0.0266613218934
ACH-000334,-0.0586640648534
ACH-000335,0.197751436453
ACH-000336,-0.124573678748
ACH-000337,0.141660908303
ACH-000339,0.0964619573016
ACH-000341,0.0410758091105
ACH-000348,0.0161729874407
ACH-000350,-0.0446297356998
ACH-000352,-0.197266324016
ACH-000356,0.0673448292473
ACH-000361,0.048328599908300005
ACH-000362,-0.008826215603670001
ACH-000363,-0.146507336324
ACH-000364,0.0947682169418
ACH-000365,-0.17259340742600002
ACH-000366,-0.0270225684087
ACH-000368,-0.0400560604299
ACH-000374,0.136389727108
ACH-000375,0.0752300710571
ACH-000376,-0.185131796634
ACH-000381,-0.0742333947263
ACH-000383,-0.0425279489969
ACH-000387,0.148102083593
ACH-000389,-0.13439756929899999
ACH-000390,0.017700398952599998
ACH-000393,0.010005728130600001
ACH-000395,-0.0212003293255
ACH-000397,-0.05679366493580001
ACH-000401,0.18648570677700002
ACH-000402,0.30886401505600003
ACH-000403,-0.09045909379270001
ACH-000404,0.18965183787300002
ACH-000406,0.0828834303373
ACH-000407,-0.105720939875
ACH-000408,-0.012289195815399999
ACH-000410,0.20015985610599998
ACH-000411,0.08404561441479999
ACH-000414,-0.07112862922789999
ACH-000415,0.0878710257219
ACH-000416,0.049410124479099995
ACH-000420,-0.211241941382
ACH-000421,0.0371666216159
ACH-000424,0.0381569495475
ACH-000425,0.15428037395
ACH-000426,0.149384020291
ACH-000427,0.126308390793
ACH-000433,0.271938017246
ACH-000436,0.164984863739
ACH-000444,0.0208153603389
ACH-000445,-0.051281974390400005
ACH-000448,0.0413201652561
ACH-000450,-0.0587264066707
ACH-000452,0.025385517852599997
ACH-000454,0.17478291787
ACH-000458,0.018943171831900002
ACH-000459,0.209282771771
ACH-000460,-0.06884258728539999
ACH-000461,-0.030664658376500002
ACH-000463,-0.22297486092099997
ACH-000464,0.14119703002599998
ACH-000466,0.0674195184382
ACH-000467,0.07407097099189999
ACH-000468,-0.035577879355
ACH-000469,-0.20323569693500002
ACH-000470,-0.09052013223689999
ACH-000471,0.006465223962899999
ACH-000472,0.0251250773423
ACH-000473,-0.104237865159
ACH-000475,-0.060514892392199995
ACH-000476,-0.154573373706
ACH-000477,0.165267452711
ACH-000480,-0.0209435858811
ACH-000481,-0.18727276364999998
ACH-000483,0.0683686777816
ACH-000484,0.124451441087
ACH-000485,0.116473329953
ACH-000486,0.0670447699265
ACH-000487,0.000197980856342
ACH-000488,-0.0469741722669
ACH-000490,-0.0109252213524
ACH-000491,0.0996689150001
ACH-000495,-0.10801351000199999
ACH-000496,-0.007205692463270001
ACH-000499,-0.282403670141
ACH-000500,0.382976815947
ACH-000502,0.12175676768799999
ACH-000503,0.139344378738
ACH-000505,0.09465265686560001
ACH-000507,0.0646259404113
ACH-000510,0.043701711561
ACH-000511,0.0663496809781
ACH-000512,-0.008201989926409999
ACH-000516,-0.0168384003434
ACH-000517,-0.00186987952475
ACH-000518,-0.159575140299
ACH-000520,-0.147155060201
ACH-000521,0.0521623428036
ACH-000522,-0.136028792781
ACH-000524,-0.012393120201600001
ACH-000527,-0.0138445281529
ACH-000528,0.0342371313696
