,ALPL (249)
ACH-000004,0.0444692273858
ACH-000007,0.169725390931
ACH-000009,-0.19391262105300003
ACH-000011,0.10847614653200001
ACH-000012,0.113446901029
ACH-000013,0.0309759430235
ACH-000014,-0.19270734248
ACH-000015,0.145035458845
ACH-000017,0.12744167701300002
ACH-000018,-0.06146374966609999
ACH-000019,0.0613939879875
ACH-000021,0.0794102372583
ACH-000022,0.031014814620099997
ACH-000025,0.0076817566190399995
ACH-000028,0.130466514554
ACH-000030,0.0738326232922
ACH-000035,-0.041178935912900005
ACH-000036,0.110063932049
ACH-000037,-0.105344161576
ACH-000039,-0.0394264214302
ACH-000040,-0.085827946072
ACH-000041,0.351364410643
ACH-000042,0.150553331524
ACH-000045,-0.110759087125
ACH-000047,-0.0488831026574
ACH-000052,0.183770327876
ACH-000053,0.0174191067573
ACH-000054,0.0304702029422
ACH-000055,-0.0482910953807
ACH-000060,-0.0409427567813
ACH-000067,-0.0215478459246
ACH-000070,0.0163479239351
ACH-000075,0.26019433297899996
ACH-000078,0.0940027805098
ACH-000082,0.13703958583599998
ACH-000085,-0.0423377600739
ACH-000086,0.0858570714029
ACH-000087,0.0220889501004
ACH-000092,-0.12637202269
ACH-000095,0.07271514233080001
ACH-000097,-0.142733342638
ACH-000098,-0.00829738054422
ACH-000099,0.031056840505400002
ACH-000108,0.023652703682200002
ACH-000113,-0.05055271478759999
ACH-000115,0.137107314406
ACH-000116,-0.0104715122066
ACH-000118,0.040999664815199996
ACH-000120,0.00818043214555
ACH-000123,0.20580655070300002
ACH-000127,-0.059322520965800006
ACH-000128,-0.0698023118076
ACH-000132,-0.108084891307
ACH-000133,0.133205280081
ACH-000137,0.100811160199
ACH-000138,-0.029456741702
ACH-000142,-0.345536677975
ACH-000143,0.134912207838
ACH-000146,0.09609257108689999
ACH-000148,-0.024327112894
ACH-000150,-0.0928123033056
ACH-000152,0.0247940758648
ACH-000153,0.0421613500156
ACH-000159,0.0668513200869
ACH-000160,0.099940893407
ACH-000163,0.0727524512478
ACH-000167,0.136501347463
ACH-000168,-0.08283381319460001
ACH-000169,0.0221703111702
ACH-000178,-0.110058338771
ACH-000182,0.06103395492409999
ACH-000183,-0.26825756647300003
ACH-000188,-0.101235962572
ACH-000189,0.186100335708
ACH-000190,0.222364517125
ACH-000198,-0.08542887077849999
ACH-000204,-0.08761468892060001
ACH-000206,-0.19869555169
ACH-000207,0.0502775404596
ACH-000211,0.0492064976786
ACH-000215,0.0914771835473
ACH-000221,0.269973002883
ACH-000222,0.18966425294300002
ACH-000223,-0.00207121572061
ACH-000226,0.197825786048
ACH-000227,-0.164193063717
ACH-000228,-0.0237272893351
ACH-000231,-0.0008993437330560001
ACH-000232,0.112963573814
ACH-000233,0.096464978145
ACH-000234,0.270109995706
ACH-000235,-0.007734400933319999
ACH-000237,0.054053840382099996
ACH-000238,-0.18067755573
ACH-000243,0.07793154022530001
ACH-000244,0.197804030453
ACH-000246,0.00928574814394
ACH-000248,0.136150497985
ACH-000250,0.0766652251067
ACH-000251,0.0979953338611
ACH-000253,0.0124451675484
ACH-000255,0.167885491437
ACH-000256,-0.202694457691
ACH-000257,-0.0535246638292
ACH-000258,-0.0683581296555
ACH-000259,-6.78799416107e-05
ACH-000260,0.0624965892311
ACH-000261,0.040615039502199995
ACH-000262,-0.103094855994
ACH-000263,-0.18300905638099998
ACH-000264,0.0680415851925
ACH-000265,0.041259675492800005
ACH-000266,0.10512363867499999
ACH-000272,0.0832862664248
ACH-000273,-0.0381949077761
ACH-000274,-0.070721971981
ACH-000277,0.07662343982000001
ACH-000278,0.0422247364488
ACH-000279,-0.155150980859
ACH-000280,0.0572450227866
ACH-000281,0.0381375157936
ACH-000288,-0.031745006237
ACH-000291,-0.0677099856259
ACH-000293,0.0155006677547
ACH-000294,-0.00842621680164
ACH-000295,-0.396792139396
ACH-000296,-0.11834028056700001
ACH-000302,0.0630130697946
ACH-000304,-0.5389517922029999
ACH-000307,0.010073103342000001
ACH-000308,0.14018407470799998
ACH-000310,0.162993688617
ACH-000311,0.0474783479255
ACH-000312,0.039172251522
ACH-000315,-0.101853726343
ACH-000316,0.0190586196038
ACH-000317,-0.08905965502869999
ACH-000318,-0.0050519812630600005
ACH-000319,-0.0557026487899
ACH-000320,0.33625596211099995
ACH-000322,-0.0133107204462
ACH-000323,-0.0342463823516
ACH-000324,-0.00616817295652
ACH-000329,-0.061926677214999996
ACH-000330,-0.107704947863
ACH-000331,0.0730558490292
ACH-000332,0.0114895820074
ACH-000334,0.13414275034499998
ACH-000335,-0.00692436225782
ACH-000336,-0.141519428069
ACH-000337,0.26604692124
ACH-000339,0.037018017806300006
ACH-000341,-0.0873912005271
ACH-000348,-0.0220388585569
ACH-000350,-0.026731448050000002
ACH-000352,0.053581123722900005
ACH-000356,-0.11400119272199999
ACH-000361,0.25617409585400003
ACH-000362,-0.035226693064300006
ACH-000363,-0.056746195108000004
ACH-000364,-0.316420544385
ACH-000365,-0.0690276289081
ACH-000366,-0.063464249247
ACH-000368,-0.0172786289837
ACH-000374,0.131898188685
ACH-000375,-0.109556408422
ACH-000376,-0.134001817223
ACH-000381,-0.274404674046
ACH-000383,-0.0182035995053
ACH-000387,-0.064588187443
ACH-000389,-0.0218077958022
ACH-000390,0.129516278732
ACH-000393,0.015918823851299998
ACH-000395,0.0105153253067
ACH-000397,0.23165354368000002
ACH-000401,0.135728393902
ACH-000402,-0.386010459439
ACH-000403,0.048447717844599995
ACH-000404,0.110284372784
ACH-000406,-0.0200742182348
ACH-000407,0.04725575446409999
ACH-000408,0.0514621623892
ACH-000410,0.125583527175
ACH-000411,0.329720525742
ACH-000414,0.072343142559
ACH-000415,-0.079033391424
ACH-000416,0.06865520424869999
ACH-000420,-0.09944855501160002
ACH-000421,-0.081954393348
ACH-000424,0.09919051263419999
ACH-000425,0.186637790973
ACH-000426,-0.054645384832100005
ACH-000427,0.0665661078724
ACH-000433,0.0299936199566
ACH-000436,0.202679313352
ACH-000444,0.125109198963
ACH-000445,-0.151265164745
ACH-000448,-0.032969286011099996
ACH-000450,0.0462043916752
ACH-000452,0.0169130990687
ACH-000454,0.18852918273299998
ACH-000458,-0.0731263019914
ACH-000459,-0.105014815262
ACH-000460,0.0885463509733
ACH-000461,0.05981320550580001
ACH-000463,0.24106087383900002
ACH-000464,-0.15528264097799999
ACH-000466,-0.172737341833
ACH-000467,0.028267359395400003
ACH-000468,0.164498115343
ACH-000469,0.0663997439243
ACH-000470,-0.0602729872162
ACH-000471,0.105070007038
ACH-000472,-0.0373229665736
ACH-000473,0.0754627394913
ACH-000475,0.00365426674213
ACH-000476,0.0446987416001
ACH-000477,-0.0449300679407
ACH-000480,0.10139775050899999
ACH-000481,0.0135045709514
ACH-000483,-0.007589032266339999
ACH-000484,-0.304343293014
ACH-000485,0.0336560553406
ACH-000486,0.216521934818
ACH-000487,-0.0862903488905
ACH-000488,0.0211184185084
ACH-000490,-0.0715899377953
ACH-000491,0.08830419471510001
ACH-000495,0.149848128671
ACH-000496,-0.007386826726899999
ACH-000499,-0.0237363813675
ACH-000500,-0.195044547607
ACH-000502,0.022599041870800002
ACH-000503,0.245326138886
ACH-000505,0.0170310676062
ACH-000507,-0.0113592123984
ACH-000510,-0.0405996222816
ACH-000511,0.0280105072407
ACH-000512,-0.0342703606852
ACH-000516,-0.10962310936200001
ACH-000517,0.0289061637725
ACH-000518,0.0797082646857
ACH-000520,0.20077918625900001
