,GAD1 (2571)
ACH-000279,-0.18345228322299997
ACH-000280,-0.254638420408
ACH-000281,-0.347885930973
ACH-000288,-0.17686792355099998
ACH-000291,-0.326863028267
ACH-000293,-0.110960710187
ACH-000294,-0.217780238477
ACH-000295,0.0585621320093
ACH-000296,-0.00404654960326
ACH-000302,-0.269533961193
ACH-000304,-0.42731628785099995
ACH-000307,-0.260032992423
ACH-000308,-0.284848176093
ACH-000310,-0.12464808829000001
ACH-000311,-0.1698284623
ACH-000312,-0.20123566066
ACH-000315,-0.36007708230400004
ACH-000316,-0.269817465476
ACH-000317,-0.176831542595
ACH-000318,-0.240126272799
ACH-000319,-0.34028191819799997
ACH-000320,-0.38871836220600003
ACH-000322,-0.47698917273100006
ACH-000323,-0.293711326248
ACH-000324,-0.20565811845100002
ACH-000329,0.023605660167299997
ACH-000330,-0.26784412178399997
ACH-000331,-0.452024643125
ACH-000332,-0.139957374762
ACH-000334,0.11883303412
ACH-000335,0.211722281622
ACH-000336,-0.607234750609
ACH-000337,-0.223369357206
ACH-000339,-0.283447110546
ACH-000341,-0.00759706231077
ACH-000348,-0.10086907964299999
ACH-000350,-0.146849034234
ACH-000352,-0.146909917501
ACH-000356,-0.0200375140685
ACH-000361,0.0060307287831599995
ACH-000362,-0.024236167361400003
ACH-000363,-0.215059685658
ACH-000364,-0.301799434601
ACH-000365,-0.346469225622
ACH-000366,-0.125545588967
ACH-000368,0.268909545471
ACH-000374,-0.26911099458
ACH-000375,-0.5365449340540001
ACH-000376,-0.322028383995
ACH-000381,-0.10282181157199999
ACH-000383,-0.250011786711
ACH-000387,-0.20821888004900002
ACH-000389,-0.328085556175
ACH-000390,-0.235822151719
ACH-000393,-0.326032182964
ACH-000395,-0.301410367062
ACH-000397,-0.22435161026099998
ACH-000401,-0.527333456156
ACH-000402,-0.398404559355
ACH-000403,-0.286373985415
ACH-000404,0.163668566576
ACH-000406,-0.24519840137499999
ACH-000407,-0.29478258162300003
ACH-000408,-0.35215466046599997
ACH-000410,-0.309253209382
ACH-000411,-0.37069235066399997
ACH-000414,-0.0902175368392
ACH-000415,-0.38088372504100004
ACH-000416,-0.320270143807
ACH-000420,-0.21863221901000002
ACH-000421,-0.228272334835
ACH-000424,-0.310195183419
ACH-000425,-0.422779093155
ACH-000426,-0.520538194878
ACH-000427,-0.406903038099
ACH-000433,0.273921215618
ACH-000436,-0.04168190211969999
ACH-000444,-0.020413530959400003
ACH-000445,-0.307805369396
ACH-000448,-0.188825720266
ACH-000450,-0.270818484375
ACH-000452,-0.34415194261200005
ACH-000454,-0.28863457116
ACH-000458,-0.522855797083
ACH-000459,-0.212002569725
ACH-000460,-0.176378568164
ACH-000461,-0.133240327407
ACH-000463,-0.00042575433895300003
ACH-000464,-0.254866686229
ACH-000466,0.00240857320981
ACH-000467,-0.07905634797460001
ACH-000468,-0.230636131336
ACH-000469,-0.171518621661
ACH-000470,-0.141094241281
ACH-000471,-0.196315571858
ACH-000472,-0.305686294696
ACH-000473,-0.041061021085599995
ACH-000475,-0.259742896138
ACH-000476,-0.37307862611599996
ACH-000477,-0.464615929123
ACH-000480,-0.092134704146
ACH-000481,-0.042397353499800006
ACH-000483,-0.33857726278399997
ACH-000484,-0.679381517912
ACH-000485,-0.14982688556
ACH-000486,-0.19462157812300002
ACH-000487,-0.24332689932100002
ACH-000488,-0.215526359605
ACH-000490,-0.23491850908700002
ACH-000491,-0.219695835999
ACH-000495,0.023816859572099995
ACH-000496,-0.468279692205
ACH-000499,0.09592398767619999
ACH-000500,-0.78288627063
ACH-000502,-0.334317008591
ACH-000503,-0.649435322111
ACH-000505,-0.23915799326099998
ACH-000507,-0.452139019308
ACH-000510,-0.273713975149
ACH-000511,-0.275715835951
ACH-000512,-0.286356326808
ACH-000516,-0.195528791342
ACH-000517,-0.182381927471
ACH-000518,-0.227205833336
ACH-000520,-0.35930532115
ACH-000521,-0.5568001880669999
ACH-000522,-0.39675685408
ACH-000524,-0.173464987445
ACH-000527,-0.166867186399
ACH-000528,-0.204433436729
ACH-000537,-0.327678848438
ACH-000541,-0.16044050567
ACH-000542,-0.089547673999
ACH-000544,-0.43970767926000004
ACH-000545,-0.286940725958
ACH-000547,-0.190766046899
ACH-000548,-0.338194173315
ACH-000549,-0.2397637807
ACH-000550,-0.17329838660799998
ACH-000552,-0.23114880742600002
ACH-000556,-0.34488499908
ACH-000557,-0.260051245144
ACH-000570,-0.246002641294
ACH-000571,-0.20677019614599998
ACH-000573,-0.20238773192
ACH-000576,-0.1815966698
ACH-000580,-0.177387520706
ACH-000584,-0.258372935295
ACH-000585,-0.218775503442
ACH-000588,-0.21214485902
ACH-000589,-0.127285691865
ACH-000591,-0.17860827463
ACH-000593,-0.40896920057999997
ACH-000600,-0.482550941625
ACH-000601,-0.21372980423500001
ACH-000604,-0.241719632848
ACH-000605,-0.231092772054
ACH-000606,-0.5047492046100001
ACH-000608,-0.240317179291
ACH-000614,-0.43259135744499994
ACH-000616,-0.23487773155900002
ACH-000618,-0.256414284346
ACH-000619,-0.454267956271
ACH-000620,-0.10259273814200001
ACH-000621,-0.298913718017
ACH-000622,-0.217707256415
ACH-000623,-0.286456241288
ACH-000624,-0.19755972922200002
ACH-000627,-0.19384167914099998
ACH-000630,-0.339471564627
ACH-000632,-0.278068471829
ACH-000633,-0.433735045039
ACH-000637,-0.31067049824799997
ACH-000638,-0.16187612783
ACH-000646,-0.321882057515
ACH-000647,-0.269170062415
ACH-000648,-0.28549197228900003
ACH-000649,-0.225359629663
ACH-000651,-0.378351184576
ACH-000652,-0.185450825341
ACH-000653,-0.346454286557
ACH-000657,-0.21625314406399998
ACH-000658,-0.168060515918
ACH-000661,-0.079800880728
ACH-000662,-1.16227984611
ACH-000663,-0.161786410214
ACH-000665,-0.524706854142
ACH-000671,-0.284364104249
ACH-000673,-0.38514819428999997
ACH-000676,-0.17951396510899997
ACH-000677,-0.0411423732296
ACH-000681,-0.174954733189
ACH-000682,-0.250536659823
ACH-000683,-0.291248475922
ACH-000684,-0.390244253833
ACH-000688,-0.156145340389
ACH-000693,-0.371650689037
ACH-000694,-0.206768814234
ACH-000695,-0.372213103997
ACH-000696,-0.25615930560600003
ACH-000697,-0.24896158500100002
ACH-000699,-0.295384067214
ACH-000701,-0.411771953872
ACH-000706,-0.23558721275299999
ACH-000711,-0.231766225735
ACH-000713,-0.30497051102
ACH-000714,-0.30503320121599997
ACH-000718,-0.35287636829999997
ACH-000720,-0.229085035683
ACH-000721,-0.331112908104
ACH-000724,-0.109272900969
ACH-000725,-0.5014670090519999
ACH-000732,-0.45159020199100003
ACH-000734,-0.272452729816
ACH-000735,-0.327363556647
ACH-000736,-0.397600509687
ACH-000738,-0.371973980955
ACH-000746,-0.262316701243
ACH-000747,-0.175606190359
ACH-000748,-0.0428666924886
ACH-000753,-0.22332403871999998
ACH-000756,-0.174492454049
ACH-000757,-0.157288324705
ACH-000758,-0.339847029079
ACH-000760,-0.187530622269
ACH-000763,-0.246529929045
ACH-000764,-0.41744754953100005
ACH-000765,-0.346227332131
ACH-000766,-0.290958750651
ACH-000767,-0.130788133953
ACH-000768,-0.124519427832
ACH-000769,-0.177605607569
ACH-000770,-0.17916787618799998
ACH-000771,-0.310888919582
ACH-000773,-0.119903415308
ACH-000776,-0.159550294567
ACH-000777,-0.366849331965
ACH-000778,-0.18198295558299998
ACH-000781,-0.24872038489
ACH-000782,-0.325501991083
ACH-000783,-0.19999846683800002
ACH-000784,-0.261542970847
ACH-000785,-0.301752920183
ACH-000787,-0.0279980751015
ACH-000788,-0.150295861438
ACH-000791,-0.267343205989
ACH-000792,-0.291472647549
ACH-000794,-0.127603703871
ACH-000796,-0.0977211443347
ACH-000799,-0.334617127055
ACH-000800,-0.255579908152
ACH-000802,-0.0679690675349
ACH-000804,-0.29036617648
ACH-000805,-0.312199735636
ACH-000809,-0.25039469549800003
ACH-000810,-0.257393181899
ACH-000811,-0.0843957176936
ACH-000817,-0.208710458188
ACH-000819,-0.267347527406
ACH-000820,-0.527144220269
ACH-000821,-0.0130161065525
ACH-000822,-0.368178702515
ACH-000823,-0.348101515228
ACH-000824,-0.24518872870499997
ACH-000827,-0.25164841141600003
ACH-000829,-0.270885063651
ACH-000831,-0.312766890665
ACH-000832,-0.277782829175
ACH-000833,-0.399071651357
ACH-000834,-0.325888696618
ACH-000835,-0.362361569374
ACH-000836,-0.26010507517
ACH-000837,-0.415209187235
ACH-000838,-0.250221995161
ACH-000839,-0.21534203421
ACH-000840,-0.137398166365
ACH-000841,-0.38124158778399997
ACH-000843,0.03814685474
ACH-000846,-0.218230738403
ACH-000847,-0.202711654974
ACH-000848,-0.143480117567
ACH-000849,-0.341776636731
ACH-000851,-0.358900576329
ACH-000855,-0.125126297191
ACH-000856,-0.141328064071
ACH-000858,-0.344467187425
ACH-000859,-0.307729015558
ACH-000861,-0.259922695551
ACH-000862,-0.29830093940499997
ACH-000865,-0.32346639178500003
ACH-000866,-0.139445009487
ACH-000867,-0.30440098248799996
ACH-000869,-0.11532305256200001
ACH-000872,-0.143292332368
ACH-000873,-0.33002056171599997
ACH-000876,-0.451408313992
ACH-000878,-0.39974956330899997
ACH-000880,-0.209955317941
ACH-000881,-0.239766762783
ACH-000882,-0.16288669633300001
ACH-000884,-0.282932820166
ACH-000885,-0.260690208421
ACH-000887,-0.322256021426
ACH-000888,-0.28483640744600003
ACH-000889,-0.270731392113
ACH-000890,-0.188936172583
ACH-000896,-0.15054148363199998
ACH-000898,-0.17259337439199998
ACH-000900,-0.25583441528900003
ACH-000901,-0.11184633539200001
ACH-000905,-0.16120698369
ACH-000906,-0.190789006625
ACH-000907,-0.17514399314399998
ACH-000910,-0.37072105753
ACH-000911,-0.334443275255
ACH-000912,-0.322905495533
ACH-000913,-0.215541243167
ACH-000915,-0.1407464649
ACH-000916,0.11583434824200001
ACH-000917,-0.18789915856699999
ACH-000921,-0.270486539849
ACH-000924,-0.263433252812
ACH-000926,-0.269031497093
ACH-000928,-0.261493438546
ACH-000929,-0.221516499379
ACH-000932,-0.21920394561700002
ACH-000935,-0.45281078188199997
ACH-000936,-0.35967573888099996
ACH-000937,-0.342863707139
ACH-000938,-0.328642563783
ACH-000939,-0.26984145081099997
ACH-000941,-0.170654831838
ACH-000943,-0.12909306889699998
ACH-000946,-0.100914595349
ACH-000947,-0.105802791163
ACH-000948,-0.20203804384799998
ACH-000950,-0.25842655290100003
ACH-000953,-0.384724771289
ACH-000957,-0.184071522209
ACH-000958,-0.26482768677900004
ACH-000960,-0.412447858261
ACH-000963,-0.7057284145999999
ACH-000968,-0.236840064855
ACH-000969,-0.186134033393
ACH-000973,-0.17513499591499998
ACH-000974,-0.188254199122
ACH-000975,-0.301060472454
ACH-000976,-0.239864663032
ACH-000978,-0.5470263024650001
ACH-000980,-0.104891108047
ACH-000984,-0.29411194703000004
ACH-000986,-0.213468273334
ACH-000988,-0.315133288381
ACH-000993,-0.10983346568399999
ACH-000994,-0.058070015854699994
ACH-000996,-0.155349069969
ACH-001001,-0.234751302443
ACH-001020,-0.160206890159
ACH-001028,-0.251843901318
ACH-001031,-0.283650244838
ACH-001038,-0.36332512903999997
ACH-001048,-0.23405666525600002
ACH-001050,-0.239556258451
ACH-001053,-0.290254721484
ACH-001054,-0.27670423056
ACH-001061,-0.163881487711
ACH-001067,-0.35346129922200004
ACH-001075,-0.312668146752
ACH-001096,-0.402590850735
ACH-001128,-0.20413097584800002
ACH-001134,-0.29729513463199997
ACH-001151,-0.29583463726500003
ACH-001163,-0.303209131515
ACH-001164,0.237719610374
ACH-001173,-0.21023310691799998
ACH-001183,-0.293627681699
ACH-001184,-0.510346098871
ACH-001190,-0.262820924848
ACH-001192,-0.222688531492
ACH-001193,0.019022851269
ACH-001196,-0.38907218891900003
ACH-001197,-0.29285929765999996
ACH-001205,-0.163512913486
ACH-001211,-0.147843357067
ACH-001212,-0.7111348226209999
ACH-001228,-0.30742379367199996
ACH-001232,-0.0333038265362
ACH-001239,-0.299791725191
ACH-001274,-0.376160393224
ACH-001275,-0.5091022310719999
ACH-001277,-0.14204158717
ACH-001278,-0.5703653297429999
ACH-001280,-0.11060332855999999
ACH-001283,-0.426928195943
ACH-001289,-0.392691776919
ACH-001295,-0.196687761284
ACH-001300,-0.315910916223
ACH-001301,-0.034170571617
ACH-001302,-0.142060078788
ACH-001303,-0.303477235525
ACH-001306,-0.309962298265
ACH-001318,-0.240291307945
ACH-001322,-0.23234944961100001
ACH-001328,-0.27079756774999997
ACH-001332,-0.302022163428
ACH-001333,0.0330964818486
ACH-001336,-0.0839191097283
ACH-001340,-0.245379328914
ACH-001346,-0.23446964028499998
ACH-001353,-0.36788093960100005
ACH-001354,-0.355093758181
ACH-001367,-0.135351615616
ACH-001368,-0.253950935481
ACH-001374,-0.211301682847
ACH-001375,-0.187575939844
ACH-001377,-0.148332924857
ACH-001380,-0.17586588484000001
ACH-001391,-0.260494880349
ACH-001407,-0.274184766704
ACH-001408,-0.153040107103
ACH-001413,-0.358184202268
ACH-001430,-0.21402904878600001
ACH-001431,-0.2647163539
ACH-001450,-0.0752103219157
ACH-001496,-0.240699071991
ACH-001500,-0.22772593206500003
ACH-001521,0.0190926530237
ACH-001523,-0.317091300679
ACH-001532,-0.222139990102
ACH-001536,-0.136487361721
ACH-001550,-0.135144477233
ACH-001552,0.0895055429583
ACH-001554,-0.226729319593
ACH-001645,-0.317182225015
ACH-001654,-0.24986139881299999
ACH-001715,-0.314009192106
ACH-001735,-0.166176042483
ACH-001736,-0.160520543477
ACH-001737,0.15930743113600002
ACH-001740,-0.0638870782034
ACH-001745,-0.19943780400299999
ACH-001750,-0.269272177457
ACH-001765,-0.14618879582900002
ACH-001956,-0.15120488929
ACH-001957,-0.267994212858
