,NSUN3 (63899)
ACH-000004,0.0336681839597
ACH-000007,-0.195783907766
ACH-000009,-0.07818884864419999
ACH-000011,-0.009300010791950001
ACH-000012,0.014064103858
ACH-000013,-0.111595499613
ACH-000014,-0.277341700345
ACH-000015,-0.21760663868900001
ACH-000017,-0.08438971129310001
ACH-000018,-0.15637648172399998
ACH-000019,-0.30394017236
ACH-000021,-0.158493924111
ACH-000022,-0.220455389321
ACH-000025,-0.0696187683613
ACH-000028,-0.612826109648
ACH-000030,0.05215477628409999
ACH-000035,-0.11320892218499999
ACH-000036,-0.0796779716487
ACH-000037,-0.10011743387399999
ACH-000039,-0.08692191233449999
ACH-000040,-0.333304223783
ACH-000041,-0.11822439205900001
ACH-000042,0.107940084495
ACH-000045,-0.167234980057
ACH-000047,-0.125562636149
ACH-000052,0.016508927798200002
ACH-000053,-0.0644338278604
ACH-000054,0.08910436810139999
ACH-000055,0.033650903810499996
ACH-000060,-0.36058922693000006
ACH-000067,-0.294761501769
ACH-000070,-0.39725841536
ACH-000075,0.07568678290639999
ACH-000078,-0.27379336288199996
ACH-000082,-0.132259009519
ACH-000085,-0.113963019231
ACH-000086,-0.131747760353
ACH-000087,-0.23566541280099998
ACH-000092,-0.132317343793
ACH-000095,-0.058808797325300005
ACH-000097,-0.156471287073
ACH-000098,0.0199773201982
ACH-000099,-0.136643162721
ACH-000108,-0.37734365962899996
ACH-000113,-0.48886837403000005
ACH-000115,-0.07265819735189999
ACH-000116,-0.116174149277
ACH-000118,-0.12228433482699999
ACH-000120,-0.186011873057
ACH-000123,-0.22933212489100002
ACH-000127,0.0169424063977
ACH-000128,-0.28908218505800004
ACH-000132,-0.146654960727
ACH-000133,-0.148217373961
ACH-000137,-0.10328772640100001
ACH-000138,-0.0661987380709
ACH-000142,-0.0212671540342
ACH-000143,-0.05073943930790001
ACH-000146,0.108260141944
ACH-000148,-0.155279355195
ACH-000150,-0.018144204796400002
ACH-000152,-0.194528485946
ACH-000153,-0.38611783551
ACH-000159,-0.08532031032439999
ACH-000160,-0.10120479841499999
ACH-000163,-0.09776761204230001
ACH-000167,0.0486557340803
ACH-000168,-0.21878376173099998
ACH-000169,-0.14803262375999998
ACH-000178,-0.005529382018510001
ACH-000182,-0.09289633700210001
ACH-000183,-0.028093386573200003
ACH-000188,-0.152446969793
ACH-000189,-0.244716327471
ACH-000190,-0.148126251389
ACH-000198,-0.08968803740970001
ACH-000204,-0.0390613213421
ACH-000206,0.0874267170169
ACH-000207,-0.284320022371
ACH-000211,-0.12793751640599998
ACH-000215,-0.233628262163
ACH-000221,-0.042414691562800005
ACH-000222,-0.164520346251
ACH-000223,-0.030632803873000002
ACH-000226,-0.23509785695
ACH-000227,-0.0627894181796
ACH-000228,-0.13506953402000002
ACH-000231,-0.0372922820934
ACH-000232,-0.215402951282
ACH-000233,-0.167011269517
ACH-000234,-0.07997721944569999
ACH-000235,-0.109432109833
ACH-000237,-0.0608870091883
ACH-000238,-0.0524607101352
ACH-000243,0.027904334873299998
ACH-000244,-0.0598409207916
ACH-000246,-0.14259666554199998
ACH-000248,-0.059886740763
ACH-000250,0.0615270201054
ACH-000251,-0.242588751542
ACH-000253,-0.09797323610610001
ACH-000255,-0.140099081536
ACH-000256,-0.161190863506
ACH-000257,-0.065479507583
ACH-000258,-0.130786837877
ACH-000259,-0.21187394266600001
ACH-000260,-0.08728363943919999
ACH-000261,-0.12676594389100002
ACH-000262,0.024812139695799998
ACH-000263,-0.203800697746
ACH-000264,-0.0525248157414
ACH-000265,-0.2549236117
ACH-000266,-0.059819653151000005
ACH-000272,-0.368056486425
ACH-000273,-0.0656339560554
ACH-000274,-0.286378797773
ACH-000277,-0.0170810869827
ACH-000278,0.0173674871003
ACH-000279,-0.09071597964919999
ACH-000280,-0.12263276148499999
ACH-000281,-0.10928576242
ACH-000288,-0.0931420841973
ACH-000291,-0.134546162394
ACH-000293,0.0306714276701
ACH-000294,0.111379162434
ACH-000295,0.10394683427100002
ACH-000296,-0.08589896738489998
ACH-000302,-0.119854853754
ACH-000304,-0.44596680171499997
ACH-000307,-0.058444950050099996
ACH-000308,-0.07987130373739999
ACH-000310,-0.23841413516100002
ACH-000311,-0.234393941182
ACH-000312,-0.11127589054000002
ACH-000315,-0.029806421562900004
ACH-000316,0.005842878568439999
ACH-000317,-0.0544960495797
ACH-000318,-0.371848135777
ACH-000319,0.080219426276
ACH-000320,-0.182015968758
ACH-000322,-0.22742507880600002
ACH-000323,-0.28337315794
ACH-000324,0.0576913763756
ACH-000329,-0.376677070916
ACH-000330,-0.361534387717
ACH-000331,-0.118640260239
ACH-000332,-0.04099514001
ACH-000334,-0.157803454357
ACH-000335,0.012898967838899999
ACH-000336,-0.12877533794600002
ACH-000337,-0.152884464157
ACH-000339,-0.16345718712500001
ACH-000341,-0.24062261805
ACH-000348,-0.056419832686
ACH-000350,-0.061184528733199996
ACH-000352,-0.198134157089
ACH-000356,-0.09064078095419999
ACH-000361,-0.426844234759
ACH-000362,-0.0386188933464
ACH-000363,-0.069931578206
ACH-000364,-0.349040754848
ACH-000365,-0.121661745123
ACH-000366,-0.140726458725
ACH-000368,-0.0443835609444
ACH-000374,-0.153643120526
ACH-000375,-0.16979065555199999
ACH-000376,-0.178047953116
ACH-000381,-0.131207551816
ACH-000383,-0.0406897459335
ACH-000387,0.10402649376800001
ACH-000389,-0.0334112864623
ACH-000390,-0.0315435255292
ACH-000393,-0.146622666874
ACH-000395,-0.165347323357
