,TRMU (55687)
ACH-000237,-0.145879739295
ACH-000238,-0.171983326845
ACH-000243,-0.251880203533
ACH-000244,-0.513687331848
ACH-000246,-0.504866044572
ACH-000248,-0.309999663701
ACH-000250,-0.208547536146
ACH-000251,0.240909951081
ACH-000253,-0.21134823947700002
ACH-000255,-0.210980218533
ACH-000256,-0.37592485561300004
ACH-000257,-0.267900060447
ACH-000258,-0.44400498282399997
ACH-000259,-0.26162363593800003
ACH-000260,-0.181287840383
ACH-000261,-0.281751837692
ACH-000262,-0.169221219956
ACH-000263,0.0618867255973
ACH-000264,-0.402436840162
ACH-000265,-0.387968191445
ACH-000266,-0.349426570022
ACH-000272,-0.24254947691
ACH-000273,-0.251977813315
ACH-000274,-0.244929227011
ACH-000277,-0.48008264120800004
ACH-000278,-0.306196831176
ACH-000279,-0.325423317564
ACH-000280,-0.318915330081
ACH-000281,-0.45864386853
ACH-000288,-0.214399343297
ACH-000291,-0.0244294777844
ACH-000293,-0.363106911336
ACH-000294,-0.152583917718
ACH-000295,-0.34161187221199996
ACH-000296,-0.0997524248898
ACH-000302,-0.42532149392800006
ACH-000304,-0.37406431647
ACH-000307,-0.273069368204
ACH-000308,-0.24882816880999997
ACH-000310,-0.29066987814399997
ACH-000311,-0.370522329476
ACH-000312,-0.481897580476
ACH-000315,-0.36338669918600003
ACH-000316,-0.251853719186
ACH-000317,-0.090344736127
ACH-000318,-0.400677299227
ACH-000319,-0.0829970007071
ACH-000320,-0.18489298413
ACH-000322,-0.554945174777
ACH-000323,-0.359900443506
ACH-000324,-0.331354959302
ACH-000329,-0.22370796543000002
ACH-000330,-0.341097111919
ACH-000331,-0.136142933118
ACH-000332,-0.24162645863
ACH-000334,-0.276711709815
ACH-000335,0.034410420775699994
ACH-000336,-0.0467384933989
ACH-000337,-0.270884658316
ACH-000339,-0.211285298017
ACH-000341,-0.237627911974
ACH-000348,-0.17845518924000003
ACH-000350,-0.0963479991172
ACH-000352,-0.20654639284499998
ACH-000356,-0.269052855445
ACH-000361,-0.144974389542
ACH-000362,-0.18801135085999998
ACH-000363,-0.236661285481
ACH-000364,-0.285789995081
ACH-000365,-0.204454364862
ACH-000366,-0.146216189621
ACH-000368,-0.233839012256
ACH-000374,-0.30945703732700003
ACH-000375,-0.344298482925
ACH-000376,-0.23683398926
ACH-000381,-0.20860228962000002
ACH-000383,-0.324123901712
ACH-000387,-0.256756748247
ACH-000389,-0.317158674667
ACH-000390,-0.174782468011
ACH-000393,-0.331074144316
ACH-000395,-0.358871338988
ACH-000397,-0.348384453068
ACH-000401,-0.283541852305
ACH-000402,-0.116488157143
ACH-000403,-0.272997302879
ACH-000404,-0.23236065496599997
ACH-000406,-0.391426732384
ACH-000407,-0.09899450986
ACH-000408,-0.119354038163
ACH-000410,-0.22869866869000002
ACH-000411,-0.331355928044
ACH-000414,-0.19175961288600002
ACH-000415,-0.22453829941599998
ACH-000416,-0.266623360532
ACH-000420,-0.268271215916
ACH-000421,-0.28171159923300004
ACH-000424,-0.179140340904
ACH-000425,-0.333247597701
ACH-000426,-0.345408462543
ACH-000427,-0.058921480624199996
ACH-000433,-0.515257677415
ACH-000436,0.06794414131070001
ACH-000444,-0.294980398598
ACH-000445,-0.49250599089900005
ACH-000448,-0.341453708412
ACH-000450,-0.20215056715500002
ACH-000452,-0.135106781979
ACH-000454,-0.206139259602
ACH-000458,-0.16574757836100001
ACH-000459,-0.22287903056999997
ACH-000460,-0.337741397543
ACH-000461,-0.19640282844700002
ACH-000463,-0.230452147773
ACH-000464,-0.365639828279
ACH-000466,-0.327532021769
ACH-000467,-0.45813337874
ACH-000468,-0.28520845543400003
ACH-000469,-0.333248445197
ACH-000470,-0.212240684712
ACH-000471,-0.41998546838699996
ACH-000472,-0.367583564888
ACH-000473,-0.39034081936399995
ACH-000475,-0.209698734096
ACH-000476,-0.273438275698
ACH-000477,-0.54156040872
ACH-000480,-0.260063660212
ACH-000481,-0.26121263968499997
ACH-000483,-0.384782190286
ACH-000484,0.010677644216
ACH-000485,-0.276509587482
ACH-000486,-0.30748804021299997
ACH-000487,-0.36247666821400004
ACH-000488,-0.436588668581
ACH-000490,-0.287655127645
ACH-000491,-0.009563303777250001
ACH-000495,-0.287501991023
ACH-000496,-0.0620733942645
ACH-000499,-0.36353327792900003
ACH-000500,-0.029268525756900005
ACH-000502,-0.326155688671
ACH-000503,-0.270144045376
ACH-000505,-0.162165101931
ACH-000507,-0.433571792073
ACH-000510,-0.164711738909
ACH-000511,-0.24655673214899998
ACH-000512,-0.249017320172
ACH-000516,-0.711473472402
ACH-000517,-0.296717548151
ACH-000518,-0.424926604024
ACH-000520,-0.176658664338
ACH-000521,-0.353004047645
ACH-000522,-0.295333179206
ACH-000524,-0.264108120663
ACH-000527,-0.220636767831
ACH-000528,-0.421933305779
ACH-000537,-0.247912664599
ACH-000541,-0.459367521596
ACH-000542,-0.216494305489
ACH-000544,-0.39137116117
ACH-000545,-0.164308857581
ACH-000547,-0.35604600325400004
ACH-000548,-0.086238294727
ACH-000549,-0.25132428592399997
ACH-000550,-0.36179768511
ACH-000552,-0.341103990031
ACH-000556,-0.297589282855
ACH-000557,-0.225518707093
ACH-000570,-0.370753198058
ACH-000571,-0.342852543696
ACH-000573,-0.291265300205
ACH-000576,-0.243102875847
ACH-000580,-0.320222367475
ACH-000584,-0.29481465979000004
ACH-000585,-0.129289780362
ACH-000588,-0.0696917337351
ACH-000589,-0.31960469872499997
ACH-000591,-0.30531903395
ACH-000593,-0.380042745464
ACH-000600,0.023599861746400004
ACH-000601,-0.29110222720400003
ACH-000604,-0.07972994767410001
ACH-000605,-0.165246301497
ACH-000606,-0.319833638499
ACH-000608,-0.383470692919
ACH-000614,-0.299626820676
ACH-000616,-0.305801192778
ACH-000618,-0.287182031856
ACH-000619,-0.38077149650700004
ACH-000620,-0.33244513520999996
ACH-000621,-0.243268090424
ACH-000622,-0.41712524175300003
ACH-000623,-0.568401184579
ACH-000624,-0.173674629239
ACH-000627,-0.400617439349
ACH-000630,-0.228020790581
ACH-000632,-0.08310575393139999
ACH-000633,-0.28429493390099997
ACH-000637,-0.49159075404200003
ACH-000638,-0.447745309326
ACH-000646,-0.40915534306
ACH-000647,-0.37834304141900005
ACH-000648,-0.043859631074000004
ACH-000649,-0.207152999248
ACH-000651,-0.33864288758
ACH-000652,-0.24012221167
ACH-000653,-0.20586020190499998
ACH-000657,-0.379863477076
ACH-000658,-0.17110741556200001
ACH-000661,-0.327565617903
ACH-000662,0.179863955961
ACH-000663,-0.264471025933
ACH-000665,-0.232407597953
ACH-000671,-0.209976726855
ACH-000673,-0.45047695991000003
ACH-000676,-0.0564506706208
ACH-000677,-0.231775872797
ACH-000681,-0.270123922294
ACH-000682,-0.205174029684
ACH-000683,-0.227887165542
ACH-000684,-0.317400989147
ACH-000688,-0.30588016266999996
ACH-000693,-0.248638700302
ACH-000694,-0.313229491946
ACH-000695,-0.13522858597999998
ACH-000696,-0.228761958015
ACH-000697,-0.164145030813
ACH-000699,-0.256778115666
ACH-000701,-0.48225122620099997
ACH-000706,-0.242906060577
ACH-000711,-0.327302263621
ACH-000713,-0.23818246465300003
ACH-000714,-0.044728905063699996
ACH-000718,-0.26213086201900004
ACH-000720,-0.313229214142
ACH-000721,-0.20377568456700001
ACH-000724,-0.359702978357
ACH-000725,-0.712169787933
ACH-000732,-0.152359075351
ACH-000734,-0.35510947380900004
ACH-000735,-0.16286100914899998
ACH-000736,-0.135371285732
ACH-000738,-0.307726257479
ACH-000746,-0.22446043985599998
ACH-000747,-0.37233253881800005
ACH-000748,-0.19999475811700002
ACH-000753,-0.191777832186
ACH-000756,-0.31586782357
ACH-000757,-0.330885153062
ACH-000758,-0.236214015098
ACH-000760,-0.327412539758
ACH-000763,0.11542896814000002
ACH-000764,-0.27178162713599996
ACH-000765,-0.216005317955
ACH-000766,-0.319303943301
ACH-000767,-0.153929549786
ACH-000768,-0.21570813503000003
ACH-000769,-0.268891473371
ACH-000770,-0.291627155667
ACH-000771,-0.264638599063
ACH-000773,-0.28054287398600003
ACH-000776,-0.28917208994000004
ACH-000777,-0.318017448698
ACH-000778,-0.410926146351
ACH-000781,-0.286230460964
ACH-000782,-0.40378257712899995
ACH-000783,-0.38291657282200003
ACH-000784,-0.258842853439
ACH-000785,-0.410919826708
ACH-000787,-0.174315614974
ACH-000788,-0.362578271013
ACH-000791,-0.481096904724
ACH-000792,-0.131990249821
ACH-000794,-0.279677521466
ACH-000796,-0.15580685226399998
ACH-000799,-0.21903747687800001
ACH-000800,-0.409118526568
ACH-000802,-0.28555755769200003
ACH-000804,-0.32290622917
ACH-000805,-0.22604162300900002
ACH-000809,-0.376647849776
ACH-000810,-0.296813533581
ACH-000811,-0.304422254372
ACH-000817,-0.181166715447
ACH-000819,-0.308439462788
ACH-000820,-0.419409350809
ACH-000821,-0.131361185869
ACH-000822,-0.174646917916
ACH-000823,-0.16124713470899998
ACH-000824,-0.309236305175
ACH-000827,-0.179138849139
ACH-000829,-0.12086885660800001
ACH-000831,-0.244029581971
ACH-000832,-0.112349637711
ACH-000833,-0.0249859224259
ACH-000834,-0.38493651577200005
ACH-000835,-0.265202324664
ACH-000836,-0.331585413756
ACH-000837,-0.320091661912
ACH-000838,-0.293524530414
ACH-000839,-0.240145930969
ACH-000840,-0.127638513215
ACH-000841,-0.302725284119
ACH-000843,-0.357814884524
ACH-000846,-0.40497163458400004
ACH-000847,-0.13091228268400001
ACH-000848,-0.192719210562
ACH-000849,-0.166876359457
ACH-000851,-0.188230035433
ACH-000855,-0.033333060427
ACH-000856,-0.469671118525
ACH-000858,-0.33973969220399997
ACH-000859,-0.711599920431
ACH-000861,-0.126390397541
ACH-000862,-0.164358950789
ACH-000865,-0.250286638671
ACH-000866,-0.629908545714
ACH-000867,-0.119886424901
ACH-000869,-0.35617306700999996
ACH-000872,-0.301113537557
ACH-000873,-0.333998600405
ACH-000876,-0.27161776899
ACH-000878,-0.259057099585
ACH-000880,-0.315860016357
ACH-000881,-0.300322222133
ACH-000882,-0.262406252962
ACH-000884,-0.124292996631
ACH-000885,-0.489595057765
ACH-000887,-0.241942086878
ACH-000888,-0.302752426157
ACH-000889,-0.168469943807
ACH-000890,-0.44913746051299996
ACH-000896,-0.333691258276
ACH-000898,-0.23897490110199998
ACH-000900,-0.28339079247
ACH-000901,-0.359748659015
ACH-000905,-0.17272632587499998
ACH-000906,-0.26921699794799997
ACH-000907,-0.29423915393399996
ACH-000910,-0.392766170915
ACH-000911,-0.281530867603
ACH-000912,-0.237979331995
ACH-000913,-0.24488800936900001
ACH-000915,-0.10623884487600001
ACH-000916,-0.0665167675579
ACH-000917,-0.184147110306
ACH-000921,-0.357623291885
ACH-000924,-0.416738204369
ACH-000926,-0.21094493474800002
ACH-000928,-0.129004026903
ACH-000929,-0.30292105046
ACH-000932,-0.213346802734
ACH-000935,-0.275953504171
ACH-000936,-0.305367172621
ACH-000937,-0.23391734161299998
ACH-000938,-0.219512371666
ACH-000939,-0.386532375545
ACH-000941,-0.254247999032
ACH-000943,-0.196594424918
ACH-000946,-0.262604794634
ACH-000947,-0.212095063286
ACH-000948,-0.20017109709000003
ACH-000950,-0.23956947846700002
ACH-000953,-0.162592589889
ACH-000957,-0.11065406341600001
ACH-000958,-0.20180710387400003
ACH-000960,-0.167924067359
ACH-000963,-0.15359753685
ACH-000968,-0.24173586532900002
ACH-000969,-0.149481834051
ACH-000973,-0.154493124639
ACH-000974,-0.33789229425300005
ACH-000975,-0.223269567705
ACH-000976,-0.15324365789799999
ACH-000978,-0.269023492837
ACH-000980,-0.378433941966
ACH-000984,-0.429787121265
ACH-000986,-0.25203315334000004
ACH-000988,-0.334450867783
ACH-000993,-0.403911589297
ACH-000994,-0.23513748565
ACH-000996,-0.208112218905
ACH-001001,-0.495338124194
ACH-001020,-0.275937846782
ACH-001028,-0.19838730085
ACH-001031,-0.288229667866
ACH-001038,-0.307130832906
ACH-001048,-0.18739520424800002
ACH-001050,-0.134281118225
ACH-001053,-0.19473094874299998
ACH-001054,-0.109311994749
ACH-001061,-0.31543405651
ACH-001067,-0.452032441625
ACH-001075,-0.218168803412
ACH-001096,-0.271748695579
ACH-001128,-0.266680639121
ACH-001134,-0.351430154239
ACH-001151,-0.203923574465
ACH-001163,-0.295360121918
ACH-001164,-0.5394960636420001
ACH-001173,-0.179620131743
ACH-001183,-0.575507967765
ACH-001184,-0.304352215876
ACH-001190,-0.21274670499499998
ACH-001192,-0.349308778823
ACH-001193,-0.252949992756
ACH-001196,-0.247031801653
ACH-001197,-0.172462700686
ACH-001205,-0.344646359199
ACH-001211,-0.0863033808136
ACH-001212,-0.510633856452
ACH-001228,-0.39991245515600005
ACH-001232,-0.383682520103
ACH-001239,-0.224485640682
ACH-001274,-0.396027985156
ACH-001275,-0.38146303509999996
ACH-001277,0.102860131852
ACH-001278,-0.457613774503
ACH-001280,-0.459138601444
ACH-001283,-0.314601662716
ACH-001289,-0.0193601120078
ACH-001295,-0.20658656471200001
ACH-001300,-0.23559605127799998
ACH-001301,-0.430769568552
ACH-001302,-0.24627449584199998
ACH-001303,-0.33646922206600005
ACH-001306,-0.11474005101
ACH-001318,-0.154066043987
ACH-001322,-0.2683094872
ACH-001328,-0.362053349287
ACH-001332,-0.39766610353200005
ACH-001333,-0.0156046692184
ACH-001336,-0.300931946497
ACH-001340,-0.261777142029
ACH-001346,-0.34712567486900003
ACH-001353,-0.287844064554
ACH-001354,-0.305569268043
ACH-001367,-0.270158503055
ACH-001368,-0.101998670599
ACH-001374,-0.526092129964
ACH-001375,-0.275443294975
ACH-001377,-0.304680045333
ACH-001380,-0.205254372711
ACH-001391,-0.16264052922
ACH-001407,-0.25344666837200003
ACH-001408,-0.13657033794
ACH-001413,-0.273856058912
ACH-001430,-0.122343241554
ACH-001431,-0.24658718992800002
ACH-001450,-0.15821467259400002
ACH-001496,-0.32404519414099997
ACH-001500,-0.07766748944810001
ACH-001521,-0.36131069756399997
ACH-001523,-0.112433251939
ACH-001532,-0.11873988195999999
ACH-001536,-0.533674457144
ACH-001550,-0.18195788112199998
ACH-001552,-0.20014658548300002
ACH-001554,-0.40289515821099997
ACH-001645,-0.271989446092
ACH-001654,-0.214593406074
ACH-001715,-0.448381766673
ACH-001735,-0.239819658156
ACH-001736,-0.350812098587
ACH-001737,-0.378944683019
ACH-001740,-0.07558751977469999
ACH-001745,-0.286182490512
ACH-001750,-0.292810156981
ACH-001765,-0.221689085543
ACH-001956,-0.202183762946
ACH-001957,-0.133944353016
