,CTRL (1506)
ACH-000004,0.0342763115133
ACH-000007,0.365040804171
ACH-000009,0.13235803181
ACH-000011,0.246943192753
ACH-000012,0.201573117836
ACH-000013,0.0759173226273
ACH-000014,0.26235976799800004
ACH-000015,0.198874915825
ACH-000017,0.239844535247
ACH-000018,0.10429657649700001
ACH-000019,0.238376042403
ACH-000021,0.109545643745
ACH-000022,0.12285067969900001
ACH-000025,0.177760798754
ACH-000028,0.311203758476
ACH-000030,0.15790393637800001
ACH-000035,0.266936294334
ACH-000036,0.2041059988
ACH-000037,-0.13285935660999998
ACH-000039,0.402040968766
ACH-000040,0.183698719119
ACH-000041,0.178173497563
ACH-000042,0.16215223083
ACH-000045,0.254323763483
ACH-000047,0.102447011055
ACH-000052,0.1193990733
ACH-000053,0.113452574624
ACH-000054,0.283465928202
ACH-000055,0.325207794903
ACH-000060,-0.014613215310899999
ACH-000067,0.21654585671999999
ACH-000070,0.163117039248
ACH-000075,0.317310280189
ACH-000078,0.273343047277
ACH-000082,0.0257508212964
ACH-000085,-0.33874453621699996
ACH-000086,0.133715894225
ACH-000087,0.034963845455999995
ACH-000092,0.0810714922515
ACH-000095,0.26831873585
ACH-000097,0.258739520455
ACH-000098,-0.125330389462
ACH-000099,0.182714525085
ACH-000108,0.18287270191399999
ACH-000113,0.203680712082
ACH-000115,0.11904671771299999
ACH-000116,0.20762320859000002
ACH-000118,0.101060514635
ACH-000120,0.107805064925
ACH-000123,0.10325414766100001
ACH-000127,-0.006032731124869999
ACH-000128,0.245024492237
ACH-000132,-0.00184472452869
ACH-000133,-0.0537753213188
ACH-000137,0.220139055671
ACH-000138,0.232157891059
ACH-000142,0.0774193953648
ACH-000143,0.0310884969387
ACH-000146,0.110591189001
ACH-000148,0.0660834288179
ACH-000150,0.16430813855499998
ACH-000152,0.131779848794
ACH-000153,0.392877022598
ACH-000159,0.239906389652
ACH-000160,0.17148498259599998
ACH-000163,0.18946789847800002
ACH-000167,-0.0708537927891
ACH-000168,0.26893222791099997
ACH-000169,0.136527312312
ACH-000178,0.17414253338799998
ACH-000182,0.220481632427
ACH-000183,0.193627878059
ACH-000188,0.192927412755
ACH-000189,0.11429935619100001
ACH-000190,0.0784802219796
ACH-000198,0.22668391083099998
ACH-000204,0.13918590663
ACH-000206,0.0409514930052
ACH-000207,-0.0296479387873
ACH-000211,0.140217073281
ACH-000215,0.18292545562600002
ACH-000221,0.199561265759
ACH-000222,0.357152608396
ACH-000223,0.152604905268
ACH-000226,-0.0278699764896
ACH-000227,0.188425136372
ACH-000228,0.156973403269
ACH-000231,0.09813387839130001
ACH-000232,0.193275407431
ACH-000233,0.24645788394
ACH-000234,0.00268188607421
ACH-000235,0.15435097018
ACH-000237,0.165446562127
ACH-000238,0.10363194444700001
ACH-000243,0.15293687760500002
ACH-000244,-0.0815375114012
ACH-000246,0.194013897143
ACH-000248,0.18033253511
ACH-000250,0.0602956487867
ACH-000251,0.153514311048
ACH-000253,0.163618783181
ACH-000255,0.164608443788
ACH-000256,-0.0492931111111
ACH-000257,-0.0190718729559
ACH-000258,0.186426259226
ACH-000259,0.148542999457
ACH-000260,0.042923744625900005
ACH-000261,0.144066917943
ACH-000262,-0.0393366722714
ACH-000263,0.109441339584
ACH-000264,0.144073135385
ACH-000265,0.185370288559
ACH-000266,0.0270558895489
ACH-000272,0.195636377399
ACH-000273,0.10215843299
ACH-000274,0.19648510904199998
ACH-000277,0.22100405633499998
ACH-000278,-0.10322071999099999
ACH-000279,0.110698303614
ACH-000280,0.17856995035999998
ACH-000281,0.023038264480499997
ACH-000288,0.07149180529730001
ACH-000291,0.126280674028
ACH-000293,0.12327496599000001
ACH-000294,-0.132986745366
ACH-000295,0.28015669617899996
ACH-000296,0.212388791199
ACH-000302,0.10719095021700001
ACH-000304,0.516183792933
ACH-000307,0.10313412982
ACH-000308,0.24242636981999996
ACH-000310,0.06923250066549999
ACH-000311,0.103854207173
ACH-000312,0.039670452513800004
