,DYDC1 (143241)
ACH-000004,-0.128641862642
ACH-000007,0.0100672816179
ACH-000009,-0.354389246851
ACH-000011,-0.131726265521
ACH-000012,-0.263824779968
ACH-000013,0.0371794980888
ACH-000014,-0.34061641600000003
ACH-000015,-0.240909797909
ACH-000017,-0.142368884198
ACH-000018,-0.17412952511799998
ACH-000019,-0.0875825872538
ACH-000021,-0.265371599654
ACH-000022,-0.036122201264900004
ACH-000025,-0.233510493903
ACH-000028,-0.16953392856199997
ACH-000030,-0.312600731027
ACH-000035,-0.293275123049
ACH-000036,-0.112513374703
ACH-000037,-0.276727154907
ACH-000039,-0.334816674558
ACH-000040,-0.24586960785700002
ACH-000041,-0.11552137902899999
ACH-000042,-0.24831957074900002
ACH-000045,-0.0655812115109
ACH-000047,-0.269471665616
ACH-000052,-0.153311807864
ACH-000053,-0.131197313116
ACH-000054,-0.14490182756
ACH-000055,-0.0383083363992
ACH-000060,-0.15973396719799998
ACH-000067,-0.145439323777
ACH-000070,-0.11215861432499999
ACH-000075,-0.095312531075
ACH-000078,-0.150518596363
ACH-000082,0.0687000321238
ACH-000085,0.0900181339342
ACH-000086,-0.09652806628039999
ACH-000087,-0.0858931112906
ACH-000092,0.038602201392099994
ACH-000095,-0.245266720161
ACH-000097,-0.164021359679
ACH-000098,-0.143481704416
ACH-000099,-0.171182495318
ACH-000108,-0.439460358127
ACH-000113,-0.24420803893800003
ACH-000115,-0.185623117252
ACH-000116,-0.0672864812926
ACH-000118,-0.261756673234
ACH-000120,0.0354725494755
ACH-000123,-0.18458251478100002
ACH-000127,-0.08705449688410001
ACH-000128,-0.0523007004648
ACH-000132,-0.135216741979
ACH-000133,-0.203888784947
ACH-000137,-0.0224629247762
ACH-000138,-0.201784962325
ACH-000142,-0.09503097231249999
ACH-000143,-0.00826312423211
ACH-000146,-0.204138873612
ACH-000148,-0.199260265451
ACH-000150,-0.163156321927
ACH-000152,-0.0658912965968
ACH-000153,-0.09388871269099999
ACH-000159,-0.1527352834
ACH-000160,-0.154036491518
ACH-000163,-0.100802176709
ACH-000167,-0.375587080641
ACH-000168,-0.053024572164699996
ACH-000169,-0.0434184898238
ACH-000178,-0.035728261896699996
ACH-000182,-0.258767347288
ACH-000183,-0.272017377173
ACH-000188,-0.31467674647300004
ACH-000189,-0.320324267045
ACH-000190,-0.141393884445
ACH-000198,-0.17160112917
ACH-000204,-0.212228809604
ACH-000206,-0.06207539329680001
ACH-000207,-0.408094300696
ACH-000211,-0.128582579877
ACH-000215,-0.10614278690300001
ACH-000221,-0.0350937490819
ACH-000222,-0.46186632897200003
ACH-000223,-0.14683246809
ACH-000226,-0.00943828332185
ACH-000227,-0.126198961198
ACH-000228,-0.36332364734300004
ACH-000231,-0.124757420425
ACH-000232,-0.0504870951067
ACH-000233,-0.254086077776
ACH-000234,-0.18948083598700002
ACH-000235,-0.31409474537
ACH-000237,-0.150054765459
ACH-000238,-0.00666566831117
ACH-000243,-0.22612232610999997
ACH-000244,0.09210743559189999
ACH-000246,-0.148946012674
ACH-000248,0.0669410127507
ACH-000250,-0.199179890315
ACH-000251,-0.479345047657
ACH-000253,-0.147355046037
ACH-000255,-0.107604555633
ACH-000256,-0.0745119819334
ACH-000257,-0.125903701013
ACH-000258,-0.0716698148937
ACH-000259,-0.25995892901900003
ACH-000260,-0.22079451296500002
ACH-000261,-0.191057575718
ACH-000262,-0.26774511263399997
ACH-000263,0.0973172829782
ACH-000264,-0.147830380623
ACH-000265,-0.437167698279
ACH-000266,-0.126509340114
ACH-000272,-0.107502455489
ACH-000273,-0.136452344605
ACH-000274,0.024867292810900003
ACH-000277,-0.127581262948
ACH-000278,0.0954367951043
ACH-000279,-0.310688261823
ACH-000280,-0.0844550937259
ACH-000281,-0.326559031822
ACH-000288,-0.199789665389
ACH-000291,-0.163860585862
ACH-000293,-0.17291819044300002
ACH-000294,-0.383265713456
ACH-000295,-0.137334697822
ACH-000296,-0.0645349341735
ACH-000302,-0.148934962669
ACH-000304,-0.230420767898
ACH-000307,-0.165075075477
ACH-000308,-0.215892175544
ACH-000310,-0.406303634645
ACH-000311,-0.52320146279
ACH-000312,-0.162543875897
ACH-000315,0.0263869885291
ACH-000316,-0.250331250239
ACH-000317,-0.214978633645
ACH-000318,-0.246718843932
ACH-000319,-0.0990054864425
ACH-000320,-0.335536256097
ACH-000322,-0.368260751709
ACH-000323,-0.314780174036
ACH-000324,-0.322206264797
ACH-000329,-0.09358450134369999
ACH-000330,-0.30537024171300003
ACH-000331,-0.141375233851
ACH-000332,-0.156706228523
ACH-000334,-0.163598299932
ACH-000335,-0.14819700932399998
ACH-000336,0.0909394592348
ACH-000337,-0.295935817332
ACH-000339,-0.122361391493
ACH-000341,-0.190779041827
ACH-000348,-0.0516791359768
ACH-000350,-0.299787210284
ACH-000352,-0.422573585247
ACH-000356,-0.208007968897
ACH-000361,-0.280975443326
ACH-000362,-0.031117914786799997
ACH-000363,-0.17473760182700002
ACH-000364,-0.0137320655253
ACH-000365,-0.255641830012
ACH-000366,-0.193411059009
ACH-000368,-0.18824123566
ACH-000374,-0.299232722493
ACH-000375,-0.141306245104
ACH-000376,-0.09683436064050001
ACH-000381,-0.290913918378
ACH-000383,-0.18709864245900001
ACH-000387,-0.321613646248
ACH-000389,-0.24540691921799998
ACH-000390,-0.094545289638
ACH-000393,-0.21130606037
ACH-000395,-0.050514923082499996
ACH-000397,-0.132538827345
ACH-000401,-0.0914159253081
ACH-000402,0.0541236848558
ACH-000403,-0.13575018607699998
ACH-000404,0.0256319392768
ACH-000406,-0.20716694275800002
ACH-000407,-0.139174870125
ACH-000408,-0.12081004426200001
ACH-000410,-0.21723083824
ACH-000411,-0.20949728493500003
ACH-000414,-0.161347228017
ACH-000415,-0.24394733300500002
ACH-000416,-0.18795976264699998
ACH-000420,-0.404346064872
ACH-000421,-0.0969199300076
ACH-000424,-0.164525074515
ACH-000425,-0.34490258811700003
ACH-000426,-0.0194448040993
ACH-000427,-0.14753164247199999
ACH-000433,-0.264458519474
ACH-000436,-0.174977495212
ACH-000444,-0.0245180379017
ACH-000445,-0.080484026886
ACH-000448,-0.227740191768
ACH-000450,-0.268255868143
ACH-000452,-0.32054045924400004
ACH-000454,-0.128065196011
ACH-000458,0.0152298889108
ACH-000459,-0.096930488267
ACH-000460,-0.0689310938
ACH-000461,-0.25492812877
ACH-000463,-0.277720478906
ACH-000464,-0.154812262543
ACH-000466,-0.0973774072645
ACH-000467,-0.211299843853
ACH-000468,-0.23162308148400002
ACH-000469,-0.21392842462
ACH-000470,-0.10534938021
ACH-000471,-0.054524589479400004
ACH-000472,-0.177278726131
ACH-000473,-0.20159752640999998
ACH-000475,-0.124360018437
ACH-000476,-0.041561166217099994
ACH-000477,-0.00425706441891
ACH-000480,-0.07812671449960001
ACH-000481,-0.295094294309
ACH-000483,-0.121621801482
ACH-000484,-0.198708341023
ACH-000485,-0.287138409019
ACH-000486,-0.497132275884
ACH-000487,-0.305968133025
ACH-000488,-0.0901135847112
ACH-000490,-0.216962028509
ACH-000491,-0.204808224294
ACH-000495,-0.121628736432
ACH-000496,-0.202923730836
ACH-000499,-0.414975799116
ACH-000500,-0.313645478491
ACH-000502,-0.268928217833
ACH-000503,-0.151044327149
ACH-000505,-0.14912132134
ACH-000507,-0.045366930735400005
ACH-000510,-0.234885375761
