,SCAND1 (51282)
ACH-000627,-0.5108582431650001
ACH-000630,-0.19802243120299998
ACH-000632,-0.114796880723
ACH-000633,-0.15950329003900002
ACH-000637,-0.190202608938
ACH-000638,-0.296773764527
ACH-000646,-0.445305146073
ACH-000647,-0.229766727813
ACH-000648,0.06522692619630001
ACH-000649,-0.412244907275
ACH-000651,-0.317810647036
ACH-000652,-0.311900048397
ACH-000653,0.0729560278942
ACH-000657,-0.282508115462
ACH-000658,-0.23540875877099998
ACH-000661,-0.523257130245
ACH-000662,-0.062147242654
ACH-000663,-0.449927036304
ACH-000665,-0.40572727603000003
ACH-000671,-0.277534984264
ACH-000673,-0.319064438327
ACH-000676,-0.17177248634
ACH-000677,-0.05388194144880001
ACH-000681,-0.348297432217
ACH-000682,-0.377226841124
ACH-000683,-0.169808901439
ACH-000684,-0.635884625916
ACH-000688,-0.309046135062
ACH-000693,-0.264188473237
ACH-000694,-0.262382225286
ACH-000695,-0.48796818163
ACH-000696,-0.248038807298
ACH-000697,-0.105019230142
ACH-000699,-0.220277178719
ACH-000701,-0.25453300987599997
ACH-000706,0.0252460912452
ACH-000711,-0.197015545814
ACH-000713,-0.40836130843
ACH-000714,-0.440717726518
ACH-000718,-0.61856304345
ACH-000720,-0.421297813231
ACH-000721,-0.440343954655
ACH-000724,-0.022999945700400003
ACH-000725,-0.396063008104
ACH-000732,-0.36854191386699997
ACH-000734,-0.204019162106
ACH-000735,-0.23901060481400002
ACH-000736,-0.262620067832
ACH-000738,-0.135883957917
ACH-000746,-0.351433194529
ACH-000747,-0.254549291061
ACH-000748,-0.272955007646
ACH-000753,-0.19730013786800002
ACH-000756,-0.282386962157
ACH-000757,-0.0931682884781
ACH-000758,-0.5748516952970001
ACH-000760,-0.24346761407099998
ACH-000763,-0.40630892691200005
ACH-000764,0.0497339689992
ACH-000765,-0.055107326905500006
ACH-000766,-0.323817000983
ACH-000767,-0.0853579527537
ACH-000768,-0.314981908867
ACH-000769,-0.310117293134
ACH-000770,-0.283843708656
ACH-000771,-0.340971845759
ACH-000773,-0.471950004716
ACH-000776,-0.410370793579
ACH-000777,-0.133996322829
ACH-000778,-0.295606509616
ACH-000781,-0.293499154659
ACH-000782,-0.10251844212200001
ACH-000783,-0.29461501579
ACH-000784,-0.184008367212
ACH-000785,-0.424075959107
ACH-000787,-0.36428267132299996
ACH-000788,-0.34597201593500004
ACH-000791,-0.33494082453699997
ACH-000792,-0.266751390576
ACH-000794,-0.015547188947399999
ACH-000796,-0.373103715976
ACH-000799,-0.266763646279
ACH-000800,0.044785027079499995
ACH-000802,-0.149669766737
ACH-000804,-0.42554754158299996
ACH-000805,-0.20579449624499999
ACH-000809,-0.194253083853
ACH-000810,-0.223045451724
ACH-000811,-0.234376525028
ACH-000817,-0.30723773411899996
ACH-000819,-0.139343880435
ACH-000820,-0.36194426481700004
ACH-000821,0.0346154678809
ACH-000822,-0.277865327942
ACH-000823,-0.16977500991500002
ACH-000824,-0.251487157759
ACH-000827,-0.307154518075
ACH-000829,-0.162764737986
ACH-000831,-0.154348359796
ACH-000832,-0.459538279836
ACH-000833,-0.391566519585
ACH-000834,-0.45678518915700006
ACH-000835,-0.189290934104
ACH-000836,-0.105331668078
ACH-000837,-0.819752034233
ACH-000838,-0.0424631078717
ACH-000839,-0.28830505711800003
ACH-000840,-0.244600548827
ACH-000841,-0.341321478297
ACH-000843,-0.408989738864
ACH-000846,-0.248725925821
ACH-000847,-0.342921101337
ACH-000848,-0.410472861663
ACH-000849,-0.24868470534200002
ACH-000851,-0.374564279707
ACH-000855,-0.248617712373
ACH-000856,-0.310999248109
ACH-000858,-0.42040794790700003
ACH-000859,-0.249979869149
ACH-000861,-0.44545075105899995
ACH-000862,-0.196493277035
ACH-000865,-0.224794577326
ACH-000866,-0.172060952905
ACH-000867,-0.34565487744499995
ACH-000869,-0.38184589687299997
ACH-000872,-0.245211213733
ACH-000873,-0.388503105021
ACH-000876,-0.328541666663
ACH-000878,-0.301727552918
ACH-000880,-0.40396546211199996
ACH-000881,-0.352819029219
ACH-000882,-0.30030871626999994
ACH-000884,-0.186205057511
ACH-000885,-0.216306597227
ACH-000887,-0.14038520746
ACH-000888,-0.41098245623400004
ACH-000889,0.023040671490099997
ACH-000890,-0.56879677299
ACH-000896,-0.38157948421599996
ACH-000898,-0.262235016348
ACH-000900,-0.399688988023
ACH-000901,-0.234294979454
ACH-000905,-0.263590278361
ACH-000906,-0.29190252103500003
ACH-000907,-0.439654405793
ACH-000910,-0.054367516306300004
ACH-000911,-0.29327846999400004
ACH-000912,-0.185481582072
ACH-000913,-0.21124115699499998
ACH-000915,-0.25896253027399996
ACH-000916,-0.0804481540383
ACH-000917,-0.28674412676399996
ACH-000921,-0.446645162853
ACH-000924,-0.112873604193
ACH-000926,-0.811018667157
ACH-000928,-0.487512894402
ACH-000929,-0.147318299132
ACH-000932,-0.291131731525
ACH-000935,-0.144170203603
ACH-000936,-0.206209472599
ACH-000937,-0.375269272499
ACH-000938,-0.34236673727600003
ACH-000939,-0.00595657163432
ACH-000941,-0.27322697246399996
ACH-000943,-0.232196789341
ACH-000946,-0.411533507663
ACH-000947,-0.286226271968
ACH-000948,-0.389287746317
ACH-000950,-0.44388391745
ACH-000953,-0.327791796135
ACH-000957,-0.19748936801300002
ACH-000958,-0.0646464716858
ACH-000960,-0.33884329318899997
ACH-000963,-0.200832461632
ACH-000968,-0.18240746558899998
ACH-000969,-0.5002598912780001
ACH-000973,-0.303380877193
ACH-000974,-0.337923184422
ACH-000975,-0.276923019073
ACH-000976,-0.319906904062
ACH-000978,-0.237054058354
ACH-000980,-0.167018825257
ACH-000984,0.0338981460952
ACH-000986,-0.468284679865
ACH-000988,-0.393231936372
ACH-000993,-0.41132365434100004
ACH-000994,-0.28793587737799997
ACH-000996,-0.384936090084
ACH-001001,-0.35949082556
ACH-001020,-0.138323128564
ACH-001028,-0.306833688805
ACH-001031,-0.29086616932799997
ACH-001038,-0.187453697921
ACH-001048,-0.34028552500500003
ACH-001050,-0.44652896008000004
ACH-001053,-0.19881482885899998
ACH-001054,-0.225699323764
ACH-001061,-0.23616046346099998
ACH-001067,-0.167049715176
ACH-001075,-0.311876199532
ACH-001096,-0.11992760430199999
ACH-001128,0.271823084487
ACH-001134,-0.420790208536
ACH-001151,-0.238776458069
ACH-001163,-0.284675933733
ACH-001164,-0.360037729212
ACH-001173,-0.101736904292
ACH-001183,-0.38598777282200003
ACH-001184,-0.244024962619
ACH-001190,-0.225064947087
ACH-001192,-0.225823406998
ACH-001193,0.0408440473593
ACH-001196,-0.305728572117
ACH-001197,-0.154778461433
ACH-001205,-0.321757685612
ACH-001211,-0.24544274946199998
ACH-001212,-0.519890301979
ACH-001228,-0.23390613355999998
ACH-001232,-0.17193423171500002
ACH-001239,-0.403766458181
ACH-001274,-0.15863322287
ACH-001275,-0.29765701665100003
ACH-001277,-0.233184666588
ACH-001278,-0.266361938132
ACH-001280,-0.42199778346100003
ACH-001283,-0.112083215165
ACH-001289,-0.30205558545
ACH-001295,-0.281865653429
ACH-001300,-0.248322380776
ACH-001301,-0.551218869762
ACH-001302,-0.204114953182
ACH-001303,-0.5190501531399999
ACH-001306,-0.25699779901700004
ACH-001318,-0.272629119399
ACH-001322,-0.16829646083799998
ACH-001328,-0.20529992601100003
ACH-001332,-0.56940082721
ACH-001333,-0.20686299171599998
ACH-001336,-0.255512175591
ACH-001340,-0.451085909789
ACH-001346,-0.213181875315
ACH-001353,-0.399122091902
ACH-001354,-0.238719681737
ACH-001367,-0.143919556251
ACH-001368,-0.39764728839900004
ACH-001374,-0.105872556207
ACH-001375,-0.131042205659
ACH-001377,-0.318601438322
ACH-001380,-0.22701302192899997
ACH-001391,-0.477306286139
ACH-001407,-0.171822044213
ACH-001408,-0.431025480622
ACH-001413,-0.20179769493299998
ACH-001430,-0.467950594809
ACH-001431,-0.202406021655
ACH-001450,-0.09533438697589999
ACH-001496,-0.118464075143
ACH-001500,-0.567776508592
ACH-001521,-0.147124257708
ACH-001523,-0.251712012176
ACH-001532,-0.30006273200800004
ACH-001536,-0.236696635757
ACH-001550,-0.0545255926246
ACH-001552,0.0348715785902
ACH-001554,-0.256532728438
ACH-001645,-0.124986431731
ACH-001654,-0.25375584822299996
ACH-001715,-0.845923410112
ACH-001735,-0.277063907754
ACH-001736,-0.29613054279
ACH-001737,-0.24313581538400003
ACH-001740,-0.188263225075
ACH-001745,-0.19004478539500003
ACH-001750,-0.367605181449
ACH-001765,-0.199978135843
ACH-001956,-0.247262993885
ACH-001957,-0.389047774217
