,NFKBID (84807)
ACH-000004,-0.0750391905523
ACH-000007,-0.22191514613699997
ACH-000009,0.0465915866416
ACH-000011,-0.10462009518
ACH-000012,-0.102750200328
ACH-000013,-0.401876751306
ACH-000014,0.0775693128627
ACH-000015,-0.182314561721
ACH-000017,-0.010373752450299999
ACH-000018,-0.09264947382000001
ACH-000019,-0.0178195251872
ACH-000021,-0.22703916845600003
ACH-000022,0.0041392901806599994
ACH-000025,-0.161924998516
ACH-000028,0.039791393425500005
ACH-000030,-0.191978275264
ACH-000035,0.151245151186
ACH-000036,0.17836481452999997
ACH-000037,0.12104008170999998
ACH-000039,0.188003625156
ACH-000040,-0.13425694118200002
ACH-000041,0.023534076017400003
ACH-000042,0.0955284949336
ACH-000045,-0.047537887770300005
ACH-000047,-0.052748551307699995
ACH-000052,0.206202276784
ACH-000053,-0.10029864671199999
ACH-000054,0.013409817302299998
ACH-000055,-0.0801983154939
ACH-000060,0.279152373473
ACH-000067,-0.0549817632371
ACH-000070,-0.149884918044
ACH-000075,-0.239472556276
ACH-000078,0.0034376246481599994
ACH-000082,-0.0972595969136
ACH-000085,-0.0238282482238
ACH-000086,-0.022963875374400002
ACH-000087,0.283656471809
ACH-000092,-0.175184804879
ACH-000095,-0.018244427960700003
ACH-000097,-0.17060829336199998
ACH-000098,-0.0936119383586
ACH-000099,-0.044969631426900004
ACH-000108,0.0479235163362
ACH-000113,-0.09770201189689999
ACH-000115,-0.0509450968274
ACH-000116,-0.163308755201
ACH-000118,-0.106013502612
ACH-000120,-0.0116072899624
ACH-000123,-0.133004179798
ACH-000127,-0.18533181056499998
ACH-000128,-0.290307764274
ACH-000132,0.0214360043926
ACH-000133,0.0497234727554
ACH-000137,-0.283066705329
ACH-000138,-0.07514561194069999
ACH-000142,-0.0484283560374
ACH-000143,-0.280582799258
ACH-000146,-0.07480300167380001
ACH-000148,-0.08716682895689999
ACH-000150,-0.00843982265828
ACH-000152,-0.12481419008
ACH-000153,-0.07512677508360001
ACH-000159,-0.0151825132001
ACH-000160,-0.21832848915300002
ACH-000163,0.0300209675104
ACH-000167,-0.139628471793
ACH-000168,-0.256058148618
ACH-000169,-0.14699220467399998
ACH-000178,0.0417729545841
ACH-000182,-0.0719563191596
ACH-000183,-0.0888402077108
ACH-000188,-0.08475287413799999
ACH-000189,-0.269014035376
ACH-000190,0.06877514648739999
ACH-000198,-0.0170644217831
ACH-000204,-0.08229680596960001
ACH-000206,-0.26549838106400003
ACH-000207,-0.138156101397
ACH-000211,0.0121642935793
ACH-000215,-0.101519521556
ACH-000221,-0.114676517533
ACH-000222,-0.135971216917
ACH-000223,-0.0185977993156
ACH-000226,0.0914838256853
ACH-000227,0.061364110573300004
ACH-000228,-0.07438981597989999
ACH-000231,-0.021974166109000003
ACH-000232,-0.154792849681
ACH-000233,-0.150230383451
ACH-000234,-0.0508058834721
ACH-000235,0.044854067213900006
ACH-000237,-0.0249823738558
ACH-000238,-0.130226623151
ACH-000243,-0.020657338250400004
ACH-000244,-0.13719241701999998
ACH-000246,-0.0819591335293
ACH-000248,-0.06409758747859999
ACH-000250,-0.0261085092752
ACH-000251,-0.397003432512
ACH-000253,-0.242110744789
ACH-000255,-0.09892542692739999
ACH-000256,0.07184138607769999
ACH-000257,0.21957071902699998
ACH-000258,0.28370996106999996
ACH-000259,-0.09974463071089999
ACH-000260,0.010369649227999999
ACH-000261,0.0400356148556
ACH-000262,-0.536182322986
ACH-000263,0.109633772028
ACH-000264,0.0240837519747
ACH-000265,-0.205507846928
ACH-000266,-0.111021841594
ACH-000272,-0.120936772283
ACH-000273,-0.051351148854300005
ACH-000274,-0.0228876549541
ACH-000277,0.0819736324251
ACH-000278,-0.10866730033
ACH-000279,-0.00823732771421
ACH-000280,-0.0588024426982
ACH-000281,0.0235506148137
ACH-000288,0.0853455962706
ACH-000291,-0.187483434409
ACH-000293,-0.606557664603
ACH-000294,0.12233258417099999
ACH-000295,0.138570066435
ACH-000296,-0.020188600868799998
ACH-000302,-0.22888281664700003
ACH-000304,-0.118480292819
ACH-000307,0.059417314028000004
ACH-000308,-0.107849603582
ACH-000310,-0.0376058858766
ACH-000311,-0.00613258779377
ACH-000312,-0.008501472142319999
ACH-000315,-0.0291888333891
ACH-000316,0.132942946448
ACH-000317,0.10223817522
ACH-000318,-0.17495712211699999
ACH-000319,-0.0641238324249
ACH-000320,0.0712407498258
ACH-000322,0.30796189489500003
ACH-000323,-0.19773527933600002
ACH-000324,-0.245313469468
ACH-000329,-0.125028207376
ACH-000330,-0.09305831121580001
ACH-000331,-0.0497760824364
ACH-000332,-0.0963597707101
ACH-000334,0.141903645341
ACH-000335,0.254244762495
ACH-000336,-0.112830624805
ACH-000337,-0.157585896539
ACH-000339,-0.0054778996653900005
ACH-000341,-0.08804418842900001
ACH-000348,-0.00896363298631
ACH-000350,-0.23207560998799998
ACH-000352,-0.0573262932761
ACH-000356,-0.374556214517
ACH-000361,0.019248367232099998
ACH-000362,0.156159089799
ACH-000363,-0.0633896326445
ACH-000364,0.0171246052875
ACH-000365,-0.108834278402
ACH-000366,-0.18208077151799998
ACH-000368,0.0512194300779
ACH-000374,0.043417335848400004
ACH-000375,-0.041010718601599994
ACH-000376,-0.062362558486
ACH-000381,-0.050073823686300006
ACH-000383,-0.0544560227999
ACH-000387,-0.153055315712
ACH-000389,-0.317654813889
ACH-000390,-0.140688549548
ACH-000393,-0.30011142412700004
ACH-000395,0.08888960104560001
ACH-000397,-0.23835996188099998
ACH-000401,-0.320393889158
ACH-000402,-0.0846701806442
ACH-000403,-0.07520070527919999
ACH-000404,-0.202641130811
ACH-000406,-0.0023755765802
ACH-000407,0.123374999065
ACH-000408,-0.14266311513399998
ACH-000410,-0.127258538585
ACH-000411,-0.0520248444176
ACH-000414,-0.0346481620531
ACH-000415,-0.0832712298285
ACH-000416,-0.104526138409
ACH-000420,-0.0617060240558
ACH-000421,0.044213973674099995
ACH-000424,0.011612393274700001
ACH-000425,0.0690499822317
ACH-000426,-0.0941586326553
ACH-000427,-0.30250772041900004
ACH-000433,-0.07311410859050001
ACH-000436,0.039287104681599995
ACH-000444,0.017283254878
ACH-000445,-0.290501556948
ACH-000448,0.00374941424096
ACH-000450,0.135876087963
ACH-000452,-0.0807442103885
ACH-000454,-0.170064194291
ACH-000458,-0.241355191587
ACH-000459,-0.0846140984963
ACH-000460,0.0768805768384
ACH-000461,-0.081688302683
ACH-000463,-0.07176029074450001
ACH-000464,-0.00150948737327
ACH-000466,-0.18987625077999998
ACH-000467,-0.0248093040319
ACH-000468,-0.12340716009000001
ACH-000469,-0.110030270448
ACH-000470,-0.17864172805300002
ACH-000471,-0.22972052967099998
ACH-000472,-0.213653330167
ACH-000473,0.007811476374819999
ACH-000475,-0.130554997801
ACH-000476,-0.048171383719199996
ACH-000477,-0.29927318399999997
ACH-000480,-0.111069201995
ACH-000481,0.17393024740600002
ACH-000483,-0.0641184286429
ACH-000484,-0.213687394339
ACH-000485,0.113039717279
ACH-000486,-0.134456850104
ACH-000487,-0.0628474801183
ACH-000488,-0.08886559485639998
ACH-000490,-0.120750974619
ACH-000491,-0.103918086664
ACH-000495,0.251529890065
ACH-000496,-0.042173440381199995
ACH-000499,-0.475495408821
ACH-000500,0.40930869645900003
ACH-000502,-0.192762751506
ACH-000503,-0.536173280184
ACH-000505,-0.14903334669399998
ACH-000507,0.053182363881800004
ACH-000510,-0.347979856418
ACH-000511,-0.20255966060800001
ACH-000512,-0.0978342599292
ACH-000516,-0.17488224484099998
ACH-000517,-0.08232001320270001
ACH-000518,-0.136810311705
ACH-000520,-0.0615225864501
ACH-000521,-0.236088345624
ACH-000522,-0.0692745638522
ACH-000524,-0.0897468560834
ACH-000527,-0.0159668513654
ACH-000528,0.0409954952045
ACH-000537,-0.221159555993
ACH-000541,-0.11319092161699999
ACH-000542,0.024464640062299998
ACH-000544,0.06969142590289999
ACH-000545,0.114032721383
ACH-000547,-0.0770857388693
ACH-000548,-0.138284475361
ACH-000549,-0.215129337837
ACH-000550,0.00198625636299
ACH-000552,-0.046059764834400004
ACH-000556,-0.21890746590500001
ACH-000557,-0.0497226085824
ACH-000570,-0.05308744618630001
ACH-000571,-0.266927798147
ACH-000573,0.0278442494712
ACH-000576,-0.10375009693600001
ACH-000580,0.0033615827067199995
ACH-000584,-0.025550869540400003
ACH-000585,-0.0764220295595
ACH-000588,-0.175843695947
ACH-000589,-0.0861935214497
ACH-000591,-0.0740176372346
ACH-000593,0.0697746063764
ACH-000600,-0.05304051482390001
ACH-000601,-0.128844691195
ACH-000604,-0.21385984207199998
ACH-000605,-0.0651991914684
ACH-000606,-0.182334816354
ACH-000608,0.050606128059
ACH-000614,0.08525738359410001
ACH-000616,-0.07466731388930001
ACH-000618,-0.179981371861
ACH-000619,0.253041764586
ACH-000620,-0.203222357742
ACH-000621,-0.241187536353
ACH-000622,0.273042209737
ACH-000623,-0.051438554763
ACH-000624,-0.114688510253
ACH-000627,-0.0638509199246
ACH-000630,-0.0565422704005
ACH-000632,-0.0209661621252
ACH-000633,0.0327810818734
ACH-000637,-0.331773763436
ACH-000638,0.177739589181
ACH-000646,-0.554783765227
ACH-000647,-0.011327180509
ACH-000648,0.0501877980123
