,SCIMP (388325)
ACH-000004,-0.085200648459
ACH-000007,-0.037381714012
ACH-000009,-0.17976514535100002
ACH-000011,0.0318708101901
ACH-000012,0.0126592681397
ACH-000013,0.0568630238351
ACH-000014,0.181040877953
ACH-000015,-0.0540246590239
ACH-000017,0.19165685964
ACH-000018,0.0922236524023
ACH-000019,0.0806421240777
ACH-000021,0.0165556553787
ACH-000022,0.231675346512
ACH-000025,0.0540476645193
ACH-000028,-0.10364916243999998
ACH-000030,0.129686703511
ACH-000035,0.0476536717418
ACH-000036,-0.0117984993463
ACH-000037,0.09034445646299999
ACH-000039,0.120242658672
ACH-000040,-0.00229344841626
ACH-000041,0.0500014566185
ACH-000042,-0.058578169068300004
ACH-000045,-0.0861692087847
ACH-000047,0.11679646958900002
ACH-000052,0.132951989605
ACH-000053,0.106681414635
ACH-000054,0.11485117244899999
ACH-000055,0.07405514490949999
ACH-000060,0.0735027855316
ACH-000067,-0.0811340244091
ACH-000070,0.0036588216769600002
ACH-000075,-0.164561142232
ACH-000078,-0.06497977579419999
ACH-000082,-0.0028685142963899997
ACH-000085,-0.21163443942899998
ACH-000086,0.009254236331620001
ACH-000087,0.0994310251177
ACH-000092,0.195505839606
ACH-000095,0.0016229071594600001
ACH-000097,-0.039136703370800004
ACH-000098,-0.032264622588999994
ACH-000099,0.022970424475099997
ACH-000108,0.0031897210993800003
ACH-000113,0.13970600076300002
ACH-000115,0.0450429833873
ACH-000116,0.0974689073931
ACH-000118,-0.00021309429763799998
ACH-000120,0.06514464998859999
ACH-000123,0.016260947361899997
ACH-000127,-0.08414761614980001
ACH-000128,0.181860805986
ACH-000132,0.050696749663199994
ACH-000133,0.0311556172995
ACH-000137,0.052888283993199996
ACH-000138,0.08398880220039999
ACH-000142,-0.0658006765227
ACH-000143,0.1292682031
ACH-000146,0.0385294888274
ACH-000148,0.0446776976379
ACH-000150,0.0194764805056
ACH-000152,0.00129997242568
ACH-000153,0.282289718839
ACH-000159,0.148955647371
ACH-000160,0.048290816389800005
ACH-000163,-0.081780705066
ACH-000167,0.10670634908299999
ACH-000168,0.0330698226361
ACH-000169,-0.024470403759900002
ACH-000178,-0.0771852720063
ACH-000182,-0.005438262374080001
ACH-000183,0.169494150587
ACH-000188,-0.11780135041300001
ACH-000189,0.04502970540850001
ACH-000190,0.0932831749018
ACH-000198,0.043116449133199994
ACH-000204,0.108377298951
ACH-000206,0.086469961821
ACH-000207,0.066829379333
ACH-000211,0.129287853394
ACH-000215,0.11866362696699999
ACH-000221,-0.0184955101573
ACH-000222,0.201809870799
ACH-000223,-0.025902090701
ACH-000226,0.0577231717921
ACH-000227,0.196030117912
ACH-000228,0.0820543411058
ACH-000231,0.029704738327
ACH-000232,0.175004181411
ACH-000233,-0.00706059657467
ACH-000234,0.006969131051010001
ACH-000235,0.09556200843939999
ACH-000237,0.0129866931149
ACH-000238,-0.118182731977
ACH-000243,0.0306550118901
ACH-000244,0.0827544788803
ACH-000246,0.028988772516600002
ACH-000248,0.10100744500299999
ACH-000250,0.0764619672594
ACH-000251,-0.114708253513
ACH-000253,0.190801614366
ACH-000255,0.117209761753
ACH-000256,-0.00285282294607
ACH-000257,0.205609145878
ACH-000258,0.290071655403
ACH-000259,0.0202371285922
ACH-000260,0.020001861932299997
ACH-000261,0.0956804837387
ACH-000262,0.0458211874273
ACH-000263,0.00791437928797
ACH-000264,-0.044069072736099994
ACH-000265,0.0839235667584
ACH-000266,0.0397611199121
ACH-000272,0.06015823544750001
ACH-000273,-0.0737640548982
ACH-000274,-0.009077950977540002
ACH-000277,-0.107352505118
ACH-000278,-0.155009348692
ACH-000279,0.069442087373
ACH-000280,-0.04895898921630001
ACH-000281,0.14440864567199999
ACH-000288,-0.136651881113
ACH-000291,0.030817795462799998
ACH-000293,-0.194279017434
ACH-000294,-0.0167520252397
ACH-000295,-0.113994123165
ACH-000296,0.049915072238
ACH-000302,0.0119390004172
ACH-000304,0.157469798528
ACH-000307,0.081619079109
ACH-000308,0.00128523224588
ACH-000310,0.0306999539236
ACH-000311,0.04198983986219999
ACH-000312,0.0705350611726
ACH-000315,-0.0883529212709
ACH-000316,0.0218625613856
ACH-000317,0.156332226243
ACH-000318,0.127450291143
ACH-000319,-0.139179231042
ACH-000320,0.191462212537
ACH-000322,-0.07207911299160001
ACH-000323,-0.0174469332577
ACH-000324,0.0012971374787900001
ACH-000329,-0.00856382042995
ACH-000330,0.12412632065099999
ACH-000331,-0.0991642915736
ACH-000332,0.00915130207299
ACH-000334,-0.312750316157
ACH-000335,0.11728470204600001
ACH-000336,0.143030998026
ACH-000337,0.127078872237
ACH-000339,-0.125545426803
ACH-000341,0.329153502338
ACH-000348,0.106647589831
ACH-000350,-0.17299315171399998
ACH-000352,0.13597413035599998
ACH-000356,0.09793422111739998
ACH-000361,-0.0482062785715
ACH-000362,0.13605381562899999
ACH-000363,0.147322427104
ACH-000364,0.005191540130939999
ACH-000365,0.041528097805599996
ACH-000366,0.118943057149
ACH-000368,0.187011750783
ACH-000374,0.133041267236
ACH-000375,-0.053000235733
ACH-000376,0.0286676793425
ACH-000381,-0.0656911916351
ACH-000383,0.0467570537144
ACH-000387,0.0692000753437
ACH-000389,-0.0693121647958
ACH-000390,-0.0053980950225000005
ACH-000393,0.08758539085030001
ACH-000395,-0.08146394092670001
ACH-000397,0.143767051185
ACH-000401,0.116041622291
ACH-000402,0.325619954073
ACH-000403,0.0599977494989
ACH-000404,0.270286755354
ACH-000406,0.0157913679604
ACH-000407,-0.0653108066196
ACH-000408,-0.022335939399000002
ACH-000410,0.091529329552
ACH-000411,0.018063442533900003
ACH-000414,0.047501790393500005
ACH-000415,0.18349688662799998
ACH-000416,-0.007211671788579999
ACH-000420,-0.123020892094
ACH-000421,0.022606917445999998
ACH-000424,-0.0604531255168
ACH-000425,0.0857450386484
ACH-000426,0.0320153921785
ACH-000427,0.10143186460300001
ACH-000433,0.00321844918243
ACH-000436,0.202822241151
ACH-000444,-0.0562817761661
ACH-000445,-0.00587125698858
ACH-000448,-0.00206425269322
ACH-000450,0.279039060838
ACH-000452,0.006636264336359999
ACH-000454,0.0985706938669
ACH-000458,0.150716027355
ACH-000459,-0.0638314037443
ACH-000460,0.0101977775345
ACH-000461,0.12970456168299999
ACH-000463,0.0699688141192
ACH-000464,0.118847847807
ACH-000466,0.205852305443
ACH-000467,0.0299453101216
ACH-000468,0.0331772245697
ACH-000469,-0.20188319788800002
ACH-000470,-0.183676230336
ACH-000471,-0.022445783741099998
ACH-000472,0.07580274020189999
ACH-000473,-0.019876444704099997
ACH-000475,0.0732974606789
ACH-000476,-0.0345318876115
ACH-000477,0.18544588567200002
ACH-000480,0.106590223516
ACH-000481,0.0532470730845
ACH-000483,0.114419957839
ACH-000484,0.132474349628
ACH-000485,0.0563386258215
ACH-000486,-0.0285154492415
ACH-000487,-0.11472516705999998
ACH-000488,-0.0448101414855
ACH-000490,0.05730602782409999
ACH-000491,0.0525370028785
ACH-000495,0.113097128225
ACH-000496,0.00515370852753
ACH-000499,-0.17085295254000002
ACH-000500,0.228904320564
ACH-000502,0.0299887070768
ACH-000503,-0.00827023506968
ACH-000505,0.08642442383150001
ACH-000507,0.26202907242400003
ACH-000510,0.1180491449
ACH-000511,-0.128554167036
ACH-000512,0.13625551985
ACH-000516,0.13431558679400002
ACH-000517,0.0377405745941
ACH-000518,0.0494890842836
ACH-000520,0.00795701984692
ACH-000521,0.107546881502
ACH-000522,0.101831586603
ACH-000524,0.0523634462254
ACH-000527,-0.0331396630331
ACH-000528,0.030327540082900003
ACH-000537,0.030847618155200002
ACH-000541,0.134879130888
ACH-000542,-0.0515092012527
ACH-000544,0.0496577654605
ACH-000545,0.208666724183
ACH-000547,0.128977294702
ACH-000548,0.039215918598099996
ACH-000549,0.058883767750900005
ACH-000550,-0.0385166242816
ACH-000552,0.09342446478800001
ACH-000556,0.0353239869628
ACH-000557,0.0784782306548
ACH-000570,-0.0804179452933
ACH-000571,-0.108689013296
ACH-000573,0.09839364442639999
ACH-000576,0.006091889987069999
ACH-000580,0.105812765334
ACH-000584,0.0174417110551
ACH-000585,0.0903384504032
ACH-000588,-0.10377194714600001
ACH-000589,-0.15347311012
ACH-000591,-0.150812642798
ACH-000593,-0.068624022957
ACH-000600,0.077417839709
ACH-000601,-0.0406129894118
ACH-000604,0.33736743563
ACH-000605,0.148541297488
ACH-000606,0.014493505692200002
ACH-000608,0.0320477097492
ACH-000614,0.042288349039
