,ACTA1 (58)
ACH-000227,-0.43043576925300003
ACH-000228,-0.295653796972
ACH-000231,-0.37119651270599996
ACH-000232,-0.32369765113800003
ACH-000233,-0.529609096684
ACH-000234,-0.251802812715
ACH-000235,-0.257779517508
ACH-000237,-0.401178004367
ACH-000238,-0.255602814207
ACH-000243,-0.17569148448199998
ACH-000244,-0.40190697812
ACH-000246,-0.33386013195
ACH-000248,-0.05609900663930001
ACH-000250,-0.260040500557
ACH-000251,-0.5495524757329999
ACH-000253,-0.142749573893
ACH-000255,-0.155532447741
ACH-000256,-0.15701286716600002
ACH-000257,-0.0777931362185
ACH-000258,-0.10617965432399999
ACH-000259,-0.16895919114500002
ACH-000260,-0.183198951871
ACH-000261,-0.229775041602
ACH-000262,-0.18739147677
ACH-000263,-0.164850703119
ACH-000264,-0.194769768358
ACH-000265,0.0174794083994
ACH-000266,-0.35517038542900004
ACH-000272,-0.23666964786999997
ACH-000273,-0.185724095538
ACH-000274,-0.25724124411
ACH-000277,-0.322893303959
ACH-000278,-0.119072763524
ACH-000279,-0.263311227875
ACH-000280,-0.33995926099299995
ACH-000281,-0.652354777499
ACH-000288,-0.342410810337
ACH-000291,-0.323960177938
ACH-000293,-0.30160699782
ACH-000294,-0.0633769863167
ACH-000295,-0.314928758267
ACH-000296,-0.28000847949
ACH-000302,-0.335493677137
ACH-000304,-0.42537521881499996
ACH-000307,-0.24860836024799998
ACH-000308,-0.355677567747
ACH-000310,-0.396481645551
ACH-000311,-0.310738750341
ACH-000312,-0.257443267632
ACH-000315,-0.147457946119
ACH-000316,-0.55143811429
ACH-000317,-0.5784148252619999
ACH-000318,-0.261682480933
ACH-000319,-0.0827832821309
ACH-000320,-0.357077246404
ACH-000322,-0.201126167333
ACH-000323,-0.243234012127
ACH-000324,-0.23488320381799999
ACH-000329,-0.298872233568
ACH-000330,-0.358298125832
ACH-000331,-0.292728101787
ACH-000332,-0.20659500897
ACH-000334,-0.123754853506
ACH-000335,-0.13776847977700002
ACH-000336,-0.481648292221
ACH-000337,-0.25265450115
ACH-000339,-0.23914861181999997
ACH-000341,-0.22171131635299998
ACH-000348,-0.352012838938
ACH-000350,-0.370212145259
ACH-000352,-0.08675218898489999
ACH-000356,-0.0319518593975
ACH-000361,-0.31803183115600003
ACH-000362,-0.19877088417199998
ACH-000363,-0.269974779425
ACH-000364,-0.13736602259800001
ACH-000365,-0.255926883
ACH-000366,-0.20246164718899998
ACH-000368,-0.221918365017
ACH-000374,-0.21252720721
ACH-000375,-0.20208080128800002
ACH-000376,-0.328688675027
ACH-000381,-0.33533627833
ACH-000383,-0.237333174485
ACH-000387,-0.16698445748500002
ACH-000389,-0.17173481941
ACH-000390,-0.354219865891
ACH-000393,-0.208053108949
ACH-000395,-0.34527519462300005
ACH-000397,-0.0862479976049
ACH-000401,-0.378160088859
ACH-000402,-0.322307262808
ACH-000403,-0.138094617863
ACH-000404,-0.297859940004
ACH-000406,-0.371449977032
ACH-000407,-0.38375283672
ACH-000408,-0.44368238770499996
ACH-000410,-0.223090311272
ACH-000411,-0.203491944404
ACH-000414,-0.261780816624
ACH-000415,-0.193887486428
ACH-000416,-0.259571095921
ACH-000420,-0.393022559585
ACH-000421,-0.224998589113
ACH-000424,-0.08432200423210001
ACH-000425,-0.2838555229
ACH-000426,0.025234014186200002
ACH-000427,-0.19131267775199998
ACH-000433,-0.148970982575
ACH-000436,-0.35215241699600003
ACH-000444,-0.290954037101
ACH-000445,-0.195173323913
ACH-000448,-0.363902691149
ACH-000450,-0.44489615547
ACH-000452,-0.20544654299100001
ACH-000454,-0.300626161575
ACH-000458,-0.373410571506
ACH-000459,-0.168763514508
ACH-000460,-0.30694380157699996
ACH-000461,-0.061711258306700004
ACH-000463,-0.260928804012
ACH-000464,-0.0808153425863
ACH-000466,-0.307348766562
ACH-000467,-0.21035022395199998
ACH-000468,-0.161819893702
ACH-000469,-0.28330887461
ACH-000470,-0.20697886233100002
ACH-000471,-0.37896919516500005
ACH-000472,-0.294954142269
ACH-000473,-0.278517961862
ACH-000475,-0.230974280308
ACH-000476,-0.349804742397
ACH-000477,-0.161848264662
ACH-000480,-0.235893210268
ACH-000481,-0.0609247624421
ACH-000483,-0.301834630382
ACH-000484,-0.406629449631
ACH-000485,-0.38440020184699997
ACH-000486,-0.212113048292
ACH-000487,-0.158027805288
ACH-000488,-0.43231260291999996
ACH-000490,-0.385158557197
ACH-000491,-0.0784984608998
ACH-000495,-0.39193255469000005
ACH-000496,-0.231542491404
ACH-000499,-0.29766687172600004
ACH-000500,-0.25473737739700003
ACH-000502,-0.0561948395818
ACH-000503,-0.551488276164
ACH-000505,-0.224992160788
ACH-000507,-0.304130790828
ACH-000510,-0.21792669508200002
ACH-000511,-0.31383367847
ACH-000512,-0.203359794827
ACH-000516,-0.301921275152
ACH-000517,-0.167674862917
ACH-000518,-0.286073056903
ACH-000520,-0.388583176742
ACH-000521,-0.141140368213
ACH-000522,-0.272211565482
ACH-000524,-0.266464348791
ACH-000527,-0.23545812363899998
ACH-000528,-0.22798090117699998
ACH-000537,-0.370039231228
ACH-000541,-0.111643724058
ACH-000542,-0.230260085419
ACH-000544,-0.214794831886
ACH-000545,-0.233075410568
ACH-000547,-0.630849123194
ACH-000548,-0.204169488457
ACH-000549,-0.183555089256
ACH-000550,-0.32000884031599997
ACH-000552,-0.319367210075
ACH-000556,-0.33348192144
ACH-000557,-0.399067166117
ACH-000570,-0.33838527502300003
ACH-000571,-0.266834345277
ACH-000573,-0.308953344315
ACH-000576,-0.430771913872
ACH-000580,-0.19279597229000003
ACH-000584,-0.15331166921599998
ACH-000585,-0.224449526887
ACH-000588,-0.374837764683
ACH-000589,-0.205425198691
ACH-000591,-0.07089137892910001
ACH-000593,-0.347852244947
ACH-000600,-0.32776175325999996
ACH-000601,-0.337912314546
ACH-000604,-0.158003970983
ACH-000605,-0.087664511017
ACH-000606,-0.231629184509
ACH-000608,0.0199526614606
ACH-000614,-0.25240366600999997
ACH-000616,-0.313329838443
ACH-000618,-0.300919480984
ACH-000619,-0.571828665931
ACH-000620,-0.24051504351300002
ACH-000621,-0.273875466224
ACH-000622,-0.51936649821
ACH-000623,-0.0933261419011
ACH-000624,-0.179184757199
ACH-000627,-0.265146192906
ACH-000630,-0.283264583496
ACH-000632,-0.334006709638
ACH-000633,0.007581330762659999
ACH-000637,-0.328163694518
ACH-000638,-0.30858486763
ACH-000646,-0.277414598352
ACH-000647,-0.211623131776
ACH-000648,-0.220136450344
ACH-000649,-0.303125921658
ACH-000651,-0.26536648732900003
ACH-000652,-0.439782399954
ACH-000653,-0.22494470761
ACH-000657,-0.355827819259
ACH-000658,-0.0726114025672
ACH-000661,-0.256674486259
ACH-000662,-0.602325293018
ACH-000663,-0.246889229823
ACH-000665,-0.263357858484
ACH-000671,-0.265453241607
ACH-000673,-0.254899061138
ACH-000676,-0.192322707236
ACH-000677,-0.422447957472
ACH-000681,-0.319737996009
ACH-000682,-0.265373968216
ACH-000683,-0.310607578595
ACH-000684,-0.421836983432
ACH-000688,-0.130841709365
ACH-000693,-0.148174836975
ACH-000694,-0.325651709294
ACH-000695,0.0461843109498
ACH-000696,-0.22887976170000002
ACH-000697,-0.6698191098040001
ACH-000699,-0.44502932651199995
ACH-000701,-0.378516831946
ACH-000706,-0.321121927394
ACH-000711,-0.293729002848
ACH-000713,-0.551305430242
ACH-000714,-0.471777233234
ACH-000718,-0.172926877291
ACH-000720,-0.16908871672000003
ACH-000721,-0.33316872120700003
ACH-000724,-0.364632207514
ACH-000725,0.00817547040767
ACH-000732,-0.36418062249399996
ACH-000734,-0.309740605643
ACH-000735,-0.254331092032
ACH-000736,-0.22829692342099997
ACH-000738,-0.220147864439
ACH-000746,-0.04828925468859999
ACH-000747,-0.400039245154
ACH-000748,-0.116816242156
ACH-000753,-0.295984553813
ACH-000756,-0.339226132434
ACH-000757,-0.19478028140599998
ACH-000758,-0.306184827617
ACH-000760,-0.316100549115
ACH-000763,-0.0277441309648
ACH-000764,0.101372399252
ACH-000765,-0.35271937528499997
ACH-000766,-0.15199823749299998
ACH-000767,-0.265653073518
ACH-000768,-0.283548928478
ACH-000769,-0.235304326199
ACH-000770,-0.169404439474
ACH-000771,-0.2595853728
ACH-000773,-0.214771238919
ACH-000776,-0.384008895902
ACH-000777,-0.253261951782
ACH-000778,-0.275967244287
ACH-000781,-0.32797149731499997
ACH-000782,-0.35204347236100003
ACH-000783,-0.276763111538
ACH-000784,-0.260554068089
ACH-000785,-0.063683198778
ACH-000787,-0.219882917108
ACH-000788,-0.241633809435
ACH-000791,-0.184391053504
ACH-000792,-0.357833678769
ACH-000794,-0.40887535427199995
ACH-000796,-0.219611886249
ACH-000799,-0.153981111016
ACH-000800,-0.260496933303
ACH-000802,-0.39910630903899996
ACH-000804,-0.0963458439288
ACH-000805,-0.19652659231
ACH-000809,-0.0405431248858
ACH-000810,-0.637186764003
ACH-000811,-0.114494934396
ACH-000817,-0.273011531466
ACH-000819,-0.32368995254
ACH-000820,-0.521563085595
ACH-000821,0.0326282684418
ACH-000822,-0.168758569742
ACH-000823,-0.12079690809699999
ACH-000824,-0.329157549691
ACH-000827,-0.28715746103900003
ACH-000829,-0.106734525561
ACH-000831,-0.0534527276588
ACH-000832,-0.416309812952
ACH-000833,-0.196684171681
ACH-000834,-0.450088409003
ACH-000835,-0.319105040615
ACH-000836,-0.220598662601
ACH-000837,-0.254834706779
ACH-000838,0.105238789124
ACH-000839,-0.25216077865
ACH-000840,-0.38918662671300003
ACH-000841,-0.19766366650199999
ACH-000843,-0.34776636235799996
ACH-000846,-0.194715324595
ACH-000847,-0.29905956161200004
ACH-000848,-0.13099602213300002
ACH-000849,-0.24102979391899998
ACH-000851,-0.089723515111
ACH-000855,-0.05422921227469999
ACH-000856,-0.08970129492460001
ACH-000858,-0.27533249086399997
ACH-000859,-0.164276976119
ACH-000861,-0.225237490772
ACH-000862,-0.20277549733199998
ACH-000865,-0.31812236688400003
ACH-000866,-0.204353274908
ACH-000867,-0.38865067567
ACH-000869,-0.0658096228579
ACH-000872,-0.15221511277
ACH-000873,-0.28209378461999995
ACH-000876,-0.145813206693
ACH-000878,-0.33737128457099996
ACH-000880,-0.34325947114
ACH-000881,-0.23489675426399997
ACH-000882,-0.291403776177
ACH-000884,-0.233787236283
ACH-000885,-0.343751701756
ACH-000887,-0.127438064535
ACH-000888,-0.25014785336199996
ACH-000889,-0.143394223542
ACH-000890,-0.170668218698
ACH-000896,-0.217925891948
ACH-000898,-0.20050144801800002
ACH-000900,-0.044080937627
ACH-000901,-0.0604403010267
ACH-000905,-0.28751751347300003
ACH-000906,-0.273208994667
ACH-000907,-0.39374098852600004
ACH-000910,-0.452301576376
ACH-000911,-0.32991589016
ACH-000912,-0.316466192211
ACH-000913,-0.448854597993
ACH-000915,-0.23234621073000003
ACH-000916,-0.6310348132320001
ACH-000917,-0.254864515715
ACH-000921,-0.39804716571000004
ACH-000924,-0.297840612683
ACH-000926,-0.130466074676
ACH-000928,-0.301954342783
ACH-000929,-0.137937587217
ACH-000932,-0.0307004082838
ACH-000935,-0.0530584922033
ACH-000936,-0.49081908572099997
ACH-000937,-0.47505362760700004
ACH-000938,-0.175931362051
ACH-000939,-0.00740399808182
ACH-000941,-0.23554265499899998
ACH-000943,-0.11710663113
ACH-000946,-0.324961711862
ACH-000947,-0.205598053914
ACH-000948,-0.241364785433
ACH-000950,-0.252724422618
ACH-000953,-0.264652257302
ACH-000957,-0.334451375548
ACH-000958,-0.119538219254
ACH-000960,-0.385206650233
ACH-000963,-0.144852479996
ACH-000968,-0.32055922326999997
ACH-000969,0.03543245253669999
ACH-000973,-0.0199491735662
ACH-000974,-0.0768515923605
ACH-000975,-0.22793264066399999
ACH-000976,-0.236912078094
ACH-000978,-0.5522026709800001
ACH-000980,-0.397910085116
ACH-000984,-0.341924282897
ACH-000986,-0.208740279999
ACH-000988,-0.322650994415
ACH-000993,-0.167666323969
ACH-000994,-0.040498213743800006
ACH-000996,-0.13231258716
ACH-001001,-0.31870480475699997
ACH-001020,-0.461840144293
ACH-001028,-0.207958214784
ACH-001031,-0.291098431311
ACH-001038,-0.158672972129
ACH-001048,-0.219860772836
ACH-001050,-0.195495227878
ACH-001053,-0.0155207628187
ACH-001054,-0.303023506256
ACH-001061,-0.0879604785272
ACH-001067,-0.38968173182099997
ACH-001075,-0.25263437793
ACH-001096,-0.40840719328100006
ACH-001128,-0.404027714825
ACH-001134,-0.5410754235090001
ACH-001151,-0.246425028647
ACH-001163,-0.25526306301199997
ACH-001164,-0.14422137299
ACH-001173,-0.197902392412
ACH-001183,-0.46686763875799997
ACH-001184,-0.286977504746
ACH-001190,-0.36160031305600004
ACH-001192,-0.223239276045
ACH-001193,-0.46663073512100006
ACH-001196,-0.235282368918
ACH-001197,-0.484417307765
ACH-001205,-0.397407588829
ACH-001211,-0.283431311837
ACH-001212,-0.553638481829
ACH-001228,-0.45666594701200003
ACH-001232,-0.24220010684300003
ACH-001239,-0.4759385744
ACH-001274,-0.319784874426
ACH-001275,-0.212052121556
ACH-001277,-0.446293231115
ACH-001278,-0.22158876368900002
ACH-001280,-0.182788874092
ACH-001283,-0.263702044797
ACH-001289,-0.22417293038199998
ACH-001295,-0.38432106520900006
ACH-001300,-0.168507594936
ACH-001301,-0.0807893592404
ACH-001302,-0.166275914734
ACH-001303,-0.474937367185
ACH-001306,-0.277392552851
ACH-001318,-0.287658306233
ACH-001322,-0.219627909174
ACH-001328,-0.337769829445
ACH-001332,-0.23533997403700002
ACH-001333,-0.00697147402404
ACH-001336,-0.20858178423
ACH-001340,-0.5068877455049999
ACH-001346,-0.362713445184
ACH-001353,-0.318389042038
ACH-001354,-0.0783829235172
ACH-001367,-0.320370496429
ACH-001368,-0.300666435012
ACH-001374,-0.0519776879586
ACH-001375,0.0533812018264
ACH-001377,-0.319460610315
ACH-001380,-0.24691059783100003
ACH-001391,-0.550600446592
ACH-001407,-0.36923293366
ACH-001408,-0.18176332902399997
ACH-001413,-0.337089125511
ACH-001430,-0.37007714684199994
ACH-001431,-0.34708567926600004
ACH-001450,-0.452656371901
ACH-001496,-0.41453394863700005
ACH-001500,-0.24140065294100002
ACH-001521,-0.258413589121
ACH-001523,-0.285659642016
ACH-001532,-0.28588765864300003
ACH-001536,-0.282070964288
ACH-001550,-0.353413609289
ACH-001552,-0.474879043699
ACH-001554,-0.45681638324900004
ACH-001645,-0.31520305299199997
ACH-001654,-0.316972163688
ACH-001715,-0.0186358704659
ACH-001735,-0.153919559407
ACH-001736,-0.257961611288
ACH-001737,0.061846488362600004
ACH-001740,-0.485017919502
ACH-001745,-0.619423280443
ACH-001750,-0.34470192057099996
ACH-001765,-0.218936389542
ACH-001956,-0.345610136769
ACH-001957,-0.21936012254599999
