,PDE6B (5158)
ACH-000004,-0.09006892494249999
ACH-000007,-0.241678984752
ACH-000009,-0.333867755416
ACH-000011,-0.103527626342
ACH-000012,-0.316193476977
ACH-000013,-0.0794947788395
ACH-000014,-0.0948967945163
ACH-000015,-0.308210717239
ACH-000017,0.0165516850928
ACH-000018,-0.229496989445
ACH-000019,-0.268208811785
ACH-000021,-0.1116877979
ACH-000022,-0.0318312588824
ACH-000025,0.0157818729615
ACH-000028,-0.134961159649
ACH-000030,-0.202422294641
ACH-000035,0.020954729307
ACH-000036,-0.298099146917
ACH-000037,-0.0503558030329
ACH-000039,-0.139834525241
ACH-000040,-0.307192794343
ACH-000041,-0.171103090435
ACH-000042,-0.25059291856800003
ACH-000045,-0.247976759772
ACH-000047,-0.102725019986
ACH-000052,-0.416415451853
ACH-000053,-0.0585188634261
ACH-000054,-0.217219609457
ACH-000055,-0.38173473897200005
ACH-000060,-0.137881933853
ACH-000067,-0.10082300662799999
ACH-000070,0.057303146737
ACH-000075,-0.12116939603
ACH-000078,-0.14184061634
ACH-000082,-0.154430379299
ACH-000085,-0.179041654591
ACH-000086,-0.142558356496
ACH-000087,-0.290937592993
ACH-000092,-0.029164717194900002
ACH-000095,-0.256633444153
ACH-000097,-0.187175892449
ACH-000098,0.00507169534285
ACH-000099,-0.410362426183
ACH-000108,-0.177882201726
ACH-000113,-0.0817864334696
ACH-000115,-0.162444221962
ACH-000116,0.0198239173114
ACH-000118,-0.10959025196599999
ACH-000120,-0.442005705667
ACH-000123,-0.321356490595
ACH-000127,-0.204995941274
ACH-000128,-0.203480059569
ACH-000132,-0.155036196922
ACH-000133,-0.182512144242
ACH-000137,0.013140915552700002
ACH-000138,-0.111232052388
ACH-000142,-0.15465414195
ACH-000143,-0.130273796843
ACH-000146,-0.287608975792
ACH-000148,-0.29443863313499996
ACH-000150,-0.29909228585000003
ACH-000152,-0.14037198392300002
ACH-000153,-0.154904501484
ACH-000159,-0.262709081299
ACH-000160,-0.0875888548584
ACH-000163,-0.301587402947
ACH-000167,-0.0650563342023
ACH-000168,0.0801827410246
ACH-000169,-0.210778374835
ACH-000178,-0.191455316284
ACH-000182,-0.22783920653700002
ACH-000183,-0.080142142497
ACH-000188,-0.17392544820999997
ACH-000189,-0.0694925754126
ACH-000190,-0.103695360944
ACH-000198,-0.217685553951
ACH-000204,0.00515856403559
ACH-000206,-0.0377464267836
ACH-000207,-0.23763307827
ACH-000211,-0.185571583823
ACH-000215,-0.26284572368299997
ACH-000221,-0.0895093022377
ACH-000222,-0.17950611404300001
ACH-000223,-0.103041554112
ACH-000226,-0.016050321723700002
ACH-000227,-0.7656946481620001
ACH-000228,-0.152200842437
ACH-000231,-0.278333875127
ACH-000232,-0.44098629492799996
ACH-000233,-0.17080312368099998
ACH-000234,-0.253354668448
ACH-000235,-0.121679549641
ACH-000237,-0.2847200231
ACH-000238,-0.294190447944
ACH-000243,-0.10076199778999999
ACH-000244,-0.288468161658
ACH-000246,0.004997477330310001
ACH-000248,-0.0316277397746
ACH-000250,-0.250226976213
ACH-000251,-0.34628833961800004
ACH-000253,-0.07657832971680001
ACH-000255,-0.0154005171652
ACH-000256,-0.0319432540925
ACH-000257,-0.26316651915399997
ACH-000258,-0.196083481756
ACH-000259,-0.114675891583
ACH-000260,-0.20104740002500002
ACH-000261,-0.16376833792
ACH-000262,-0.41677006877899997
ACH-000263,-0.053748062801700004
ACH-000264,-0.191070970697
ACH-000265,-0.0296178118929
ACH-000266,-0.217597950539
ACH-000272,-0.209873249107
ACH-000273,-0.34278765581
ACH-000274,-0.242085175407
ACH-000277,-0.36443723793099997
ACH-000278,-0.129295194843
ACH-000279,-0.408792827887
ACH-000280,-0.0496312625289
ACH-000281,-0.258311964439
ACH-000288,-0.0929078682144
ACH-000291,-0.161909108063
ACH-000293,-0.0429618070732
ACH-000294,0.057119279051
ACH-000295,-0.261336188953
ACH-000296,0.0150592930206
ACH-000302,-0.21613368385200002
ACH-000304,-0.340845945984
ACH-000307,-0.225523031553
ACH-000308,-0.209215813325
ACH-000310,-0.18517398381900002
ACH-000311,-0.15567637885900001
ACH-000312,-0.18521327378
ACH-000315,-0.09890438412180001
ACH-000316,-0.11961123533
ACH-000317,-0.08926374959210001
ACH-000318,-0.0752640107691
ACH-000319,-0.09423910908810001
ACH-000320,-0.129497376779
ACH-000322,-0.21892941884199998
ACH-000323,0.0103296961232
ACH-000324,-0.265921751395
ACH-000329,-0.238996998263
ACH-000330,-0.5512846121230001
ACH-000331,-0.0252261150682
ACH-000332,-0.196847033754
ACH-000334,-0.176871251696
ACH-000335,-0.0635082705849
ACH-000336,0.138784761227
ACH-000337,-0.111342449267
ACH-000339,-0.129694672455
ACH-000341,-0.45371144288500004
ACH-000348,-0.20218317097600003
ACH-000350,-0.283843157485
ACH-000352,0.0456516755631
ACH-000356,-0.00613710174087
ACH-000361,0.24812978197500002
ACH-000362,-0.0766613108917
ACH-000363,-0.361860987118
ACH-000364,-0.175041479557
ACH-000365,-0.169209288288
ACH-000366,-0.40077108726899996
ACH-000368,-0.514752066293
ACH-000374,-0.0495921110933
ACH-000375,-0.307597060353
ACH-000376,-0.273148195059
ACH-000381,-0.220117436636
ACH-000383,-0.22138207128899998
ACH-000387,-0.135679586513
ACH-000389,-0.269268924476
ACH-000390,-0.194554320275
ACH-000393,-0.35148352222199997
ACH-000395,-0.27178486577
ACH-000397,-0.377515180607
ACH-000401,-0.277053217212
ACH-000402,-0.14847655690199998
ACH-000403,-0.22546172963599997
ACH-000404,-0.394534924014
ACH-000406,-0.22103121881999999
ACH-000407,-0.18677753283100001
ACH-000408,-0.139675633413
ACH-000410,-0.20951208948199998
ACH-000411,-0.33893878797700006
ACH-000414,-0.266408385644
ACH-000415,-0.08952493537070001
ACH-000416,-0.16223185268100002
ACH-000420,-0.27839457284499997
ACH-000421,-0.235859856994
ACH-000424,-0.0527243467555
ACH-000425,-0.251739351351
ACH-000426,0.0224505633866
ACH-000427,-0.15354065516899998
ACH-000433,-0.126792163844
ACH-000436,-0.271056191303
ACH-000444,-0.22180439751800002
ACH-000445,-0.495001073507
ACH-000448,-0.256439522754
ACH-000450,0.00948053445666
ACH-000452,-0.14786236121500002
ACH-000454,-0.0115690647962
ACH-000458,-0.248605694294
ACH-000459,-0.260316740346
ACH-000460,-0.22946734451900003
ACH-000461,-0.191221256015
ACH-000463,-0.523324264679
ACH-000464,-0.234348925845
ACH-000466,-0.288806519302
ACH-000467,-0.163329285534
ACH-000468,-0.20043026515299997
ACH-000469,-0.282309083144
ACH-000470,-0.30933881181999995
ACH-000471,-0.301601604375
ACH-000472,-0.241673276145
ACH-000473,-0.37125743750100004
ACH-000475,-0.16801139965300002
ACH-000476,-0.162335349539
ACH-000477,-0.21685478993500001
ACH-000480,-0.214409756943
ACH-000481,-0.28157791547899996
ACH-000483,-0.185816322789
ACH-000484,0.11054115498400001
ACH-000485,-0.164446099526
ACH-000486,-0.05392353875440001
ACH-000487,-0.150735423854
ACH-000488,-0.135790744978
ACH-000490,-0.023556683265
ACH-000491,0.0600450197872
ACH-000495,-0.337160547161
ACH-000496,-0.0544586247023
ACH-000499,-0.21487353725900002
ACH-000500,-0.0817551301265
ACH-000502,-0.26125387425999996
ACH-000503,-0.303726686275
ACH-000505,-0.253840507393
ACH-000507,-0.12707850364700002
ACH-000510,-0.0239824580981
ACH-000511,-0.16666492203299998
ACH-000512,-0.480976672292
ACH-000516,-0.0688619761349
ACH-000517,-0.139148982484
ACH-000518,-0.14238390973200002
ACH-000520,-0.09091085583799999
ACH-000521,-0.102578341552
ACH-000522,-0.156876582843
ACH-000524,-0.317410038804
ACH-000527,-0.205742234795
ACH-000528,-0.311719637655
ACH-000537,-0.349342185683
ACH-000541,-0.477873752691
ACH-000542,-0.18626708408700002
ACH-000544,-0.329821476526
ACH-000545,-0.07528906052749999
ACH-000547,-0.019614680604
ACH-000548,-0.172576864353
ACH-000549,-0.13272587995
ACH-000550,-0.202018879234
ACH-000552,-0.42722912452600004
ACH-000556,-0.22640758060199997
ACH-000557,-0.170623454052
ACH-000570,-0.17068010945999998
ACH-000571,-0.255150026911
ACH-000573,0.022420787139
ACH-000576,-0.20196814392499998
ACH-000580,0.0340174617342
ACH-000584,-0.23085224129999998
ACH-000585,-0.178432012217
ACH-000588,-0.2290389708
ACH-000589,-0.183787237297
ACH-000591,-0.142334066453
ACH-000593,-0.0948546751949
ACH-000600,-0.28046904753199997
ACH-000601,-0.274754420713
ACH-000604,0.146963487097
ACH-000605,-0.141546686971
ACH-000606,-0.0725005246035
ACH-000608,-0.28598412576
ACH-000614,-0.171713929205
ACH-000616,-0.08863631052570001
ACH-000618,-0.0778378041862
ACH-000619,-0.147707188533
ACH-000620,-0.0832343855215
ACH-000621,-0.308177060423
ACH-000622,-0.455137349957
ACH-000623,-0.362817465071
ACH-000624,-0.24886894175299998
ACH-000627,-0.409951820862
ACH-000630,-0.0756544126595
ACH-000632,-0.271559224808
ACH-000633,-0.570547695362
ACH-000637,-0.26699556719900003
ACH-000638,-0.226946838761
ACH-000646,-0.301873679803
ACH-000647,-0.251741372131
ACH-000648,-0.25607728371599997
ACH-000649,-0.222640841446
ACH-000651,0.0169052537919
ACH-000652,-0.45793692007299996
ACH-000653,-0.201362288604
ACH-000657,-0.171657934513
ACH-000658,-0.177575536162
ACH-000661,-0.133837957415
ACH-000662,-0.0833955608165
ACH-000663,0.063108854723
ACH-000665,-0.0619580088655
ACH-000671,-0.0915485242915
ACH-000673,-0.188190543627
ACH-000676,-0.131821176515
ACH-000677,-0.013635056959799998
ACH-000681,-0.160041225655
ACH-000682,-0.23722846973700001
ACH-000683,-0.184377776602
ACH-000684,-0.395017959397
ACH-000688,-0.5896558641849999
ACH-000693,-0.256070709798
ACH-000694,-0.172491557674
ACH-000695,-0.111683559069
ACH-000696,-0.191125964201
ACH-000697,-0.21557447519200001
ACH-000699,-0.13418693568600001
ACH-000701,-0.306640664569
ACH-000706,-0.025512732154200003
ACH-000711,-0.12934627798599999
ACH-000713,-0.189254257213
ACH-000714,-0.37072675931599997
ACH-000718,0.08379279394650001
ACH-000720,-0.40029577226499996
ACH-000721,-0.12891592541400002
ACH-000724,-0.0642323265854
ACH-000725,0.0697605077337
ACH-000732,-0.0620635228742
ACH-000734,-0.0739787456726
ACH-000735,-0.1751539923
ACH-000736,-0.131552311023
ACH-000738,-0.0914595631935
ACH-000746,-0.126002142041
ACH-000747,-0.04615135045800001
ACH-000748,-0.0902061979398
ACH-000753,-0.086633211864
ACH-000756,-0.370999060633
ACH-000757,0.19006252723900002
ACH-000758,0.00999066759939
ACH-000760,-0.295387662715
ACH-000763,-0.148180079504
ACH-000764,-0.41600969958800005
ACH-000765,0.0158779023095
ACH-000766,-0.0983720786154
ACH-000767,-0.111666373502
ACH-000768,-0.101917311548
ACH-000769,-0.375140224754
ACH-000770,-0.18101545468400002
ACH-000771,-0.142913196676
ACH-000773,-0.452677154842
ACH-000776,-0.221729234097
ACH-000777,-0.24932722925
ACH-000778,0.22265730934500003
ACH-000781,-0.171817408625
ACH-000782,-0.195478262274
ACH-000783,-0.5316290674899999
ACH-000784,-0.213512868361
ACH-000785,-0.0344886222932
ACH-000787,-0.146446690725
ACH-000788,-0.232851357519
ACH-000791,-0.191931398632
ACH-000792,-0.098352771487
ACH-000794,-0.0697983506752
ACH-000796,-0.356172612995
ACH-000799,-0.195612975788
ACH-000800,0.0415073940914
ACH-000802,-0.208240182482
ACH-000804,-0.239482661906
ACH-000805,-0.11409875838300002
ACH-000809,-0.317591335253
ACH-000810,-0.463093200855
ACH-000811,-0.303630592516
ACH-000817,-0.09182278851759999
ACH-000819,-0.135511623246
ACH-000820,0.351220411855
ACH-000821,-0.166226772741
ACH-000822,-0.136461760899
ACH-000823,-0.156289315627
ACH-000824,-0.27041518554
ACH-000827,-0.148111974157
ACH-000829,-0.0701740120434
ACH-000831,-0.166325482823
ACH-000832,-0.0142423320451
ACH-000833,-0.194940676551
ACH-000834,-0.281211371622
ACH-000835,-0.124399334803
ACH-000836,-0.21959864130800003
ACH-000837,-0.113067245321
ACH-000838,-0.00702979795638
ACH-000839,0.0324261513385
ACH-000840,0.00269617134482
ACH-000841,-0.18176322297400002
ACH-000843,0.0100580650691
ACH-000846,-0.18901843172899999
ACH-000847,-0.256266006266
ACH-000848,-0.151870923085
ACH-000849,-0.00294958998359
ACH-000851,-0.08970313158
ACH-000855,-0.130967572018
ACH-000856,-0.326426398603
ACH-000858,-0.261680750969
ACH-000859,-0.185362722659
ACH-000861,-0.149920257783
ACH-000862,-0.0216721207039
ACH-000865,-0.180525907663
ACH-000866,-0.23126210109499998
ACH-000867,-0.21799831743700002
ACH-000869,-0.0497387383684
ACH-000872,-0.0506819112462
ACH-000873,-0.137416018798
ACH-000876,-0.221352377073
ACH-000878,0.0369729707943
ACH-000880,-0.293103336747
ACH-000881,-0.21350339665399998
ACH-000882,-0.170573783744
ACH-000884,-0.22802633518000004
ACH-000885,-0.298302757945
ACH-000887,-0.308526279649
ACH-000888,-0.21484495623799998
ACH-000889,-0.174377854602
ACH-000890,-0.12187565211899999
ACH-000896,-0.144613331649
ACH-000898,-0.240207659673
ACH-000900,0.0775576016124
ACH-000901,-0.323309205066
ACH-000905,-0.0901355447893
ACH-000906,-0.309009572274
ACH-000907,-0.0846772505579
ACH-000910,-0.286714921994
ACH-000911,-0.102306895467
ACH-000912,-0.15721366031300002
ACH-000913,-0.335824749789
ACH-000915,-0.158841717788
ACH-000916,0.0036861343085
ACH-000917,-0.149811774866
ACH-000921,-0.204152538646
ACH-000924,-0.193255008736
ACH-000926,-0.49025289274800005
ACH-000928,-0.17406410317200002
ACH-000929,-0.0196360936278
ACH-000932,-0.241400101019
ACH-000935,-0.115420320568
ACH-000936,-0.243286900434
ACH-000937,-0.213624930387
