,GRAMD1B (57476)
ACH-000004,0.0730381148536
ACH-000007,0.227418299398
ACH-000009,-0.21090599928
ACH-000011,0.12471713204000001
ACH-000012,0.137799137216
ACH-000013,0.135346311462
ACH-000014,0.0703097661137
ACH-000015,0.157412129408
ACH-000017,0.190650828162
ACH-000018,-0.236403663069
ACH-000019,-0.0527027623302
ACH-000021,0.17171732913600002
ACH-000022,0.0356587497676
ACH-000025,-0.16251094045
ACH-000028,0.025240310000999997
ACH-000030,-0.0335836026997
ACH-000035,0.060928542243
ACH-000036,0.0159734613735
ACH-000037,0.115059533513
ACH-000039,-0.0869983836002
ACH-000040,0.025697337333400003
ACH-000041,0.0260550842459
ACH-000042,-0.024008371900499998
ACH-000045,0.191593420435
ACH-000047,0.128494820108
ACH-000052,0.010952159316
ACH-000053,-0.004765563474649999
ACH-000054,-0.0599334783476
ACH-000055,-0.22477818515700002
ACH-000060,-0.0784953765881
ACH-000067,0.16314283083699999
ACH-000070,0.126967375429
ACH-000075,0.200403583463
ACH-000078,-0.117717203628
ACH-000082,0.0743262856513
ACH-000085,0.0384842107582
ACH-000086,0.13023783996
ACH-000087,0.167128014475
ACH-000092,0.138197760695
ACH-000095,-0.229526783392
ACH-000097,0.105733808329
ACH-000098,0.137963633771
ACH-000099,0.019580137741000002
ACH-000108,0.00241947672484
ACH-000113,0.182988875997
ACH-000115,-0.152287242121
ACH-000116,-0.00912787950584
ACH-000118,-0.0293071726939
ACH-000120,0.112133423552
ACH-000123,0.0573091765421
ACH-000127,0.0293713437432
ACH-000128,0.032283397351
ACH-000132,0.12105177683599999
ACH-000133,-0.0444598956085
ACH-000137,0.153408755217
ACH-000138,-0.169099115325
ACH-000142,0.202373465113
ACH-000143,0.0320750728875
ACH-000146,-0.00912599189215
ACH-000148,0.0574355724031
ACH-000150,0.19629898274799998
ACH-000152,0.16241725953299999
ACH-000153,0.137934722727
ACH-000159,-0.025995663019599997
ACH-000160,0.0252929284387
ACH-000163,0.0594670237825
ACH-000167,-0.012676253609400001
ACH-000168,0.014299538948800001
ACH-000169,0.036242627350199993
ACH-000178,0.00278484034005
ACH-000182,0.035396903322900006
ACH-000183,-0.14320652936699999
ACH-000188,0.0271370914579
ACH-000189,0.22350650920899998
ACH-000190,-0.180045491181
ACH-000198,0.0524928909198
ACH-000204,0.204868988446
ACH-000206,0.0605653206298
ACH-000207,0.162897804342
ACH-000211,0.16616301259299998
ACH-000215,0.16856023793299998
ACH-000221,0.13266365411800002
ACH-000222,-0.0525636659513
ACH-000223,0.06244783230880001
ACH-000226,0.107867310122
ACH-000227,0.00872831893905
ACH-000228,0.0196043143311
ACH-000231,0.112619915764
ACH-000232,0.14580576395
ACH-000233,-0.054334615016900005
ACH-000234,0.164386870008
ACH-000235,-0.0222624959139
ACH-000237,-0.0031063365817
ACH-000238,0.0070689119978400005
ACH-000243,0.0106460780351
ACH-000244,-0.197438043653
ACH-000246,0.0373093213588
ACH-000248,0.217652833984
ACH-000250,0.102667494025
ACH-000251,0.0698658262206
ACH-000253,0.142072369713
ACH-000255,0.17303142794100002
ACH-000256,-0.149184018133
ACH-000257,0.000383242771126
ACH-000258,0.302299055247
ACH-000259,-0.0859566768086
ACH-000260,0.0730679190445
ACH-000261,0.0507271149211
ACH-000262,0.179633064278
ACH-000263,-0.345728128796
ACH-000264,0.012321800663700002
ACH-000265,-0.0156556184701
ACH-000266,-0.041675597893199995
ACH-000272,0.047826158652300006
ACH-000273,-0.0107187024175
ACH-000274,-0.151375623915
ACH-000277,-0.11444130559599999
ACH-000278,0.137558067486
ACH-000279,-0.042714680899999996
ACH-000280,0.0246024631121
ACH-000281,-0.09918601992489999
ACH-000288,-0.016434857783
ACH-000291,0.0989049537967
ACH-000293,0.029243338363000002
ACH-000294,0.04569373584969999
ACH-000295,-0.22498342068399999
ACH-000296,0.16402404854299998
ACH-000302,0.117809135581
ACH-000304,0.0536636420402
ACH-000307,0.0860003737632
ACH-000308,-0.050138408723599995
ACH-000310,-0.08575899414860001
ACH-000311,-0.345567046034
ACH-000312,-0.05942437013619999
ACH-000315,0.332262978509
ACH-000316,-0.166844066118
ACH-000317,-0.14382383135399998
ACH-000318,-0.155159858347
ACH-000319,0.29297135777600003
ACH-000320,0.180111571514
ACH-000322,-0.238360166847
ACH-000323,0.0419077697254
ACH-000324,0.0550399777757
ACH-000329,0.0305334796007
ACH-000330,0.014698641680299999
ACH-000331,0.0228081088653
ACH-000332,-0.00781740946194
ACH-000334,0.182053144883
ACH-000335,0.0896619013527
ACH-000336,0.071300607986
ACH-000337,0.095860964599
ACH-000339,-0.040712486685800006
ACH-000341,-0.169995514025
ACH-000348,-0.0598724948395
ACH-000350,-0.006978504576859999
ACH-000352,-0.0183395621291
ACH-000356,0.36062369891400003
ACH-000361,-0.046605534193199995
ACH-000362,0.05992680473780001
ACH-000363,-0.08844051185080001
ACH-000364,-0.039095016788900004
ACH-000365,0.0976199897615
ACH-000366,-0.0139933838573
ACH-000368,0.13952857239299998
ACH-000374,-0.12911921952299998
ACH-000375,-0.09004260551660001
ACH-000376,0.0868894335956
ACH-000381,0.149004993955
ACH-000383,-0.00529323550164
ACH-000387,-0.018431361903099998
ACH-000389,0.11532426805500001
ACH-000390,0.00996582825453
ACH-000393,-0.008298588264649999
ACH-000395,0.0561395808444
ACH-000397,0.0549220483703
ACH-000401,0.0500084617356
ACH-000402,0.0396735129088
ACH-000403,0.09152586419780001
ACH-000404,0.627500738737
ACH-000406,-0.17481809995099998
ACH-000407,0.14273316966299998
ACH-000408,0.0753407724153
ACH-000410,0.0773305898517
ACH-000411,-0.04722508195859999
ACH-000414,-0.014524466133000001
ACH-000415,-0.013581494890700001
ACH-000416,0.0480629576285
ACH-000420,-0.00870166825412
ACH-000421,-0.028961058012999998
ACH-000424,-0.542393069898
ACH-000425,0.0286926631953
ACH-000426,0.0339616375349
ACH-000427,0.0977529777992
ACH-000433,-0.135110001698
ACH-000436,-0.0762209160245
ACH-000444,0.166986233257
ACH-000445,-0.046285501850699996
ACH-000448,-0.0318385803177
ACH-000450,0.166468383147
ACH-000452,0.00626850367534
ACH-000454,0.135926120601
ACH-000458,0.0024173594823099997
ACH-000459,0.0546683992898
ACH-000460,-0.0628428351186
ACH-000461,-5.05416893178e-05
ACH-000463,0.06725471134880001
ACH-000464,0.325547094907
ACH-000466,0.04570545199519999
ACH-000467,0.109099434361
ACH-000468,0.030022428796900005
ACH-000469,-0.09472143888000001
ACH-000470,0.135832974931
ACH-000471,0.09567438143210001
ACH-000472,0.118887078384
ACH-000473,0.155840458747
ACH-000475,0.07783383138460001
ACH-000476,0.00842882898448
ACH-000477,0.175809663037
ACH-000480,-0.07337796469010001
ACH-000481,0.030508621311400003
ACH-000483,0.10775920277100001
ACH-000484,0.00987569414673
ACH-000485,0.13346961709799998
ACH-000486,0.0336056959853
ACH-000487,0.12759380449899999
ACH-000488,-0.00859768707972
ACH-000490,0.0011269435613199999
ACH-000491,0.227341599794
ACH-000495,-0.0658121005102
ACH-000496,-0.224676971437
ACH-000499,0.230414417548
ACH-000500,0.28052239221299996
ACH-000502,-0.09628259010510001
ACH-000503,0.20205025416900002
ACH-000505,-0.0615040078895
ACH-000507,0.0894026013994
ACH-000510,-0.119429733628
ACH-000511,0.184925226206
ACH-000512,0.034753352225699995
ACH-000516,-0.0390172458591
ACH-000517,0.0353285929121
ACH-000518,0.029453188581900002
ACH-000520,0.14534747469
ACH-000521,-0.134007208593
ACH-000522,0.0015430166371300002
ACH-000524,-0.0312056163252
ACH-000527,-0.09652053379219999
ACH-000528,0.00868065879689
ACH-000537,-0.0749002449469
ACH-000541,0.0495886874789
ACH-000542,0.0569382741949
ACH-000544,0.00394568219432
ACH-000545,0.0428422742898
ACH-000547,0.14734822257400002
ACH-000548,-0.10451981873400001
ACH-000549,0.022944461110799997
ACH-000550,0.14630621712300002
ACH-000552,0.208574946609
ACH-000556,0.175139374653
ACH-000557,0.028562112969999998
ACH-000570,0.113079346829
ACH-000571,0.0205374260195
ACH-000573,0.03561707747869999
ACH-000576,0.137350517852
ACH-000580,0.08662220818949999
ACH-000584,0.05762843264769999
ACH-000585,-0.0202471358282
ACH-000588,-0.0643621856493
ACH-000589,0.12321001134000001
ACH-000591,0.0101243105092
ACH-000593,0.0299003837989
ACH-000600,0.0810780954912
ACH-000601,0.0504019728995
ACH-000604,0.30242974899999997
ACH-000605,0.00845513044406
ACH-000606,0.026184840211900002
ACH-000608,-0.258397858757
ACH-000614,-0.203345307611
ACH-000616,-0.0381074192143
ACH-000618,-0.00785721101752
ACH-000619,0.0509732266434
ACH-000620,0.0849697764261
ACH-000621,0.0765439282807
ACH-000622,0.21322969264000002
ACH-000623,0.11197130021099999
ACH-000624,-0.11692602493899999
ACH-000627,-0.011375406764400001
ACH-000630,0.0928287911792
ACH-000632,0.098187667115
ACH-000633,-0.0748865877203
ACH-000637,0.007909655445300002
ACH-000638,0.034410102827300004
ACH-000646,0.114615326243
ACH-000647,0.052062891442
ACH-000648,0.161657944662
ACH-000649,0.144248731698
ACH-000651,0.0645735778749
ACH-000652,0.0181185723547
ACH-000653,-0.0821009946679
ACH-000657,0.135388850073
ACH-000658,-0.007516422794939999
ACH-000661,0.062149630042000005
ACH-000662,-0.017532203697500002
ACH-000663,-0.108083028325
ACH-000665,-0.0980764629542
ACH-000671,0.08565273571569999
ACH-000673,-0.08869418111460001
ACH-000676,0.00103404762638
ACH-000677,0.16795095377900002
ACH-000681,0.0160667907082
ACH-000682,0.0952548668382
ACH-000683,0.0159881727426
ACH-000684,0.113352364673
ACH-000688,0.14272844617900002
ACH-000693,0.15794349013800002
ACH-000694,-0.015252672451599999
ACH-000695,-0.038517249121400005
ACH-000696,0.0766493935064
ACH-000697,-0.0563534501966
ACH-000699,-0.162609469386
ACH-000701,-0.240634455055
ACH-000706,-0.0792008973197
ACH-000711,0.029108963929
ACH-000713,0.105355688417
ACH-000714,0.155539769051
ACH-000718,-0.030586947036799997
ACH-000720,0.08466964553610001
ACH-000721,0.007381089442609999
ACH-000724,0.411680293866
ACH-000725,0.129786983729
ACH-000732,0.13023159218
ACH-000734,0.16853256577300002
ACH-000735,-0.00786432665003
ACH-000736,0.312280869313
ACH-000738,-0.0775988769855
ACH-000746,-0.043310396431499996
ACH-000747,0.0651881011472
ACH-000748,-0.0601612959365
ACH-000753,-0.0783248872986
ACH-000756,0.136649434278
ACH-000757,0.0570947078909
ACH-000758,-0.014169257483700001
ACH-000760,-0.0632536690527
ACH-000763,0.0309400932295
ACH-000764,-0.0275016084915
ACH-000765,0.005767602094909999
ACH-000766,-9.48548586163e-05
ACH-000767,0.0107810713903
ACH-000768,0.112464258706
ACH-000769,0.0149150485651
ACH-000770,-0.0560531573709
ACH-000771,0.08364288591
ACH-000773,-0.00645690548325
ACH-000776,0.12290598264699999
ACH-000777,0.0409686784967
ACH-000778,-0.0560827445747
ACH-000781,-0.0160198363028
ACH-000782,0.0717631938305
ACH-000783,0.0240348084833
ACH-000784,0.0662496860936
ACH-000785,-0.0384900140768
ACH-000787,0.152826866088
ACH-000788,-0.025428103656299997
ACH-000791,-0.144265741881
ACH-000792,0.104338067318
ACH-000794,-0.059202421769699996
ACH-000796,0.0213983187177
ACH-000799,-0.248559086628
ACH-000800,-0.171582660099
ACH-000802,0.14353462405
ACH-000804,-0.0531283273322
ACH-000805,0.17174035181699998
ACH-000809,-0.0117470577354
ACH-000810,-0.300537710786
ACH-000811,-0.0126969105223
ACH-000817,-0.345572877632
ACH-000819,0.111840814308
ACH-000820,-0.0231988437384
ACH-000821,-0.028926254729299997
ACH-000822,0.10358028945
ACH-000823,0.08219939120339999
ACH-000824,0.0687413007681
ACH-000827,-0.105936087926
ACH-000829,0.164158634156
ACH-000831,0.0934906227709
ACH-000832,0.135736683477
ACH-000833,-0.155038445357
ACH-000834,0.175652853169
ACH-000835,0.22644627077100002
ACH-000836,-0.0489088306155
ACH-000837,-0.0824252384389
ACH-000838,-0.00443847710735
ACH-000839,0.07737782214660001
ACH-000840,-0.197704782685
ACH-000841,0.0623310492491
ACH-000843,0.08432377440469999
ACH-000846,0.026668807699500002
ACH-000847,-0.158256171185
ACH-000848,0.08882347623810001
ACH-000849,0.0307143875629
ACH-000851,-0.048283687142199994
ACH-000855,0.0757989383393
ACH-000856,0.0341539119066
ACH-000858,0.184554600397
ACH-000859,-0.0333117926651
ACH-000861,0.134177566274
ACH-000862,0.156102150968
ACH-000865,-0.0355020376811
ACH-000866,0.0433828477835
ACH-000867,-0.07093599636510001
ACH-000869,-0.0754463013316
ACH-000872,0.167912940504
ACH-000873,0.20156778915600002
ACH-000876,0.136925274219
ACH-000878,0.0135868740295
ACH-000880,0.15901557799000002
ACH-000881,-0.0704736916224
ACH-000882,-0.051729395476500004
ACH-000884,0.10192215710100001
ACH-000885,-0.0622372610008
ACH-000887,0.0455159105366
ACH-000888,-0.0973040490595
ACH-000889,0.113867636731
ACH-000890,0.0193055386365
ACH-000896,0.211867762499
ACH-000898,0.140619235983
ACH-000900,-0.015214587195700001
ACH-000901,0.06447902671559999
ACH-000905,0.129510772682
ACH-000906,-0.000847729523416
ACH-000907,-0.0026708884976300003
ACH-000910,-0.147456909157
ACH-000911,-0.00827178404644
ACH-000912,-0.030802928782700002
ACH-000913,0.0174064432775
ACH-000915,0.20565784723400002
ACH-000916,0.0804048506509
ACH-000917,-0.0892204271764
ACH-000921,0.127523995121
ACH-000924,0.254841260237
ACH-000926,-0.118943962336
ACH-000928,0.0968285013957
ACH-000929,0.39538223565700004
ACH-000932,-0.17814535335499998
ACH-000935,-0.268425847507
ACH-000936,0.11347916494100001
ACH-000937,0.030449631604299997
ACH-000938,0.12294575204399999
ACH-000939,0.015301072656300001
ACH-000941,0.09168908751360001
ACH-000943,0.056334035132800005
ACH-000946,-0.0130407821347
ACH-000947,0.07322884688510001
ACH-000948,0.012524722506600002
ACH-000950,-0.0873775518936
ACH-000953,0.109992977046
ACH-000957,0.045058886944399995
ACH-000958,0.159565949806
ACH-000960,-0.035932122853699996
ACH-000963,0.0951013821697
ACH-000968,-0.0244104016567
ACH-000969,0.21874536563900002
ACH-000973,0.0411601318756
ACH-000974,0.0434346133103
ACH-000975,0.214570917515
ACH-000976,0.0775342151453
ACH-000978,0.24874763170699998
ACH-000980,-0.022263556362099996
ACH-000984,-0.06985561645989999
ACH-000986,-0.0473831331332
ACH-000988,0.0883830791035
ACH-000993,-0.0788986247835
