,ADI1 (55256)
ACH-000004,0.14507994937899998
ACH-000007,-0.188072999215
ACH-000009,0.116768418043
ACH-000011,-0.058158213342000005
ACH-000012,0.153237352499
ACH-000013,-0.128815453474
ACH-000014,-0.210212328704
ACH-000015,0.023404294457099996
ACH-000017,-0.241003881484
ACH-000018,0.09067595959560001
ACH-000019,-0.105149795216
ACH-000021,0.0273162080694
ACH-000022,-0.278375114117
ACH-000025,-0.27240445171100003
ACH-000028,0.229208451652
ACH-000030,0.0814915118515
ACH-000035,0.0422172270856
ACH-000036,-0.10862218349300001
ACH-000037,-0.41607449105899996
ACH-000039,0.132997602952
ACH-000040,-0.347612018588
ACH-000041,0.048907196541900004
ACH-000042,-0.035960106095699995
ACH-000045,0.136949305134
ACH-000047,0.0703200262018
ACH-000052,0.162944294515
ACH-000053,0.15854246595000002
ACH-000054,0.036479079568
ACH-000055,-0.048181137328199994
ACH-000060,-0.19988453642
ACH-000067,-0.212201911387
ACH-000070,-0.06974500802269999
ACH-000075,0.202525591706
ACH-000078,0.36921509238300004
ACH-000082,-0.0885830601045
ACH-000085,-0.33475146835700004
ACH-000086,0.048978235794
ACH-000087,-0.116140305256
ACH-000092,-0.211909224322
ACH-000095,-0.214513171724
ACH-000097,0.109468051417
ACH-000098,-0.221628310262
ACH-000099,-0.0349864302585
ACH-000108,0.0983793985354
ACH-000113,-0.205258569801
ACH-000115,-0.16826792497499998
ACH-000116,-0.0271131565481
ACH-000118,0.0858837428323
ACH-000120,-0.0328597896141
ACH-000123,0.0927945809285
ACH-000127,-0.100199322532
ACH-000128,-0.174277013179
ACH-000132,-0.008166148855909999
ACH-000133,-0.111326082676
ACH-000137,-0.141113763162
ACH-000138,0.228424670689
ACH-000142,-0.225495096322
ACH-000143,-0.135452578645
ACH-000146,0.193827290011
ACH-000148,-0.007390154495819999
ACH-000150,-0.033345042073499996
ACH-000152,-0.250753298681
ACH-000153,-0.154368588532
ACH-000159,-0.16374498228599998
ACH-000160,0.386079948253
ACH-000163,-0.0517337678171
ACH-000167,0.525210390558
ACH-000168,-0.278058792859
ACH-000169,-0.214565804777
ACH-000178,0.0631588279969
ACH-000182,0.0111674925801
ACH-000183,0.0416633750179
ACH-000188,-0.0186666240182
ACH-000189,-0.261150721023
ACH-000190,0.503566385566
ACH-000198,-0.206472482648
ACH-000204,-0.285964761977
ACH-000206,-0.15861016617100002
ACH-000207,-0.0530895078195
ACH-000211,-0.0137124301118
ACH-000215,-0.299827061442
ACH-000221,0.06722244970420001
ACH-000222,0.10471714225999999
ACH-000223,-0.07376904119989999
ACH-000226,-0.07329317279269999
ACH-000227,0.06159535439069999
ACH-000228,0.0547760172279
ACH-000231,-0.185027400744
ACH-000232,-0.144805647577
ACH-000233,-0.210585950174
ACH-000234,-0.10258413536599999
ACH-000235,-0.11465321632000001
ACH-000237,-0.2397713841
ACH-000238,-0.136138401322
ACH-000243,0.09315915589019999
ACH-000244,0.186537839505
ACH-000246,-0.005908415809169999
ACH-000248,0.0706282690535
ACH-000250,-0.036393481454599995
ACH-000251,-0.0632906664626
ACH-000253,-0.194879509465
ACH-000255,-0.167730479348
ACH-000256,-0.195229278713
ACH-000257,-0.19753121970899998
ACH-000258,-0.07785331925030001
ACH-000259,-0.11645331891499999
ACH-000260,0.07851727721739998
ACH-000261,-0.119460664384
ACH-000262,0.139446544379
ACH-000263,-0.36385354776900003
ACH-000264,0.0206867584133
ACH-000265,0.0202992660279
ACH-000266,0.028656560012799998
ACH-000272,-0.250607956852
ACH-000273,0.0269986677365
ACH-000274,-0.0460072764018
ACH-000277,-0.17566990089499998
ACH-000278,-0.0299048286334
ACH-000279,-0.04262605268619999
ACH-000280,-0.013104445046700003
ACH-000281,0.180784351346
ACH-000288,-0.192447808897
ACH-000291,-0.11248965962600001
ACH-000293,-0.140517206186
ACH-000294,0.227392781774
ACH-000295,-0.32641589114
ACH-000296,0.410794804726
ACH-000302,-0.0008359434665780001
ACH-000304,-0.688640060051
ACH-000307,0.07859854766539999
ACH-000308,0.069129745839
ACH-000310,0.43412733186
ACH-000311,-0.134453133353
ACH-000312,0.0494560190536
ACH-000315,0.0434636914604
ACH-000316,-0.137939369511
ACH-000317,-0.0509693450913
ACH-000318,-0.207190534289
ACH-000319,-0.150559062951
ACH-000320,-0.27002342944400004
ACH-000322,0.00620774219929
ACH-000323,-0.10922818909399999
ACH-000324,0.11192788514699999
ACH-000329,-0.0330405931177
ACH-000330,0.10162764685900001
ACH-000331,-0.14519411293
ACH-000332,0.054949756052599996
ACH-000334,-0.150822484194
ACH-000335,-0.175130914199
ACH-000336,0.100828748506
ACH-000337,-0.0796052575126
ACH-000339,0.07462487131239999
ACH-000341,-0.19495538028099998
ACH-000348,-0.000142499786889
ACH-000350,0.0983552211602
ACH-000352,0.13608513908
ACH-000356,-0.14819209644200002
ACH-000361,-0.278815447276
ACH-000362,-0.023323169902
ACH-000363,-0.144588702606
ACH-000364,-0.12182901387
ACH-000365,-0.0493491700861
ACH-000366,-0.136519278023
ACH-000368,-0.235421925236
ACH-000374,0.18423730353300002
ACH-000375,-0.0562746382849
ACH-000376,-0.17397452869399999
ACH-000381,-0.134922500182
ACH-000383,-0.147525501859
ACH-000387,0.0129868383705
ACH-000389,-0.382669281195
ACH-000390,0.0107126145585
ACH-000393,-0.044512209446800004
ACH-000395,0.192366568164
ACH-000397,-0.18411110243
ACH-000401,-0.054209744501199995
ACH-000402,-0.7105470336190001
ACH-000403,-0.117951421066
ACH-000404,0.115068056307
ACH-000406,0.110445034726
ACH-000407,-0.0380267111064
ACH-000408,0.19426821651999998
ACH-000410,0.120505539878
ACH-000411,-0.14024726917000002
ACH-000414,-0.0016100861944800002
ACH-000415,-0.0654008412514
ACH-000416,-0.161956175163
ACH-000420,-0.162961954923
ACH-000421,-0.09936339247670001
ACH-000424,-0.183877146686
ACH-000425,-0.120883153714
ACH-000426,-0.172519818898
ACH-000427,-0.47661223175800005
ACH-000433,0.122428654777
ACH-000436,0.17969243983600003
ACH-000444,0.047265989953899995
ACH-000445,0.225836200762
ACH-000448,0.0167051960388
ACH-000450,0.113541720538
ACH-000452,-0.116534300594
ACH-000454,0.0388044718601
ACH-000458,-0.0074140094284499995
ACH-000459,-0.03507493776309999
ACH-000460,0.0690261674335
ACH-000461,-0.151255917687
ACH-000463,-0.0294721341898
ACH-000464,-0.23187700244800002
ACH-000466,0.10216800231899999
ACH-000467,-0.029594335357499998
ACH-000468,0.160201163008
ACH-000469,-0.110621777072
ACH-000470,-0.25744478375999996
ACH-000471,-0.215088332001
ACH-000472,0.0226278159823
ACH-000473,0.0594830594288
ACH-000475,-0.172455414042
ACH-000476,0.26192045164
ACH-000477,-0.221137283993
ACH-000480,0.05035380030040001
ACH-000481,-0.0783255808798
ACH-000483,0.0986934985403
ACH-000484,-0.255096935385
ACH-000485,-0.124469664168
ACH-000486,-0.058447659659699995
ACH-000487,-0.044846661421300005
ACH-000488,-0.050709839337599996
ACH-000490,-0.07978214089010001
ACH-000491,0.07268514973010001
ACH-000495,-0.0262090445486
ACH-000496,-0.045152599029699994
ACH-000499,-0.195366260762
ACH-000500,-0.320425037832
ACH-000502,-0.00799653999396
ACH-000503,-0.369019833389
ACH-000505,-0.09723334964230002
ACH-000507,0.0189579822307
ACH-000510,-0.114298762722
ACH-000511,-0.0902178987913
ACH-000512,-0.16700940478
ACH-000516,-0.106772512769
ACH-000517,-0.00921344530113
ACH-000518,0.0318522445104
ACH-000520,-0.4175653924
ACH-000521,0.10637426360200002
ACH-000522,-0.166866079543
ACH-000524,0.105660361642
ACH-000527,-0.0416894435286
ACH-000528,0.115248772468
ACH-000537,0.0115718067331
ACH-000541,-0.35775224770499997
ACH-000542,-0.000335397149685
ACH-000544,-0.0477067051245
ACH-000545,0.107308561772
ACH-000547,0.229379941835
ACH-000548,-0.10518769036900001
ACH-000549,-0.235133723068
ACH-000550,-0.186769186065
ACH-000552,-0.09171514322039999
ACH-000556,-0.118824429488
ACH-000557,-0.035041306607
ACH-000570,-0.23470347918499998
ACH-000571,-0.0348150287559
ACH-000573,-0.0278032629905
ACH-000576,-0.265203402641
ACH-000580,-0.154854349736
ACH-000584,-0.0363574862689
ACH-000585,0.09165826259530001
ACH-000588,-0.23196971921
ACH-000589,0.146715306965
ACH-000591,-0.07089768439
ACH-000593,-0.0874068957162
ACH-000600,-0.200829867698
ACH-000601,-0.102683973846
ACH-000604,-0.30153210259
ACH-000605,0.0738956194824
ACH-000606,-0.0597017126573
ACH-000608,-0.127219939812
ACH-000614,-0.15637390697999998
ACH-000616,-0.12284475994
ACH-000618,-0.15111596907299998
ACH-000619,-0.283763844569
ACH-000620,0.19647392860500001
ACH-000621,-0.166476534937
ACH-000622,-0.08450215796350001
ACH-000623,-0.137704360015
ACH-000624,0.0192311018273
ACH-000627,0.106719623983
ACH-000630,-0.11169449189200001
ACH-000632,-0.103692981557
ACH-000633,-0.04717864592780001
ACH-000637,0.114832732626
ACH-000638,-0.0149173087334
ACH-000646,-0.13593073155899998
ACH-000647,-0.08799322865970001
ACH-000648,-0.30362135505300003
ACH-000649,-0.061544038097800007
ACH-000651,-0.0538286582212
ACH-000652,-0.21612553142700003
ACH-000653,-0.227530090344
ACH-000657,-0.165089998978
ACH-000658,-0.00330919185383
ACH-000661,-0.178299697357
ACH-000662,-0.50695932068
ACH-000663,-0.215834336783
ACH-000665,-0.141838628942
ACH-000671,-0.25408813280000003
ACH-000673,-0.07418938883080001
ACH-000676,-0.0274917016671
ACH-000677,0.0519922955677
ACH-000681,-0.22509696282400002
ACH-000682,-0.10933582315899999
ACH-000683,-0.0886787389219
ACH-000684,-0.249032317927
ACH-000688,-0.00918805179791
ACH-000693,-0.139183568349
ACH-000694,0.14525865044800002
ACH-000695,-0.589639550597
ACH-000696,0.159123153606
ACH-000697,-0.0881854717586
ACH-000699,-0.030949651736699998
ACH-000701,-0.032245980717
ACH-000706,-0.08771004605669999
ACH-000711,0.0628989299725
ACH-000713,-0.121463663703
ACH-000714,-0.370673067901
ACH-000718,-0.284439620988
ACH-000720,-0.038660724016
ACH-000721,-0.015923426533999998
ACH-000724,0.333892585889
ACH-000725,-0.045577307211499996
ACH-000732,-0.00847405299552
ACH-000734,-0.0257232497407
ACH-000735,0.0323430637574
ACH-000736,-0.019578241885099996
ACH-000738,-0.142945950037
ACH-000746,0.11612953465999998
ACH-000747,-0.263356184414
ACH-000748,-0.102792055622
ACH-000753,-0.06770658264639999
ACH-000756,-0.25399592806
ACH-000757,0.131578989349
ACH-000758,0.040380849415599995
ACH-000760,0.0707273418062
ACH-000763,0.0640196088007
ACH-000764,-0.0689629068897
ACH-000765,-0.171356747961
ACH-000766,0.00522088362826
ACH-000767,0.09178323325750001
ACH-000768,-0.013044973813
ACH-000769,0.267653227574
ACH-000770,-0.0424379658825
ACH-000771,-0.053249285209400005
ACH-000773,-0.0546816831229
ACH-000776,-0.399772880217
ACH-000777,0.029742239100099998
ACH-000778,-0.0067086480151999995
ACH-000781,-0.09599926873749999
ACH-000782,-0.14607546200899998
ACH-000783,0.03846450733119999
ACH-000784,0.014794779049100001
ACH-000785,0.046008720798500005
ACH-000787,0.0374984905931
ACH-000788,-0.0803482789433
ACH-000791,0.0328779660108
ACH-000792,-0.08704592566670001
ACH-000794,-0.06343756266719999
ACH-000796,-0.011725141981200001
ACH-000799,0.0495095776724
ACH-000800,-0.203763925731
ACH-000802,-0.0410077374999
ACH-000804,0.39746142732100004
ACH-000805,-0.0657232234896
ACH-000809,-0.15073335530200002
ACH-000810,-0.278802361264
ACH-000811,0.00752327243721
ACH-000817,-0.0601991254695
ACH-000819,-0.07529126698989999
ACH-000820,0.315538337867
ACH-000821,-0.20020110105
ACH-000822,-0.144940818199
ACH-000823,-0.13673297665200002
ACH-000824,-0.0148295742045
ACH-000827,-0.161483352737
ACH-000829,-0.10805119808599999
ACH-000831,-0.194882379939
ACH-000832,-0.34483084988799995
ACH-000833,-0.13422098342299998
ACH-000834,0.19823357689399998
ACH-000835,0.06972249575910001
ACH-000836,0.205787825446
ACH-000837,0.105654936328
ACH-000838,-0.11219545369999999
ACH-000839,0.119277841483
ACH-000840,-0.20149474636
ACH-000841,0.0549575320864
ACH-000843,0.159284295223
ACH-000846,-0.0103546994779
ACH-000847,-0.24360135141
ACH-000848,-0.116802200813
ACH-000849,-0.0916978263599
ACH-000851,0.15249957183
ACH-000855,-0.0644510222706
ACH-000856,0.08692021234519999
ACH-000858,0.111011880461
ACH-000859,-0.15624874631400001
ACH-000861,0.252808263751
ACH-000862,0.0862609681226
ACH-000865,-0.0844583765434
ACH-000866,-0.0808664258383
ACH-000867,-0.099468741512
ACH-000869,0.018072959449
ACH-000872,0.121367252977
ACH-000873,0.17795256558699998
ACH-000876,-0.110144300535
ACH-000878,-0.112728646844
ACH-000880,-0.255621247794
ACH-000881,-0.09004891760119998
ACH-000882,-0.324901636785
ACH-000884,-0.0255027564854
ACH-000885,-0.164879006026
ACH-000887,0.022122088988999998
ACH-000888,-0.138154625883
ACH-000889,-0.0588475999912
ACH-000890,-0.0762757488162
ACH-000896,-0.212785189161
ACH-000898,0.0819153788751
ACH-000900,0.019391127371400002
ACH-000901,0.0794432896643
ACH-000905,0.013089697962
ACH-000906,0.19492873750300002
ACH-000907,-0.11703888208100001
ACH-000910,0.108243405754
ACH-000911,-0.109048062086
ACH-000912,0.03697331739780001
ACH-000913,0.0570650690568
ACH-000915,0.043634166894300004
ACH-000916,-0.0551224663836
ACH-000917,-0.19237313063099998
ACH-000921,-0.233904344218
ACH-000924,-0.0882735608627
ACH-000926,-0.26902118513
ACH-000928,0.043083196478000005
ACH-000929,-0.20294773645199998
ACH-000932,0.00615776811831
ACH-000935,0.0569567911001
ACH-000936,-0.1988173339
ACH-000937,-0.239155873304
ACH-000938,0.0356544734626
ACH-000939,0.305918813425
ACH-000941,0.0112910425765
ACH-000943,-0.0127555076147
ACH-000946,-0.18087336509
ACH-000947,-0.0799952425078
ACH-000948,-0.128091371407
ACH-000950,0.215878508687
ACH-000953,-0.377295315946
ACH-000957,-0.13312621874299999
ACH-000958,-0.122056626534
ACH-000960,-0.208173530187
ACH-000963,-0.0169207535742
ACH-000968,0.0584928707288
ACH-000969,0.314904028089
ACH-000973,0.00394994580203
ACH-000974,-0.0315615294818
ACH-000975,-0.24369152330899999
ACH-000976,-0.12502025396
ACH-000978,0.0195264926397
ACH-000980,0.07668402078089999
ACH-000984,0.146178477294
ACH-000986,0.15329542715299999
ACH-000988,-0.0101696492442
ACH-000993,-0.0035432897069499997
ACH-000994,-0.064937755135
ACH-000996,0.22224757300999998
ACH-001001,-0.15169939934499999
ACH-001020,0.159218702915
ACH-001028,0.0233325824633
ACH-001031,-0.0953936463355
ACH-001038,0.151971308259
