,TCERG1L (256536)
ACH-000004,-0.109216858958
ACH-000007,0.027279538293099998
ACH-000009,-0.24234401968400002
ACH-000011,-0.245737241754
ACH-000012,-0.054587360486000006
ACH-000013,-0.0763230989409
ACH-000014,0.0702580861456
ACH-000015,-0.10703505478700001
ACH-000017,-0.022913425182900002
ACH-000018,-0.0964732744476
ACH-000019,0.127301419738
ACH-000021,0.061105740952699994
ACH-000022,-0.112862073599
ACH-000025,-0.260441239241
ACH-000028,-0.0563080276016
ACH-000030,-0.026442592794499998
ACH-000035,-0.05650682533419999
ACH-000036,-0.0472540580185
ACH-000037,-0.449997805312
ACH-000039,-0.213168112733
ACH-000040,-0.010910116159299998
ACH-000041,-0.14406444804500002
ACH-000042,0.0244213425205
ACH-000045,0.186133613627
ACH-000047,-0.159322233689
ACH-000052,-0.017986044133999998
ACH-000053,-0.0283833264156
ACH-000054,-0.121429858753
ACH-000055,-0.161162086073
ACH-000060,-0.410487946135
ACH-000067,0.089651092226
ACH-000070,0.14700784267300002
ACH-000075,-0.256586666344
ACH-000078,-0.191642211743
ACH-000082,-0.25774344179
ACH-000085,-0.197563291683
ACH-000086,-0.08911326375050001
ACH-000087,-0.154799561202
ACH-000092,-0.12323378147500001
ACH-000095,-0.17301039167100002
ACH-000097,-0.181690212518
ACH-000098,-0.0877002259814
ACH-000099,-0.09675432837200001
ACH-000108,-0.233977417696
ACH-000113,-0.15284985171499998
ACH-000115,-0.054572106338400005
ACH-000116,-0.039245971492
ACH-000118,-0.045549775195399995
ACH-000120,-0.153109810505
ACH-000123,0.00373396944652
ACH-000127,-0.322079206266
ACH-000128,0.115132882424
ACH-000132,-0.308311790142
ACH-000133,0.035996225517000005
ACH-000137,-0.0135359028421
ACH-000138,-0.10751768050300001
ACH-000142,-0.10902710738
ACH-000143,-0.278242859669
ACH-000146,0.011765604579
ACH-000148,-0.19879540792300002
ACH-000150,-0.0253469668438
ACH-000152,-0.217317060339
ACH-000153,-0.16113447407099998
ACH-000159,-0.102879102814
ACH-000160,0.0994305407258
ACH-000163,-0.112724191325
ACH-000167,-0.20423992547000003
ACH-000168,0.15444337932
ACH-000169,-0.402373440559
ACH-000178,-0.059199157956999995
ACH-000182,0.00218027803783
ACH-000183,0.0317266452827
ACH-000188,-0.17190144497
ACH-000189,-0.0200206314145
ACH-000190,0.12082649613
ACH-000198,-0.0890006653112
ACH-000204,0.140331975499
ACH-000206,-0.09623635598670001
ACH-000207,-0.29604667175
ACH-000211,-0.031350416073699996
ACH-000215,-0.141482435307
ACH-000221,0.0752370278626
ACH-000222,-0.180251783134
ACH-000223,-0.20165030982999999
ACH-000226,0.017198420396400002
ACH-000227,-0.176052306801
ACH-000228,-0.217172750008
ACH-000231,-0.123551708657
ACH-000232,-0.137783950685
ACH-000233,-0.0286567729782
ACH-000234,0.0132098909583
ACH-000235,-0.00180802569064
ACH-000237,-0.25429625157200003
ACH-000238,-0.08206578149919999
ACH-000243,-0.0117936260381
ACH-000244,0.105897206388
ACH-000246,-0.31438505107
ACH-000248,-0.138894855235
ACH-000250,-0.219482945035
ACH-000251,-0.040227720359
ACH-000253,-0.258370499362
ACH-000255,-0.139286126995
ACH-000256,-0.22990556273600002
ACH-000257,-0.121604851311
ACH-000258,0.0167204038462
ACH-000259,-0.011597089894999999
ACH-000260,-0.0707629491425
ACH-000261,-0.10110365575300001
ACH-000262,-0.0443514986531
ACH-000263,0.156643697584
ACH-000264,-0.00290714754388
ACH-000265,-0.0896954211671
ACH-000266,-0.010416699289700002
ACH-000272,0.094424025107
ACH-000273,-0.0659498624793
ACH-000274,0.0172847836921
ACH-000277,-0.434207608451
ACH-000278,0.049625799830200004
ACH-000279,-0.103015590393
ACH-000280,-0.030784043899400003
ACH-000281,-0.189532620277
ACH-000288,-0.179568604741
ACH-000291,-0.011512290175999999
ACH-000293,-0.17433328728599998
ACH-000294,-0.247690584732
ACH-000295,-0.34188338824600006
ACH-000296,-0.356192518848
ACH-000302,-0.110294530322
ACH-000304,-0.044777039098199994
ACH-000307,-0.019294429567
ACH-000308,-0.176306233618
ACH-000310,-0.09000128847729999
ACH-000311,0.058269857954400005
ACH-000312,0.08431975733010001
ACH-000315,-0.383786627073
ACH-000316,-0.228222603697
ACH-000317,-0.0277926693811
ACH-000318,-0.156156219857
ACH-000319,-0.0815568889846
ACH-000320,-0.22557047815499998
ACH-000322,-0.14182183830999998
ACH-000323,-0.145762589766
ACH-000324,-0.027377987014799997
ACH-000329,-0.16107394908
ACH-000330,0.13241192552300002
ACH-000331,-0.16697439842599998
ACH-000332,-0.0143189023832
ACH-000334,0.161780439463
ACH-000335,-0.224203976987
ACH-000336,-0.231609417966
ACH-000337,-0.009164294609760001
ACH-000339,-0.121828946702
ACH-000341,-0.476998888495
ACH-000348,-0.18035569871800003
ACH-000350,-0.144004516506
ACH-000352,-0.17616332943
ACH-000356,-0.011442240213600002
ACH-000361,0.285445655881
ACH-000362,0.0217946726993
ACH-000363,-0.12398347123199999
ACH-000364,0.027995789729
ACH-000365,-0.114363839373
ACH-000366,-0.217704467387
ACH-000368,-0.522849233024
ACH-000374,-0.23829967363899998
ACH-000375,-0.19031176698
ACH-000376,-0.0430427610776
ACH-000381,-0.121066073488
ACH-000383,-0.00721223464838
ACH-000387,-0.09903463885250001
ACH-000389,-0.138150165861
ACH-000390,0.0594678337847
ACH-000393,-0.049591528046699994
ACH-000395,0.047820774376499994
ACH-000397,-0.19447883094500001
ACH-000401,0.0391919052943
ACH-000402,0.08272554279120001
ACH-000403,-0.12683918066400002
ACH-000404,-0.128818248787
ACH-000406,-0.03394492855
ACH-000407,-0.296693345738
ACH-000408,-0.12194373698699999
ACH-000410,0.058435944316699996
ACH-000411,-0.00355981205112
ACH-000414,0.0865354263922
ACH-000415,-0.156388371384
ACH-000416,-0.16749921261700002
ACH-000420,-0.166783312326
ACH-000421,-0.0706945810775
ACH-000424,-0.104488275852
ACH-000425,-0.129387172241
ACH-000426,-0.17199254282499998
ACH-000427,-0.47535006880900005
ACH-000433,-0.092936519303
ACH-000436,-0.17686563168699998
ACH-000444,-0.129959763574
ACH-000445,0.008500665915390001
ACH-000448,-0.261769882415
ACH-000450,-0.315441326649
ACH-000452,-0.113808002027
ACH-000454,-0.0201990585416
ACH-000458,-0.337778414747
ACH-000459,-0.0927092461544
ACH-000460,0.153704189367
ACH-000461,-0.022714296577
ACH-000463,-0.122532652425
ACH-000464,-0.140785190931
ACH-000466,-0.19813346583900002
ACH-000467,-0.26653608651099997
ACH-000468,-0.0843194952177
ACH-000469,-0.174172971306
ACH-000470,-0.06298599087090001
ACH-000471,-0.141563921083
ACH-000472,-0.15594615182399998
ACH-000473,-0.16781098697799998
ACH-000475,-0.180943904799
ACH-000476,-0.12050163409499999
ACH-000477,0.022842458299599997
ACH-000480,0.133480499013
ACH-000481,-0.262732933073
ACH-000483,-0.00750130684276
ACH-000484,0.42356525619900004
ACH-000485,-0.162760014684
ACH-000486,-0.102985387727
ACH-000487,0.042415624481199996
ACH-000488,-0.21297946288400002
ACH-000490,-0.0807791133028
ACH-000491,-0.0504635224864
ACH-000495,-0.62702283016
ACH-000496,-0.126962200721
ACH-000499,-0.278844393049
ACH-000500,0.835919580905
ACH-000502,0.0456515548723
ACH-000503,0.142881723316
ACH-000505,-0.189872873989
ACH-000507,-0.115410540381
ACH-000510,0.0642750097291
ACH-000511,-0.0715653611202
ACH-000512,-0.16140255978700002
ACH-000516,-0.47159245278300005
ACH-000517,-0.051226137087500005
ACH-000518,0.0360899693135
ACH-000520,-0.0218173662894
ACH-000521,0.0155750875257
ACH-000522,0.10078449303300001
ACH-000524,-0.101203219266
ACH-000527,-0.102208891463
ACH-000528,-0.0212262233808
ACH-000537,-0.156576579173
ACH-000541,0.17882932689
ACH-000542,-0.178429235301
ACH-000544,-0.009254591592129999
ACH-000545,-0.119170098447
ACH-000547,0.0722903114239
ACH-000548,-0.0383646784359
ACH-000549,-0.289581364527
ACH-000550,-0.186049385117
ACH-000552,-0.0502044690054
ACH-000556,0.027053271644700002
ACH-000557,-0.123280006416
ACH-000570,-0.335324880626
ACH-000571,-0.0407978616505
ACH-000573,-0.0561362457317
ACH-000576,-0.09318261648630001
ACH-000580,0.08504279320250001
ACH-000584,-0.030689586695500003
ACH-000585,-0.11816134839299999
ACH-000588,0.148627739733
ACH-000589,-0.140404993817
ACH-000591,-0.13784106650900002
ACH-000593,-0.0307007599668
ACH-000600,-0.0889854470823
ACH-000601,-0.08381999254189999
ACH-000604,0.225044812639
ACH-000605,-0.0776946255442
ACH-000606,-0.0275202458216
ACH-000608,-0.15671842484200002
ACH-000614,-0.08112821905050001
ACH-000616,0.09357420138489998
ACH-000618,-0.0180498744528
ACH-000619,-0.217982049895
ACH-000620,-0.0914086652668
ACH-000621,-0.09608304868869999
ACH-000622,-0.165693451129
ACH-000623,-0.183949497066
ACH-000624,-0.0163546284649
ACH-000627,-0.021233451589000002
ACH-000630,-0.0632701344932
ACH-000632,0.0515029767371
ACH-000633,0.0353526503441
ACH-000637,-0.184265649377
ACH-000638,0.0166588526621
ACH-000646,-0.300200776582
ACH-000647,-0.104376927167
ACH-000648,-0.181661561574
ACH-000649,-0.058133562094300005
ACH-000651,-0.171898309223
ACH-000652,-0.060986403387599995
ACH-000653,-0.176578538021
ACH-000657,-0.171953483598
ACH-000658,0.0142877718089
ACH-000661,-0.150364851768
ACH-000662,0.0785466268058
ACH-000663,0.0303224904373
ACH-000665,-0.0471867215264
ACH-000671,-0.0816580579658
ACH-000673,-0.19275302032699998
ACH-000676,-0.09520712583930001
ACH-000677,-0.185864824016
ACH-000681,-0.17552181911800002
ACH-000682,-0.10494507812000001
ACH-000683,-0.23400745371599999
ACH-000684,-0.100115055314
ACH-000688,-0.34710649440499997
ACH-000693,-0.21815065887899998
ACH-000694,-0.0183600279703
ACH-000695,-0.288261199493
ACH-000696,-0.15985145769099998
ACH-000697,0.0104366851569
ACH-000699,-0.000314179519134
ACH-000701,-0.138109171241
ACH-000706,-0.16807213356800002
ACH-000711,-0.165491554008
ACH-000713,0.0580260369766
ACH-000714,0.09694492305539999
ACH-000718,0.0568903518943
ACH-000720,-0.148766684222
ACH-000721,-0.0767115071428
ACH-000724,-0.0514885216171
ACH-000725,0.0236579913982
ACH-000732,-0.060912533362400004
ACH-000734,-0.0338166166968
ACH-000735,-0.07161264842130001
ACH-000736,-0.39331292126999995
