,CYLD (1540)
ACH-000411,-0.11732222294000001
ACH-000414,-0.346054774832
ACH-000415,-0.12333448416099999
ACH-000416,-0.189223804032
ACH-000420,-0.43010894278899997
ACH-000421,-0.403142020586
ACH-000424,-0.27234414410999996
ACH-000425,-0.046319486786
ACH-000426,-0.177261218504
ACH-000427,-0.39000442151799997
ACH-000433,-0.275165042837
ACH-000436,-0.191516847114
ACH-000444,-0.08170617822319999
ACH-000445,-0.108959868198
ACH-000448,-0.157931080408
ACH-000450,0.178835147194
ACH-000452,-0.26758132429299997
ACH-000454,-0.284565134725
ACH-000458,-0.0454456416632
ACH-000459,-0.180470954505
ACH-000460,-0.55542183082
ACH-000461,-0.186695415552
ACH-000463,-0.280735505543
ACH-000464,-0.13544529218100002
ACH-000466,-0.137937651706
ACH-000467,-0.397177256857
ACH-000468,-0.20229848174000004
ACH-000469,-0.143860592053
ACH-000470,-0.007011030039829999
ACH-000471,-0.21262884463799997
ACH-000472,-0.411350614999
ACH-000473,-0.17963391462
ACH-000475,-0.43965332681100006
ACH-000476,-0.527270952112
ACH-000477,-0.0956511641509
ACH-000480,-0.37611938703599995
ACH-000481,-0.185183535777
ACH-000483,-0.224758209436
ACH-000484,-0.153190201694
ACH-000485,-0.0777764323233
ACH-000486,-0.23922964066799998
ACH-000487,-0.520054654799
ACH-000488,-0.179958697124
ACH-000490,-0.13175076687999998
ACH-000491,-0.36502080028800005
ACH-000495,-0.291508086544
ACH-000496,-0.306004241653
ACH-000499,-0.161969383272
ACH-000500,0.037249679226599997
ACH-000502,-0.329911864492
ACH-000503,0.058932245154599994
ACH-000505,-0.36489877989
ACH-000507,-0.489646766765
ACH-000510,-0.184520460887
ACH-000511,-0.00021111750711099998
ACH-000512,-0.158547868017
ACH-000516,-0.0974001403194
ACH-000517,-0.353458148583
ACH-000518,-0.0669885477017
ACH-000520,-0.37318886036300003
ACH-000521,-0.269166837424
ACH-000522,-0.309927697998
ACH-000524,-0.216127949028
ACH-000527,-0.444090610913
ACH-000528,-0.36018293686399994
ACH-000537,-0.23576180958
ACH-000541,0.10900075451199999
ACH-000542,-0.103739595977
ACH-000544,-0.274242775018
ACH-000545,-0.148198846455
ACH-000547,-0.0464408391229
ACH-000548,-0.7298196399
ACH-000549,-0.402103198846
ACH-000550,-0.420733184541
ACH-000552,-0.116469013247
ACH-000556,-0.149354901862
ACH-000557,-0.0734417698362
ACH-000570,-0.0779976621241
ACH-000571,-0.18058779491500002
ACH-000573,-0.144091394223
ACH-000576,-0.36483866855700003
ACH-000580,-0.20017364864
ACH-000584,-0.31337864799000004
ACH-000585,-0.393732901747
ACH-000588,0.11850356963099999
ACH-000589,-0.25333598261999996
ACH-000591,-0.0373118111154
ACH-000593,-0.21270337931400002
ACH-000600,-0.08982654822319999
ACH-000601,-0.12294730914999999
ACH-000604,-0.268222924287
ACH-000605,-0.183943674622
ACH-000606,-0.24740492958299998
ACH-000608,-0.194704756632
ACH-000614,-0.23291096705800002
ACH-000616,-0.250168645792
ACH-000618,-0.21670305324099998
ACH-000619,-0.082989051676
ACH-000620,-0.227077057569
ACH-000621,-0.177861901384
ACH-000622,-0.0144770164089
ACH-000623,-0.0796609437595
ACH-000624,-0.18592339457899998
ACH-000627,-0.22388571665399998
ACH-000630,-0.10417949771500001
ACH-000632,0.122370072583
ACH-000633,-0.23965451605799998
ACH-000637,-0.181571087698
ACH-000638,-0.295520792331
ACH-000646,-0.19089214533799997
ACH-000647,-0.319384063199
ACH-000648,-0.116672709552
ACH-000649,-0.015819883621399997
ACH-000651,-0.551805560357
ACH-000652,-0.214986169666
ACH-000653,-0.098347475444
ACH-000657,-0.268368187354
ACH-000658,-0.201803786211
ACH-000661,-0.07178530684710001
ACH-000662,-0.0521554933559
ACH-000663,-0.214598205503
ACH-000665,-0.164296745828
ACH-000671,-0.135531471131
ACH-000673,-0.179935766395
ACH-000676,-0.176051210244
ACH-000677,-0.0834465424717
ACH-000681,-0.0848979302682
ACH-000682,-0.187925560425
ACH-000683,-0.678880140784
ACH-000684,0.253618464602
ACH-000688,-0.566278787614
ACH-000693,-0.130377532598
ACH-000694,-0.295440079387
ACH-000695,-0.16986024889100002
ACH-000696,-0.191446262258
ACH-000697,-0.269364242628
ACH-000699,-0.21097234822
ACH-000701,-0.0818674866719
ACH-000706,-0.100512712203
ACH-000711,-0.548144378229
ACH-000713,0.234433053684
ACH-000714,-0.187828029855
ACH-000718,-0.364199603061
ACH-000720,-0.09433574532120001
ACH-000721,-0.185236319345
ACH-000724,0.00256318671909
ACH-000725,-0.20527592874000003
ACH-000732,-0.326059976574
ACH-000734,-0.35219211894100005
ACH-000735,-0.460555769156
ACH-000736,-0.284630809773
ACH-000738,-0.288560530685
ACH-000746,-0.37251057524000003
ACH-000747,-0.26002963240800003
ACH-000748,-0.45521358824600006
ACH-000753,-0.141848520107
ACH-000756,-0.215796795572
ACH-000757,-0.40755199095
ACH-000758,-0.271573389339
ACH-000760,-0.218332900893
ACH-000763,-0.16250968848
ACH-000764,-0.12932899998800002
ACH-000765,-0.264899606788
ACH-000766,-0.109826805549
ACH-000767,-0.465230207051
ACH-000768,-0.27527974193599997
ACH-000769,-0.290539391541
ACH-000770,-0.29969737509100003
ACH-000771,-0.15118310933700002
ACH-000773,-0.553546810466
ACH-000776,0.136259304699
ACH-000777,-0.131453222738
ACH-000778,-0.236717309582
ACH-000781,-0.176993787573
ACH-000782,-0.207955017481
ACH-000783,-0.29584262986
ACH-000784,-0.28594839134399996
ACH-000785,-0.629179631995
ACH-000787,-0.167324441724
ACH-000788,-0.212249306842
ACH-000791,-0.25295168799400003
ACH-000792,-0.09997926351360001
ACH-000794,-0.396327123352
ACH-000796,-0.29412448464
ACH-000799,-0.18792250958700002
ACH-000800,-0.225106300852
ACH-000802,-0.210562400936
ACH-000804,-0.279508213184
ACH-000805,-0.07666379722319999
ACH-000809,-0.13325260764
ACH-000810,-0.181312213259
ACH-000811,-0.103013289717
ACH-000817,-0.056076586544500005
ACH-000819,-0.14717956793
ACH-000820,0.022848005788500002
ACH-000821,-0.226518337516
ACH-000822,-0.49886808658799997
ACH-000823,-0.0737847741629
ACH-000824,-0.48725627751999995
ACH-000827,-0.22817994691799998
ACH-000829,0.0358108634852
ACH-000831,-0.34128208866400006
ACH-000832,-0.208212048903
ACH-000833,0.0284262040778
ACH-000834,-0.397697848652
ACH-000835,-0.242148753464
ACH-000836,-0.0473262106424
ACH-000837,-0.305034707424
ACH-000838,0.0533088505811
ACH-000839,-0.305268077874
ACH-000840,-0.12556130752699998
ACH-000841,-0.202706816452
ACH-000843,-0.260166355942
ACH-000846,-0.07435853791199999
ACH-000847,-0.6444129138019999
ACH-000848,-0.316571615075
ACH-000849,-0.282811092264
ACH-000851,-0.504357367417
ACH-000855,-0.38323564769900004
ACH-000856,-0.0740354210492
ACH-000858,-0.40576575916599994
ACH-000859,-0.322301471374
ACH-000861,-0.39792933920999995
ACH-000862,-0.33202453748300004
ACH-000865,-0.107059423648
ACH-000866,-0.252609534915
ACH-000867,-0.122840513215
ACH-000869,-0.248769507292
ACH-000872,-0.132532686695
ACH-000873,-0.28703481588199997
ACH-000876,-0.291228937443
ACH-000878,-0.0481912232589
ACH-000880,-0.154503498528
ACH-000881,-0.464133822087
ACH-000882,-0.190979870986
ACH-000884,-0.28065245288400004
ACH-000885,-0.22391869354000002
ACH-000887,-0.164820521535
ACH-000888,-0.28506283973700003
ACH-000889,-0.390296243748
ACH-000890,-0.290506681803
ACH-000896,0.279897170426
ACH-000898,-0.28872872478
ACH-000900,-0.22496878829300002
ACH-000901,-0.284040894589
ACH-000905,-0.7765406646520001
ACH-000906,-0.104596219175
ACH-000907,-0.0264685764202
ACH-000910,-0.480232251976
ACH-000911,-0.198609875102
ACH-000912,-0.11698206346
ACH-000913,-0.33358587328899997
ACH-000915,-0.228335152855
ACH-000916,0.103266649549
ACH-000917,-0.20325906482500003
ACH-000921,-0.14030456443
ACH-000924,-0.242715129661
ACH-000926,-0.367570092777
ACH-000928,-0.277744796264
ACH-000929,-0.33009877846
ACH-000932,-0.22135586178199998
ACH-000935,-0.705232911707
ACH-000936,-0.20057352644
ACH-000937,-0.12848566043
ACH-000938,-0.19248670035100002
ACH-000939,-0.205874180543
ACH-000941,-0.279533880884
ACH-000943,-0.239426716924
ACH-000946,-0.407350709974
ACH-000947,-0.188744282421
ACH-000948,-0.314229226498
ACH-000950,-0.10380355712099999
ACH-000953,-0.24022078498000005
ACH-000957,-0.257230484375
ACH-000958,-0.284774980526
ACH-000960,-0.204275252481
ACH-000963,-0.0641551487909
ACH-000968,-0.35394863081
ACH-000969,-0.28686296204100004
ACH-000973,-0.0750613836317
ACH-000974,-0.22408036363400002
ACH-000975,-0.04443200456259999
ACH-000976,-0.523307417233
ACH-000978,-0.182615486754
ACH-000980,-0.343041493824
ACH-000984,-0.5688574295809999
ACH-000986,-0.237207656776
ACH-000988,-0.28374274599599997
ACH-000993,-0.212711776745
ACH-000994,-0.348669936277
ACH-000996,-0.201358317492
ACH-001001,-0.20452830226100002
ACH-001020,-0.158491941713
ACH-001028,-0.170462442592
ACH-001031,0.128959776632
ACH-001038,-0.188473008801
ACH-001048,-0.127335888231
ACH-001050,-0.388749039448
ACH-001053,-0.261230090726
ACH-001054,-0.42241094099699994
ACH-001061,-0.16965641704999998
ACH-001067,-0.18285010968499998
ACH-001075,-0.38015062905
ACH-001096,-0.194263146644
ACH-001128,-0.229860253805
ACH-001134,-0.133538148858
ACH-001151,-0.39401925440499996
ACH-001163,-0.18324627303100002
ACH-001164,-0.34641229072400004
ACH-001173,-0.14968549537599998
ACH-001183,-0.151024581575
ACH-001184,-0.212581419901
ACH-001190,0.0037894022919499996
ACH-001192,-0.322876155038
ACH-001193,-0.222416486252
ACH-001196,-0.12690053587300001
ACH-001197,0.200358426226
ACH-001205,-0.385187479023
ACH-001211,-0.21619806986900003
ACH-001212,-0.42016567736599997
ACH-001228,-0.0689129428751
ACH-001232,-0.0354619598575
ACH-001239,-0.23295260422699998
ACH-001274,0.0342302809795
ACH-001275,-0.511970481014
ACH-001277,-0.283073523457
ACH-001278,-0.176642697786
ACH-001280,-0.219254576158
ACH-001283,-0.127372876479
ACH-001289,-0.298793701162
ACH-001295,-0.220024936226
ACH-001300,-0.164733646984
ACH-001301,-0.315734494487
ACH-001302,-0.153857585773
ACH-001303,-0.364939650972
ACH-001306,0.277607448105
ACH-001318,-0.28308475596099997
ACH-001322,-0.241905694324
ACH-001328,-0.166759448563
ACH-001332,-0.449373373843
ACH-001333,-0.249767085933
ACH-001336,-0.340745020401
ACH-001340,-0.22143854739
ACH-001346,-0.327907048594
ACH-001353,-0.26397540426800004
ACH-001354,-0.18961458805599998
ACH-001367,-0.0139233785029
ACH-001368,-0.14423850757200002
ACH-001374,-0.428568651199
ACH-001375,-0.177058222755
ACH-001377,-0.101720767819
ACH-001380,-0.354894463592
ACH-001391,-0.370535272128
ACH-001407,-0.365813759563
ACH-001408,-0.17338484835499998
ACH-001413,-0.266943084048
ACH-001430,-0.14185370365900002
ACH-001431,-0.187927128752
ACH-001450,0.15689471342800002
ACH-001496,-0.040687617530099994
ACH-001500,-0.0107370997523
ACH-001521,-0.023024604659700004
ACH-001523,-0.08904193697630002
ACH-001532,-0.51497972817
ACH-001536,-0.336539499202
ACH-001550,-0.419586097523
ACH-001552,-0.136017988865
ACH-001554,-0.403372028433
ACH-001645,-0.09246708049380001
ACH-001654,-0.19011008243
ACH-001715,-0.455464573253
ACH-001735,-0.158291525239
ACH-001736,-0.0253125329203
ACH-001737,-0.327314219169
ACH-001740,-0.068287166599
ACH-001745,-0.324583200917
ACH-001750,-0.09854322779689999
ACH-001765,-0.16518850887599998
ACH-001956,-0.33206621318199997
ACH-001957,-0.34578882322800003
